date,NDX_2022_Q3,meta
2022-08-22 13:30:00,-188.02318117524237,
2022-08-22 15:00:00,-175.01789840056358,
2022-08-22 15:30:30,-175.01789840056358,
2022-08-22 23:59:59,-170.18871409692542,c
2022-08-23 00:00:00,-166.9530855500111,
2022-08-23 10:00:00,-196.24519936288516,
2022-08-23 10:30:00,-186.93500437622538,
2022-08-23 12:00:00,-183.76885075890823,
2022-08-23 13:30:00,-178.03988256257867,
2022-08-23 15:00:00,-165.20180357820823,
2022-08-23 15:30:30,-165.20180357820823,
2022-08-23 23:59:59,-173.38758525797743,c
2022-08-24 00:00:00,-161.0655120776985,
2022-08-24 10:00:00,-145.6081003143388,
2022-08-24 10:30:00,-168.16577271616256,
2022-08-24 12:00:00,-168.7801750427418,
2022-08-24 13:30:00,-153.33958482513867,
2022-08-24 15:00:00,-151.0828734478,
2022-08-24 15:30:30,-151.0828734478,
2022-08-24 23:59:59,-147.04962647933462,c
2022-08-25 00:00:00,-164.7736203615134,
2022-08-25 10:00:00,-201.82626279054716,
2022-08-25 10:30:00,-222.29047451326437,
2022-08-25 12:00:00,-215.64018519867773,
2022-08-25 13:30:00,-218.44594817160396,
2022-08-25 15:00:00,-225.8715704609092,
2022-08-25 15:30:30,-225.8715704609092,
2022-08-25 23:59:59,-237.02635408538868,c
2022-08-26 00:00:00,-250.3498056266012,
2022-08-26 10:00:00,-230.7854636173613,
2022-08-26 10:30:00,-200.31678805097772,
2022-08-26 12:00:00,-185.17665919972524,
2022-08-26 13:30:00,-176.01918042347302,
2022-08-26 15:00:00,-176.0627892978464,
2022-08-26 15:30:30,-176.0627892978464,
2022-08-26 23:59:59,-158.55628317579544,w
2022-08-29 00:00:00,-141.25298607680907,
2022-08-29 10:00:00,-144.60378586194724,
2022-08-29 10:30:00,-140.1079120016634,
2022-08-29 12:00:00,-116.22380221732396,
2022-08-29 13:30:00,-113.28587601084905,
2022-08-29 15:00:00,-111.39290906537099,
2022-08-29 15:30:30,-111.39290906537099,
2022-08-29 23:59:59,-99.5628809122386,c
2022-08-30 00:00:00,-104.88385918625295,
2022-08-30 10:00:00,-43.44021860660905,
2022-08-30 10:30:00,-45.43248706306281,
2022-08-30 12:00:00,-47.56907221127199,
2022-08-30 13:30:00,-56.16597319383959,
2022-08-30 15:00:00,-52.755116647249906,
2022-08-30 15:30:30,-52.755116647249906,
2022-08-30 23:59:59,-48.88442501678355,c
2022-08-31 00:00:00,-92.97350658054143,
2022-08-31 10:00:00,-100.24390851659427,
2022-08-31 10:30:00,-107.14985276356333,
2022-08-31 12:00:00,-102.532435158834,
2022-08-31 13:30:00,-92.73359051971443,
2022-08-31 15:00:00,-84.55890170504517,
2022-08-31 15:30:30,-84.55890170504517,s
2022-08-31 23:59:59,-78.23628567979881,c
2022-09-01 00:00:00,-89.81383392362636,
2022-09-01 10:00:00,-100.37508612500574,
2022-09-01 10:30:00,-110.23226980020809,
2022-09-01 12:00:00,-95.71056823511162,
2022-09-01 13:30:00,-98.93579985487918,
2022-09-01 15:00:00,-90.60018683601243,
2022-09-01 15:30:30,-90.60018683601243,
2022-09-01 23:59:59,-98.76618255775884,c
2022-09-02 00:00:00,-99.50427152016846,
2022-09-02 10:00:00,-74.04559065707122,
2022-09-02 10:30:00,-74.71547963216403,
2022-09-02 12:00:00,-90.22568555319344,
2022-09-02 13:30:00,-63.07163829564138,
2022-09-02 15:00:00,-59.56872746834415,
2022-09-02 15:30:30,-59.56872746834415,
2022-09-02 23:59:59,-53.507222961589605,w
2022-09-05 00:00:00,-53.507222961589605,
2022-09-05 10:00:00,-53.507222961589605,
2022-09-05 10:30:00,-53.507222961589605,
2022-09-05 12:00:00,-53.507222961589605,
2022-09-05 13:30:00,-53.507222961589605,
2022-09-05 15:00:00,-53.507222961589605,
2022-09-05 15:30:30,-53.507222961589605,
2022-09-05 23:59:59,-53.507222961589605,c
2022-09-06 00:00:00,-25.567374354072854,
2022-09-06 10:00:00,-29.119187793752417,
2022-09-06 10:30:00,-23.969832029071995,
2022-09-06 12:00:00,-21.33953578074761,
2022-09-06 13:30:00,0.8331834191378675,
2022-09-06 15:00:00,13.16510068545108,
2022-09-06 15:30:30,13.16510068545108,
2022-09-06 23:59:59,11.39822473894742,c
2022-09-07 00:00:00,5.022269756351989,
2022-09-07 10:00:00,3.819115670192332,
2022-09-07 10:30:00,6.607863979124431,
2022-09-07 12:00:00,-0.2290122246777173,
2022-09-07 13:30:00,-3.7041017952278708,
2022-09-07 15:00:00,-17.947989293319097,
2022-09-07 15:30:30,-17.947989293319097,
2022-09-07 23:59:59,-1.9050161007976385,c
2022-09-08 00:00:00,14.022580894732982,
2022-09-08 10:00:00,42.93513948108557,
2022-09-08 10:30:00,33.661811788264004,
2022-09-08 12:00:00,11.8750001146891,
2022-09-08 13:30:00,27.054378686514383,
2022-09-08 15:00:00,32.30742010748622,
2022-09-08 15:30:30,32.30742010748622,
2022-09-08 23:59:59,23.383414138193984,c
2022-09-09 00:00:00,5.972686708603078,
2022-09-09 10:00:00,-15.626434004475186,
2022-09-09 10:30:00,-14.486694263623349,
2022-09-09 12:00:00,-13.277818034031952,
2022-09-09 13:30:00,-3.9742646351778603,
2022-09-09 15:00:00,-3.3565772711076534,
2022-09-09 15:30:30,-3.3565772711076534,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,-1.9846825905456171,
2022-09-12 10:00:00,1.266105802048969,
2022-09-12 10:30:00,13.880138490171475,
2022-09-12 12:00:00,16.681445978081683,
2022-09-12 13:30:00,5.092393083029492,
2022-09-12 15:00:00,10.832896639454702,
2022-09-12 15:30:30,10.832896639454702,
2022-09-12 23:59:59,8.407366051677855,c
2022-09-13 00:00:00,23.585295208430807,
2022-09-13 10:00:00,42.14502357606716,
2022-09-13 10:30:00,54.03744731468987,
2022-09-13 12:00:00,50.05744764575229,
2022-09-13 13:30:00,64.90007447601351,
2022-09-13 15:00:00,87.69995647946598,
2022-09-13 15:30:30,87.69995647946598,
2022-09-13 23:59:59,95.05378902546977,c
2022-09-14 00:00:00,88.56398501909257,
2022-09-14 10:00:00,140.20376322924994,
2022-09-14 10:30:00,153.1624224550992,
2022-09-14 12:00:00,146.03354180474685,
2022-09-14 13:30:00,146.6040988339821,
2022-09-14 15:00:00,164.42343884635716,
2022-09-14 15:30:30,164.42343884635716,
2022-09-14 23:59:59,157.21688443072208,c
2022-09-15 00:00:00,161.40835607617328,
2022-09-15 10:00:00,197.40790654551301,
2022-09-15 10:30:00,218.93837661468297,
2022-09-15 12:00:00,226.98065151816718,
2022-09-15 13:30:00,211.98310179903524,
2022-09-15 15:00:00,227.78269820116748,
2022-09-15 15:30:30,227.78269820116748,
2022-09-15 23:59:59,220.9751074548658,c
2022-09-16 00:00:00,216.1313409146269,
2022-09-16 10:00:00,224.31381235539743,
2022-09-16 10:30:00,204.8201591506563,
2022-09-16 12:00:00,223.1084778663901,
2022-09-16 13:30:00,235.3417320654978,
2022-09-16 15:00:00,223.26636400212215,
2022-09-16 15:30:30,223.26636400212215,
2022-09-16 23:59:59,212.0180092036171,e
2022-09-19 00:00:00,216.8531315818002,
2022-09-19 10:00:00,230.4777431175321,
2022-09-19 10:30:00,226.91309691015522,
2022-09-19 12:00:00,244.43756197936295,
2022-09-19 13:30:00,223.2799925686395,
2022-09-19 15:00:00,228.18099577871408,
2022-09-19 15:30:30,228.18099577871408,
2022-09-19 23:59:59,216.88053306298116,c
2022-09-20 00:00:00,218.33040158553354,
2022-09-20 10:00:00,221.52781135468217,
2022-09-20 10:30:00,214.63918540310078,
2022-09-20 12:00:00,210.7162181176202,
2022-09-20 13:30:00,211.29260879512685,
2022-09-20 15:00:00,204.55933670669356,
2022-09-20 15:30:30,204.55933670669356,
2022-09-20 23:59:59,200.37375226688278,c
2022-09-21 00:00:00,202.1420306587445,
2022-09-21 10:00:00,217.15795928316447,
2022-09-21 10:30:00,205.55122494081547,
2022-09-21 12:00:00,220.79802043370728,
2022-09-21 13:30:00,228.23548910276622,
2022-09-21 15:00:00,232.02780618818633,
2022-09-21 15:30:30,232.02780618818633,
2022-09-21 23:59:59,258.7192206484053,c
2022-09-22 00:00:00,250.11222107321714,
2022-09-22 10:00:00,246.25717570223992,
2022-09-22 10:30:00,241.5132549175305,
2022-09-22 12:00:00,246.28363403317394,
2022-09-22 13:30:00,234.94952448467393,
2022-09-22 15:00:00,240.70414453496505,
2022-09-22 15:30:30,240.70414453496505,
2022-09-22 23:59:59,243.0772048727224,c
2022-09-23 00:00:00,232.98109529451972,
2022-09-23 10:00:00,235.00940871218336,
2022-09-23 10:30:00,231.72069763860895,
2022-09-23 12:00:00,237.14857088421013,
2022-09-23 13:30:00,240.9426271156815,
2022-09-23 15:00:00,242.7442439106169,
2022-09-23 15:30:30,242.7442439106169,
2022-09-23 23:59:59,226.40702392910703,w
2022-09-26 00:00:00,215.73400550446104,
2022-09-26 10:00:00,234.497170733526,
2022-09-26 10:30:00,239.0882728838924,
2022-09-26 12:00:00,257.35446111413944,
2022-09-26 13:30:00,261.24348174953525,
2022-09-26 15:00:00,264.9719555606009,
2022-09-26 15:30:30,264.9719555606009,
2022-09-26 23:59:59,265.08276084912427,c
2022-09-27 00:00:00,268.5372968388467,
2022-09-27 10:00:00,272.901171323977,
2022-09-27 10:30:00,279.1778214986707,
2022-09-27 12:00:00,281.6050253779206,
2022-09-27 13:30:00,278.3045875508799,
2022-09-27 15:00:00,277.1063279936445,
2022-09-27 15:30:30,277.1063279936445,
2022-09-27 23:59:59,283.05134787624274,c
2022-09-28 00:00:00,322.7398995126714,
2022-09-28 10:00:00,302.9669429706548,
2022-09-28 10:30:00,291.66517397768007,
2022-09-28 12:00:00,282.70322100992735,
2022-09-28 13:30:00,282.39259588182995,
2022-09-28 15:00:00,276.05676028312496,
2022-09-28 15:30:30,276.05676028312496,
2022-09-28 23:59:59,280.32015304687,c
2022-09-29 00:00:00,318.61401464141113,
2022-09-29 10:00:00,328.23888154229644,
2022-09-29 10:30:00,322.817188048813,
2022-09-29 12:00:00,316.76360609645667,
2022-09-29 13:30:00,313.0661512335637,
2022-09-29 15:00:00,311.82336816073484,
2022-09-29 15:30:30,311.82336816073484,
2022-09-29 23:59:59,301.3485549376394,c
2022-09-30 00:00:00,322.94058437585136,
2022-09-30 10:00:00,313.2274885642985,
2022-09-30 10:30:00,318.12518985859606,
2022-09-30 12:00:00,314.81377574908765,
2022-09-30 13:30:00,323.4323670351919,
2022-09-30 15:00:00,333.542502317189,
2022-09-30 15:30:30,333.542502317189,
2022-09-30 23:59:59,349.51608966508707,w
2022-10-03 00:00:00,311.8037259872881,
2022-10-03 10:00:00,258.82406094763473,
2022-10-03 10:30:00,225.6193702457888,
2022-10-03 12:00:00,217.96722358441048,
2022-10-03 13:30:00,204.10645439592804,
2022-10-03 15:00:00,207.43700281107635,
2022-10-03 15:30:30,207.43700281107635,
2022-10-03 23:59:59,210.08998247844693,c
2022-10-04 00:00:00,205.07638331264297,
2022-10-04 10:00:00,194.98087539965968,
2022-10-04 10:30:00,200.2654145888464,
2022-10-04 12:00:00,213.65881496586508,
2022-10-04 13:30:00,196.13953813313447,
2022-10-04 15:00:00,190.84400467722844,
2022-10-04 15:30:30,190.84400467722844,
2022-10-04 23:59:59,196.43661010393225,c
2022-10-05 00:00:00,205.35395388207962,
2022-10-05 10:00:00,193.86192905228017,
2022-10-05 10:30:00,196.39771912119136,
2022-10-05 12:00:00,186.35969506299193,
2022-10-05 13:30:00,169.42963915044356,
2022-10-05 15:00:00,167.5033170581637,
2022-10-05 15:30:30,167.5033170581637,
2022-10-05 23:59:59,175.9455138296421,c
2022-10-06 00:00:00,173.65927046383058,
2022-10-06 10:00:00,167.7702686314267,
2022-10-06 10:30:00,168.64287048766096,
2022-10-06 12:00:00,161.47663761895615,
2022-10-06 13:30:00,161.41196793390463,
2022-10-06 15:00:00,176.19463091982425,
2022-10-06 15:30:30,176.19463091982425,
2022-10-06 23:59:59,173.10312997652431,c
2022-10-07 00:00:00,188.1732029727982,
2022-10-07 10:00:00,200.59311317694915,
2022-10-07 10:30:00,201.40197447568016,
2022-10-07 12:00:00,204.74389847688553,
2022-10-07 13:30:00,197.83987615606975,
2022-10-07 15:00:00,202.43650607856057,
2022-10-07 15:30:30,202.43650607856057,
2022-10-07 23:59:59,196.8425283021445,w
2022-10-10 00:00:00,197.91443487169613,
2022-10-10 10:00:00,233.3147185833618,
2022-10-10 10:30:00,222.77174937974314,
2022-10-10 12:00:00,225.25672732712428,
2022-10-10 13:30:00,218.2842572528159,
2022-10-10 15:00:00,215.20297331854795,
2022-10-10 15:30:30,215.20297331854795,
2022-10-10 23:59:59,224.6616827328853,c
2022-10-11 00:00:00,253.18911975833817,
2022-10-11 10:00:00,248.2030048548172,
2022-10-11 10:30:00,260.0306534959643,
2022-10-11 12:00:00,255.6980050872171,
2022-10-11 13:30:00,279.74827099170284,
2022-10-11 15:00:00,281.29298801210143,
2022-10-11 15:30:30,281.29298801210143,
2022-10-11 23:59:59,279.10781380248454,c
2022-10-12 00:00:00,271.0796722706348,
2022-10-12 10:00:00,254.60981363103247,
2022-10-12 10:30:00,261.1897707223511,
2022-10-12 12:00:00,273.33574915501936,
2022-10-12 13:30:00,288.03614780955854,
2022-10-12 15:00:00,302.16856181458957,
2022-10-12 15:30:30,302.16856181458957,
2022-10-12 23:59:59,299.49787765063775,c
2022-10-13 00:00:00,327.9181222021907,
2022-10-13 10:00:00,308.36624134601243,
2022-10-13 10:30:00,301.2070337909863,
2022-10-13 12:00:00,253.2341194064154,
2022-10-13 13:30:00,245.86500333624917,
2022-10-13 15:00:00,234.63913316760818,
2022-10-13 15:30:30,234.63913316760818,
2022-10-13 23:59:59,238.46812909630216,c
2022-10-14 00:00:00,241.21441702984225,
2022-10-14 10:00:00,264.88492530017675,
2022-10-14 10:30:00,279.7335859391219,
2022-10-14 12:00:00,265.91072029439374,
2022-10-14 13:30:00,261.54967398288863,
2022-10-14 15:00:00,256.94329716488755,
2022-10-14 15:30:30,256.94329716488755,
2022-10-14 23:59:59,257.0016452859318,w
