date,MSCI_MXN_2021_Q3,meta
2021-07-07 00:00:00,249.11854508521537,
2021-07-07 10:00:00,270.91107665180607,
2021-07-07 10:30:00,300.32831092694687,
2021-07-07 12:00:00,247.7341252856022,
2021-07-07 13:30:00,192.99331516932216,
2021-07-07 15:00:00,121.44267596935788,
2021-07-07 15:30:30,121.44267596935788,
2021-07-07 23:59:59,130.27086929282814,c
2021-07-08 00:00:00,212.06992395525413,
2021-07-08 10:00:00,212.28030498717817,
2021-07-08 10:30:00,223.72516398824155,
2021-07-08 12:00:00,132.4580345299164,
2021-07-08 13:30:00,157.68129102523199,
2021-07-08 15:00:00,172.23398920140426,
2021-07-08 15:30:30,172.23398920140426,
2021-07-08 23:59:59,215.00885839799957,c
2021-07-09 00:00:00,214.15143203963817,
2021-07-09 10:00:00,167.02822367710178,
2021-07-09 10:30:00,136.18294747149048,
2021-07-09 12:00:00,175.59695924059997,
2021-07-09 13:30:00,173.08533092066318,
2021-07-09 15:00:00,178.20686690702314,
2021-07-09 15:30:30,178.20686690702314,
2021-07-09 23:59:59,193.4544741537884,w
2021-07-12 00:00:00,195.4852981193162,
2021-07-12 10:00:00,211.31201676788442,
2021-07-12 10:30:00,173.70681662862808,
2021-07-12 12:00:00,178.50965249039655,
2021-07-12 13:30:00,189.79881083321743,
2021-07-12 15:00:00,173.38545800422617,
2021-07-12 15:30:30,173.38545800422617,
2021-07-12 23:59:59,193.59969960014496,c
2021-07-13 00:00:00,175.22450741367538,
2021-07-13 10:00:00,173.111738389518,
2021-07-13 10:30:00,217.8874862544908,
2021-07-13 12:00:00,239.45298192273367,
2021-07-13 13:30:00,319.18614283895295,
2021-07-13 15:00:00,306.0480977227144,
2021-07-13 15:30:30,306.0480977227144,
2021-07-13 23:59:59,318.8511959046664,c
2021-07-14 00:00:00,296.6718491852207,
2021-07-14 10:00:00,328.0338615911296,
2021-07-14 10:30:00,340.9229527848038,
2021-07-14 12:00:00,360.7118866989458,
2021-07-14 13:30:00,306.94919079687133,
2021-07-14 15:00:00,280.35680109028,
2021-07-14 15:30:30,280.35680109028,
2021-07-14 23:59:59,320.5689482766338,c
2021-07-15 00:00:00,276.7588156217316,
2021-07-15 10:00:00,211.8256277783912,
2021-07-15 10:30:00,182.47092225586675,
2021-07-15 12:00:00,158.64554257665077,
2021-07-15 13:30:00,136.50005240134124,
2021-07-15 15:00:00,145.44389424129258,
2021-07-15 15:30:30,145.44389424129258,
2021-07-15 23:59:59,152.8289930032861,c
2021-07-16 00:00:00,153.245826347229,
2021-07-16 10:00:00,186.20121330201437,
2021-07-16 10:30:00,198.63812314077768,
2021-07-16 12:00:00,182.69290691055176,
2021-07-16 13:30:00,183.03870448109592,
2021-07-16 15:00:00,192.86336070866128,
2021-07-16 15:30:30,192.86336070866128,
2021-07-16 23:59:59,186.76837366041764,w
2021-07-19 00:00:00,260.30625130988665,
2021-07-19 10:00:00,369.547185055555,
2021-07-19 10:30:00,450.20576654911383,
2021-07-19 12:00:00,438.877228888452,
2021-07-19 13:30:00,450.31471696186236,
2021-07-19 15:00:00,376.1306621154308,
2021-07-19 15:30:30,376.1306621154308,s
2021-07-19 23:59:59,361.6860939566686,c
2021-07-20 00:00:00,327.9263172528608,
2021-07-20 10:00:00,276.56449893887475,
2021-07-20 10:30:00,274.54516500544196,
2021-07-20 12:00:00,312.1388599702095,
