date,MXN_FTSE_2021_Q4,meta
2021-10-19 23:59:59,-240.81734246970882,c
2021-10-20 00:00:00,-246.89849554674493,
2021-10-20 10:00:00,-229.57362135342828,
2021-10-20 10:30:00,-253.23905376694984,
2021-10-20 12:00:00,-267.5819279718389,
2021-10-20 13:30:00,-241.85585117551364,
2021-10-20 15:00:00,-225.66418104205786,
2021-10-20 15:30:30,-225.66418104205786,
2021-10-20 23:59:59,-209.87576786537284,c
2021-10-21 00:00:00,-171.01798332622366,
2021-10-21 10:00:00,-73.24077890332228,
2021-10-21 10:30:00,-85.68112597400159,
2021-10-21 12:00:00,-152.74367299440019,
2021-10-21 13:30:00,-143.40737600079228,
2021-10-21 15:00:00,-88.7208225140721,
2021-10-21 15:30:30,-88.7208225140721,
2021-10-21 23:59:59,-80.5682126453139,c
2021-10-22 00:00:00,-47.4329285651429,
2021-10-22 10:00:00,-109.76774168586962,
2021-10-22 10:30:00,-122.01123638534045,
2021-10-22 12:00:00,-60.79662703851045,
2021-10-22 13:30:00,-58.66239463554666,
2021-10-22 15:00:00,-25.351228666348106,
2021-10-22 15:30:30,-25.351228666348106,
2021-10-22 23:59:59,-27.13473096425605,w
2021-10-25 00:00:00,-41.615059623927664,
2021-10-25 10:00:00,-32.72199341761916,
2021-10-25 10:30:00,-44.520818244388465,
2021-10-25 12:00:00,-32.6071838648586,
2021-10-25 13:30:00,-54.23085897198234,
2021-10-25 15:00:00,-69.20456466714131,
2021-10-25 15:30:30,-69.20456466714131,
2021-10-25 23:59:59,-60.28465522861734,c
2021-10-26 00:00:00,-116.06612737199703,
2021-10-26 10:00:00,-84.62988661894178,
2021-10-26 10:30:00,-120.21509730225353,
2021-10-26 12:00:00,-97.57631942052922,
2021-10-26 13:30:00,-93.2731484898668,
2021-10-26 15:00:00,-108.70661368137371,
2021-10-26 15:30:30,-108.70661368137371,
2021-10-26 23:59:59,-158.48047688792394,c
2021-10-27 00:00:00,-146.06196094661937,
2021-10-27 10:00:00,-128.93657468935817,
2021-10-27 10:30:00,-149.24653789181048,
2021-10-27 12:00:00,-134.86377652625652,
2021-10-27 13:30:00,-177.82974825633482,
2021-10-27 15:00:00,-177.59575624920035,
2021-10-27 15:30:30,-177.59575624920035,
2021-10-27 23:59:59,-238.48196945519794,c
2021-10-28 00:00:00,-238.83535599780043,
2021-10-28 10:00:00,-238.9963024482986,
2021-10-28 10:30:00,-227.5544266242132,
2021-10-28 12:00:00,-209.81205031740774,
2021-10-28 13:30:00,-211.01296816266222,
2021-10-28 15:00:00,-172.77473890209603,
2021-10-28 15:30:30,-172.77473890209603,
2021-10-28 23:59:59,-193.03303681759007,c
2021-10-29 00:00:00,-193.03303681759007,
2021-10-29 10:00:00,-149.43701099249574,
2021-10-29 10:30:00,-136.81885962637716,
2021-10-29 12:00:00,-170.04759679771814,
2021-10-29 13:30:00,-176.1264624677233,
2021-10-29 15:00:00,-155.26906120283275,
2021-10-29 15:30:30,-155.26906120283275,
2021-10-29 23:59:59,-177.4975979965484,w
2021-11-01 00:00:00,-237.36576206213613,
2021-11-01 10:00:00,-160.04415143505776,
2021-11-01 10:30:00,-164.76000097827182,
2021-11-01 12:00:00,-144.29730201142957,
2021-11-01 13:30:00,-143.15581894808565,
2021-11-01 15:00:00,-156.7634818872948,
2021-11-01 15:30:30,-156.7634818872948,
2021-11-01 23:59:59,-173.17645072539017,c
2021-11-02 00:00:00,-173.17645072539017,
2021-11-02 10:00:00,-173.17645072539017,
2021-11-02 10:30:00,-173.17645072539017,
2021-11-02 12:00:00,-173.17645072539017,
2021-11-02 13:30:00,-173.17645072539017,
2021-11-02 15:00:00,-173.17645072539017,
2021-11-02 15:30:30,-173.17645072539017,
2021-11-02 23:59:59,-173.17645072539017,c
2021-11-03 00:00:00,-204.74937638585197,
2021-11-03 10:00:00,-48.88374445220779,
2021-11-03 10:30:00,-53.10593802375752,
2021-11-03 12:00:00,-89.35911121120898,
2021-11-03 13:30:00,-129.06216343128563,
2021-11-03 15:00:00,-132.29995998629875,
2021-11-03 15:30:30,-132.29995998629875,
2021-11-03 23:59:59,-101.78893268711454,c
2021-11-04 00:00:00,-133.54178481801318,
2021-11-04 10:00:00,-54.20756752928355,
2021-11-04 10:30:00,-26.78853406685721,
2021-11-04 12:00:00,-6.155618485383457,
2021-11-04 13:30:00,-55.57913639282924,
2021-11-04 15:00:00,-113.19271582694728,
2021-11-04 15:30:30,-113.19271582694728,
2021-11-04 23:59:59,-117.65417165749113,c
2021-11-05 00:00:00,-128.03918660432737,
2021-11-05 10:00:00,-107.67229347110697,
2021-11-05 10:30:00,-95.61009200949593,
2021-11-05 12:00:00,-179.633750096541,
2021-11-05 13:30:00,-179.46482787188415,
2021-11-05 15:00:00,-185.00827828357524,
2021-11-05 15:30:30,-185.00827828357524,
2021-11-05 23:59:59,-168.83224763651106,w
2021-11-08 00:00:00,-224.3321917279327,
2021-11-08 10:00:00,-239.5307902732584,
2021-11-08 10:30:00,-209.20452440876852,
2021-11-08 12:00:00,-155.04089832070076,
2021-11-08 13:30:00,-132.70189215035316,
2021-11-08 15:00:00,-118.24672715047564,
2021-11-08 15:30:30,-118.24672715047564,
2021-11-08 23:59:59,-142.00614758513802,c
2021-11-09 00:00:00,-170.27317083328307,
2021-11-09 10:00:00,-147.6094777016051,
2021-11-09 10:30:00,-142.72523105107393,
2021-11-09 12:00:00,-145.6049126641501,
2021-11-09 13:30:00,-122.2918427703371,
2021-11-09 15:00:00,-115.64012351677866,
2021-11-09 15:30:30,-115.64012351677866,
2021-11-09 23:59:59,-161.56898299005388,c
2021-11-10 00:00:00,-171.46913259922894,
2021-11-10 10:00:00,-141.40171630464283,
2021-11-10 10:30:00,-138.56718398909015,
2021-11-10 12:00:00,-114.77142357901084,
2021-11-10 13:30:00,-75.56258707383131,
2021-11-10 15:00:00,-56.1400424460262,
2021-11-10 15:30:30,-56.1400424460262,
2021-11-10 23:59:59,-130.42131420536862,c
2021-11-11 00:00:00,-131.1581631014642,
2021-11-11 10:00:00,-108.11805420176461,
2021-11-11 10:30:00,-137.30071273558497,
2021-11-11 12:00:00,-154.67997222904341,
2021-11-11 13:30:00,-150.3383266672863,
2021-11-11 15:00:00,-88.234787258305,
2021-11-11 15:30:30,-88.234787258305,
2021-11-11 23:59:59,-114.49570674625465,c
2021-11-12 00:00:00,-58.285928798867644,
2021-11-12 10:00:00,-82.84258438066172,
2021-11-12 10:30:00,-96.93117401455038,
2021-11-12 12:00:00,-135.29026837509628,
2021-11-12 13:30:00,-126.46916059241357,
2021-11-12 15:00:00,-135.0138799323795,
2021-11-12 15:30:30,-135.0138799323795,
2021-11-12 23:59:59,-113.87176115868078,w
2021-11-15 00:00:00,-113.87176115868078,
2021-11-15 10:00:00,-113.87176115868078,
2021-11-15 10:30:00,-113.87176115868078,
2021-11-15 12:00:00,-113.87176115868078,
2021-11-15 13:30:00,-113.87176115868078,
2021-11-15 15:00:00,-113.87176115868078,
2021-11-15 15:30:30,-113.87176115868078,
2021-11-15 23:59:59,-113.87176115868078,c
2021-11-16 00:00:00,-121.23371820361717,
2021-11-16 10:00:00,-123.96643164607576,
2021-11-16 10:30:00,-166.77290627589082,
2021-11-16 12:00:00,-97.59742871783146,
2021-11-16 13:30:00,-101.05427332500312,
2021-11-16 15:00:00,-149.9645902925813,
2021-11-16 15:30:30,-149.9645902925813,
2021-11-16 23:59:59,-129.22408557176277,c
2021-11-17 00:00:00,-125.3246953034859,
2021-11-17 10:00:00,-65.7160818045486,
2021-11-17 10:30:00,-92.74309829989852,
2021-11-17 12:00:00,-59.94147125685504,
2021-11-17 13:30:00,-98.20423518503594,
2021-11-17 15:00:00,-103.99663309055268,
2021-11-17 15:30:30,-103.99663309055268,
2021-11-17 23:59:59,-108.68053452927143,c
2021-11-18 00:00:00,-127.8197213371277,
2021-11-18 10:00:00,-77.87074428480992,
2021-11-18 10:30:00,-99.46227385165821,
2021-11-18 12:00:00,-97.03925372468257,
2021-11-18 13:30:00,-60.07812501673652,
2021-11-18 15:00:00,-33.18909153917048,
2021-11-18 15:30:30,-33.18909153917048,
2021-11-18 23:59:59,-50.00371361321686,c
2021-11-19 00:00:00,-32.83874264749193,
2021-11-19 10:00:00,-24.90375149323154,
2021-11-19 10:30:00,-0.15434587058734905,
2021-11-19 12:00:00,-0.41231752204384975,
2021-11-19 13:30:00,37.62399522385476,
2021-11-19 15:00:00,32.90415181777553,
2021-11-19 15:30:30,32.90415181777553,
2021-11-19 23:59:59,0.0,a
2021-11-22 00:00:00,-25.806963438403727,
2021-11-22 10:00:00,7.724997023202377,
2021-11-22 10:30:00,-10.582815105497502,
2021-11-22 12:00:00,24.407385168880865,
2021-11-22 13:30:00,2.9212295123588774,
2021-11-22 15:00:00,12.656096730434001,
2021-11-22 15:30:30,12.656096730434001,u
2021-11-22 23:59:59,3.6768156768503104,c
2021-11-23 00:00:00,7.945695603752938,
2021-11-23 10:00:00,-13.503798944120717,
2021-11-23 10:30:00,11.850015253740821,
2021-11-23 12:00:00,-25.386314835788653,
2021-11-23 13:30:00,-63.56626760985364,
2021-11-23 15:00:00,-50.89978977266128,
2021-11-23 15:30:30,-50.89978977266128,
2021-11-23 23:59:59,-89.49812239295898,c
2021-11-24 00:00:00,-120.18552049928076,
2021-11-24 10:00:00,-77.42496201574613,
2021-11-24 10:30:00,-63.699631462552134,
2021-11-24 12:00:00,-116.2536929311018,
2021-11-24 13:30:00,-98.11074296406241,
2021-11-24 15:00:00,-145.56072303512246,
2021-11-24 15:30:30,-145.56072303512246,
2021-11-24 23:59:59,-100.96032154770273,c
2021-11-25 00:00:00,-114.83673941886354,
2021-11-25 10:00:00,-67.52739523246692,
2021-11-25 10:30:00,-107.59426035989327,
2021-11-25 12:00:00,-78.04268960406353,
2021-11-25 13:30:00,-93.75203666166453,
2021-11-25 15:00:00,-93.46588114765473,
2021-11-25 15:30:30,-93.46588114765473,
2021-11-25 23:59:59,-100.18701644427165,c
2021-11-26 00:00:00,-71.09073907277434,
2021-11-26 10:00:00,111.1159690421473,
2021-11-26 10:30:00,108.83684173685015,
2021-11-26 12:00:00,116.83132018514698,
2021-11-26 13:30:00,115.10224572000789,
2021-11-26 15:00:00,83.5546282092464,
2021-11-26 15:30:30,83.5546282092464,
2021-11-26 23:59:59,60.28689197987751,w
2021-11-29 00:00:00,29.025508631915727,
2021-11-29 10:00:00,146.96266326637124,
2021-11-29 10:30:00,72.79847422244075,
2021-11-29 12:00:00,104.361089616551,
2021-11-29 13:30:00,70.57732248767206,
2021-11-29 15:00:00,65.85611316994255,
2021-11-29 15:30:30,65.85611316994255,
2021-11-29 23:59:59,58.486006403943065,c
2021-11-30 00:00:00,114.01736834045914,
2021-11-30 10:00:00,88.92359188321825,
2021-11-30 10:30:00,21.198209394721744,
2021-11-30 12:00:00,40.39626039376162,
2021-11-30 13:30:00,-10.897956245424211,
2021-11-30 15:00:00,-79.32729184100663,
2021-11-30 15:30:30,-79.32729184100663,m
2021-11-30 23:59:59,-100.41248915427877,c
2021-12-01 00:00:00,-114.73513810035365,
2021-12-01 10:00:00,-140.67702249345712,
2021-12-01 10:30:00,-151.1805854068316,
2021-12-01 12:00:00,-182.56485239998347,
2021-12-01 13:30:00,-160.45700214026056,
2021-12-01 15:00:00,-148.27315366928906,
2021-12-01 15:30:30,-148.27315366928906,
2021-12-01 23:59:59,-152.25555508472644,c
2021-12-02 00:00:00,-162.72035442106517,
2021-12-02 10:00:00,-244.93866339115084,
2021-12-02 10:30:00,-249.33772051071992,
2021-12-02 12:00:00,-300.1408197024257,
2021-12-02 13:30:00,-288.1619606149907,
2021-12-02 15:00:00,-287.57635197650234,
2021-12-02 15:30:30,-287.57635197650234,
2021-12-02 23:59:59,-295.11753880311335,c
2021-12-03 00:00:00,-286.03133335736584,
2021-12-03 10:00:00,-323.60081964697474,
2021-12-03 10:30:00,-324.9555860085002,
2021-12-03 12:00:00,-250.68078942250304,
2021-12-03 13:30:00,-223.55698142428446,
2021-12-03 15:00:00,-232.9458456833936,
2021-12-03 15:30:30,-232.9458456833936,
2021-12-03 23:59:59,-255.63954170681882,w
2021-12-06 00:00:00,-263.7907105656732,
2021-12-06 10:00:00,-274.52593592364065,
2021-12-06 10:30:00,-296.9537609754261,
2021-12-06 12:00:00,-236.56391319346312,
2021-12-06 13:30:00,-205.64808667508623,
2021-12-06 15:00:00,-213.22280711704752,
2021-12-06 15:30:30,-213.22280711704752,
2021-12-06 23:59:59,-197.7960003256403,c
2021-12-07 00:00:00,-197.7960003256403,
2021-12-07 10:00:00,-129.81696405188086,
2021-12-07 10:30:00,-143.95849463053582,
2021-12-07 12:00:00,-166.4009684429402,
2021-12-07 13:30:00,-208.2812491638124,
2021-12-07 15:00:00,-249.48159356794804,
2021-12-07 15:30:30,-249.48159356794804,
2021-12-07 23:59:59,-240.15287122097925,c
2021-12-08 00:00:00,-232.01194666327956,
2021-12-08 10:00:00,-245.34533233258935,
2021-12-08 10:30:00,-262.7511164393136,
2021-12-08 12:00:00,-247.15270583459733,
2021-12-08 13:30:00,-267.6583418926175,
2021-12-08 15:00:00,-278.1915352819542,
2021-12-08 15:30:30,-278.1915352819542,
2021-12-08 23:59:59,-300.9707639244971,c
2021-12-09 00:00:00,-281.1374846911922,
2021-12-09 10:00:00,-298.16056520731036,
2021-12-09 10:30:00,-310.898293968432,
2021-12-09 12:00:00,-352.5261166303944,
2021-12-09 13:30:00,-357.8064096866228,
2021-12-09 15:00:00,-337.66767864122903,
2021-12-09 15:30:30,-337.66767864122903,
2021-12-09 23:59:59,-387.57963499901325,c
2021-12-10 00:00:00,-353.95362602712794,
2021-12-10 10:00:00,-348.51761733199146,
2021-12-10 10:30:00,-351.67719290450077,
2021-12-10 12:00:00,-376.5468564677185,
2021-12-10 13:30:00,-375.0474836981148,
2021-12-10 15:00:00,-376.2405464831236,
2021-12-10 15:30:30,-376.2405464831236,
2021-12-10 23:59:59,-405.99513920124446,w
2021-12-13 00:00:00,-386.43637468603447,
2021-12-13 10:00:00,-349.94254689931404,
2021-12-13 10:30:00,-351.89853559733,
2021-12-13 12:00:00,-262.0029561232777,
2021-12-13 13:30:00,-245.943162633469,
2021-12-13 15:00:00,-234.80734307323655,
2021-12-13 15:30:30,-234.80734307323655,
2021-12-13 23:59:59,-291.2461056099746,c
2021-12-14 00:00:00,-269.88008935522885,
2021-12-14 10:00:00,-330.24105867567414,
2021-12-14 10:30:00,-352.31968939945546,
2021-12-14 12:00:00,-336.59472573442235,
2021-12-14 13:30:00,-396.49375360136946,
2021-12-14 15:00:00,-427.3621258181074,
2021-12-14 15:30:30,-427.3621258181074,
2021-12-14 23:59:59,-448.5451020027049,c
2021-12-15 00:00:00,-409.1592796082123,
2021-12-15 10:00:00,-407.46129269316043,
2021-12-15 10:30:00,-428.0173179874473,
2021-12-15 12:00:00,-495.4885635621731,
2021-12-15 13:30:00,-467.8357699777098,
2021-12-15 15:00:00,-502.7898554286621,
2021-12-15 15:30:30,-502.7898554286621,
2021-12-15 23:59:59,-509.42544964539593,c
2021-12-16 00:00:00,-504.2216066057599,
2021-12-16 10:00:00,-539.497210811971,
2021-12-16 10:30:00,-577.7739747630767,
2021-12-16 12:00:00,-621.9947531512153,
2021-12-16 13:30:00,-602.8696545404164,
2021-12-16 15:00:00,-584.101862174929,
2021-12-16 15:30:30,-584.101862174929,
2021-12-16 23:59:59,-522.8971543607404,c
2021-12-17 00:00:00,-487.19872500426754,
2021-12-17 10:00:00,-570.656362613574,
2021-12-17 10:30:00,-609.8804201566572,
2021-12-17 12:00:00,-654.7771604155578,
2021-12-17 13:30:00,-743.7259200128028,
2021-12-17 15:00:00,-738.0777147216759,
2021-12-17 15:30:30,-738.0777147216759,
2021-12-17 23:59:59,-849.6680962893952,e
2021-12-20 00:00:00,-764.6792053249301,
2021-12-20 10:00:00,-790.1216133364851,
2021-12-20 10:30:00,-765.5013946440586,
2021-12-20 12:00:00,-766.7822316478996,
2021-12-20 13:30:00,-774.1291287892036,
2021-12-20 15:00:00,-786.476656535563,
2021-12-20 15:30:30,-786.476656535563,
2021-12-20 23:59:59,-793.5385843496088,c
2021-12-21 00:00:00,-882.1360849516268,
2021-12-21 10:00:00,-794.755882164819,
2021-12-21 10:30:00,-842.5507775890446,
2021-12-21 12:00:00,-812.3189730466556,
2021-12-21 13:30:00,-790.2496574121651,
2021-12-21 15:00:00,-778.5009859769107,
2021-12-21 15:30:30,-778.5009859769107,
2021-12-21 23:59:59,-806.2713897426192,c
2021-12-22 00:00:00,-811.1098088116023,
2021-12-22 10:00:00,-778.0783488664738,
2021-12-22 10:30:00,-802.9589673936471,
2021-12-22 12:00:00,-786.8612457107893,
2021-12-22 13:30:00,-823.6743723115524,
2021-12-22 15:00:00,-836.5149214763233,
2021-12-22 15:30:30,-836.5149214763233,
2021-12-22 23:59:59,-851.6288770272995,c
2021-12-23 00:00:00,-848.4278835924042,
2021-12-23 10:00:00,-882.7922992418917,
2021-12-23 10:30:00,-908.6870839754356,
2021-12-23 12:00:00,-873.0362985959846,
2021-12-23 13:30:00,-856.5194018625853,
2021-12-23 15:00:00,-866.5467107325203,
2021-12-23 15:30:30,-866.5467107325203,
2021-12-23 23:59:59,-844.0145520388451,c
2021-12-24 00:00:00,-861.2794671172278,
2021-12-24 10:00:00,-859.0376759951596,
2021-12-24 10:30:00,-856.9812981952091,
2021-12-24 12:00:00,-862.6708427379763,
2021-12-24 13:30:00,-862.6708427379763,
2021-12-24 15:00:00,-862.6708427379763,
2021-12-24 15:30:30,-862.6708427379763,
2021-12-24 23:59:59,-877.6079210984863,w
2021-12-27 00:00:00,-873.7787750392699,
2021-12-27 10:00:00,-875.6226022255705,
2021-12-27 10:30:00,-879.1887265289561,
2021-12-27 12:00:00,-883.3944014824001,
2021-12-27 13:30:00,-898.0627491357845,
2021-12-27 15:00:00,-905.7747411273986,
2021-12-27 15:30:30,-905.7747411273986,
2021-12-27 23:59:59,-894.8278193427159,c
2021-12-28 00:00:00,-883.1041363166851,
2021-12-28 10:00:00,-955.1050591978656,
2021-12-28 10:30:00,-913.3768217040879,
2021-12-28 12:00:00,-929.021527515074,
2021-12-28 13:30:00,-891.7287933835214,
2021-12-28 15:00:00,-850.5651011321033,
2021-12-28 15:30:30,-850.5651011321033,
2021-12-28 23:59:59,-869.9235511189463,c
2021-12-29 00:00:00,-869.2632677179408,
2021-12-29 10:00:00,-901.8495626528693,
2021-12-29 10:30:00,-889.9562405196666,
2021-12-29 12:00:00,-858.8868981711339,
2021-12-29 13:30:00,-861.3874736625685,
2021-12-29 15:00:00,-861.9015637543662,
2021-12-29 15:30:30,-861.9015637543662,
2021-12-29 23:59:59,-874.3890835456023,c
2021-12-30 00:00:00,-864.9354119680738,
2021-12-30 10:00:00,-896.8760746573607,
2021-12-30 10:30:00,-891.5562471350258,
2021-12-30 12:00:00,-902.0104170324867,
2021-12-30 13:30:00,-905.8366116447996,
2021-12-30 15:00:00,-926.9131945759427,
2021-12-30 15:30:30,-926.9131945759427,
2021-12-30 23:59:59,-920.1412815655685,c
2021-12-31 00:00:00,-894.0353322284282,
2021-12-31 10:00:00,-907.7907549581114,
2021-12-31 10:30:00,-909.2062219991667,
2021-12-31 12:00:00,-893.489280992776,
2021-12-31 13:30:00,-904.6254099442358,
2021-12-31 15:00:00,-916.5500402406142,
2021-12-31 15:30:30,-916.5500402406142,
2021-12-31 23:59:59,-957.7163685601163,w
2022-01-03 00:00:00,-980.5227276841988,
2022-01-03 10:00:00,-959.5823468003227,
2022-01-03 10:30:00,-941.7144550513649,
2022-01-03 12:00:00,-921.7917543742424,
2022-01-03 13:30:00,-934.7220942939675,
2022-01-03 15:00:00,-907.1373682630965,
2022-01-03 15:30:30,-907.1373682630965,
2022-01-03 23:59:59,-859.4430553395978,c
2022-01-04 00:00:00,-873.5245578348977,
2022-01-04 10:00:00,-928.7993039790836,
2022-01-04 10:30:00,-949.2498222336253,
2022-01-04 12:00:00,-917.8542488464509,
2022-01-04 13:30:00,-914.5384450119473,
2022-01-04 15:00:00,-888.35582231421,
2022-01-04 15:30:30,-888.35582231421,
2022-01-04 23:59:59,-902.99549329617,c
2022-01-05 00:00:00,-887.3912712020774,
2022-01-05 10:00:00,-941.0724090757358,
2022-01-05 10:30:00,-936.3764197727969,
2022-01-05 12:00:00,-942.5320143255321,
2022-01-05 13:30:00,-950.6294101828162,
2022-01-05 15:00:00,-915.2879638113263,
2022-01-05 15:30:30,-915.2879638113263,
2022-01-05 23:59:59,-956.9830897369429,c
2022-01-06 00:00:00,-923.2116070029106,
2022-01-06 10:00:00,-937.3068192947294,
2022-01-06 10:30:00,-954.6570558433787,
2022-01-06 12:00:00,-942.1995830589694,
2022-01-06 13:30:00,-919.9555222999052,
2022-01-06 15:00:00,-889.9634093341101,
2022-01-06 15:30:30,-889.9634093341101,
2022-01-06 23:59:59,-907.1686633061181,c
2022-01-07 00:00:00,-893.402333075267,
2022-01-07 10:00:00,-883.0190942152512,
2022-01-07 10:30:00,-860.1478994793997,
2022-01-07 12:00:00,-877.5497775198482,
2022-01-07 13:30:00,-878.6565862281723,
2022-01-07 15:00:00,-895.3149060059413,
2022-01-07 15:30:30,-895.3149060059413,
2022-01-07 23:59:59,-912.0006402958588,w
