date,XBI_2022_Q4,meta
2022-11-11 00:00:00,859.4206440251667,
2022-11-11 10:00:00,946.2052395931837,
2022-11-11 10:30:00,1030.1054327397437,
2022-11-11 12:00:00,983.9369735451182,
2022-11-11 13:30:00,1001.4707841934919,
2022-11-11 15:00:00,1046.766526745222,
2022-11-11 15:30:30,1046.766526745222,u
2022-11-11 23:59:59,999.5941614372628,w
2022-11-14 00:00:00,1000.6255208008092,
2022-11-14 10:00:00,925.7842020593857,
2022-11-14 10:30:00,1003.8709790262537,
2022-11-14 12:00:00,955.0254752616725,
2022-11-14 13:30:00,983.8028045201054,
2022-11-14 15:00:00,945.6477529414005,
2022-11-14 15:30:30,945.6477529414005,
2022-11-14 23:59:59,925.0734584392844,c
2022-11-15 00:00:00,979.2657073712562,
2022-11-15 10:00:00,960.2190822365628,
2022-11-15 10:30:00,985.2663054639738,
2022-11-15 12:00:00,930.1420927134964,
2022-11-15 13:30:00,879.0975558361936,
2022-11-15 15:00:00,898.796822806796,
2022-11-15 15:30:30,898.796822806796,
2022-11-15 23:59:59,910.3005278080368,c
2022-11-16 00:00:00,936.1077507588129,
2022-11-16 10:00:00,820.7353471313447,
2022-11-16 10:30:00,804.4974394042972,
2022-11-16 12:00:00,804.0051097815904,
2022-11-16 13:30:00,798.8500355881131,
2022-11-16 15:00:00,790.6556293515468,
2022-11-16 15:30:30,790.6556293515468,
2022-11-16 23:59:59,778.5490002097042,c
2022-11-17 00:00:00,723.9323542093894,
2022-11-17 10:00:00,707.833921304803,
2022-11-17 10:30:00,700.1846073828756,
2022-11-17 12:00:00,698.3731758641391,
2022-11-17 13:30:00,698.2018912747365,
2022-11-17 15:00:00,677.5163397993106,
2022-11-17 15:30:30,677.5163397993106,
2022-11-17 23:59:59,674.5915142360507,c
2022-11-18 00:00:00,720.2697194319453,
2022-11-18 10:00:00,680.4354785779583,
2022-11-18 10:30:00,699.6332355355162,
2022-11-18 12:00:00,712.1705756148217,
2022-11-18 13:30:00,693.3857007633812,
2022-11-18 15:00:00,670.7953244130836,
2022-11-18 15:30:30,670.7953244130836,
2022-11-18 23:59:59,705.61150204968,w
2022-11-21 00:00:00,688.0437590118324,
2022-11-21 10:00:00,701.6121784629045,
2022-11-21 10:30:00,707.1262941926941,
2022-11-21 12:00:00,654.0841788639907,
2022-11-21 13:30:00,642.0711088646747,
2022-11-21 15:00:00,653.3693700705749,
2022-11-21 15:30:30,653.3693700705749,
2022-11-21 23:59:59,656.8342438635484,c
2022-11-22 00:00:00,651.2195995745935,
2022-11-22 10:00:00,615.8943829466666,
2022-11-22 10:30:00,631.6387835239661,
2022-11-22 12:00:00,641.1291676548858,
2022-11-22 13:30:00,644.5569534097053,
2022-11-22 15:00:00,597.2069900472216,
2022-11-22 15:30:30,597.2069900472216,
2022-11-22 23:59:59,631.9766613700033,c
2022-11-23 00:00:00,645.8795611492014,
2022-11-23 10:00:00,682.3294188981556,
2022-11-23 10:30:00,683.043819544404,
2022-11-23 12:00:00,651.1150795044161,
2022-11-23 13:30:00,635.1209346765281,
2022-11-23 15:00:00,649.9639381923143,
2022-11-23 15:30:30,649.9639381923143,
2022-11-23 23:59:59,671.0056433428092,c
2022-11-24 00:00:00,671.0056433428092,
2022-11-24 10:00:00,671.0056433428092,
2022-11-24 10:30:00,671.0056433428092,
2022-11-24 12:00:00,671.0056433428092,
2022-11-24 13:30:00,671.0056433428092,
2022-11-24 15:00:00,671.0056433428092,
2022-11-24 15:30:30,671.0056433428092,
2022-11-24 23:59:59,671.0056433428092,c
2022-11-25 00:00:00,647.33930967373,
2022-11-25 10:00:00,660.4593689719368,
2022-11-25 10:30:00,685.9711876169342,
2022-11-25 12:00:00,699.4517321357696,
2022-11-25 13:30:00,699.4517321357696,
2022-11-25 15:00:00,699.4517321357696,
2022-11-25 15:30:30,699.4517321357696,
2022-11-25 23:59:59,695.3746347374115,w
2022-11-28 00:00:00,714.1742637554296,
2022-11-28 10:00:00,686.876984075333,
2022-11-28 10:30:00,663.1339559290698,
2022-11-28 12:00:00,640.6660299693801,
2022-11-28 13:30:00,616.730976058667,
2022-11-28 15:00:00,621.5025940799762,
2022-11-28 15:30:30,621.5025940799762,
2022-11-28 23:59:59,619.089423125195,c
2022-11-29 00:00:00,639.9931791122788,
2022-11-29 10:00:00,633.2119192913538,
2022-11-29 10:30:00,650.9054400625314,
2022-11-29 12:00:00,634.9879469503644,
2022-11-29 13:30:00,607.9697324895856,
2022-11-29 15:00:00,604.6954934314367,
2022-11-29 15:30:30,604.6954934314367,
2022-11-29 23:59:59,602.8326707179285,c
2022-11-30 00:00:00,547.2955990113758,
2022-11-30 10:00:00,554.3824393795142,
2022-11-30 10:30:00,534.3849966054531,
2022-11-30 12:00:00,501.2691195915911,
2022-11-30 13:30:00,486.63936170021157,
2022-11-30 15:00:00,499.1010984727211,
2022-11-30 15:30:30,499.1010984727211,s
2022-11-30 23:59:59,541.7697511358976,c
2022-12-01 00:00:00,565.7873632472297,
2022-12-01 10:00:00,543.1023848498742,
2022-12-01 10:30:00,493.0128352192976,
2022-12-01 12:00:00,532.3122861461964,
2022-12-01 13:30:00,523.0354349199129,
2022-12-01 15:00:00,539.42735232514,
2022-12-01 15:30:30,539.42735232514,
2022-12-01 23:59:59,524.2694976675123,c
2022-12-02 00:00:00,501.35131322510824,
2022-12-02 10:00:00,504.31072426155424,
2022-12-02 10:30:00,528.8953817703127,
2022-12-02 12:00:00,528.1828491074625,
2022-12-02 13:30:00,528.3848379430292,
2022-12-02 15:00:00,561.9242650548365,
2022-12-02 15:30:30,561.9242650548365,
2022-12-02 23:59:59,582.5602445630652,w
2022-12-05 00:00:00,612.048218766455,
2022-12-05 10:00:00,552.9413583125995,
2022-12-05 10:30:00,585.3560182707349,
2022-12-05 12:00:00,594.5264987035396,
2022-12-05 13:30:00,615.723539513649,
2022-12-05 15:00:00,594.5635970130286,
2022-12-05 15:30:30,594.5635970130286,
2022-12-05 23:59:59,590.7243107479014,c
2022-12-06 00:00:00,360.0865620998145,
2022-12-06 10:00:00,257.42896465021295,
2022-12-06 10:30:00,246.26060171564018,
2022-12-06 12:00:00,246.4973602475884,
2022-12-06 13:30:00,187.82976380506443,
2022-12-06 15:00:00,173.40774505876016,
2022-12-06 15:30:30,173.40774505876016,
2022-12-06 23:59:59,169.45676462280085,c
2022-12-07 00:00:00,135.58460922318454,
2022-12-07 10:00:00,115.531034361416,
2022-12-07 10:30:00,69.89998043570995,
2022-12-07 12:00:00,54.721437171529715,
2022-12-07 13:30:00,83.57493495028689,
2022-12-07 15:00:00,73.14334952651348,
2022-12-07 15:30:30,73.14334952651348,
2022-12-07 23:59:59,75.59801085616505,c
2022-12-08 00:00:00,84.52839994360079,
2022-12-08 10:00:00,68.3402008839098,
2022-12-08 10:30:00,78.68211294375965,
2022-12-08 12:00:00,60.95804754767687,
2022-12-08 13:30:00,61.51558815182693,
2022-12-08 15:00:00,24.872153706585323,
2022-12-08 15:30:30,24.872153706585323,
2022-12-08 23:59:59,34.583007002649765,c
2022-12-09 00:00:00,59.11882741759882,
2022-12-09 10:00:00,51.90920539580884,
2022-12-09 10:30:00,12.846030857528149,
2022-12-09 12:00:00,-39.95697618672716,
2022-12-09 13:30:00,-36.67313279259815,
2022-12-09 15:00:00,-0.9510714261564317,
2022-12-09 15:30:30,-0.9510714261564317,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,-41.328862069053685,
2022-12-12 10:00:00,33.09084846796577,
2022-12-12 10:30:00,-34.94456731666901,
