date,AS_FTSE_DM_MIG_2022_Q3,meta
2022-07-08 00:00:00,28.027005193143623,
2022-07-08 01:00:00,30.43333860234361,
2022-07-08 02:30:00,41.86757829126441,
2022-07-08 03:00:00,39.29683404270668,
2022-07-08 18:30:00,39.29683404270668,
2022-07-08 20:00:00,39.29683404270668,
2022-07-08 23:00:00,39.29683404270668,
2022-07-08 23:59:59,23.21909896935881,w
2022-07-11 00:00:00,110.80588924654353,
2022-07-11 01:00:00,115.40903697697422,
2022-07-11 02:30:00,132.96249516438047,
2022-07-11 03:00:00,131.95963612970013,
2022-07-11 18:30:00,131.95963612970013,
2022-07-11 20:00:00,131.95963612970013,
2022-07-11 23:00:00,138.072971055675,
2022-07-11 23:59:59,150.01530191726556,c
2022-07-12 00:00:00,167.7895479024994,
2022-07-12 01:00:00,181.69717815225204,
2022-07-12 02:30:00,152.94575677152488,
2022-07-12 03:00:00,151.14111725005273,
2022-07-12 18:30:00,151.14111725005273,
2022-07-12 20:00:00,151.14111725005273,
2022-07-12 23:00:00,126.79192209013036,
2022-07-12 23:59:59,144.43875498443822,c
2022-07-13 00:00:00,144.01045908001583,
2022-07-13 01:00:00,146.0117716823197,
2022-07-13 02:30:00,115.34938744282181,
2022-07-13 03:00:00,114.34474432998582,
2022-07-13 18:30:00,114.34474432998582,
2022-07-13 20:00:00,114.34474432998582,
2022-07-13 23:00:00,69.06903597044379,
2022-07-13 23:59:59,63.39273173533002,c
2022-07-14 00:00:00,70.62068409152766,
2022-07-14 01:00:00,95.30437906773477,
2022-07-14 02:30:00,108.6785218860523,
2022-07-14 03:00:00,107.10307944220835,
2022-07-14 18:30:00,107.10307944220835,
2022-07-14 20:00:00,107.10307944220835,
2022-07-14 23:00:00,149.45574190671118,
2022-07-14 23:59:59,172.81033859375248,c
2022-07-15 00:00:00,79.94302462734527,
2022-07-15 01:00:00,89.83503021938714,
2022-07-15 02:30:00,62.757924014910486,
2022-07-15 03:00:00,63.557259639113,
2022-07-15 18:30:00,63.557259639113,
2022-07-15 20:00:00,63.557259639113,
2022-07-15 23:00:00,63.557259639113,
2022-07-15 23:59:59,58.19477994091494,w
2022-07-18 00:00:00,27.145233769922697,
2022-07-18 01:00:00,21.9016847822993,
2022-07-18 02:30:00,38.16595541476431,
2022-07-18 03:00:00,37.961437328122884,
2022-07-18 18:30:00,37.961437328122884,
2022-07-18 20:00:00,37.961437328122884,
2022-07-18 23:00:00,53.05651985853888,
2022-07-18 23:59:59,73.01185401835778,c
2022-07-19 00:00:00,98.15135467508117,
2022-07-19 01:00:00,101.38729542994975,
2022-07-19 02:30:00,112.63127955529558,
2022-07-19 03:00:00,113.41795479855318,
2022-07-19 18:30:00,113.41795479855318,
2022-07-19 20:00:00,113.41795479855318,
2022-07-19 23:00:00,15.27738356509667,
2022-07-19 23:59:59,29.84117784194018,c
2022-07-20 00:00:00,7.864955534639876,
2022-07-20 01:00:00,19.939817696923,
2022-07-20 02:30:00,58.50436364360803,
2022-07-20 03:00:00,59.5250114596563,
2022-07-20 18:30:00,59.5250114596563,
2022-07-20 20:00:00,59.5250114596563,
2022-07-20 23:00:00,69.50514560781312,
2022-07-20 23:59:59,74.63620196037186,c
2022-07-21 00:00:00,61.131427867109096,
2022-07-21 01:00:00,52.53650069805417,
2022-07-21 02:30:00,66.69455943109574,
2022-07-21 03:00:00,65.93363996372887,
2022-07-21 18:30:00,65.93363996372887,
2022-07-21 20:00:00,65.93363996372887,
2022-07-21 23:00:00,55.171630007074555,
2022-07-21 23:59:59,59.23646287703946,c
2022-07-22 00:00:00,56.4652772581976,
2022-07-22 01:00:00,59.43234576444911,
2022-07-22 02:30:00,93.13299198019763,
2022-07-22 03:00:00,93.13299198019763,
2022-07-22 18:30:00,93.13299198019763,
2022-07-22 20:00:00,93.13299198019763,
2022-07-22 23:00:00,93.13299198019763,
2022-07-22 23:59:59,105.55568166050102,w
2022-07-25 00:00:00,220.26901931832663,
2022-07-25 01:00:00,222.05605997886914,
2022-07-25 02:30:00,236.63437953404082,
2022-07-25 03:00:00,238.23803745279565,
2022-07-25 18:30:00,238.23803745279565,
2022-07-25 20:00:00,238.23803745279565,
2022-07-25 23:00:00,201.5473722875729,
2022-07-25 23:59:59,171.94577985495403,c
2022-07-26 00:00:00,179.6488897271397,
2022-07-26 01:00:00,158.11835748721455,
2022-07-26 02:30:00,173.90890434092876,
2022-07-26 03:00:00,174.71220033128384,
2022-07-26 18:30:00,174.71220033128384,
2022-07-26 20:00:00,174.71220033128384,
2022-07-26 23:00:00,156.1035541231672,
2022-07-26 23:59:59,181.54771673622668,c
2022-07-27 00:00:00,195.93452313768353,
2022-07-27 01:00:00,204.67449976601574,
2022-07-27 02:30:00,202.8628058036022,
2022-07-27 03:00:00,201.85578385135454,
2022-07-27 18:30:00,201.85578385135454,
2022-07-27 20:00:00,201.85578385135454,
2022-07-27 23:00:00,267.03900359493264,
2022-07-27 23:59:59,270.52275252909885,c
2022-07-28 00:00:00,226.80102121237746,
2022-07-28 01:00:00,231.36709195171193,
2022-07-28 02:30:00,215.16869698918663,
2022-07-28 03:00:00,215.16869698918663,
2022-07-28 18:30:00,215.16869698918663,
2022-07-28 20:00:00,215.16869698918663,
2022-07-28 23:00:00,225.6394993643421,
2022-07-28 23:59:59,241.08605850169738,c
2022-07-29 00:00:00,226.9648385711696,
2022-07-29 01:00:00,243.20176566253804,
2022-07-29 02:30:00,266.88169317387474,
2022-07-29 03:00:00,266.88169317387474,
2022-07-29 18:30:00,266.88169317387474,
2022-07-29 20:00:00,266.88169317387474,
2022-07-29 23:00:00,266.88169317387474,
2022-07-29 23:59:59,216.63324943194584,w
2022-08-01 00:00:00,246.15796739650773,
2022-08-01 01:00:00,240.58210034291642,
2022-08-01 02:30:00,263.56600350115536,
2022-08-01 03:00:00,263.56600350115536,
2022-08-01 18:30:00,263.56600350115536,
2022-08-01 20:00:00,263.56600350115536,
2022-08-01 23:00:00,275.2833886778369,
2022-08-01 23:59:59,246.75289616173336,c
2022-08-02 00:00:00,286.482335138478,
2022-08-02 01:00:00,277.3737914837859,
2022-08-02 02:30:00,295.4490978267736,
2022-08-02 03:00:00,296.4682419730318,
2022-08-02 18:30:00,296.4682419730318,
2022-08-02 20:00:00,296.4682419730318,
2022-08-02 23:00:00,200.61631955963617,
2022-08-02 23:59:59,155.52929904473103,c
2022-08-03 00:00:00,242.58070828672976,
2022-08-03 01:00:00,240.93377792896695,
2022-08-03 02:30:00,274.57485604361455,
2022-08-03 03:00:00,274.77332325006455,
2022-08-03 18:30:00,274.77332325006455,
2022-08-03 20:00:00,274.77332325006455,
2022-08-03 23:00:00,213.71496558191438,
2022-08-03 23:59:59,214.9821127675043,c
2022-08-04 00:00:00,216.72676680561744,
2022-08-04 01:00:00,245.89158340349786,
2022-08-04 02:30:00,222.89749066660056,
2022-08-04 03:00:00,224.73001126545705,
2022-08-04 18:30:00,224.73001126545705,
2022-08-04 20:00:00,224.73001126545705,
2022-08-04 23:00:00,132.4880285048887,
2022-08-04 23:59:59,164.17318529357,c
2022-08-05 00:00:00,163.61661331734967,
2022-08-05 01:00:00,154.93442359874325,
2022-08-05 02:30:00,161.4429361482355,
2022-08-05 03:00:00,165.08251967639217,
2022-08-05 18:30:00,165.08251967639217,
2022-08-05 20:00:00,165.08251967639217,
2022-08-05 23:00:00,165.08251967639217,
2022-08-05 23:59:59,189.21510509397945,w
2022-08-08 00:00:00,49.821661625211846,
2022-08-08 01:00:00,30.176660416696677,
2022-08-08 02:30:00,35.52361522303363,
2022-08-08 03:00:00,36.673450816273544,
2022-08-08 18:30:00,36.673450816273544,
2022-08-08 20:00:00,36.673450816273544,
2022-08-08 23:00:00,14.549054318963272,
2022-08-08 23:59:59,16.85326638253059,c
2022-08-09 00:00:00,29.427912782210797,
2022-08-09 01:00:00,20.620709272171325,
2022-08-09 02:30:00,14.055487899856189,
2022-08-09 03:00:00,14.055487899856189,
2022-08-09 18:30:00,14.055487899856189,
2022-08-09 20:00:00,14.055487899856189,
2022-08-09 23:00:00,31.033428502421202,
2022-08-09 23:59:59,31.405529573142758,c
2022-08-10 00:00:00,54.597595976759294,
2022-08-10 01:00:00,51.587242607228745,
2022-08-10 02:30:00,74.75897184448172,
2022-08-10 03:00:00,74.57911491603272,
2022-08-10 18:30:00,74.57911491603272,
2022-08-10 20:00:00,74.57911491603272,
2022-08-10 23:00:00,81.43283259494547,
2022-08-10 23:59:59,69.47897124508404,c
2022-08-11 00:00:00,52.97551784837674,
2022-08-11 01:00:00,58.37012213198159,
2022-08-11 02:30:00,47.16679478182073,
2022-08-11 03:00:00,47.199174540655804,
2022-08-11 18:30:00,47.199174540655804,
2022-08-11 20:00:00,47.199174540655804,
2022-08-11 23:00:00,28.32223863565946,
2022-08-11 23:59:59,16.503349297824343,c
2022-08-12 00:00:00,0.274207739306803,
2022-08-12 01:00:00,-12.75895008440989,
2022-08-12 02:30:00,-47.15942018947226,
2022-08-12 03:00:00,-46.86381097847584,
2022-08-12 18:30:00,-46.86381097847584,
2022-08-12 20:00:00,-46.86381097847584,
2022-08-12 23:00:00,-46.86381097847584,
2022-08-12 23:59:59,-36.96567986989089,w
2022-08-15 00:00:00,-10.143395819288571,
2022-08-15 01:00:00,-13.349811678602691,
2022-08-15 02:30:00,4.7654761288292775,
2022-08-15 03:00:00,7.668399269999782,
2022-08-15 18:30:00,7.668399269999782,
2022-08-15 20:00:00,7.668399269999782,
2022-08-15 23:00:00,-55.2308946001051,
2022-08-15 23:59:59,-58.86164303471719,c
2022-08-16 00:00:00,-62.415303744680386,
2022-08-16 01:00:00,-74.9666863439113,
2022-08-16 02:30:00,-53.16130261291414,
2022-08-16 03:00:00,-50.62435653975376,
2022-08-16 18:30:00,-50.62435653975376,
2022-08-16 20:00:00,-50.62435653975376,
2022-08-16 23:00:00,-83.20315755135493,
2022-08-16 23:59:59,-107.03243914933682,c
2022-08-17 00:00:00,-102.46617813073931,
2022-08-17 01:00:00,-101.28447569502623,
2022-08-17 02:30:00,-98.21556487554722,
2022-08-17 03:00:00,-99.93622319116912,
2022-08-17 18:30:00,-99.93622319116912,
2022-08-17 20:00:00,-99.93622319116912,
2022-08-17 23:00:00,-48.446385729708936,
2022-08-17 23:59:59,-46.71045403532662,c
2022-08-18 00:00:00,-16.546439704221484,
2022-08-18 01:00:00,-3.4798131612619727,
2022-08-18 02:30:00,-58.87903112487538,
2022-08-18 03:00:00,-58.88261204057358,
2022-08-18 18:30:00,-58.88261204057358,
2022-08-18 20:00:00,-58.88261204057358,
2022-08-18 23:00:00,-59.3986611845487,
2022-08-18 23:59:59,-60.88348709986394,c
2022-08-19 00:00:00,-48.63842881478922,
2022-08-19 01:00:00,-34.64251884063742,
2022-08-19 02:30:00,-15.033752317754079,
2022-08-19 03:00:00,-15.084056898645485,
2022-08-19 18:30:00,-15.084056898645485,
2022-08-19 20:00:00,-15.084056898645485,
2022-08-19 23:00:00,-15.084056898645485,
2022-08-19 23:59:59,0.0,a
2022-08-22 00:00:00,87.25293847432545,
2022-08-22 01:00:00,119.13854159207744,
2022-08-22 02:30:00,120.83468006850103,
2022-08-22 03:00:00,118.98521458008759,
2022-08-22 18:30:00,118.98521458008759,
2022-08-22 20:00:00,118.98521458008759,
2022-08-22 23:00:00,134.2444607718719,
2022-08-22 23:59:59,137.34363728160338,c
2022-08-23 00:00:00,171.98776190049261,
2022-08-23 01:00:00,193.53924825247896,
2022-08-23 02:30:00,190.52677376834163,
2022-08-23 03:00:00,188.0210338938566,
2022-08-23 18:30:00,188.0210338938566,
2022-08-23 20:00:00,188.0210338938566,
2022-08-23 23:00:00,195.82306989117228,
2022-08-23 23:59:59,175.45720822518615,c
2022-08-24 00:00:00,164.1914888620388,
2022-08-24 01:00:00,162.3491648183665,
2022-08-24 02:30:00,132.3264044217285,
2022-08-24 03:00:00,135.97288308118732,
2022-08-24 18:30:00,135.97288308118732,
2022-08-24 20:00:00,135.97288308118732,
2022-08-24 23:00:00,172.2832462376025,
2022-08-24 23:59:59,161.22593343619633,c
2022-08-25 00:00:00,146.6645704172165,
2022-08-25 01:00:00,149.63959617253772,
2022-08-25 02:30:00,153.33828775886786,
2022-08-25 03:00:00,153.9492233119829,
2022-08-25 18:30:00,153.9492233119829,
2022-08-25 20:00:00,153.9492233119829,
2022-08-25 23:00:00,207.1252673293311,
2022-08-25 23:59:59,215.97804112857511,c
2022-08-26 00:00:00,226.25438814186805,
2022-08-26 01:00:00,219.66117044669545,
2022-08-26 02:30:00,254.80850765639275,
2022-08-26 03:00:00,254.80496344519815,
2022-08-26 18:30:00,254.80496344519815,
2022-08-26 20:00:00,254.80496344519815,
2022-08-26 23:00:00,254.80496344519815,
2022-08-26 23:59:59,266.2218674318294,w
2022-08-29 00:00:00,282.4644696906257,
2022-08-29 01:00:00,284.15505102606426,
2022-08-29 02:30:00,288.66145400390155,
2022-08-29 03:00:00,286.8659779279574,
2022-08-29 18:30:00,286.8659779279574,
2022-08-29 20:00:00,286.8659779279574,
2022-08-29 23:00:00,341.97783875280106,
2022-08-29 23:59:59,344.1775213242611,c
2022-08-30 00:00:00,338.9232000602335,
2022-08-30 01:00:00,349.617505606195,
2022-08-30 02:30:00,341.0816723541268,
2022-08-30 03:00:00,340.4067841868384,
2022-08-30 18:30:00,340.4067841868384,
2022-08-30 20:00:00,340.4067841868384,
2022-08-30 23:00:00,254.9375409635188,
2022-08-30 23:59:59,235.2781134969075,c
2022-08-31 00:00:00,245.9107530657045,
2022-08-31 01:00:00,277.78793991813404,
2022-08-31 02:30:00,262.6854639225721,
2022-08-31 03:00:00,261.51323342584055,
2022-08-31 18:30:00,261.51323342584055,
2022-08-31 20:00:00,261.51323342584055,
2022-08-31 23:00:00,235.5424684113034,
2022-08-31 23:59:59,247.8913984530484,c
2022-09-01 00:00:00,266.9255281196838,
2022-09-01 01:00:00,267.80361243853554,
2022-09-01 02:30:00,269.4110777462847,
2022-09-01 03:00:00,270.0812351223601,
2022-09-01 18:30:00,270.0812351223601,
2022-09-01 20:00:00,270.0812351223601,
2022-09-01 23:00:00,248.6288853970425,
2022-09-01 23:59:59,235.43089259336216,c
2022-09-02 00:00:00,240.63781454110904,
2022-09-02 01:00:00,228.61624039337107,
2022-09-02 02:30:00,231.36413590009488,
2022-09-02 03:00:00,231.39192506621407,
2022-09-02 18:30:00,231.39192506621407,
2022-09-02 20:00:00,231.39192506621407,
2022-09-02 23:00:00,231.39192506621407,
2022-09-02 23:59:59,232.5405861675879,w
2022-09-05 00:00:00,257.4380742172011,
2022-09-05 01:00:00,246.91684167114408,
2022-09-05 02:30:00,238.81199772343666,
2022-09-05 03:00:00,236.9597645051615,
2022-09-05 18:30:00,236.9597645051615,
2022-09-05 20:00:00,236.9597645051615,
2022-09-05 23:00:00,229.4875695677631,
2022-09-05 23:59:59,220.9051268407327,c
2022-09-06 00:00:00,224.0533220906343,
2022-09-06 01:00:00,209.7893522344093,
2022-09-06 02:30:00,193.58148650427142,
2022-09-06 03:00:00,192.89216553648248,
2022-09-06 18:30:00,192.89216553648248,
2022-09-06 20:00:00,192.89216553648248,
2022-09-06 23:00:00,226.00011432748784,
2022-09-06 23:59:59,224.67161321929166,c
2022-09-07 00:00:00,253.08405217492395,
2022-09-07 01:00:00,248.458687771031,
2022-09-07 02:30:00,242.58114567399184,
2022-09-07 03:00:00,242.09637593428738,
2022-09-07 18:30:00,242.09637593428738,
2022-09-07 20:00:00,242.09637593428738,
2022-09-07 23:00:00,212.79032539241757,
2022-09-07 23:59:59,225.20898274788624,c
2022-09-08 00:00:00,212.9949662852764,
2022-09-08 01:00:00,191.49867948640554,
2022-09-08 02:30:00,175.42049369210145,
2022-09-08 03:00:00,175.41008669930034,
2022-09-08 18:30:00,175.41008669930034,
2022-09-08 20:00:00,175.41008669930034,
2022-09-08 23:00:00,206.57562590729117,
2022-09-08 23:59:59,204.7846449480246,c
2022-09-09 00:00:00,208.54914825134733,
2022-09-09 01:00:00,213.52155559190123,
2022-09-09 02:30:00,228.1091932788454,
2022-09-09 03:00:00,226.06230534917222,
2022-09-09 18:30:00,226.06230534917222,
2022-09-09 20:00:00,226.06230534917222,
