date,EU_MSCI_EM_MIG_2023_Q1,meta
2023-01-05 08:00:00,432.28750860842626,
2023-01-05 10:30:00,432.28750860842626,
2023-01-05 11:00:00,432.28750860842626,
2023-01-05 23:59:59,406.5754808610777,c
2023-01-06 00:00:00,389.3639753888209,
2023-01-06 03:30:00,309.59465886318526,
2023-01-06 04:00:00,324.57499907683314,
2023-01-06 06:00:00,291.5310518252452,
2023-01-06 08:00:00,311.89826635999714,
2023-01-06 10:30:00,311.89826635999714,
2023-01-06 11:00:00,311.89826635999714,
2023-01-06 23:59:59,318.60641173438523,w
2023-01-09 00:00:00,201.0799721454597,
2023-01-09 03:30:00,233.53214432746609,
2023-01-09 04:00:00,258.2324015305651,
2023-01-09 06:00:00,301.98904211327033,
2023-01-09 08:00:00,386.4123142744654,
2023-01-09 10:30:00,386.4123142744654,
2023-01-09 11:00:00,386.4123142744654,
2023-01-09 23:59:59,387.6262909870276,c
2023-01-10 00:00:00,485.69796601036296,
2023-01-10 03:30:00,382.1608303554473,
2023-01-10 04:00:00,402.41210181544864,
2023-01-10 06:00:00,385.9462931893529,
2023-01-10 08:00:00,448.2750493134662,
2023-01-10 10:30:00,448.2750493134662,
2023-01-10 11:00:00,448.2750493134662,
2023-01-10 23:59:59,471.7881565361671,c
2023-01-11 00:00:00,442.1281116629216,
2023-01-11 03:30:00,417.18829838324723,
2023-01-11 04:00:00,379.9149352105695,
2023-01-11 06:00:00,439.4887395911194,
2023-01-11 08:00:00,491.27948777723134,
2023-01-11 10:30:00,491.27948777723134,
2023-01-11 11:00:00,491.27948777723134,
2023-01-11 23:59:59,449.94793475212975,c
2023-01-12 00:00:00,493.62837832021876,
2023-01-12 03:30:00,429.8920260722348,
2023-01-12 04:00:00,409.34364471426,
2023-01-12 06:00:00,354.3930182122724,
2023-01-12 08:00:00,339.6754064279313,
2023-01-12 10:30:00,339.6754064279313,
2023-01-12 11:00:00,339.6754064279313,
2023-01-12 23:59:59,307.2637645398686,c
2023-01-13 00:00:00,381.20457049612514,
2023-01-13 03:30:00,468.55344332378684,
2023-01-13 04:00:00,434.38745591178656,
2023-01-13 06:00:00,444.3010809798068,
2023-01-13 08:00:00,440.89275715420104,
2023-01-13 10:30:00,440.89275715420104,
2023-01-13 11:00:00,440.89275715420104,
2023-01-13 23:59:59,435.83274289988367,w
2023-01-16 00:00:00,318.4484678800627,
2023-01-16 03:30:00,356.9840016040074,
2023-01-16 04:00:00,375.55550479612805,
2023-01-16 06:00:00,355.92578864032555,
2023-01-16 08:00:00,420.533893400416,
2023-01-16 10:30:00,420.533893400416,
2023-01-16 11:00:00,420.533893400416,
2023-01-16 23:59:59,387.1760696288619,c
2023-01-17 00:00:00,457.85465296713755,
2023-01-17 03:30:00,458.10200555008794,
2023-01-17 04:00:00,447.3807355298312,
2023-01-17 06:00:00,490.8380140326408,
2023-01-17 08:00:00,443.00364176762616,
2023-01-17 10:30:00,443.00364176762616,
2023-01-17 11:00:00,443.00364176762616,
2023-01-17 23:59:59,407.8867554456149,c
2023-01-18 00:00:00,453.36813478046815,
2023-01-18 03:30:00,517.7037914087822,
2023-01-18 04:00:00,511.95026465807393,
2023-01-18 06:00:00,420.1503057620034,
2023-01-18 08:00:00,380.13546927690584,
2023-01-18 10:30:00,380.13546927690584,
2023-01-18 11:00:00,380.13546927690584,
2023-01-18 23:59:59,320.66808321256883,c
2023-01-19 00:00:00,368.69286362020875,
2023-01-19 03:30:00,269.4507143966887,
2023-01-19 04:00:00,202.77193141580153,
2023-01-19 06:00:00,122.57438964998391,
2023-01-19 08:00:00,167.92925197413126,
2023-01-19 10:30:00,167.92925197413126,
2023-01-19 11:00:00,167.92925197413126,
2023-01-19 23:59:59,116.10464289580045,c
2023-01-20 00:00:00,108.64816281699677,
2023-01-20 03:30:00,224.7734343529579,
2023-01-20 04:00:00,284.44161605478916,
2023-01-20 06:00:00,283.92442141206436,
2023-01-20 08:00:00,250.26512445314233,
2023-01-20 10:30:00,250.26512445314233,
2023-01-20 11:00:00,250.26512445314233,
2023-01-20 23:59:59,272.4537164901087,w
2023-01-23 00:00:00,273.76492396259493,
2023-01-23 03:30:00,378.74130962806896,
2023-01-23 04:00:00,349.7872690286546,
2023-01-23 06:00:00,392.1198905417068,
2023-01-23 08:00:00,382.24828689664116,
2023-01-23 10:30:00,382.24828689664116,
2023-01-23 11:00:00,382.24828689664116,
2023-01-23 23:59:59,409.41124332777383,c
2023-01-24 00:00:00,412.7761403567787,
2023-01-24 03:30:00,347.78119988807464,
2023-01-24 04:00:00,339.5375592414672,
2023-01-24 06:00:00,349.7137469587245,
2023-01-24 08:00:00,372.1243545970748,
2023-01-24 10:30:00,372.1243545970748,
2023-01-24 11:00:00,372.1243545970748,
2023-01-24 23:59:59,380.12245627455854,c
2023-01-25 00:00:00,367.9266874413306,
2023-01-25 03:30:00,269.00098557953515,
2023-01-25 04:00:00,237.18778527365941,
2023-01-25 06:00:00,207.16864982764275,
2023-01-25 08:00:00,238.94347754379226,
2023-01-25 10:30:00,238.94347754379226,
2023-01-25 11:00:00,238.94347754379226,
2023-01-25 23:59:59,238.59943093404638,c
2023-01-26 00:00:00,310.04420722921225,
2023-01-26 03:30:00,277.45577611843134,
2023-01-26 04:00:00,256.0659766461298,
2023-01-26 06:00:00,168.09702586654396,
2023-01-26 08:00:00,207.25158776041053,
2023-01-26 10:30:00,207.25158776041053,
2023-01-26 11:00:00,207.25158776041053,
2023-01-26 23:59:59,243.76526372981414,c
2023-01-27 00:00:00,260.78719966525273,
2023-01-27 03:30:00,308.4527279203478,
2023-01-27 04:00:00,349.40047077188535,
2023-01-27 06:00:00,378.7355639933878,
2023-01-27 08:00:00,358.9940757900754,
2023-01-27 10:30:00,358.9940757900754,
2023-01-27 11:00:00,358.9940757900754,
2023-01-27 23:59:59,331.9713073610367,w
2023-01-30 00:00:00,349.45927749590555,
2023-01-30 03:30:00,380.84796811404067,
2023-01-30 04:00:00,386.3002328575499,
2023-01-30 06:00:00,401.06440796643267,
2023-01-30 08:00:00,351.57053016226666,
2023-01-30 10:30:00,351.57053016226666,
2023-01-30 11:00:00,351.57053016226666,
2023-01-30 23:59:59,312.27168703731354,c
2023-01-31 00:00:00,418.273757592489,
2023-01-31 03:30:00,322.27518944031294,
2023-01-31 04:00:00,349.80278580171057,
2023-01-31 06:00:00,452.9066930167745,
2023-01-31 08:00:00,378.4244155785701,
2023-01-31 10:30:00,378.4244155785701,
2023-01-31 11:00:00,378.4244155785701,
2023-01-31 23:59:59,370.8966828894712,c
2023-02-01 00:00:00,405.26442439067387,
2023-02-01 03:30:00,340.1440127639228,
2023-02-01 04:00:00,380.44516631048043,
2023-02-01 06:00:00,372.2956981409918,
2023-02-01 08:00:00,349.71721907777624,
2023-02-01 10:30:00,349.71721907777624,
2023-02-01 11:00:00,349.71721907777624,
2023-02-01 23:59:59,312.0189500255693,c
2023-02-02 00:00:00,418.0526294852217,
2023-02-02 03:30:00,337.5995164705578,
2023-02-02 04:00:00,274.21171265956957,
2023-02-02 06:00:00,204.65931308474262,
2023-02-02 08:00:00,116.03020234460791,
2023-02-02 10:30:00,116.03020234460791,
2023-02-02 11:00:00,116.03020234460791,
2023-02-02 23:59:59,208.22854643726225,c
2023-02-03 00:00:00,233.12560846123085,
2023-02-03 03:30:00,230.72115320808052,
2023-02-03 04:00:00,205.43263856545866,
2023-02-03 06:00:00,164.47848241689042,
2023-02-03 08:00:00,191.6780095061381,
2023-02-03 10:30:00,191.6780095061381,
2023-02-03 11:00:00,191.6780095061381,
2023-02-03 23:59:59,172.23364264287784,w
2023-02-06 00:00:00,178.67117597504068,
2023-02-06 03:30:00,164.54128389525556,
2023-02-06 04:00:00,164.29466322382746,
2023-02-06 06:00:00,98.30108818779081,
2023-02-06 08:00:00,60.82092816742107,
2023-02-06 10:30:00,60.82092816742107,
2023-02-06 11:00:00,60.82092816742107,
2023-02-06 23:59:59,15.126240567282707,c
2023-02-07 00:00:00,49.84942704726677,
2023-02-07 03:30:00,-2.3596313994715388,
2023-02-07 04:00:00,19.636935790528128,
2023-02-07 06:00:00,-100.90326938914183,
2023-02-07 08:00:00,-121.08240435281658,
2023-02-07 10:30:00,-121.08240435281658,
2023-02-07 11:00:00,-121.08240435281658,
2023-02-07 23:59:59,-67.77180569906471,c
2023-02-08 00:00:00,-26.919142676000092,
2023-02-08 03:30:00,27.47242568513724,
2023-02-08 04:00:00,-34.10069142974663,
2023-02-08 06:00:00,-9.28458711949861,
2023-02-08 08:00:00,-36.0446256802328,
2023-02-08 10:30:00,-36.0446256802328,
2023-02-08 11:00:00,-36.0446256802328,
2023-02-08 23:59:59,33.048635997100064,c
2023-02-09 00:00:00,86.80795781095526,
2023-02-09 03:30:00,82.34304727255847,
2023-02-09 04:00:00,72.62077279935215,
2023-02-09 06:00:00,91.17989976099466,
2023-02-09 08:00:00,45.38615596461722,
2023-02-09 10:30:00,45.38615596461722,
2023-02-09 11:00:00,45.38615596461722,
2023-02-09 23:59:59,0.0,a
2023-02-10 00:00:00,128.79803805491736,
2023-02-10 03:30:00,181.69787962280247,
2023-02-10 04:00:00,178.63568533698356,
2023-02-10 06:00:00,90.68574970183772,
2023-02-10 08:00:00,11.852283936852928,
2023-02-10 10:30:00,11.852283936852928,
2023-02-10 11:00:00,11.852283936852928,
2023-02-10 23:59:59,-1.737734735819231,w
2023-02-13 00:00:00,76.08137386055955,
2023-02-13 03:30:00,62.32418199300014,
2023-02-13 04:00:00,89.19046836615576,
2023-02-13 06:00:00,98.16084461669277,
2023-02-13 08:00:00,87.00185369782253,
2023-02-13 10:30:00,87.00185369782253,
2023-02-13 11:00:00,87.00185369782253,
2023-02-13 23:59:59,19.5022030893158,c
2023-02-14 00:00:00,60.1337044490993,
2023-02-14 03:30:00,81.22514336620259,
2023-02-14 04:00:00,137.03933483890398,
2023-02-14 06:00:00,7.823724915443279,
2023-02-14 08:00:00,-38.47903672994585,
2023-02-14 10:30:00,-38.47903672994585,
2023-02-14 11:00:00,-38.47903672994585,
2023-02-14 23:59:59,-57.1320665404491,c
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
0,-57.1320665404491,
2023-02-15 00:00:00,-81.1760572597426,
2023-02-15 03:30:00,-199.33532393645456,
2023-02-15 04:00:00,-197.41479267245433,
2023-02-15 06:00:00,-229.83527024608497,
2023-02-15 08:00:00,-250.9149134357093,
2023-02-15 10:30:00,-250.9149134357093,
2023-02-15 11:00:00,-250.9149134357093,
2023-02-15 23:59:59,-220.77965958121078,c
2023-02-16 00:00:00,-124.30355472459013,
2023-02-16 03:30:00,-173.3330138424957,
2023-02-16 04:00:00,-158.58219370618764,
2023-02-16 06:00:00,-199.28907436297058,
2023-02-16 08:00:00,-198.78745136792526,
2023-02-16 10:30:00,-198.78745136792526,
2023-02-16 11:00:00,-198.78745136792526,
2023-02-16 23:59:59,-259.3890467329408,c
2023-02-17 00:00:00,-166.30944780979917,
2023-02-17 03:30:00,-247.38299602834428,
2023-02-17 04:00:00,-157.66799821844114,
2023-02-17 06:00:00,-132.51389455552362,
2023-02-17 08:00:00,-176.77406414225226,
2023-02-17 10:30:00,-176.77406414225226,
2023-02-17 11:00:00,-176.77406414225226,
2023-02-17 23:59:59,-175.42468230824988,w
2023-02-20 00:00:00,-141.49138288000773,
2023-02-20 03:30:00,-189.83083402490075,
2023-02-20 04:00:00,-155.3274345545084,
2023-02-20 06:00:00,-101.89659010955728,
2023-02-20 08:00:00,-94.15790203143433,
2023-02-20 10:30:00,-94.15790203143433,
2023-02-20 11:00:00,-94.15790203143433,
2023-02-20 23:59:59,-73.55370173896779,c
2023-02-21 00:00:00,-45.781487758282424,
2023-02-21 03:30:00,-14.422748757175839,
2023-02-21 04:00:00,-51.19683705542968,
2023-02-21 06:00:00,-50.862048947246194,
2023-02-21 08:00:00,5.2417584342081796,
2023-02-21 10:30:00,5.2417584342081796,
2023-02-21 11:00:00,5.2417584342081796,
2023-02-21 23:59:59,28.925494376864492,c
2023-02-22 00:00:00,73.04826127151978,
2023-02-22 03:30:00,173.6028852872888,
2023-02-22 04:00:00,177.02562117319576,
2023-02-22 06:00:00,116.88929666008471,
2023-02-22 08:00:00,55.15591421059867,
2023-02-22 10:30:00,55.15591421059867,
2023-02-22 11:00:00,55.15591421059867,
2023-02-22 23:59:59,45.48139611287678,c
2023-02-23 00:00:00,168.5370115079685,
2023-02-23 03:30:00,63.39125007236771,
2023-02-23 04:00:00,115.02840087128936,
2023-02-23 06:00:00,56.30621016946708,
2023-02-23 08:00:00,39.61837556616973,
2023-02-23 10:30:00,39.61837556616973,
2023-02-23 11:00:00,39.61837556616973,
2023-02-23 23:59:59,-0.007830919571688355,c
2023-02-24 00:00:00,-76.53944291632473,
2023-02-24 03:30:00,32.65151662363928,
2023-02-24 04:00:00,34.69875144485229,
2023-02-24 06:00:00,8.245007907099193,
2023-02-24 08:00:00,46.98783217208785,
2023-02-24 10:30:00,46.98783217208785,
2023-02-24 11:00:00,46.98783217208785,
2023-02-24 23:59:59,40.884305483569676,w
2023-02-27 00:00:00,-27.314061034854774,
2023-02-27 03:30:00,177.9088542370497,
2023-02-27 04:00:00,104.53619418748337,
2023-02-27 06:00:00,87.64213487294808,
2023-02-27 08:00:00,106.9177047021451,
2023-02-27 10:30:00,106.9177047021451,
2023-02-27 11:00:00,106.9177047021451,
2023-02-27 23:59:59,119.91193036340553,c
2023-02-28 00:00:00,263.06211799709513,
2023-02-28 03:30:00,64.44821492331192,
2023-02-28 04:00:00,37.08222157407374,
2023-02-28 06:00:00,67.41644240208575,
2023-02-28 08:00:00,90.05111673831868,
2023-02-28 10:30:00,90.05111673831868,
2023-02-28 11:00:00,90.05111673831868,
2023-02-28 23:59:59,107.26592339398144,e
2023-03-01 00:00:00,21.777071087130935,
2023-03-01 03:30:00,-98.29487123126944,
2023-03-01 04:00:00,-110.00622713939651,
2023-03-01 06:00:00,-107.42919441102464,
2023-03-01 08:00:00,-23.789111554406645,
2023-03-01 10:30:00,-23.789111554406645,
2023-03-01 11:00:00,-23.789111554406645,
2023-03-01 23:59:59,-44.178002781954945,c
2023-03-02 00:00:00,-65.10986704000447,
2023-03-02 03:30:00,-16.303421637313136,
2023-03-02 04:00:00,-45.93020163464291,
2023-03-02 06:00:00,-7.499492277182071,
2023-03-02 08:00:00,-46.20120215340529,
2023-03-02 10:30:00,-46.20120215340529,
2023-03-02 11:00:00,-46.20120215340529,
2023-03-02 23:59:59,7.0852893708087095,c
2023-03-03 00:00:00,3.546635646233085,
2023-03-03 03:30:00,3.009937891045695,
2023-03-03 04:00:00,-17.50639308332353,
2023-03-03 06:00:00,-35.436149813725535,
2023-03-03 08:00:00,-38.93117786683689,
2023-03-03 10:30:00,-38.93117786683689,
2023-03-03 11:00:00,-38.93117786683689,
2023-03-03 23:59:59,-9.794465217510549,w
2023-03-06 00:00:00,8.112150927080677,
2023-03-06 03:30:00,49.37166346299182,
2023-03-06 04:00:00,51.73927777259655,
2023-03-06 06:00:00,74.17704074675339,
2023-03-06 08:00:00,104.19590853232592,
2023-03-06 10:30:00,104.19590853232592,
2023-03-06 11:00:00,104.19590853232592,
2023-03-06 23:59:59,93.3956208558701,c
2023-03-07 00:00:00,131.0966504816015,
2023-03-07 03:30:00,156.52319240341865,
2023-03-07 04:00:00,143.97814546542907,
2023-03-07 06:00:00,161.5470467796115,
2023-03-07 08:00:00,160.90673776055837,
2023-03-07 10:30:00,160.90673776055837,
2023-03-07 11:00:00,160.90673776055837,
2023-03-07 23:59:59,219.28689804958992,c
2023-03-08 00:00:00,208.69458063668435,
2023-03-08 03:30:00,165.58572788240144,
2023-03-08 04:00:00,193.76905365033554,
2023-03-08 06:00:00,247.93605680758458,
2023-03-08 08:00:00,237.47484653548656,
2023-03-08 10:30:00,237.47484653548656,
2023-03-08 11:00:00,237.47484653548656,
2023-03-08 23:59:59,253.6625208043963,c
2023-03-09 00:00:00,270.1868304139431,
2023-03-09 03:30:00,319.0164192115949,
2023-03-09 04:00:00,328.97942372740965,
2023-03-09 06:00:00,397.67544984636027,
2023-03-09 08:00:00,360.818436281755,
2023-03-09 10:30:00,360.818436281755,
2023-03-09 11:00:00,360.818436281755,
2023-03-09 23:59:59,362.4054767788052,c
2023-03-10 00:00:00,362.4054767788052,
2023-03-10 03:30:00,362.4054767788052,
2023-03-10 04:00:00,362.4054767788052,
2023-03-10 06:00:00,362.4054767788052,
2023-03-10 08:00:00,362.4054767788052,
2023-03-10 10:30:00,362.4054767788052,
2023-03-10 11:00:00,362.4054767788052,
2023-03-10 23:59:59,362.4054767788052,w
2023-03-13 00:00:00,362.4054767788052,
2023-03-13 03:30:00,362.4054767788052,
2023-03-13 04:00:00,362.4054767788052,
2023-03-13 06:00:00,362.4054767788052,
2023-03-13 08:00:00,362.4054767788052,
2023-03-13 10:30:00,362.4054767788052,
2023-03-13 11:00:00,362.4054767788052,
2023-03-13 23:59:59,362.4054767788052,c
2023-03-14 00:00:00,362.4054767788052,
2023-03-14 03:30:00,362.4054767788052,
2023-03-14 04:00:00,362.4054767788052,
2023-03-14 06:00:00,362.4054767788052,
2023-03-14 08:00:00,362.4054767788052,
2023-03-14 10:30:00,362.4054767788052,
2023-03-14 11:00:00,362.4054767788052,
2023-03-14 23:59:59,362.4054767788052,c
2023-03-15 00:00:00,362.4054767788052,
2023-03-15 03:30:00,362.4054767788052,
2023-03-15 04:00:00,362.4054767788052,
2023-03-15 06:00:00,362.4054767788052,
2023-03-15 08:00:00,362.4054767788052,
2023-03-15 10:30:00,362.4054767788052,
2023-03-15 11:00:00,362.4054767788052,
2023-03-15 23:59:59,362.4054767788052,c
2023-03-16 00:00:00,362.4054767788052,
2023-03-16 03:30:00,362.4054767788052,
2023-03-16 04:00:00,362.4054767788052,
2023-03-16 06:00:00,362.4054767788052,
2023-03-16 08:00:00,362.4054767788052,
2023-03-16 10:30:00,362.4054767788052,
2023-03-16 11:00:00,362.4054767788052,
2023-03-16 23:59:59,362.4054767788052,c
2023-03-17 00:00:00,362.4054767788052,
2023-03-17 03:30:00,362.4054767788052,
2023-03-17 04:00:00,362.4054767788052,
2023-03-17 06:00:00,362.4054767788052,
2023-03-17 08:00:00,362.4054767788052,
2023-03-17 10:30:00,362.4054767788052,
2023-03-17 11:00:00,362.4054767788052,
2023-03-17 23:59:59,362.4054767788052,w
2023-03-20 00:00:00,362.4054767788052,
2023-03-20 03:30:00,362.4054767788052,
2023-03-20 04:00:00,362.4054767788052,
2023-03-20 06:00:00,362.4054767788052,
2023-03-20 08:00:00,362.4054767788052,
2023-03-20 10:30:00,362.4054767788052,
2023-03-20 11:00:00,362.4054767788052,
2023-03-20 23:59:59,362.4054767788052,c
2023-03-21 00:00:00,362.4054767788052,
2023-03-21 03:30:00,362.4054767788052,
2023-03-21 04:00:00,362.4054767788052,
2023-03-21 06:00:00,362.4054767788052,
2023-03-21 08:00:00,362.4054767788052,
2023-03-21 10:30:00,362.4054767788052,
2023-03-21 11:00:00,362.4054767788052,
2023-03-21 23:59:59,362.4054767788052,c
2023-03-22 00:00:00,362.4054767788052,
2023-03-22 03:30:00,362.4054767788052,
2023-03-22 04:00:00,362.4054767788052,
2023-03-22 06:00:00,362.4054767788052,
2023-03-22 08:00:00,362.4054767788052,
2023-03-22 10:30:00,362.4054767788052,
2023-03-22 11:00:00,362.4054767788052,
2023-03-22 23:59:59,362.4054767788052,c
2023-03-23 00:00:00,362.4054767788052,
2023-03-23 03:30:00,362.4054767788052,
2023-03-23 04:00:00,362.4054767788052,
2023-03-23 06:00:00,362.4054767788052,
2023-03-23 08:00:00,362.4054767788052,
2023-03-23 10:30:00,362.4054767788052,
2023-03-23 11:00:00,362.4054767788052,
2023-03-23 23:59:59,362.4054767788052,c
2023-03-24 00:00:00,362.4054767788052,
2023-03-24 03:30:00,362.4054767788052,
2023-03-24 04:00:00,362.4054767788052,
2023-03-24 06:00:00,362.4054767788052,
2023-03-24 08:00:00,362.4054767788052,
2023-03-24 10:30:00,362.4054767788052,
2023-03-24 11:00:00,362.4054767788052,
2023-03-24 23:59:59,362.4054767788052,w
2023-03-27 00:00:00,362.4054767788052,
2023-03-27 03:30:00,362.4054767788052,
2023-03-27 04:00:00,362.4054767788052,
2023-03-27 06:00:00,362.4054767788052,
2023-03-27 08:00:00,362.4054767788052,
2023-03-27 10:30:00,362.4054767788052,
2023-03-27 11:00:00,362.4054767788052,
2023-03-27 23:59:59,362.4054767788052,c
2023-03-28 00:00:00,362.4054767788052,
2023-03-28 03:30:00,362.4054767788052,
2023-03-28 04:00:00,362.4054767788052,
2023-03-28 06:00:00,362.4054767788052,
2023-03-28 08:00:00,362.4054767788052,
2023-03-28 10:30:00,362.4054767788052,
2023-03-28 11:00:00,362.4054767788052,
2023-03-28 23:59:59,362.4054767788052,c
