date,SML_HEDGED_2021_Q1,meta
2021-01-29 00:00:00,-476.0108990657236,
2021-01-29 10:00:00,-408.089081036208,
2021-01-29 10:30:00,-386.73832502711866,
2021-01-29 12:00:00,-424.8123740288502,
2021-01-29 13:30:00,-464.24220899475495,
2021-01-29 15:00:00,-497.1931371553992,
2021-01-29 15:30:30,-497.1931371553992,
2021-01-29 23:59:59,-470.9324995661982,w
2021-02-01 00:00:00,-403.02945468497546,
2021-02-01 10:00:00,-389.8966017885032,
2021-02-01 10:30:00,-348.08820919726895,
2021-02-01 12:00:00,-325.9066340903264,
2021-02-01 13:30:00,-301.930282772616,
2021-02-01 15:00:00,-239.6751983529748,
2021-02-01 15:30:30,-239.6751983529748,
2021-02-01 23:59:59,-247.2741575709224,c
2021-02-02 00:00:00,-189.1067131376367,
2021-02-02 10:00:00,-199.69159676911386,
2021-02-02 10:30:00,-247.3988477330813,
2021-02-02 12:00:00,-202.80484361421532,
2021-02-02 13:30:00,-209.92340267611144,
2021-02-02 15:00:00,-208.03960281853324,
2021-02-02 15:30:30,-208.03960281853324,
2021-02-02 23:59:59,-214.40267250303168,c
2021-02-03 00:00:00,-173.27184658193437,
2021-02-03 10:00:00,-171.9296923071861,
2021-02-03 10:30:00,-190.8753187486427,
2021-02-03 12:00:00,-175.07663926515852,
2021-02-03 13:30:00,-179.81259389431034,
2021-02-03 15:00:00,-156.16897618123858,
2021-02-03 15:30:30,-156.16897618123858,
2021-02-03 23:59:59,-160.97027630585853,c
2021-02-04 00:00:00,-115.26820088577188,
2021-02-04 10:00:00,-120.87780528928852,
2021-02-04 10:30:00,-125.47252035988276,
2021-02-04 12:00:00,-68.34678706112481,
2021-02-04 13:30:00,-83.29419169572066,
2021-02-04 15:00:00,-77.81240154155967,
2021-02-04 15:30:30,-77.81240154155967,
2021-02-04 23:59:59,-79.10032137854978,c
2021-02-05 00:00:00,-21.386194810830602,
2021-02-05 10:00:00,-55.12678469843013,
2021-02-05 10:30:00,-35.01749119827764,
2021-02-05 12:00:00,30.89081515710768,
2021-02-05 13:30:00,25.89934649141651,
2021-02-05 15:00:00,14.571919394123142,
2021-02-05 15:30:30,14.571919394123142,
2021-02-05 23:59:59,34.396123145320416,w
2021-02-08 00:00:00,103.57827064303729,
2021-02-08 10:00:00,126.68436436302272,
2021-02-08 10:30:00,178.29727481283317,
2021-02-08 12:00:00,159.74865734901778,
2021-02-08 13:30:00,158.8494512666657,
2021-02-08 15:00:00,153.70337891328654,
2021-02-08 15:30:30,153.70337891328654,
2021-02-08 23:59:59,188.5613114233047,c
2021-02-09 00:00:00,199.49210439848503,
2021-02-09 10:00:00,218.7353805316152,
2021-02-09 10:30:00,204.96318627302662,
2021-02-09 12:00:00,233.68164005440394,
2021-02-09 13:30:00,265.63764034686756,
2021-02-09 15:00:00,266.58292376378904,
2021-02-09 15:30:30,266.58292376378904,
2021-02-09 23:59:59,258.0522608536885,c
2021-02-10 00:00:00,261.8998813141343,
2021-02-10 10:00:00,276.997100250258,
2021-02-10 10:30:00,212.90119895261887,
2021-02-10 12:00:00,243.72011837799982,
2021-02-10 13:30:00,236.259201673819,
2021-02-10 15:00:00,228.14157887630972,
2021-02-10 15:30:30,228.14157887630972,
2021-02-10 23:59:59,202.3776079156096,c
2021-02-11 00:00:00,200.33681565870666,
2021-02-11 10:00:00,223.94130005084844,
2021-02-11 10:30:00,249.36998389939072,
2021-02-11 12:00:00,210.75204805171234,
2021-02-11 13:30:00,173.082224941405,
2021-02-11 15:00:00,185.5219761865883,
2021-02-11 15:30:30,185.5219761865883,
2021-02-11 23:59:59,185.45011439230893,c
2021-02-12 00:00:00,163.6153211518822,
2021-02-12 10:00:00,180.0451544203779,
2021-02-12 10:30:00,182.62116313395381,
2021-02-12 12:00:00,187.13322173796405,
2021-02-12 13:30:00,170.9419548548849,
2021-02-12 15:00:00,186.1890098761005,
2021-02-12 15:30:30,186.1890098761005,s
2021-02-12 23:59:59,187.38991721036837,w
2021-02-15 00:00:00,187.38991721036837,
2021-02-15 10:00:00,187.38991721036837,
2021-02-15 10:30:00,187.38991721036837,
2021-02-15 12:00:00,187.38991721036837,
2021-02-15 13:30:00,187.38991721036837,
2021-02-15 15:00:00,187.38991721036837,
2021-02-15 15:30:30,187.38991721036837,
2021-02-15 23:59:59,187.38991721036837,c
2021-02-16 00:00:00,239.95426523672813,
2021-02-16 10:00:00,232.98627925956498,
2021-02-16 10:30:00,242.02410495233107,
2021-02-16 12:00:00,182.3324345634128,
2021-02-16 13:30:00,194.44099052797173,
2021-02-16 15:00:00,213.57209798125496,
2021-02-16 15:30:30,213.57209798125496,
2021-02-16 23:59:59,215.5781716420861,c
2021-02-17 00:00:00,190.40966614070112,
2021-02-17 10:00:00,182.36581171076068,
2021-02-17 10:30:00,163.12287205677148,
2021-02-17 12:00:00,127.8945537044192,
2021-02-17 13:30:00,169.13828723055303,
2021-02-17 15:00:00,177.63835238128377,
2021-02-17 15:30:30,177.63835238128377,
2021-02-17 23:59:59,167.74335085503753,c
2021-02-18 00:00:00,72.7865859769845,
2021-02-18 10:00:00,123.91037102233349,
2021-02-18 10:30:00,51.922226470725946,
2021-02-18 12:00:00,57.5477977013461,
2021-02-18 13:30:00,78.91007601945694,
2021-02-18 15:00:00,102.81089046763645,
2021-02-18 15:30:30,102.81089046763645,
2021-02-18 23:59:59,87.53405312333598,c
2021-02-19 00:00:00,123.26278622684731,
2021-02-19 10:00:00,145.9373846255885,
2021-02-19 10:30:00,165.93695328914418,
2021-02-19 12:00:00,191.8391098562015,
2021-02-19 13:30:00,172.55083137122983,
2021-02-19 15:00:00,167.52166411201597,
2021-02-19 15:30:30,167.52166411201597,
2021-02-19 23:59:59,162.56530074914917,w
2021-02-22 00:00:00,131.65741775795232,
2021-02-22 10:00:00,160.96262612935425,
2021-02-22 10:30:00,138.72506420956688,
2021-02-22 12:00:00,164.74617482706617,
2021-02-22 13:30:00,167.31072916257017,
2021-02-22 15:00:00,126.05067324610991,
2021-02-22 15:30:30,126.05067324610991,
2021-02-22 23:59:59,92.61821343090833,c
2021-02-23 00:00:00,73.81096038402211,
2021-02-23 10:00:00,21.58869297595902,
2021-02-23 10:30:00,55.31742566906814,
2021-02-23 12:00:00,36.518805169167535,
2021-02-23 13:30:00,41.389184934917466,
2021-02-23 15:00:00,78.77508906007097,
2021-02-23 15:30:30,78.77508906007097,
2021-02-23 23:59:59,96.77992195745446,c
2021-02-24 00:00:00,113.60880232532418,
2021-02-24 10:00:00,145.9915720629906,
2021-02-24 10:30:00,168.68199962189283,
2021-02-24 12:00:00,292.82645372819843,
2021-02-24 13:30:00,302.05127023343266,
2021-02-24 15:00:00,272.5779070895733,
2021-02-24 15:30:30,272.5779070895733,
2021-02-24 23:59:59,275.5757242873624,c
2021-02-25 00:00:00,263.64046392825,
2021-02-25 10:00:00,187.5034517650447,
2021-02-25 10:30:00,161.26906983684603,
2021-02-25 12:00:00,59.290986157635416,
2021-02-25 13:30:00,51.68021118604884,
2021-02-25 15:00:00,61.17532086996471,
2021-02-25 15:30:30,61.17532086996471,
2021-02-25 23:59:59,-0.7770535670288155,c
2021-02-26 00:00:00,-42.68785294212557,
2021-02-26 10:00:00,-7.413286700993922,
2021-02-26 10:30:00,-95.72811944026853,
2021-02-26 12:00:00,-7.584913767233047,
2021-02-26 13:30:00,38.398123435662455,
2021-02-26 15:00:00,-21.479968051692595,
2021-02-26 15:30:30,-21.479968051692595,m
2021-02-26 23:59:59,-43.65750217315872,w
2021-03-01 00:00:00,66.2960541461207,
2021-03-01 10:00:00,83.61873250565804,
2021-03-01 10:30:00,92.91863360599109,
2021-03-01 12:00:00,115.3960130027599,
2021-03-01 13:30:00,129.18081283849915,
2021-03-01 15:00:00,160.50747974992555,
2021-03-01 15:30:30,160.50747974992555,
2021-03-01 23:59:59,124.71412109205721,c
2021-03-02 00:00:00,133.69108007625528,
2021-03-02 10:00:00,78.47462725635978,
2021-03-02 10:30:00,51.70396033614361,
2021-03-02 12:00:00,52.827605972313904,
2021-03-02 13:30:00,67.17518138685773,
2021-03-02 15:00:00,76.5823941504259,
2021-03-02 15:30:30,76.5823941504259,
2021-03-02 23:59:59,36.89158173892611,c
2021-03-03 00:00:00,41.04786235286156,
2021-03-03 10:00:00,-10.040104426180733,
2021-03-03 10:30:00,1.3844858530383135,
2021-03-03 12:00:00,39.051447210683364,
2021-03-03 13:30:00,66.72193135469479,
2021-03-03 15:00:00,43.9659677040172,
2021-03-03 15:30:30,43.9659677040172,
2021-03-03 23:59:59,-15.384262838054383,c
2021-03-04 00:00:00,-21.079857299660944,
2021-03-04 10:00:00,-22.093749011153704,
2021-03-04 10:30:00,-46.09816057742955,
2021-03-04 12:00:00,8.975438983283311,
2021-03-04 13:30:00,-123.99579141082631,
2021-03-04 15:00:00,-101.46973847331537,
2021-03-04 15:30:30,-101.46973847331537,
2021-03-04 23:59:59,-101.77255736318057,c
2021-03-05 00:00:00,30.801239011327198,
2021-03-05 10:00:00,-77.37841301168373,
2021-03-05 10:30:00,-135.26325122996968,
2021-03-05 12:00:00,-156.6085002040254,
2021-03-05 13:30:00,-57.85994536172984,
2021-03-05 15:00:00,-32.35868126620608,
2021-03-05 15:30:30,-32.35868126620608,
2021-03-05 23:59:59,0.0,a
2021-03-08 00:00:00,19.28766852800254,
2021-03-08 10:00:00,32.89368132399068,
2021-03-08 10:30:00,59.43249807791835,
2021-03-08 12:00:00,54.93211492848786,
2021-03-08 13:30:00,79.75519053329663,
2021-03-08 15:00:00,32.85494664487305,
2021-03-08 15:30:30,32.85494664487305,
2021-03-08 23:59:59,1.8902542372916287,c
2021-03-09 00:00:00,75.16499079394998,
2021-03-09 10:00:00,32.25086293396271,
2021-03-09 10:30:00,67.6270903989689,
2021-03-09 12:00:00,101.20703637308452,
2021-03-09 13:30:00,120.04123234013969,
2021-03-09 15:00:00,128.4876119323535,
2021-03-09 15:30:30,128.4876119323535,
2021-03-09 23:59:59,105.10798912449354,c
2021-03-10 00:00:00,171.67788617726637,
2021-03-10 10:00:00,223.4481471003828,
2021-03-10 10:30:00,162.79966656227043,
2021-03-10 12:00:00,229.1394483891363,
2021-03-10 13:30:00,221.89078860502104,
2021-03-10 15:00:00,188.43712872353444,
2021-03-10 15:30:30,188.43712872353444,
2021-03-10 23:59:59,194.66401782025605,c
2021-03-11 00:00:00,246.33351568169746,
2021-03-11 10:00:00,260.0874073983423,
2021-03-11 10:30:00,277.8991192831709,
2021-03-11 12:00:00,272.42099722501644,
2021-03-11 13:30:00,270.7963896547999,
2021-03-11 15:00:00,287.50563350505763,
2021-03-11 15:30:30,287.50563350505763,
2021-03-11 23:59:59,294.82206599347774,c
2021-03-12 00:00:00,277.3352003151349,
2021-03-12 10:00:00,301.6969857132026,
2021-03-12 10:30:00,278.7797951879129,
2021-03-12 12:00:00,298.78528486588493,
2021-03-12 13:30:00,312.8846370585334,
2021-03-12 15:00:00,334.4500881261947,
2021-03-12 15:30:30,334.4500881261947,A
2021-03-12 23:59:59,365.3848046335879,w
2021-03-15 00:00:00,367.81983890850915,
2021-03-15 10:00:00,387.10854220312285,
2021-03-15 10:30:00,410.37185849216803,
2021-03-15 12:00:00,376.57469542164654,
2021-03-15 13:30:00,400.32397120792666,
2021-03-15 15:00:00,393.62088376262,
2021-03-15 15:30:30,393.62088376262,
2021-03-15 23:59:59,421.8413975851954,c
2021-03-16 00:00:00,437.68349645441776,
2021-03-16 10:00:00,403.72718059932595,
2021-03-16 10:30:00,421.45801637277964,
2021-03-16 12:00:00,447.4653939626369,
2021-03-16 13:30:00,438.44205593150764,
2021-03-16 15:00:00,393.68711389407144,
2021-03-16 15:30:30,393.68711389407144,
2021-03-16 23:59:59,392.1147391722816,c
2021-03-17 00:00:00,372.3742337353415,
2021-03-17 10:00:00,401.7856741111882,
2021-03-17 10:30:00,394.34140750340794,
2021-03-17 12:00:00,430.8976095700318,
2021-03-17 13:30:00,451.25901038593383,
2021-03-17 15:00:00,515.4318686161696,
2021-03-17 15:30:30,515.4318686161696,
2021-03-17 23:59:59,502.03932975365024,c
2021-03-18 00:00:00,494.21093364738044,
2021-03-18 10:00:00,473.0875682764454,
2021-03-18 10:30:00,469.44649953946373,
2021-03-18 12:00:00,453.4859423706821,
2021-03-18 13:30:00,437.30789268710396,
2021-03-18 15:00:00,357.51491335206174,
2021-03-18 15:30:30,357.51491335206174,
2021-03-18 23:59:59,269.38100881862465,c
2021-03-19 00:00:00,269.414121386073,
2021-03-19 10:00:00,211.57621236920295,
2021-03-19 10:30:00,228.62678892891472,
2021-03-19 12:00:00,281.9008529678704,
2021-03-19 13:30:00,290.83259909390654,
2021-03-19 15:00:00,255.15592228308287,
2021-03-19 15:30:30,255.15592228308287,
2021-03-19 23:59:59,246.5809779959427,e
2021-03-22 00:00:00,255.9877856082394,
2021-03-22 10:00:00,181.89758660529878,
2021-03-22 10:30:00,166.65564500101937,
2021-03-22 12:00:00,186.27428356362998,
2021-03-22 13:30:00,183.27036656970995,
2021-03-22 15:00:00,202.49322490080067,
2021-03-22 15:30:30,202.49322490080067,
2021-03-22 23:59:59,175.21456488657077,c
2021-03-23 00:00:00,123.80760025725885,
