date,SPX500_HEDGED_2021_Q3,meta
2021-07-23 00:00:00,87.90627628388725,
2021-07-23 10:00:00,113.33295462842383,
2021-07-23 10:30:00,116.67617363079694,
2021-07-23 12:00:00,123.60338004676359,
2021-07-23 13:30:00,136.33045532351295,
2021-07-23 15:00:00,138.21727168635857,
2021-07-23 15:30:30,138.21727168635857,
2021-07-23 23:59:59,131.11423593673985,w
2021-07-26 00:00:00,141.28696340501537,
2021-07-26 10:00:00,130.5897792022678,
2021-07-26 10:30:00,140.2414924260134,
2021-07-26 12:00:00,141.00325708474602,
2021-07-26 13:30:00,141.9347834895085,
2021-07-26 15:00:00,125.21114954720824,
2021-07-26 15:30:30,125.21114954720824,
2021-07-26 23:59:59,128.02979552810544,c
2021-07-27 00:00:00,136.10268577187966,
2021-07-27 10:00:00,111.74914265121731,
2021-07-27 10:30:00,110.40584038899615,
2021-07-27 12:00:00,94.66589094916077,
2021-07-27 13:30:00,96.25177767989317,
2021-07-27 15:00:00,117.66706204591685,
2021-07-27 15:30:30,117.66706204591685,
2021-07-27 23:59:59,110.44336000022915,c
2021-07-28 00:00:00,107.19948520813784,
2021-07-28 10:00:00,118.10827773833483,
2021-07-28 10:30:00,122.65237936977832,
2021-07-28 12:00:00,126.67396720643671,
2021-07-28 13:30:00,121.54173605342226,
2021-07-28 15:00:00,116.97359746947481,
2021-07-28 15:30:30,116.97359746947481,
2021-07-28 23:59:59,120.89186633816615,c
2021-07-29 00:00:00,126.37683398745753,
2021-07-29 10:00:00,119.39700517263535,
2021-07-29 10:30:00,134.4230591633306,
2021-07-29 12:00:00,136.91591051617357,
2021-07-29 13:30:00,138.31460114813046,
2021-07-29 15:00:00,145.32256848332386,
2021-07-29 15:30:30,145.32256848332386,
2021-07-29 23:59:59,142.84609378540839,c
2021-07-30 00:00:00,104.73163851026345,
2021-07-30 10:00:00,96.32309726644897,
2021-07-30 10:30:00,103.56808134980699,
2021-07-30 12:00:00,115.16340318441621,
2021-07-30 13:30:00,117.71648974857908,
2021-07-30 15:00:00,110.34159120801391,
2021-07-30 15:30:30,110.34159120801391,
2021-07-30 23:59:59,101.77327756080618,w
2021-08-02 00:00:00,116.68829931581516,
2021-08-02 10:00:00,126.2080555637244,
2021-08-02 10:30:00,130.87593614358815,
2021-08-02 12:00:00,127.8485043405704,
2021-08-02 13:30:00,131.58672632572274,
2021-08-02 15:00:00,130.6537519137849,
2021-08-02 15:30:30,130.6537519137849,
2021-08-02 23:59:59,125.11811905512707,c
2021-08-03 00:00:00,136.39436071571467,
2021-08-03 10:00:00,115.37524018385523,
2021-08-03 10:30:00,99.36535395483597,
2021-08-03 12:00:00,97.88948021442792,
2021-08-03 13:30:00,103.48526986568646,
2021-08-03 15:00:00,119.03855841972481,
2021-08-03 15:30:30,119.03855841972481,
2021-08-03 23:59:59,117.10006518112303,c
2021-08-04 00:00:00,68.32637061903836,
2021-08-04 10:00:00,37.80186076804134,
2021-08-04 10:30:00,43.83754329726273,
2021-08-04 12:00:00,52.81145829125953,
2021-08-04 13:30:00,66.25249253047707,
2021-08-04 15:00:00,51.232745102328096,
2021-08-04 15:30:30,51.232745102328096,
2021-08-04 23:59:59,61.37440489477402,c
2021-08-05 00:00:00,63.63283671989234,
