date,R2_STAY_HEDGED_2022_Q3,meta
2022-07-08 00:00:00,-498.8092512185142,
2022-07-08 10:00:00,-514.8964607294977,
2022-07-08 10:30:00,-496.88976453635405,
2022-07-08 12:00:00,-489.90883393482227,
2022-07-08 13:30:00,-497.2445904138333,
2022-07-08 15:00:00,-486.9530535003696,
2022-07-08 15:30:30,-486.9530535003696,
2022-07-08 23:59:59,-493.84774021403405,w
2022-07-11 00:00:00,-504.8447567027549,
2022-07-11 10:00:00,-504.25918322302596,
2022-07-11 10:30:00,-531.7138189090974,
2022-07-11 12:00:00,-525.2478785365433,
2022-07-11 13:30:00,-505.6684112374178,
2022-07-11 15:00:00,-509.88643379936866,
2022-07-11 15:30:30,-509.88643379936866,
2022-07-11 23:59:59,-502.78551751232726,c
2022-07-12 00:00:00,-537.0797799072641,
2022-07-12 10:00:00,-509.4483536123321,
2022-07-12 10:30:00,-528.6182953125146,
2022-07-12 12:00:00,-530.6539792889182,
2022-07-12 13:30:00,-542.3948502068574,
2022-07-12 15:00:00,-534.6993782567899,
2022-07-12 15:30:30,-534.6993782567899,
2022-07-12 23:59:59,-545.0170239859351,c
2022-07-13 00:00:00,-530.7748136425073,
2022-07-13 10:00:00,-569.3378078767428,
2022-07-13 10:30:00,-586.0349876831856,
2022-07-13 12:00:00,-566.0652252005227,
2022-07-13 13:30:00,-569.0215227971028,
2022-07-13 15:00:00,-565.4543005626522,
2022-07-13 15:30:30,-565.4543005626522,
2022-07-13 23:59:59,-560.8278050255958,c
2022-07-14 00:00:00,-616.4163322028571,
2022-07-14 10:00:00,-598.7157200056749,
2022-07-14 10:30:00,-608.0611095501145,
2022-07-14 12:00:00,-609.937869480153,
2022-07-14 13:30:00,-621.8000166590964,
2022-07-14 15:00:00,-617.0609397026969,
2022-07-14 15:30:30,-617.0609397026969,
2022-07-14 23:59:59,-588.3614264655121,c
2022-07-15 00:00:00,-555.7775404082442,
2022-07-15 10:00:00,-584.7056882856514,
2022-07-15 10:30:00,-549.763834004601,
2022-07-15 12:00:00,-534.686377710819,
2022-07-15 13:30:00,-541.0937065396606,
2022-07-15 15:00:00,-548.3813753347526,
2022-07-15 15:30:30,-548.3813753347526,
2022-07-15 23:59:59,-542.5205977924836,w
2022-07-18 00:00:00,-521.5350584997736,
2022-07-18 10:00:00,-515.5208131133766,
2022-07-18 10:30:00,-501.3568875773965,
2022-07-18 12:00:00,-483.62611859862704,
2022-07-18 13:30:00,-490.7579239127085,
2022-07-18 15:00:00,-497.7794330523002,
2022-07-18 15:30:30,-497.7794330523002,
2022-07-18 23:59:59,-484.87421939525234,c
2022-07-19 00:00:00,-476.37873573503293,
2022-07-19 10:00:00,-474.27735187551775,
2022-07-19 10:30:00,-456.83309179937464,
2022-07-19 12:00:00,-468.43131922679163,
2022-07-19 13:30:00,-456.58642725409754,
2022-07-19 15:00:00,-456.3145049233758,
2022-07-19 15:30:30,-456.3145049233758,
2022-07-19 23:59:59,-456.2983633632723,c
2022-07-20 00:00:00,-476.6892430325429,
2022-07-20 10:00:00,-503.6016296960124,
2022-07-20 10:30:00,-507.59999518414816,
2022-07-20 12:00:00,-493.7203552556432,
2022-07-20 13:30:00,-479.5527681638589,
2022-07-20 15:00:00,-468.68682855824136,
2022-07-20 15:30:30,-468.68682855824136,
2022-07-20 23:59:59,-449.10764997261026,c
2022-07-21 00:00:00,-462.7187564615376,
2022-07-21 10:00:00,-538.2338120671093,
2022-07-21 10:30:00,-559.817075356699,
2022-07-21 12:00:00,-531.8118295174459,
2022-07-21 13:30:00,-524.2247824991969,
2022-07-21 15:00:00,-511.30489716397415,
2022-07-21 15:30:30,-511.30489716397415,
2022-07-21 23:59:59,-496.88507295391173,c
2022-07-22 00:00:00,-493.6970149799786,
2022-07-22 10:00:00,-506.5946262015534,
2022-07-22 10:30:00,-486.2645694668529,
2022-07-22 12:00:00,-479.4703647191111,
2022-07-22 13:30:00,-484.2653215377568,
2022-07-22 15:00:00,-496.31515074549634,
