date,BRL_FTSE_2022_Q1,meta
2022-03-28 13:30:00,-53.45424718148949,
2022-03-28 15:00:00,-93.87392241330264,
2022-03-28 15:30:30,-93.87392241330264,
2022-03-28 23:59:59,-98.27772347863073,c
2022-03-29 00:00:00,-124.49733665434833,
2022-03-29 10:00:00,-148.58140734752118,
2022-03-29 10:30:00,-116.68147776069146,
2022-03-29 12:00:00,-96.72828405203516,
2022-03-29 13:30:00,-103.54157620134843,
2022-03-29 15:00:00,-71.28291269404967,
2022-03-29 15:30:30,-71.28291269404967,
2022-03-29 23:59:59,-95.00083289577792,c
2022-03-30 00:00:00,-94.34076257295115,
2022-03-30 10:00:00,-126.53246442055888,
2022-03-30 10:30:00,-156.55834602576147,
2022-03-30 12:00:00,-185.06706960509007,
2022-03-30 13:30:00,-204.55837353017017,
2022-03-30 15:00:00,-215.4889988418052,
2022-03-30 15:30:30,-215.4889988418052,
2022-03-30 23:59:59,-165.5937741621163,c
2022-03-31 00:00:00,-204.2166401448166,
2022-03-31 10:00:00,-214.87556123363947,
2022-03-31 10:30:00,-223.731953424405,
2022-03-31 12:00:00,-232.56561887180243,
2022-03-31 13:30:00,-257.0646527541544,
2022-03-31 15:00:00,-231.10199272061607,
2022-03-31 15:30:30,-231.10199272061607,
2022-03-31 23:59:59,-199.7813568569335,c
2022-04-01 00:00:00,-275.8717981613598,
2022-04-01 10:00:00,-289.50584950437917,
2022-04-01 10:30:00,-280.2378785395088,
2022-04-01 12:00:00,-268.26438002162763,
2022-04-01 13:30:00,-243.95792871672012,
2022-04-01 15:00:00,-223.84437982399106,
2022-04-01 15:30:30,-223.84437982399106,
2022-04-01 23:59:59,-249.69200594651687,w
2022-04-04 00:00:00,-309.4375739796791,
2022-04-04 10:00:00,-269.66474883352794,
2022-04-04 10:30:00,-288.9596022711136,
2022-04-04 12:00:00,-269.1967685440735,
2022-04-04 13:30:00,-287.38279919980175,
2022-04-04 15:00:00,-301.95697210111837,
2022-04-04 15:30:30,-301.95697210111837,
2022-04-04 23:59:59,-317.741206838619,c
2022-04-05 00:00:00,-284.735742464932,
