date,AS_MSCI_DM_MIG_2022_Q1,meta
2021-12-29 00:00:00,-406.0563725727497,
2021-12-29 01:00:00,-399.810781615027,
2021-12-29 02:30:00,-399.810781615027,
2021-12-29 03:00:00,-399.810781615027,
2021-12-29 18:30:00,-422.74896031521837,
2021-12-29 20:00:00,-411.0945064137937,
2021-12-29 23:00:00,-406.25544761462896,
2021-12-29 23:59:59,-408.45446429685666,c
2021-12-30 00:00:00,-395.2623336311099,
2021-12-30 01:00:00,-376.01516431159,
2021-12-30 02:30:00,-376.01516431159,
2021-12-30 03:00:00,-376.01516431159,
2021-12-30 18:30:00,-403.3065993387061,
2021-12-30 20:00:00,-430.42532143362126,
2021-12-30 23:00:00,-412.97517431832233,
2021-12-30 23:59:59,-412.9309561125733,c
2021-12-31 00:00:00,-411.52851963888264,
2021-12-31 01:00:00,-411.52851963888264,
2021-12-31 02:30:00,-411.52851963888264,
2021-12-31 03:00:00,-411.52851963888264,
2021-12-31 18:30:00,-411.52851963888264,
2021-12-31 20:00:00,-411.52851963888264,
2021-12-31 23:00:00,-411.52851963888264,
2021-12-31 23:59:59,-411.350804246202,w
2022-01-03 00:00:00,-411.350804246202,
2022-01-03 01:00:00,-411.350804246202,
2022-01-03 02:30:00,-411.350804246202,
2022-01-03 03:00:00,-411.350804246202,
2022-01-03 18:30:00,-371.42469125991124,
2022-01-03 20:00:00,-246.71409309123885,
2022-01-03 23:00:00,-231.10616765408162,
2022-01-03 23:59:59,-231.10616765408162,c
2022-01-04 00:00:00,-244.1196106392948,
2022-01-04 01:00:00,-236.10104434514312,
2022-01-04 02:30:00,-236.10104434514312,
2022-01-04 03:00:00,-236.10104434514312,
2022-01-04 18:30:00,-302.92998091699076,
2022-01-04 20:00:00,-239.59991917026758,
2022-01-04 23:00:00,-294.11525430886434,
2022-01-04 23:59:59,-283.28459568468895,c
2022-01-05 00:00:00,-253.44749636057654,
2022-01-05 01:00:00,-258.7350101880226,
2022-01-05 02:30:00,-258.7350101880226,
2022-01-05 03:00:00,-258.7350101880226,
2022-01-05 18:30:00,-271.7112028958474,
2022-01-05 20:00:00,-219.2128528307885,
2022-01-05 23:00:00,-155.60883696848322,
2022-01-05 23:59:59,-167.9713813620828,c
2022-01-06 00:00:00,-158.71655909079453,
2022-01-06 01:00:00,-159.4264918889807,
2022-01-06 02:30:00,-159.4264918889807,
2022-01-06 03:00:00,-159.4264918889807,
2022-01-06 18:30:00,-137.0969640718831,
2022-01-06 20:00:00,-157.64028503536835,
2022-01-06 23:00:00,-44.86499845125286,
2022-01-06 23:59:59,-70.21844075428926,c
2022-01-07 00:00:00,-74.18654086297033,
2022-01-07 01:00:00,-74.4448345931658,
2022-01-07 02:30:00,-74.4448345931658,
2022-01-07 03:00:00,-74.4448345931658,
2022-01-07 18:30:00,-74.4448345931658,
2022-01-07 20:00:00,-74.4448345931658,
2022-01-07 23:00:00,-74.4448345931658,
2022-01-07 23:59:59,-74.43186214587922,w
2022-01-10 00:00:00,-50.45518400672549,
2022-01-10 01:00:00,-50.45518400672549,
2022-01-10 02:30:00,-50.45518400672549,
2022-01-10 03:00:00,-50.45518400672549,
2022-01-10 18:30:00,-75.1926611766757,
2022-01-10 20:00:00,-60.05665985221653,
2022-01-10 23:00:00,-40.9930310498945,
2022-01-10 23:59:59,-76.6256623804929,c
2022-01-11 00:00:00,-76.84169450136392,
2022-01-11 01:00:00,-70.80805018458686,
2022-01-11 02:30:00,-70.80805018458686,
2022-01-11 03:00:00,-70.80805018458686,
2022-01-11 18:30:00,-97.10451047852717,
2022-01-11 20:00:00,-49.12492252163737,
2022-01-11 23:00:00,3.8375117762149102,
2022-01-11 23:59:59,30.665090469648163,c
2022-01-12 00:00:00,38.470270169717566,
2022-01-12 01:00:00,42.41315390972372,
2022-01-12 02:30:00,42.41315390972372,
2022-01-12 03:00:00,42.41315390972372,
2022-01-12 18:30:00,108.79485198106335,
2022-01-12 20:00:00,165.91589458826087,
2022-01-12 23:00:00,155.48721946450183,
2022-01-12 23:59:59,142.53675670419443,c
2022-01-13 00:00:00,138.9078803822876,
2022-01-13 01:00:00,140.03990040536047,
2022-01-13 02:30:00,140.03990040536047,
2022-01-13 03:00:00,140.03990040536047,
2022-01-13 18:30:00,155.73606156225293,
2022-01-13 20:00:00,229.72625196045482,
2022-01-13 23:00:00,308.22168058655825,
2022-01-13 23:59:59,323.6331371989214,c
2022-01-14 00:00:00,312.93444246295724,
2022-01-14 01:00:00,323.4678993425447,
2022-01-14 02:30:00,323.4678993425447,
2022-01-14 03:00:00,323.4678993425447,
2022-01-14 18:30:00,323.4678993425447,
2022-01-14 20:00:00,323.4678993425447,
2022-01-14 23:00:00,323.4678993425447,
2022-01-14 23:59:59,323.0937933467314,w
2022-01-17 00:00:00,252.68641269759735,
2022-01-17 01:00:00,242.88106375446108,
2022-01-17 02:30:00,242.88106375446108,
2022-01-17 03:00:00,242.88106375446108,
2022-01-17 18:30:00,184.26208033446176,
2022-01-17 20:00:00,289.2038813490763,
2022-01-17 23:00:00,312.01743426196214,
2022-01-17 23:59:59,293.32335211229986,c
2022-01-18 00:00:00,267.77826345339577,
2022-01-18 01:00:00,280.55545474713523,
2022-01-18 02:30:00,280.55545474713523,
2022-01-18 03:00:00,280.55545474713523,
2022-01-18 18:30:00,296.1327435395154,
2022-01-18 20:00:00,309.91516516506306,
2022-01-18 23:00:00,176.83862447702268,
2022-01-18 23:59:59,198.9215683742596,c
2022-01-19 00:00:00,184.83385421245657,
2022-01-19 01:00:00,179.94332445135956,
2022-01-19 02:30:00,179.94332445135956,
2022-01-19 03:00:00,179.94332445135956,
2022-01-19 18:30:00,233.01657497979778,
2022-01-19 20:00:00,244.84997107951705,
2022-01-19 23:00:00,161.1553869568308,
2022-01-19 23:59:59,179.03132402882017,c
2022-01-20 00:00:00,135.7089880748627,
2022-01-20 01:00:00,149.988817477078,
2022-01-20 02:30:00,149.988817477078,
2022-01-20 03:00:00,149.988817477078,
2022-01-20 18:30:00,93.66516301904085,
2022-01-20 20:00:00,147.87891007627394,
2022-01-20 23:00:00,189.03408701776743,
2022-01-20 23:59:59,196.7150782746237,c
2022-01-21 00:00:00,154.89128697686857,
2022-01-21 01:00:00,168.22867997662297,
2022-01-21 02:30:00,168.22867997662297,
2022-01-21 03:00:00,168.22867997662297,
2022-01-21 18:30:00,168.22867997662297,
2022-01-21 20:00:00,168.22867997662297,
2022-01-21 23:00:00,168.22867997662297,
2022-01-21 23:59:59,171.12320291789683,w
2022-01-24 00:00:00,228.7481119566507,
2022-01-24 01:00:00,219.50915003908347,
2022-01-24 02:30:00,219.50915003908347,
2022-01-24 03:00:00,219.50915003908347,
2022-01-24 18:30:00,207.89099437657802,
2022-01-24 20:00:00,115.68367261935887,
2022-01-24 23:00:00,31.80461872412758,
2022-01-24 23:59:59,24.31780010520592,c
2022-01-25 00:00:00,3.430075279967184,
2022-01-25 01:00:00,-3.314008520512118,
2022-01-25 02:30:00,-3.314008520512118,
2022-01-25 03:00:00,-3.314008520512118,
2022-01-25 18:30:00,-3.314008520512118,
2022-01-25 20:00:00,-30.72558138482134,
2022-01-25 23:00:00,-15.972214006095925,
2022-01-25 23:59:59,-37.180546216028986,c
2022-01-26 00:00:00,-14.80982938454521,
2022-01-26 01:00:00,-9.837856462925771,
2022-01-26 02:30:00,-9.837856462925771,
2022-01-26 03:00:00,-9.837856462925771,
2022-01-26 18:30:00,-66.48911343610729,
2022-01-26 20:00:00,-98.42269143774364,
2022-01-26 23:00:00,-102.18665486176025,
2022-01-26 23:59:59,-113.79718074722823,c
2022-01-27 00:00:00,-126.2648251535714,
2022-01-27 01:00:00,-133.7655286890868,
2022-01-27 02:30:00,-133.7655286890868,
2022-01-27 03:00:00,-133.7655286890868,
2022-01-27 18:30:00,-155.13399664553896,
2022-01-27 20:00:00,-217.92765191045333,
2022-01-27 23:00:00,-211.17906519929028,
2022-01-27 23:59:59,-219.6490745405858,c
2022-01-28 00:00:00,-196.9376518153858,
2022-01-28 01:00:00,-187.77103017465495,
2022-01-28 02:30:00,-187.77103017465495,
2022-01-28 03:00:00,-187.77103017465495,
2022-01-28 18:30:00,-187.77103017465495,
2022-01-28 20:00:00,-187.77103017465495,
2022-01-28 23:00:00,-187.77103017465495,
2022-01-28 23:59:59,-187.7978195600333,w
2022-01-31 00:00:00,40.13941575149221,
2022-01-31 01:00:00,60.36951478685779,
2022-01-31 02:30:00,60.36951478685779,
2022-01-31 03:00:00,60.36951478685779,
2022-01-31 18:30:00,64.95638031249419,
2022-01-31 20:00:00,197.46587092861773,
2022-01-31 23:00:00,191.25365839791488,
2022-01-31 23:59:59,190.8829700983011,c
2022-02-01 00:00:00,210.01715621487529,
2022-02-01 01:00:00,222.77133764593856,
2022-02-01 02:30:00,222.77133764593856,
2022-02-01 03:00:00,222.77133764593856,
2022-02-01 18:30:00,251.04380148045487,
2022-02-01 20:00:00,153.94761039417835,
2022-02-01 23:00:00,143.52027207275728,
2022-02-01 23:59:59,158.3698090553126,c
2022-02-02 00:00:00,171.81707004884947,
2022-02-02 01:00:00,160.2116289486092,
2022-02-02 02:30:00,160.2116289486092,
2022-02-02 03:00:00,160.2116289486092,
2022-02-02 18:30:00,130.46945212714724,
2022-02-02 20:00:00,170.89095929823998,
2022-02-02 23:00:00,52.501325294250194,
2022-02-02 23:59:59,80.52161721828423,c
2022-02-03 00:00:00,116.66802792945356,
2022-02-03 01:00:00,103.29555556191016,
2022-02-03 02:30:00,103.29555556191016,
2022-02-03 03:00:00,103.29555556191016,
2022-02-03 18:30:00,102.58013444511445,
2022-02-03 20:00:00,148.4850994541469,
2022-02-03 23:00:00,95.17884090035164,
2022-02-03 23:59:59,88.07707484889033,c
2022-02-04 00:00:00,76.30137767474884,
2022-02-04 01:00:00,89.45804989425687,
2022-02-04 02:30:00,89.45804989425687,
2022-02-04 03:00:00,89.45804989425687,
2022-02-04 18:30:00,89.45804989425687,
2022-02-04 20:00:00,89.45804989425687,
2022-02-04 23:00:00,89.45804989425687,
2022-02-04 23:59:59,89.14451683350129,w
2022-02-07 00:00:00,157.33614424373724,
2022-02-07 01:00:00,150.19875354136872,
2022-02-07 02:30:00,150.19875354136872,
2022-02-07 03:00:00,150.19875354136872,
2022-02-07 18:30:00,167.80221087738596,
2022-02-07 20:00:00,65.5963624601059,
2022-02-07 23:00:00,90.86583544228299,
2022-02-07 23:59:59,71.55055976480458,c
2022-02-08 00:00:00,88.80838049224485,
2022-02-08 01:00:00,92.65673771771688,
2022-02-08 02:30:00,92.65673771771688,
2022-02-08 03:00:00,92.65673771771688,
2022-02-08 18:30:00,288.42109855099756,
2022-02-08 20:00:00,284.03649905609456,
2022-02-08 23:00:00,125.69449903833112,
2022-02-08 23:59:59,138.40936267168001,c
2022-02-09 00:00:00,-42.39505305436131,
2022-02-09 01:00:00,-27.53915983193258,
2022-02-09 02:30:00,-27.53915983193258,
2022-02-09 03:00:00,-27.53915983193258,
2022-02-09 18:30:00,-87.64558141865791,
2022-02-09 20:00:00,-40.75670773721558,
2022-02-09 23:00:00,-0.3641353103525944,
2022-02-09 23:59:59,0.0,a
2022-02-10 00:00:00,24.060826315891262,
2022-02-10 01:00:00,31.198860659102422,
2022-02-10 02:30:00,31.198860659102422,
2022-02-10 03:00:00,31.198860659102422,
2022-02-10 18:30:00,-0.1866422089701416,
2022-02-10 20:00:00,18.64372144353166,
2022-02-10 23:00:00,-37.48643209344257,
2022-02-10 23:59:59,-26.179766812453053,c
2022-02-11 00:00:00,-6.016562156070165,
2022-02-11 01:00:00,-6.016562156070165,
2022-02-11 02:30:00,-6.016562156070165,
2022-02-11 03:00:00,-6.016562156070165,
2022-02-11 18:30:00,-6.016562156070165,
2022-02-11 20:00:00,-6.016562156070165,
2022-02-11 23:00:00,-6.016562156070165,
2022-02-11 23:59:59,-5.085494931489961,w
2022-02-14 00:00:00,-52.48066047242315,
2022-02-14 01:00:00,-65.10291272658412,
2022-02-14 02:30:00,-65.10291272658412,
2022-02-14 03:00:00,-65.10291272658412,
2022-02-14 18:30:00,-46.13204579728196,
2022-02-14 20:00:00,-98.69981544488576,
2022-02-14 23:00:00,-158.81202806783728,
2022-02-14 23:59:59,-155.59386986004804,c
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
0,-155.59386986004804,
