date,GUNR_2022_Q3,meta
2022-08-31 10:00:00,-50.3264766801841,
2022-08-31 10:30:00,-83.74781741318266,
2022-08-31 12:00:00,-113.99585420394274,
2022-08-31 13:30:00,-108.53776180033108,
2022-08-31 15:00:00,-84.06125569195875,
2022-08-31 15:30:30,-84.06125569195875,s
2022-08-31 23:59:59,-74.53558003349711,c
2022-09-01 00:00:00,-57.56309082777264,
2022-09-01 10:00:00,-72.4951743883117,
2022-09-01 10:30:00,-92.36904050325329,
2022-09-01 12:00:00,-78.78342560141672,
2022-09-01 13:30:00,-103.32436267646823,
2022-09-01 15:00:00,-97.12388157024692,
2022-09-01 15:30:30,-97.12388157024692,
2022-09-01 23:59:59,-80.35673095931658,c
2022-09-02 00:00:00,-74.34749132515167,
2022-09-02 10:00:00,-99.89160865113307,
2022-09-02 10:30:00,-99.60018958690367,
2022-09-02 12:00:00,-91.35910344622664,
2022-09-02 13:30:00,-125.03053823039983,
2022-09-02 15:00:00,-139.6042851296335,
2022-09-02 15:30:30,-139.6042851296335,
2022-09-02 23:59:59,-155.2194247883977,w
2022-09-05 00:00:00,-155.2194247883977,
2022-09-05 10:00:00,-155.2194247883977,
2022-09-05 10:30:00,-155.2194247883977,
2022-09-05 12:00:00,-155.2194247883977,
2022-09-05 13:30:00,-155.2194247883977,
2022-09-05 15:00:00,-155.2194247883977,
2022-09-05 15:30:30,-155.2194247883977,
2022-09-05 23:59:59,-155.2194247883977,c
2022-09-06 00:00:00,-148.2457039947237,
2022-09-06 10:00:00,-124.97156984398863,
2022-09-06 10:30:00,-98.8723080895242,
2022-09-06 12:00:00,-102.06790638358379,
2022-09-06 13:30:00,-114.38977030018692,
2022-09-06 15:00:00,-89.52565874199358,
2022-09-06 15:30:30,-89.52565874199358,
2022-09-06 23:59:59,-83.73024113001352,c
2022-09-07 00:00:00,-34.334361392977755,
2022-09-07 10:00:00,-12.558528891358073,
2022-09-07 10:30:00,-9.606319589536936,
2022-09-07 12:00:00,-0.2735955734016642,
2022-09-07 13:30:00,11.11867516210932,
2022-09-07 15:00:00,18.73864979094565,
2022-09-07 15:30:30,18.73864979094565,
2022-09-07 23:59:59,40.15331553127186,c
2022-09-08 00:00:00,2.194322884417806,
2022-09-08 10:00:00,19.176804845512798,
2022-09-08 10:30:00,11.619149668005303,
2022-09-08 12:00:00,17.86643618842307,
2022-09-08 13:30:00,26.2107869954668,
2022-09-08 15:00:00,28.582324178493277,
2022-09-08 15:30:30,28.582324178493277,
2022-09-08 23:59:59,44.102325711196144,c
2022-09-09 00:00:00,19.366537492790055,
2022-09-09 10:00:00,26.911940733115674,
2022-09-09 10:30:00,14.903499806522767,
2022-09-09 12:00:00,7.055841856014975,
2022-09-09 13:30:00,4.577305402419205,
2022-09-09 15:00:00,4.979434470480202,
2022-09-09 15:30:30,4.979434470480202,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,40.94601239070771,
2022-09-12 10:00:00,207.8434196864916,
2022-09-12 10:30:00,202.5972520381514,
2022-09-12 12:00:00,231.4144432197092,
2022-09-12 13:30:00,210.47701240036793,
2022-09-12 15:00:00,201.72222220540422,
2022-09-12 15:30:30,201.72222220540422,
2022-09-12 23:59:59,217.42254065286085,c
2022-09-13 00:00:00,149.86491779462088,
2022-09-13 10:00:00,47.73568802324702,
2022-09-13 10:30:00,71.82763745276897,
2022-09-13 12:00:00,57.955537632338775,
2022-09-13 13:30:00,83.8986022052217,
2022-09-13 15:00:00,84.99641179422407,
2022-09-13 15:30:30,84.99641179422407,
2022-09-13 23:59:59,68.7740067631455,c
2022-09-14 00:00:00,57.587242353047216,
2022-09-14 10:00:00,-17.465492703404006,
2022-09-14 10:30:00,-7.768339755533548,
2022-09-14 12:00:00,-27.49324596043124,
2022-09-14 13:30:00,-51.534840602233714,
2022-09-14 15:00:00,-47.27283495591831,
2022-09-14 15:30:30,-47.27283495591831,
2022-09-14 23:59:59,-59.40979815371993,c
2022-09-15 00:00:00,-44.43940622325292,
2022-09-15 10:00:00,-2.336672672402176,
2022-09-15 10:30:00,-32.34189488306632,
2022-09-15 12:00:00,-67.67318538664996,
2022-09-15 13:30:00,-55.279090876698305,
2022-09-15 15:00:00,-41.44560403991761,
2022-09-15 15:30:30,-41.44560403991761,
2022-09-15 23:59:59,-35.35672158457642,c
2022-09-16 00:00:00,-64.51857206788085,
2022-09-16 10:00:00,-83.01861929120864,
2022-09-16 10:30:00,-50.55716486787517,
2022-09-16 12:00:00,-30.160072400934915,
2022-09-16 13:30:00,-10.71519430942145,
2022-09-16 15:00:00,-12.486184806830877,
2022-09-16 15:30:30,-12.486184806830877,
2022-09-16 23:59:59,-11.422997036535364,e
2022-09-19 00:00:00,0.4179476983060013,
2022-09-19 10:00:00,-93.56453076400837,
2022-09-19 10:30:00,-119.60771828084538,
2022-09-19 12:00:00,-134.40131541120286,
2022-09-19 13:30:00,-128.58852549387603,
2022-09-19 15:00:00,-115.88435060680037,
2022-09-19 15:30:30,-115.88435060680037,
2022-09-19 23:59:59,-98.74265591262014,c
2022-09-20 00:00:00,-134.7345190853966,
2022-09-20 10:00:00,-127.54981657078027,
2022-09-20 10:30:00,-111.20720913755179,
2022-09-20 12:00:00,-151.20623972639947,
2022-09-20 13:30:00,-210.48256273561415,
2022-09-20 15:00:00,-171.24701047037468,
2022-09-20 15:30:30,-171.24701047037468,
2022-09-20 23:59:59,-181.07393810085586,c
2022-09-21 00:00:00,-212.6595488622913,
2022-09-21 10:00:00,-196.63164344114315,
2022-09-21 10:30:00,-181.8022936252551,
2022-09-21 12:00:00,-195.78669373795447,
2022-09-21 13:30:00,-196.00068029951626,
2022-09-21 15:00:00,-192.31727429257916,
2022-09-21 15:30:30,-192.31727429257916,
2022-09-21 23:59:59,-204.67963973261524,c
2022-09-22 00:00:00,-214.93110939174076,
2022-09-22 10:00:00,-270.7215240066085,
2022-09-22 10:30:00,-256.7412158382392,
2022-09-22 12:00:00,-248.1044889054518,
2022-09-22 13:30:00,-275.16029214851505,
2022-09-22 15:00:00,-252.56872015405222,
2022-09-22 15:30:30,-252.56872015405222,
2022-09-22 23:59:59,-242.08854440974955,c
2022-09-23 00:00:00,-220.84075714010464,
2022-09-23 10:00:00,-169.48296206135532,
2022-09-23 10:30:00,-167.30561797994076,
2022-09-23 12:00:00,-151.2376128624053,
2022-09-23 13:30:00,-121.97506655822754,
2022-09-23 15:00:00,-106.64093280669628,
2022-09-23 15:30:30,-106.64093280669628,
2022-09-23 23:59:59,-102.77441579266923,w
2022-09-26 00:00:00,-91.35957343413413,
2022-09-26 10:00:00,-120.89175238558889,
2022-09-26 10:30:00,-167.293860665744,
2022-09-26 12:00:00,-142.20995081730646,
2022-09-26 13:30:00,-153.4590996844935,
2022-09-26 15:00:00,-140.99436483307917,
2022-09-26 15:30:30,-140.99436483307917,
2022-09-26 23:59:59,-122.72452309239428,c
2022-09-27 00:00:00,-130.666556334105,
2022-09-27 10:00:00,-173.00774424246268,
2022-09-27 10:30:00,-200.06366314639112,
2022-09-27 12:00:00,-217.36779583933284,
2022-09-27 13:30:00,-205.83837896800878,
2022-09-27 15:00:00,-224.1008177950143,
2022-09-27 15:30:30,-224.1008177950143,
2022-09-27 23:59:59,-201.8089796113844,c
2022-09-28 00:00:00,-171.48266085270282,
2022-09-28 10:00:00,-204.00481542039836,
2022-09-28 10:30:00,-175.3356801848879,
2022-09-28 12:00:00,-186.42135708648013,
2022-09-28 13:30:00,-198.6298959054273,
2022-09-28 15:00:00,-194.4026378964479,
2022-09-28 15:30:30,-194.4026378964479,
2022-09-28 23:59:59,-182.1293965453312,c
2022-09-29 00:00:00,-199.38658181336297,
2022-09-29 10:00:00,-187.1303147439566,
2022-09-29 10:30:00,-145.2072065920272,
2022-09-29 12:00:00,-127.36347967745827,
2022-09-29 13:30:00,-147.9517743073992,
2022-09-29 15:00:00,-111.48745713998451,
2022-09-29 15:30:30,-111.48745713998451,
2022-09-29 23:59:59,-108.36548719726684,c
2022-09-30 00:00:00,-103.77198835775243,
2022-09-30 10:00:00,-107.95049139059226,
2022-09-30 10:30:00,-106.60368056728997,
2022-09-30 12:00:00,-107.26954345452043,
2022-09-30 13:30:00,-112.62458620036824,
2022-09-30 15:00:00,-99.63419792828667,
2022-09-30 15:30:30,-99.63419792828667,
2022-09-30 23:59:59,-110.29285296365197,w
