date,XSLV_2021_Q2,meta
2021-04-16 00:00:00,-113.41271054390555,
2021-04-16 10:00:00,-84.05134553873684,
2021-04-16 10:30:00,-85.36007850087313,
2021-04-16 12:00:00,-96.44864432883034,
2021-04-16 13:30:00,-101.62252948181154,
2021-04-16 15:00:00,-110.20039815502653,
2021-04-16 15:30:30,-110.20039815502653,
2021-04-16 23:59:59,-111.4522984406527,w
2021-04-19 00:00:00,-118.0251588299383,
2021-04-19 10:00:00,-116.30975674193385,
2021-04-19 10:30:00,-107.32564257303994,
2021-04-19 12:00:00,-102.49263651168835,
2021-04-19 13:30:00,-107.44654064400933,
2021-04-19 15:00:00,-108.85142562041901,
2021-04-19 15:30:30,-108.85142562041901,
2021-04-19 23:59:59,-105.43436808407878,c
2021-04-20 00:00:00,-88.87044825235287,
2021-04-20 10:00:00,-78.89953573301995,
2021-04-20 10:30:00,-83.10250709631305,
2021-04-20 12:00:00,-53.96508595893711,
2021-04-20 13:30:00,-45.93434439395216,
2021-04-20 15:00:00,-37.25223663309012,
2021-04-20 15:30:30,-37.25223663309012,
2021-04-20 23:59:59,-32.685465063024914,c
2021-04-21 00:00:00,-30.12124255118958,
2021-04-21 10:00:00,-39.07382963829623,
2021-04-21 10:30:00,-34.81345890497141,
2021-04-21 12:00:00,-33.663994075072736,
2021-04-21 13:30:00,-31.76005783893075,
2021-04-21 15:00:00,-36.72463388392016,
2021-04-21 15:30:30,-36.72463388392016,
2021-04-21 23:59:59,-45.165378524944614,c
2021-04-22 00:00:00,-53.21034278764285,
2021-04-22 10:00:00,-43.77395629855293,
2021-04-22 10:30:00,-47.57966730458959,
2021-04-22 12:00:00,-58.32453744515119,
2021-04-22 13:30:00,-47.373925997517716,
2021-04-22 15:00:00,-42.469247750539,
2021-04-22 15:30:30,-42.469247750539,
2021-04-22 23:59:59,-34.74185286507495,c
2021-04-23 00:00:00,-55.84477116626782,
2021-04-23 10:00:00,-51.332224534940906,
2021-04-23 10:30:00,-65.34435575245888,
2021-04-23 12:00:00,-58.92256390248856,
2021-04-23 13:30:00,-73.93488284159767,
2021-04-23 15:00:00,-82.88690626696855,
2021-04-23 15:30:30,-82.88690626696855,
2021-04-23 23:59:59,-74.87113886088453,w
2021-04-26 00:00:00,-69.5082937428335,
2021-04-26 10:00:00,-76.48188377469478,
2021-04-26 10:30:00,-73.86665899753956,
2021-04-26 12:00:00,-75.3739554130083,
2021-04-26 13:30:00,-80.09764895759415,
2021-04-26 15:00:00,-82.18454601685832,
2021-04-26 15:30:30,-82.18454601685832,
2021-04-26 23:59:59,-83.84123296697554,c
2021-04-27 00:00:00,-107.34210580480516,
2021-04-27 10:00:00,-96.00281718654824,
2021-04-27 10:30:00,-88.92587335694125,
2021-04-27 12:00:00,-85.00317302644804,
2021-04-27 13:30:00,-67.85806712682572,
2021-04-27 15:00:00,-80.75543008112712,
2021-04-27 15:30:30,-80.75543008112712,
2021-04-27 23:59:59,-75.12836386786945,c
2021-04-28 00:00:00,-46.00500502306998,
2021-04-28 10:00:00,-43.570150864876794,
2021-04-28 10:30:00,-48.99351605682203,
2021-04-28 12:00:00,-48.0265928861224,
2021-04-28 13:30:00,-46.160611160738455,
2021-04-28 15:00:00,-50.99645544519886,
2021-04-28 15:30:30,-50.99645544519886,
2021-04-28 23:59:59,-65.90932801161888,c
2021-04-29 00:00:00,-52.07089191211474,
2021-04-29 10:00:00,-44.0571844793765,
2021-04-29 10:30:00,-52.759760278645196,
2021-04-29 12:00:00,-34.857247625563716,
2021-04-29 13:30:00,-36.57891318355517,
2021-04-29 15:00:00,-35.623145993894326,
2021-04-29 15:30:30,-35.623145993894326,
2021-04-29 23:59:59,-26.403100362415227,c
2021-04-30 00:00:00,-17.3002016103464,
2021-04-30 10:00:00,-27.957376127775355,
2021-04-30 10:30:00,-20.330403134883575,
2021-04-30 12:00:00,-2.606110221770866,
2021-04-30 13:30:00,5.632055378129195,
2021-04-30 15:00:00,4.502371579932099,
2021-04-30 15:30:30,4.502371579932099,s
2021-04-30 23:59:59,-0.05358318287940733,w
2021-05-03 00:00:00,-14.213994167213666,
2021-05-03 10:00:00,-0.9281071870004851,
2021-05-03 10:30:00,11.503938106191853,
2021-05-03 12:00:00,14.521863105941343,
2021-05-03 13:30:00,13.25614741399039,
2021-05-03 15:00:00,6.921297617895505,
2021-05-03 15:30:30,6.921297617895505,
2021-05-03 23:59:59,6.877453263322899,c
2021-05-04 00:00:00,24.43090642891697,
2021-05-04 10:00:00,36.57064587758565,
2021-05-04 10:30:00,44.9365886012258,
2021-05-04 12:00:00,20.653897498390762,
2021-05-04 13:30:00,5.893191604542103,
2021-05-04 15:00:00,10.140385704605372,
2021-05-04 15:30:30,10.140385704605372,
2021-05-04 23:59:59,15.659817103694053,c
2021-05-05 00:00:00,32.46217890295914,
2021-05-05 10:00:00,44.74605393013287,
2021-05-05 10:30:00,43.58540713704122,
2021-05-05 12:00:00,32.741679073129525,
2021-05-05 13:30:00,33.604004565320686,
2021-05-05 15:00:00,28.625668057166877,
2021-05-05 15:30:30,28.625668057166877,
2021-05-05 23:59:59,30.884240016009038,c
2021-05-06 00:00:00,33.9420110699408,
2021-05-06 10:00:00,10.574239973557859,
2021-05-06 10:30:00,40.76684301618514,
2021-05-06 12:00:00,45.28319774300335,
2021-05-06 13:30:00,50.13593757893772,
2021-05-06 15:00:00,53.059958618267096,
2021-05-06 15:30:30,53.059958618267096,
2021-05-06 23:59:59,55.432725355445946,c
2021-05-07 00:00:00,46.0681596492333,
2021-05-07 10:00:00,58.13843089093796,
2021-05-07 10:30:00,57.997933576682804,
2021-05-07 12:00:00,58.76711263341176,
2021-05-07 13:30:00,52.08229581758524,
2021-05-07 15:00:00,53.46093497098308,
2021-05-07 15:30:30,53.46093497098308,
2021-05-07 23:59:59,61.23773000917402,w
2021-05-10 00:00:00,53.714589592649695,
2021-05-10 10:00:00,103.07162745054146,
2021-05-10 10:30:00,89.44573654261714,
2021-05-10 12:00:00,113.93846781227356,
2021-05-10 13:30:00,110.10849273119464,
2021-05-10 15:00:00,117.66366553936635,
2021-05-10 15:30:30,117.66366553936635,
2021-05-10 23:59:59,115.51696464889625,c
2021-05-11 00:00:00,131.00872944715104,
2021-05-11 10:00:00,84.09677992233489,
2021-05-11 10:30:00,88.67251746356305,
2021-05-11 12:00:00,81.41076131591942,
2021-05-11 13:30:00,84.11196929353656,
2021-05-11 15:00:00,74.33264038093202,
2021-05-11 15:30:30,74.33264038093202,
2021-05-11 23:59:59,79.98877328691685,c
2021-05-12 00:00:00,92.17818981925294,
2021-05-12 10:00:00,81.54694669297263,
2021-05-12 10:30:00,61.0523084342959,
2021-05-12 12:00:00,47.17094350419041,
2021-05-12 13:30:00,28.215015399087292,
2021-05-12 15:00:00,38.17577005170673,
2021-05-12 15:30:30,38.17577005170673,
