date,ICLN_2021_Q3,meta
2021-06-04 00:00:00,179.53075151869945,
2021-06-04 10:00:00,129.84935029690973,
2021-06-04 10:30:00,149.39675083011775,
2021-06-04 12:00:00,145.04683497727405,
2021-06-04 13:30:00,164.229434539693,
2021-06-04 15:00:00,173.28571538291385,
2021-06-04 15:30:30,173.28571538291385,
2021-06-04 23:59:59,189.49659329025354,w
2021-06-07 00:00:00,200.85434006257555,
2021-06-07 10:00:00,205.60209645960845,
2021-06-07 10:30:00,204.61208926020373,
2021-06-07 12:00:00,180.39476899462562,
2021-06-07 13:30:00,186.7251710448415,
2021-06-07 15:00:00,168.91157835156406,
2021-06-07 15:30:30,168.91157835156406,
2021-06-07 23:59:59,159.50217424121035,c
2021-06-08 00:00:00,114.24159783460163,
2021-06-08 10:00:00,123.50953765735346,
2021-06-08 10:30:00,103.8425968584778,
2021-06-08 12:00:00,153.2193782275175,
2021-06-08 13:30:00,132.09706109452753,
2021-06-08 15:00:00,114.32253572576593,
2021-06-08 15:30:30,114.32253572576593,
2021-06-08 23:59:59,113.82529413762319,c
2021-06-09 00:00:00,113.51478087326308,
2021-06-09 10:00:00,110.97478632984598,
2021-06-09 10:30:00,124.71191721871992,
2021-06-09 12:00:00,136.7096463017101,
2021-06-09 13:30:00,118.60270016085292,
2021-06-09 15:00:00,131.93288043624932,
2021-06-09 15:30:30,131.93288043624932,
2021-06-09 23:59:59,148.16417730763698,c
2021-06-10 00:00:00,198.2337640113937,
2021-06-10 10:00:00,163.91375659807738,
2021-06-10 10:30:00,133.48605012878534,
2021-06-10 12:00:00,143.20815744945588,
2021-06-10 13:30:00,129.1339448085152,
2021-06-10 15:00:00,114.22031630252457,
2021-06-10 15:30:30,114.22031630252457,
2021-06-10 23:59:59,119.1733296371599,c
2021-06-11 00:00:00,112.36442057968594,
2021-06-11 10:00:00,84.47567658749,
2021-06-11 10:30:00,92.16869233491394,
2021-06-11 12:00:00,101.86793320285744,
2021-06-11 13:30:00,110.09290907974338,
2021-06-11 15:00:00,111.05703612084318,
2021-06-11 15:30:30,111.05703612084318,
2021-06-11 23:59:59,107.46367402684922,w
2021-06-14 00:00:00,108.97980755922379,
2021-06-14 10:00:00,123.89655871953721,
