date,EU_FTSE_DM_SC_STAY_2023_Q1,meta
2023-01-19 00:00:00,48.23989656447736,
2023-01-19 03:30:00,78.65470844849688,
2023-01-19 04:00:00,66.78635309889808,
2023-01-19 06:00:00,74.25395970754727,
2023-01-19 08:00:00,91.3245583080249,
2023-01-19 10:30:00,54.79216379405477,
2023-01-19 11:00:00,52.16332224581578,
2023-01-19 23:59:59,56.622570780941885,c
2023-01-20 00:00:00,59.99086431171901,
2023-01-20 03:30:00,40.40723318835941,
2023-01-20 04:00:00,40.62773428546035,
2023-01-20 06:00:00,46.97248763011103,
2023-01-20 08:00:00,40.26911348680477,
2023-01-20 10:30:00,38.7809649836079,
2023-01-20 11:00:00,41.85767408753611,
2023-01-20 23:59:59,42.08935497151123,w
2023-01-23 00:00:00,46.574263147409596,
2023-01-23 03:30:00,65.28960392775349,
2023-01-23 04:00:00,66.5888026186363,
2023-01-23 06:00:00,63.855501346462574,
2023-01-23 08:00:00,60.75478682636725,
2023-01-23 10:30:00,67.39599305099944,
2023-01-23 11:00:00,77.30404019436833,
2023-01-23 23:59:59,70.6489977861437,c
2023-01-24 00:00:00,81.38867275529634,
2023-01-24 03:30:00,76.24330471106066,
2023-01-24 04:00:00,85.07098527034663,
2023-01-24 06:00:00,74.21821476878557,
2023-01-24 08:00:00,77.14083769278557,
2023-01-24 10:30:00,64.42074641165118,
2023-01-24 11:00:00,70.25237539090489,
2023-01-24 23:59:59,85.9617782142634,c
2023-01-25 00:00:00,85.72701015514201,
2023-01-25 03:30:00,68.56484731410819,
2023-01-25 04:00:00,73.82781493176532,
2023-01-25 06:00:00,69.5576420988989,
2023-01-25 08:00:00,66.29848283740273,
2023-01-25 10:30:00,63.387912791711074,
2023-01-25 11:00:00,66.82487928166518,
2023-01-25 23:59:59,75.18557885114188,c
2023-01-26 00:00:00,100.50741397915351,
2023-01-26 03:30:00,91.2077420321416,
2023-01-26 04:00:00,65.91858180087075,
2023-01-26 06:00:00,69.17813118762996,
2023-01-26 08:00:00,59.18672625100709,
2023-01-26 10:30:00,72.43949475231199,
2023-01-26 11:00:00,58.01155122773855,
2023-01-26 23:59:59,60.077511750624126,c
2023-01-27 00:00:00,54.28737703845212,
2023-01-27 03:30:00,25.343770067746163,
2023-01-27 04:00:00,26.778965026961174,
2023-01-27 06:00:00,34.190582274550536,
2023-01-27 08:00:00,9.644142684828552,
2023-01-27 10:30:00,27.781780369400792,
2023-01-27 11:00:00,36.4079486331519,
2023-01-27 23:59:59,42.022900131913275,w
2023-01-30 00:00:00,149.59955320900156,
2023-01-30 03:30:00,132.0592810997631,
2023-01-30 04:00:00,113.25578931953754,
2023-01-30 06:00:00,122.73652365672473,
2023-01-30 08:00:00,124.4734038613912,
2023-01-30 10:30:00,138.25984073228318,
2023-01-30 11:00:00,120.29744324051359,
2023-01-30 23:59:59,107.437307890444,c
2023-01-31 00:00:00,54.361939478717375,
2023-01-31 03:30:00,80.4754427697884,
2023-01-31 04:00:00,90.39519545222186,
2023-01-31 06:00:00,86.78500596193442,
2023-01-31 08:00:00,111.69533185193768,
2023-01-31 10:30:00,102.7800900959632,
2023-01-31 11:00:00,108.50925231795884,
2023-01-31 23:59:59,127.54657875516199,c
2023-02-01 00:00:00,143.88533498431678,
2023-02-01 03:30:00,178.21717568928545,
2023-02-01 04:00:00,182.93819881249647,
2023-02-01 06:00:00,192.51152456516724,
2023-02-01 08:00:00,194.5364372358792,
2023-02-01 10:30:00,179.51449612144137,
2023-02-01 11:00:00,174.952639033011,
2023-02-01 23:59:59,172.9759602443595,c
2023-02-02 00:00:00,199.96164237675998,
2023-02-02 03:30:00,237.8955163208036,
2023-02-02 04:00:00,232.19450714434464,
2023-02-02 06:00:00,239.58372725711024,
2023-02-02 08:00:00,236.88914543751832,
2023-02-02 10:30:00,256.55325102820285,
2023-02-02 11:00:00,262.5712448295059,
2023-02-02 23:59:59,269.6254731799486,c
2023-02-03 00:00:00,242.4443429940801,
2023-02-03 03:30:00,240.96038206852302,
2023-02-03 04:00:00,243.23184974613497,
2023-02-03 06:00:00,293.9557061461815,
2023-02-03 08:00:00,276.99284844411955,
2023-02-03 10:30:00,260.1640049654691,
2023-02-03 11:00:00,262.71963530148724,
2023-02-03 23:59:59,281.0817784586165,w
2023-02-06 00:00:00,273.8057607370853,
2023-02-06 03:30:00,267.04580554831256,
2023-02-06 04:00:00,257.38341366592874,
2023-02-06 06:00:00,232.33004722666334,
2023-02-06 08:00:00,241.75911217575134,
2023-02-06 10:30:00,224.85120471489932,
2023-02-06 11:00:00,229.85261354408573,
2023-02-06 23:59:59,236.62946506065856,c
2023-02-07 00:00:00,221.25354267897092,
2023-02-07 03:30:00,220.81598242216847,
2023-02-07 04:00:00,232.00375712026425,
2023-02-07 06:00:00,215.22338454238422,
2023-02-07 08:00:00,198.76673662280956,
2023-02-07 10:30:00,169.86583830676744,
2023-02-07 11:00:00,174.60673059435504,
2023-02-07 23:59:59,181.8394457430848,c
2023-02-08 00:00:00,186.4730385198954,
2023-02-08 03:30:00,161.42226315063022,
2023-02-08 04:00:00,152.13669272212616,
2023-02-08 06:00:00,144.64462848793636,
2023-02-08 08:00:00,141.08327616032227,
2023-02-08 10:30:00,129.4920670630272,
2023-02-08 11:00:00,117.33077921322405,
2023-02-08 23:59:59,127.84647270230818,c
2023-02-09 00:00:00,136.0471345782534,
2023-02-09 03:30:00,103.60548107381925,
2023-02-09 04:00:00,104.55694311855586,
2023-02-09 06:00:00,140.6970205945205,
2023-02-09 08:00:00,124.4797420158028,
2023-02-09 10:30:00,114.18685713019778,
2023-02-09 11:00:00,119.61384637678907,
2023-02-09 23:59:59,90.75281643704938,c
2023-02-10 00:00:00,92.61455549524521,
2023-02-10 03:30:00,97.8294947282551,
2023-02-10 04:00:00,92.1294292666426,
2023-02-10 06:00:00,79.98830203474421,
2023-02-10 08:00:00,53.20289915384603,
2023-02-10 10:30:00,72.34733615313581,
2023-02-10 11:00:00,56.26805205623248,
2023-02-10 23:59:59,68.65969833545842,w
2023-02-13 00:00:00,84.9657991940818,
2023-02-13 03:30:00,70.01203757722845,
2023-02-13 04:00:00,96.73021130615638,
2023-02-13 06:00:00,117.71675355516174,
2023-02-13 08:00:00,107.9273159386911,
2023-02-13 10:30:00,89.22706855208565,
2023-02-13 11:00:00,107.62434251007437,
2023-02-13 23:59:59,114.43092703984809,c
2023-02-14 00:00:00,102.33206204138577,
2023-02-14 03:30:00,95.49695851283457,
2023-02-14 04:00:00,88.24746408952257,
2023-02-14 06:00:00,99.65940109177399,
2023-02-14 08:00:00,113.47457955421032,
2023-02-14 10:30:00,116.74679421574285,
2023-02-14 11:00:00,109.31549437590144,
2023-02-14 23:59:59,123.21303541841326,c
2023-02-15 00:00:00,180.05090394450116,
2023-02-15 03:30:00,171.38452993623906,
2023-02-15 04:00:00,48.77414177584012,
2023-02-15 06:00:00,48.429119082445425,
2023-02-15 08:00:00,33.97966138297551,
2023-02-15 10:30:00,25.85709818252562,
2023-02-15 11:00:00,46.809830463390995,
2023-02-15 23:59:59,35.1493955838078,c
2023-02-16 00:00:00,37.30818740253466,
2023-02-16 03:30:00,30.22827185636436,
2023-02-16 04:00:00,16.21650118697508,
2023-02-16 06:00:00,42.573489795035016,
2023-02-16 08:00:00,69.853868253842,
2023-02-16 10:30:00,58.59910521013438,
2023-02-16 11:00:00,51.146975749555565,
2023-02-16 23:59:59,36.47405609479114,c
2023-02-17 00:00:00,2.638451541919153,
2023-02-17 03:30:00,4.296505686786247,
2023-02-17 04:00:00,-7.114008573380659,
2023-02-17 06:00:00,-20.267601119364343,
2023-02-17 08:00:00,-8.640703627609412,
2023-02-17 10:30:00,11.075801210098234,
2023-02-17 11:00:00,12.862074131362846,
2023-02-17 23:59:59,0.0,a
2023-02-20 00:00:00,6.29604662139127,
2023-02-20 03:30:00,44.49465931016306,
2023-02-20 04:00:00,56.73616489677897,
2023-02-20 06:00:00,111.16103638494525,
2023-02-20 08:00:00,95.40309342173782,
2023-02-20 10:30:00,77.37581995613823,
2023-02-20 11:00:00,79.05751054807013,
2023-02-20 23:59:59,64.97434637598758,c
2023-02-21 00:00:00,64.69140148403591,
2023-02-21 03:30:00,45.82926930899879,
2023-02-21 04:00:00,46.56881819977747,
2023-02-21 06:00:00,49.85631471728914,
2023-02-21 08:00:00,75.43673442086839,
2023-02-21 10:30:00,75.06127443583574,
2023-02-21 11:00:00,80.61601015660091,
2023-02-21 23:59:59,77.51217668074065,c
2023-02-22 00:00:00,65.98000899345953,
2023-02-22 03:30:00,18.767489300566012,
2023-02-22 04:00:00,1.1187273809838416,
2023-02-22 06:00:00,13.643496517938217,
2023-02-22 08:00:00,24.0046804194551,
2023-02-22 10:30:00,15.682024399495191,
2023-02-22 11:00:00,12.86170685220199,
2023-02-22 23:59:59,9.413089933817218,c
2023-02-23 00:00:00,23.768167361092054,
2023-02-23 03:30:00,-12.337933246027717,
2023-02-23 04:00:00,3.748460265164823,
2023-02-23 06:00:00,2.764700312020153,
2023-02-23 08:00:00,7.177876788485747,
2023-02-23 10:30:00,-3.63252525326817,
2023-02-23 11:00:00,-15.459413503925873,
2023-02-23 23:59:59,-9.769086560634577,c
2023-02-24 00:00:00,7.305081793157171,
2023-02-24 03:30:00,-16.766245152574044,
2023-02-24 04:00:00,-24.668646942764553,
2023-02-24 06:00:00,-20.492320002329052,
2023-02-24 08:00:00,-37.61461891663444,
2023-02-24 10:30:00,-53.48208076131553,
2023-02-24 11:00:00,-52.14881016514232,
2023-02-24 23:59:59,-48.58822602273156,w
2023-02-27 00:00:00,-46.099272783206686,
2023-02-27 03:30:00,-38.165279191916596,
2023-02-27 04:00:00,-25.225579288816732,
2023-02-27 06:00:00,-47.85369172911291,
2023-02-27 08:00:00,-33.1719301642714,
2023-02-27 10:30:00,-45.72932016619899,
2023-02-27 11:00:00,-57.796562863585734,
2023-02-27 23:59:59,-56.30223250393826,c
2023-02-28 00:00:00,-66.24135212389027,
2023-02-28 03:30:00,-76.2015725887558,
2023-02-28 04:00:00,-89.14112139509537,
2023-02-28 06:00:00,-72.71108118653282,
2023-02-28 08:00:00,-63.98139057534104,
2023-02-28 10:30:00,-55.506874849449474,
2023-02-28 11:00:00,-50.77213525040722,
2023-02-28 23:59:59,-57.97991223775679,c
2023-03-01 00:00:00,-46.04105452867597,
2023-03-01 03:30:00,-59.93822188906367,
2023-03-01 04:00:00,-76.13559066675094,
2023-03-01 06:00:00,-69.58055029928971,
2023-03-01 08:00:00,-71.43903257303276,
2023-03-01 10:30:00,-83.71133300314064,
2023-03-01 11:00:00,-84.15108413305671,
2023-03-01 23:59:59,-86.4268125189101,c
2023-03-02 00:00:00,-86.15441936487254,
2023-03-02 03:30:00,-95.36312885080706,
2023-03-02 04:00:00,-81.23460620730633,
2023-03-02 06:00:00,-85.83902441693685,
2023-03-02 08:00:00,-98.0525300563113,
2023-03-02 10:30:00,-106.53905541566797,
2023-03-02 11:00:00,-108.36794123391525,
2023-03-02 23:59:59,-107.50902605641089,c
2023-03-03 00:00:00,-102.30141427168074,
2023-03-03 03:30:00,-87.07307527802672,
2023-03-03 04:00:00,-87.15141603903946,
2023-03-03 06:00:00,-81.53623636662601,
2023-03-03 08:00:00,-89.86114744175015,
2023-03-03 10:30:00,-92.52938324359728,
2023-03-03 11:00:00,-98.13114204972679,
2023-03-03 23:59:59,-99.63975188063098,w
2023-03-06 00:00:00,-92.44513124136684,
2023-03-06 03:30:00,-103.84892431021909,
2023-03-06 04:00:00,-103.85707712686188,
2023-03-06 06:00:00,-109.4651004903684,
2023-03-06 08:00:00,-98.08638930325839,
2023-03-06 10:30:00,-102.15858537889022,
2023-03-06 11:00:00,-102.27564061689509,
2023-03-06 23:59:59,-98.77355510824583,c
2023-03-07 00:00:00,-74.33419991003066,
2023-03-07 03:30:00,-79.2061415791137,
2023-03-07 04:00:00,-65.49781736428608,
2023-03-07 06:00:00,-69.16307868468985,
2023-03-07 08:00:00,-84.3638148334623,
2023-03-07 10:30:00,-114.32249251252443,
2023-03-07 11:00:00,-111.44917154647257,
2023-03-07 23:59:59,-101.88503020457,c
2023-03-08 00:00:00,-111.76094849112054,
2023-03-08 03:30:00,-118.97705702407906,
2023-03-08 04:00:00,-115.59869864340263,
2023-03-08 06:00:00,-125.49242751046647,
2023-03-08 08:00:00,-131.67782188667508,
2023-03-08 10:30:00,-133.32686106502192,
2023-03-08 11:00:00,-124.65904488890388,
2023-03-08 23:59:59,-127.66568590544938,c
2023-03-09 00:00:00,-118.13445643037433,
2023-03-09 03:30:00,-155.37426190719475,
2023-03-09 04:00:00,-165.87901667916822,
2023-03-09 06:00:00,-177.21067911143487,
2023-03-09 08:00:00,-152.54021630228675,
2023-03-09 10:30:00,-151.75301460380646,
2023-03-09 11:00:00,-154.66266131458576,
2023-03-09 23:59:59,-142.40334213803175,c
2023-03-10 00:00:00,-142.40334213803175,
2023-03-10 03:30:00,-142.40334213803175,
2023-03-10 04:00:00,-142.40334213803175,
2023-03-10 06:00:00,-142.40334213803175,
2023-03-10 08:00:00,-142.40334213803175,
2023-03-10 10:30:00,-142.40334213803175,
2023-03-10 11:00:00,-142.40334213803175,
2023-03-10 23:59:59,-142.40334213803175,w
2023-03-13 00:00:00,-142.40334213803175,
2023-03-13 03:30:00,-142.40334213803175,
2023-03-13 04:00:00,-142.40334213803175,
2023-03-13 06:00:00,-142.40334213803175,
2023-03-13 08:00:00,-142.40334213803175,
2023-03-13 10:30:00,-142.40334213803175,
2023-03-13 11:00:00,-142.40334213803175,
2023-03-13 23:59:59,-142.40334213803175,c
2023-03-14 00:00:00,-142.40334213803175,
2023-03-14 03:30:00,-142.40334213803175,
2023-03-14 04:00:00,-142.40334213803175,
2023-03-14 06:00:00,-142.40334213803175,
2023-03-14 08:00:00,-142.40334213803175,
2023-03-14 10:30:00,-142.40334213803175,
2023-03-14 11:00:00,-142.40334213803175,
2023-03-14 23:59:59,-142.40334213803175,c
2023-03-15 00:00:00,-142.40334213803175,
2023-03-15 03:30:00,-142.40334213803175,
2023-03-15 04:00:00,-142.40334213803175,
2023-03-15 06:00:00,-142.40334213803175,
2023-03-15 08:00:00,-142.40334213803175,
2023-03-15 10:30:00,-142.40334213803175,
2023-03-15 11:00:00,-142.40334213803175,
2023-03-15 23:59:59,-142.40334213803175,c
2023-03-16 00:00:00,-142.40334213803175,
2023-03-16 03:30:00,-142.40334213803175,
2023-03-16 04:00:00,-142.40334213803175,
2023-03-16 06:00:00,-142.40334213803175,
2023-03-16 08:00:00,-142.40334213803175,
2023-03-16 10:30:00,-142.40334213803175,
2023-03-16 11:00:00,-142.40334213803175,
2023-03-16 23:59:59,-142.40334213803175,c
2023-03-17 00:00:00,-142.40334213803175,
2023-03-17 03:30:00,-142.40334213803175,
2023-03-17 04:00:00,-142.40334213803175,
2023-03-17 06:00:00,-142.40334213803175,
2023-03-17 08:00:00,-142.40334213803175,
2023-03-17 10:30:00,-142.40334213803175,
2023-03-17 11:00:00,-142.40334213803175,
2023-03-17 23:59:59,-142.40334213803175,e
2023-03-20 00:00:00,-142.40334213803175,
2023-03-20 03:30:00,-142.40334213803175,
2023-03-20 04:00:00,-142.40334213803175,
2023-03-20 06:00:00,-142.40334213803175,
2023-03-20 08:00:00,-142.40334213803175,
2023-03-20 10:30:00,-142.40334213803175,
2023-03-20 11:00:00,-142.40334213803175,
2023-03-20 23:59:59,-142.40334213803175,c
2023-03-21 00:00:00,-142.40334213803175,
2023-03-21 03:30:00,-142.40334213803175,
2023-03-21 04:00:00,-142.40334213803175,
2023-03-21 06:00:00,-142.40334213803175,
2023-03-21 08:00:00,-142.40334213803175,
2023-03-21 10:30:00,-142.40334213803175,
2023-03-21 11:00:00,-142.40334213803175,
2023-03-21 23:59:59,-142.40334213803175,c
2023-03-22 00:00:00,-142.40334213803175,
2023-03-22 03:30:00,-142.40334213803175,
2023-03-22 04:00:00,-142.40334213803175,
2023-03-22 06:00:00,-142.40334213803175,
2023-03-22 08:00:00,-142.40334213803175,
2023-03-22 10:30:00,-142.40334213803175,
2023-03-22 11:00:00,-142.40334213803175,
2023-03-22 23:59:59,-142.40334213803175,c
2023-03-23 00:00:00,-142.40334213803175,
2023-03-23 03:30:00,-142.40334213803175,
2023-03-23 04:00:00,-142.40334213803175,
2023-03-23 06:00:00,-142.40334213803175,
2023-03-23 08:00:00,-142.40334213803175,
2023-03-23 10:30:00,-142.40334213803175,
2023-03-23 11:00:00,-142.40334213803175,
2023-03-23 23:59:59,-142.40334213803175,c
2023-03-24 00:00:00,-142.40334213803175,
2023-03-24 03:30:00,-142.40334213803175,
2023-03-24 04:00:00,-142.40334213803175,
2023-03-24 06:00:00,-142.40334213803175,
2023-03-24 08:00:00,-142.40334213803175,
2023-03-24 10:30:00,-142.40334213803175,
2023-03-24 11:00:00,-142.40334213803175,
2023-03-24 23:59:59,-142.40334213803175,w
2023-03-27 00:00:00,-142.40334213803175,
2023-03-27 03:30:00,-142.40334213803175,
2023-03-27 04:00:00,-142.40334213803175,
2023-03-27 06:00:00,-142.40334213803175,
2023-03-27 08:00:00,-142.40334213803175,
2023-03-27 10:30:00,-142.40334213803175,
2023-03-27 11:00:00,-142.40334213803175,
2023-03-27 23:59:59,-142.40334213803175,c
2023-03-28 00:00:00,-142.40334213803175,
2023-03-28 03:30:00,-142.40334213803175,
2023-03-28 04:00:00,-142.40334213803175,
2023-03-28 06:00:00,-142.40334213803175,
2023-03-28 08:00:00,-142.40334213803175,
2023-03-28 10:30:00,-142.40334213803175,
2023-03-28 11:00:00,-142.40334213803175,
2023-03-28 23:59:59,-142.40334213803175,c
2023-03-29 00:00:00,-142.40334213803175,
2023-03-29 03:30:00,-142.40334213803175,
2023-03-29 04:00:00,-142.40334213803175,
2023-03-29 06:00:00,-142.40334213803175,
2023-03-29 08:00:00,-142.40334213803175,
2023-03-29 10:30:00,-142.40334213803175,
2023-03-29 11:00:00,-142.40334213803175,
2023-03-29 23:59:59,-142.40334213803175,c
2023-03-30 00:00:00,-142.40334213803175,
2023-03-30 03:30:00,-142.40334213803175,
2023-03-30 04:00:00,-142.40334213803175,
2023-03-30 06:00:00,-142.40334213803175,
2023-03-30 08:00:00,-142.40334213803175,
2023-03-30 10:30:00,-142.40334213803175,
2023-03-30 11:00:00,-142.40334213803175,
2023-03-30 23:59:59,-142.40334213803175,c
2023-03-31 00:00:00,-142.40334213803175,
2023-03-31 03:30:00,-142.40334213803175,
2023-03-31 04:00:00,-142.40334213803175,
2023-03-31 06:00:00,-142.40334213803175,
2023-03-31 08:00:00,-142.40334213803175,
2023-03-31 10:30:00,-142.40334213803175,
2023-03-31 11:00:00,-142.40334213803175,
2023-03-31 23:59:59,-142.40334213803175,w
2023-04-03 00:00:00,-142.40334213803175,
2023-04-03 03:30:00,-142.40334213803175,
2023-04-03 04:00:00,-142.40334213803175,
2023-04-03 06:00:00,-142.40334213803175,
2023-04-03 08:00:00,-142.40334213803175,
2023-04-03 10:30:00,-142.40334213803175,
2023-04-03 11:00:00,-142.40334213803175,
2023-04-03 23:59:59,-142.40334213803175,c
2023-04-04 00:00:00,-142.40334213803175,
2023-04-04 03:30:00,-142.40334213803175,
2023-04-04 04:00:00,-142.40334213803175,
2023-04-04 06:00:00,-142.40334213803175,
2023-04-04 08:00:00,-142.40334213803175,
2023-04-04 10:30:00,-142.40334213803175,
2023-04-04 11:00:00,-142.40334213803175,
2023-04-04 23:59:59,-142.40334213803175,c
2023-04-05 00:00:00,-142.40334213803175,
2023-04-05 03:30:00,-142.40334213803175,
2023-04-05 04:00:00,-142.40334213803175,
2023-04-05 06:00:00,-142.40334213803175,
2023-04-05 08:00:00,-142.40334213803175,
2023-04-05 10:30:00,-142.40334213803175,
2023-04-05 11:00:00,-142.40334213803175,
2023-04-05 23:59:59,-142.40334213803175,c
2023-04-06 00:00:00,-142.40334213803175,
2023-04-06 03:30:00,-142.40334213803175,
2023-04-06 04:00:00,-142.40334213803175,
2023-04-06 06:00:00,-142.40334213803175,
2023-04-06 08:00:00,-142.40334213803175,
2023-04-06 10:30:00,-142.40334213803175,
2023-04-06 11:00:00,-142.40334213803175,
2023-04-06 23:59:59,-142.40334213803175,c
2023-04-07 00:00:00,-142.40334213803175,
2023-04-07 03:30:00,-142.40334213803175,
2023-04-07 04:00:00,-142.40334213803175,
2023-04-07 06:00:00,-142.40334213803175,
2023-04-07 08:00:00,-142.40334213803175,
2023-04-07 10:30:00,-142.40334213803175,
2023-04-07 11:00:00,-142.40334213803175,
2023-04-07 23:59:59,-142.40334213803175,w
