date,MDIV_2021_Q1,meta
2021-02-12 00:00:00,-41.12075105610177,
2021-02-12 10:00:00,-67.78976483850948,
2021-02-12 10:30:00,-55.42977513511869,
2021-02-12 12:00:00,-40.60205036811658,
2021-02-12 13:30:00,-34.70863632514687,
2021-02-12 15:00:00,-28.594825579557266,
2021-02-12 15:30:30,-28.594825579557266,
2021-02-12 23:59:59,-16.482664483285248,w
2021-02-15 00:00:00,-16.482664483285248,
2021-02-15 10:00:00,-16.482664483285248,
2021-02-15 10:30:00,-16.482664483285248,
2021-02-15 12:00:00,-16.482664483285248,
2021-02-15 13:30:00,-16.482664483285248,
2021-02-15 15:00:00,-16.482664483285248,
2021-02-15 15:30:30,-16.482664483285248,
2021-02-15 23:59:59,-16.482664483285248,c
2021-02-16 00:00:00,-28.158257479866734,
2021-02-16 10:00:00,2.750717121095988,
2021-02-16 10:30:00,14.936238183365788,
2021-02-16 12:00:00,65.56354747084322,
2021-02-16 13:30:00,37.920631248406494,
2021-02-16 15:00:00,0.17326071335696724,
2021-02-16 15:30:30,0.17326071335696724,
2021-02-16 23:59:59,7.1280885296138194,c
2021-02-17 00:00:00,26.01215356474546,
2021-02-17 10:00:00,22.454674795161793,
2021-02-17 10:30:00,12.588121949323465,
2021-02-17 12:00:00,5.2129950247064585,
2021-02-17 13:30:00,-1.1257966219707214,
2021-02-17 15:00:00,-10.999921690767906,
2021-02-17 15:30:30,-10.999921690767906,
2021-02-17 23:59:59,3.2029038001981576,c
2021-02-18 00:00:00,43.2170341276354,
2021-02-18 10:00:00,76.81436473254445,
2021-02-18 10:30:00,97.03809798497653,
2021-02-18 12:00:00,115.68363833394645,
2021-02-18 13:30:00,138.63503323360314,
2021-02-18 15:00:00,152.6251893336626,
2021-02-18 15:30:30,152.6251893336626,
2021-02-18 23:59:59,143.6811199915025,c
2021-02-19 00:00:00,128.7315195459437,
2021-02-19 10:00:00,143.18201414784818,
2021-02-19 10:30:00,136.11049840771693,
2021-02-19 12:00:00,132.91903443547383,
2021-02-19 13:30:00,142.12263539447116,
2021-02-19 15:00:00,148.3306223834246,
2021-02-19 15:30:30,148.3306223834246,
2021-02-19 23:59:59,150.96584451400975,w
2021-02-22 00:00:00,135.72227506947954,
2021-02-22 10:00:00,156.49133223353664,
2021-02-22 10:30:00,146.7296240636964,
2021-02-22 12:00:00,110.3597168306683,
2021-02-22 13:30:00,129.08229023189358,
2021-02-22 15:00:00,137.49841271257628,
2021-02-22 15:30:30,137.49841271257628,
2021-02-22 23:59:59,141.98097391661932,c
2021-02-23 00:00:00,110.65216095095275,
2021-02-23 10:00:00,137.99492910727005,
2021-02-23 10:30:00,135.9085321639809,
2021-02-23 12:00:00,137.465238678281,
2021-02-23 13:30:00,138.8831815482982,
2021-02-23 15:00:00,142.98866749761208,
2021-02-23 15:30:30,142.98866749761208,
2021-02-23 23:59:59,143.31859465831306,c
2021-02-24 00:00:00,145.9604887907848,
2021-02-24 10:00:00,141.12729956982824,
2021-02-24 10:30:00,155.80628088735793,
2021-02-24 12:00:00,169.96724683945536,
2021-02-24 13:30:00,165.51598051365482,
2021-02-24 15:00:00,170.59365842256423,
2021-02-24 15:30:30,170.59365842256423,
2021-02-24 23:59:59,160.7717995928387,c
2021-02-25 00:00:00,163.16791948533142,
2021-02-25 10:00:00,181.06631830563407,
2021-02-25 10:30:00,157.13497109682453,
2021-02-25 12:00:00,131.56759875806003,
2021-02-25 13:30:00,144.11628103575626,
2021-02-25 15:00:00,149.11470526154514,
2021-02-25 15:30:30,149.11470526154514,
2021-02-25 23:59:59,147.6610258604047,c
2021-02-26 00:00:00,168.22391497153606,
2021-02-26 10:00:00,167.55084910926195,
2021-02-26 10:30:00,175.0517905640811,
2021-02-26 12:00:00,172.4438469698934,
2021-02-26 13:30:00,178.2082307390362,
2021-02-26 15:00:00,180.21905626836946,
2021-02-26 15:30:30,180.21905626836946,m
2021-02-26 23:59:59,175.48238143379544,w
2021-03-01 00:00:00,178.1278226792931,
2021-03-01 10:00:00,143.05524467392596,
2021-03-01 10:30:00,147.2097756499978,
2021-03-01 12:00:00,139.05411881498583,
2021-03-01 13:30:00,125.66628869748692,
2021-03-01 15:00:00,121.62764701410217,
2021-03-01 15:30:30,121.62764701410217,
