date,XRT_WW_2022_Q2,meta
2022-05-13 00:00:00,-537.6364531109662,
2022-05-13 10:00:00,-543.7208887942536,
2022-05-13 10:30:00,-462.5754934541096,
2022-05-13 12:00:00,-460.9383590816799,
2022-05-13 13:30:00,-461.5902112747899,
2022-05-13 15:00:00,-476.42678254005205,
2022-05-13 15:30:30,-476.42678254005205,
2022-05-13 23:59:59,-475.2124090661755,w
2022-05-16 00:00:00,-572.191442761494,
2022-05-16 10:00:00,-550.9279796468934,
2022-05-16 10:30:00,-493.15614170284744,
2022-05-16 12:00:00,-441.3064544033409,
2022-05-16 13:30:00,-452.5236895003934,
2022-05-16 15:00:00,-467.1883545558637,
2022-05-16 15:30:30,-467.1883545558637,
2022-05-16 23:59:59,-450.20599757647847,c
2022-05-17 00:00:00,-443.16194628756693,
2022-05-17 10:00:00,-455.4344733368157,
2022-05-17 10:30:00,-523.0330269607455,
2022-05-17 12:00:00,-519.1009614837888,
2022-05-17 13:30:00,-485.9573629396684,
2022-05-17 15:00:00,-523.3535896369183,
2022-05-17 15:30:30,-523.3535896369183,
2022-05-17 23:59:59,-522.6780593282574,c
2022-05-18 00:00:00,-586.2364525324303,
2022-05-18 10:00:00,-578.429468040031,
2022-05-18 10:30:00,-554.6794268263488,
2022-05-18 12:00:00,-625.8944321608626,
2022-05-18 13:30:00,-629.3855864733869,
2022-05-18 15:00:00,-635.3635007080788,
2022-05-18 15:30:30,-635.3635007080788,
2022-05-18 23:59:59,-600.2850616865333,c
2022-05-19 00:00:00,-649.2666818741861,
2022-05-19 10:00:00,-618.5674749479622,
2022-05-19 10:30:00,-587.1490841073087,
2022-05-19 12:00:00,-508.90237907411984,
2022-05-19 13:30:00,-562.6863105466828,
2022-05-19 15:00:00,-514.7899044699029,
2022-05-19 15:30:30,-514.7899044699029,
2022-05-19 23:59:59,-519.1432609220647,c
2022-05-20 00:00:00,-475.70953927106734,
2022-05-20 10:00:00,-580.7408854512255,
2022-05-20 10:30:00,-623.5434723288172,
2022-05-20 12:00:00,-734.8997071333647,
2022-05-20 13:30:00,-713.239766449565,
2022-05-20 15:00:00,-658.5207227325254,
2022-05-20 15:30:30,-658.5207227325254,
2022-05-20 23:59:59,-648.4387879718502,w
2022-05-23 00:00:00,-616.9598959061505,
2022-05-23 10:00:00,-544.2618342276353,
2022-05-23 10:30:00,-563.8270207309984,
2022-05-23 12:00:00,-552.2739080816489,
2022-05-23 13:30:00,-567.9848851660574,
2022-05-23 15:00:00,-553.8488839007864,
