date,NOBL_2022_Q2,meta
2022-04-01 00:00:00,312.6271239473036,
2022-04-01 10:00:00,292.20539608322804,
2022-04-01 10:30:00,263.8045904506949,
2022-04-01 12:00:00,293.30649259454486,
2022-04-01 13:30:00,291.9933979606386,
2022-04-01 15:00:00,295.3532186742021,
2022-04-01 15:30:30,295.3532186742021,
2022-04-01 23:59:59,297.6286019743823,w
2022-04-04 00:00:00,293.6673253331388,
2022-04-04 10:00:00,314.22465284762234,
2022-04-04 10:30:00,325.8936113653294,
2022-04-04 12:00:00,345.56316830456063,
2022-04-04 13:30:00,340.68110983044215,
2022-04-04 15:00:00,341.28237094861703,
2022-04-04 15:30:30,341.28237094861703,
2022-04-04 23:59:59,341.71366196718276,c
2022-04-05 00:00:00,330.36207797587616,
2022-04-05 10:00:00,269.8046569098169,
2022-04-05 10:30:00,259.07653758652407,
2022-04-05 12:00:00,281.24329691058017,
2022-04-05 13:30:00,269.54656616140966,
2022-04-05 15:00:00,285.74016102914504,
2022-04-05 15:30:30,285.74016102914504,
2022-04-05 23:59:59,290.31368307538906,c
2022-04-06 00:00:00,248.88833388111,
2022-04-06 10:00:00,191.72747979607632,
2022-04-06 10:30:00,173.67097366828781,
2022-04-06 12:00:00,195.79515857020687,
2022-04-06 13:30:00,217.0695394725657,
2022-04-06 15:00:00,229.67873264215547,
2022-04-06 15:30:30,229.67873264215547,
2022-04-06 23:59:59,220.52467028316332,c
2022-04-07 00:00:00,220.44518436117536,
2022-04-07 10:00:00,187.56511754108112,
2022-04-07 10:30:00,181.62257182356223,
2022-04-07 12:00:00,173.8032038187423,
2022-04-07 13:30:00,178.91197300307365,
2022-04-07 15:00:00,174.03538294394934,
2022-04-07 15:30:30,174.03538294394934,
2022-04-07 23:59:59,170.8239050391696,c
2022-04-08 00:00:00,151.74223689593364,
2022-04-08 10:00:00,103.37431931960913,
2022-04-08 10:30:00,164.2534900909682,
2022-04-08 12:00:00,153.91729725974105,
2022-04-08 13:30:00,138.87446261591518,
2022-04-08 15:00:00,126.9516541715333,
2022-04-08 15:30:30,126.9516541715333,
2022-04-08 23:59:59,123.19931766168077,w
2022-04-11 00:00:00,96.21609164621364,
2022-04-11 10:00:00,136.42368398046187,
2022-04-11 10:30:00,115.0099329434096,
2022-04-11 12:00:00,108.99476808700093,
2022-04-11 13:30:00,120.9077907398919,
2022-04-11 15:00:00,116.0649106499297,
2022-04-11 15:30:30,116.0649106499297,
2022-04-11 23:59:59,112.25400467665101,c
2022-04-12 00:00:00,108.75996896764077,
2022-04-12 10:00:00,106.81632316396932,
2022-04-12 10:30:00,119.68984145085896,
2022-04-12 12:00:00,63.03543530691721,
2022-04-12 13:30:00,50.86077006345046,
2022-04-12 15:00:00,31.641746630008388,
2022-04-12 15:30:30,31.641746630008388,
2022-04-12 23:59:59,30.76198804819354,c
2022-04-13 00:00:00,17.268316858599807,
2022-04-13 10:00:00,18.532228224171686,
2022-04-13 10:30:00,40.79640187261211,
2022-04-13 12:00:00,44.51322618708161,
2022-04-13 13:30:00,34.87770203942564,
2022-04-13 15:00:00,16.335770059906608,
2022-04-13 15:30:30,16.335770059906608,
2022-04-13 23:59:59,10.848573380765556,c
2022-04-14 00:00:00,27.031098647789054,
2022-04-14 10:00:00,-41.308126541990035,
2022-04-14 10:30:00,-26.914713608182424,
2022-04-14 12:00:00,-35.03787710411403,
2022-04-14 13:30:00,-58.64415089949692,
2022-04-14 15:00:00,-69.6888504966373,
2022-04-14 15:30:30,-69.6888504966373,
2022-04-14 23:59:59,-75.77903308153313,c
2022-04-15 00:00:00,-75.77903308153313,
2022-04-15 10:00:00,-75.77903308153313,
2022-04-15 10:30:00,-75.77903308153313,
2022-04-15 12:00:00,-75.77903308153313,
2022-04-15 13:30:00,-75.77903308153313,
2022-04-15 15:00:00,-75.77903308153313,
2022-04-15 15:30:30,-75.77903308153313,
2022-04-15 23:59:59,-75.77903308153313,w
2022-04-18 00:00:00,-79.88821717084406,
2022-04-18 10:00:00,-107.20341862408722,
2022-04-18 10:30:00,-113.70557778784242,
2022-04-18 12:00:00,-128.82207604854563,
2022-04-18 13:30:00,-145.59490594723158,
2022-04-18 15:00:00,-140.53809165946524,
2022-04-18 15:30:30,-140.53809165946524,
2022-04-18 23:59:59,-132.88956998229645,c
2022-04-19 00:00:00,-110.98960621681485,
2022-04-19 10:00:00,-75.79123357139311,
2022-04-19 10:30:00,-80.6417175715096,
2022-04-19 12:00:00,-29.624207975168066,
2022-04-19 13:30:00,-31.732258673876622,
2022-04-19 15:00:00,-21.9539603091605,
2022-04-19 15:30:30,-21.9539603091605,
2022-04-19 23:59:59,-28.87930713300256,c
2022-04-20 00:00:00,2.7029525701708943,
2022-04-20 10:00:00,5.472884816834698,
2022-04-20 10:30:00,-11.273689372219076,
2022-04-20 12:00:00,4.891688738102582,
2022-04-20 13:30:00,-1.7437782053024193,
2022-04-20 15:00:00,-13.919701573373965,
2022-04-20 15:30:30,-13.919701573373965,
2022-04-20 23:59:59,-26.859323033483584,c
2022-04-21 00:00:00,-27.093726640056477,
2022-04-21 10:00:00,-103.33248224658576,
2022-04-21 10:30:00,-101.24336964504225,
2022-04-21 12:00:00,-140.7685297379754,
2022-04-21 13:30:00,-112.29530078288043,
2022-04-21 15:00:00,-101.0445498372318,
2022-04-21 15:30:30,-101.0445498372318,
2022-04-21 23:59:59,-83.30298604573058,c
2022-04-22 00:00:00,-87.35828059866094,
2022-04-22 10:00:00,-100.69615814331162,
2022-04-22 10:30:00,-80.83501676496498,
2022-04-22 12:00:00,-3.728067751825899,
2022-04-22 13:30:00,7.763865010003647,
2022-04-22 15:00:00,1.988322171444684,
2022-04-22 15:30:30,1.988322171444684,
2022-04-22 23:59:59,0.0,a
2022-04-25 00:00:00,31.696403675469917,
2022-04-25 10:00:00,7.073179449034454,
2022-04-25 10:30:00,0.9675452364973136,
2022-04-25 12:00:00,39.125821203854485,
2022-04-25 13:30:00,39.49086491614581,
2022-04-25 15:00:00,26.024597204400532,
