date,ISPY_2023_Q1,meta
2022-12-30 00:00:00,14.607590739184875,
2022-12-30 10:00:00,43.40390049231148,
2022-12-30 10:30:00,52.941288922104214,
2022-12-30 12:00:00,45.72305863456991,
2022-12-30 13:30:00,37.8108372885446,
2022-12-30 15:00:00,68.40191058882252,
2022-12-30 15:30:30,68.40191058882252,
2022-12-30 23:59:59,63.25650024167656,w
2023-01-02 00:00:00,63.25650024167656,
2023-01-02 10:00:00,63.25650024167656,
2023-01-02 10:30:00,63.25650024167656,
2023-01-02 12:00:00,63.25650024167656,
2023-01-02 13:30:00,63.25650024167656,
2023-01-02 15:00:00,63.25650024167656,
2023-01-02 15:30:30,63.25650024167656,
2023-01-02 23:59:59,63.25650024167656,c
2023-01-03 00:00:00,109.94624295528367,
2023-01-03 10:00:00,109.59709289603639,
2023-01-03 10:30:00,65.78615374009016,
2023-01-03 12:00:00,37.04283321751788,
2023-01-03 13:30:00,50.65062157972708,
2023-01-03 15:00:00,46.19197117372556,
2023-01-03 15:30:30,46.19197117372556,
2023-01-03 23:59:59,14.154426468370488,c
2023-01-04 00:00:00,20.61807214422339,
2023-01-04 10:00:00,-30.918017380461222,
2023-01-04 10:30:00,15.957252831250422,
2023-01-04 12:00:00,97.39162930800785,
2023-01-04 13:30:00,99.62797380794646,
2023-01-04 15:00:00,134.89502479069353,
2023-01-04 15:30:30,134.89502479069353,
2023-01-04 23:59:59,113.11769048918298,c
2023-01-05 00:00:00,19.826252807943796,
2023-01-05 10:00:00,-72.48284997001055,
2023-01-05 10:30:00,-69.73163809953085,
2023-01-05 12:00:00,-96.02100943296638,
2023-01-05 13:30:00,-112.83138574507926,
2023-01-05 15:00:00,-96.91492984346546,
2023-01-05 15:30:30,-96.91492984346546,
2023-01-05 23:59:59,-110.01285277030472,c
2023-01-06 00:00:00,-116.25245047769396,
2023-01-06 10:00:00,-217.34993136366984,
2023-01-06 10:30:00,-206.28684945641726,
2023-01-06 12:00:00,-169.25303680240495,
2023-01-06 13:30:00,-178.22317743756997,
2023-01-06 15:00:00,-180.06659213618588,
2023-01-06 15:30:30,-180.06659213618588,
2023-01-06 23:59:59,-186.0738608250967,w
2023-01-09 00:00:00,-125.62101701581297,
2023-01-09 10:00:00,-68.77714526194802,
2023-01-09 10:30:00,-92.86202191212296,
2023-01-09 12:00:00,-121.19659506306213,
2023-01-09 13:30:00,-86.96224276608012,
2023-01-09 15:00:00,-152.00138897681757,
2023-01-09 15:30:30,-152.00138897681757,
2023-01-09 23:59:59,-162.72703606237673,c
2023-01-10 00:00:00,-160.22477589609537,
2023-01-10 10:00:00,-173.10619191118644,
2023-01-10 10:30:00,-188.52844779961578,
2023-01-10 12:00:00,-135.21415336861696,
2023-01-10 13:30:00,-109.0648225401056,
2023-01-10 15:00:00,-66.22748977795486,
2023-01-10 15:30:30,-66.22748977795486,
2023-01-10 23:59:59,-54.04889876893614,c
2023-01-11 00:00:00,-27.69571173588909,
2023-01-11 10:00:00,-6.527571867799139,
2023-01-11 10:30:00,0.19560921184454116,
2023-01-11 12:00:00,-18.434814404576557,
2023-01-11 13:30:00,-13.930380410758303,
2023-01-11 15:00:00,-36.68216787535847,
2023-01-11 15:30:30,-36.68216787535847,
2023-01-11 23:59:59,-20.63434936183809,c
2023-01-12 00:00:00,-95.98665066406612,
2023-01-12 10:00:00,-184.4377642270889,
2023-01-12 10:30:00,-112.82725534209963,
2023-01-12 12:00:00,-95.07250696603766,
2023-01-12 13:30:00,-63.921034353508105,
2023-01-12 15:00:00,-42.96121792847376,
2023-01-12 15:30:30,-42.96121792847376,
2023-01-12 23:59:59,-14.116251492935618,c
