date,FT_STYLE_2021_Q3,meta
2021-06-17 00:00:00,-36.25040837277467,
2021-06-17 10:00:00,-34.26117456575673,
2021-06-17 10:30:00,-43.88885581932048,
2021-06-17 12:00:00,-43.54626170759549,
2021-06-17 13:30:00,-43.80671196293456,
2021-06-17 15:00:00,-48.23290439123561,
2021-06-17 15:30:30,-48.23290439123561,
2021-06-17 23:59:59,-42.86030069208721,c
2021-06-18 00:00:00,-41.45609375452791,
2021-06-18 10:00:00,-40.72543441166903,
2021-06-18 10:30:00,-25.745459517083503,
2021-06-18 12:00:00,-21.498541518899515,
2021-06-18 13:30:00,-19.236279081814303,
2021-06-18 15:00:00,-5.7514368805898926,
2021-06-18 15:30:30,-5.7514368805898926,q
2021-06-18 23:59:59,-21.710138971184108,w
2021-06-21 00:00:00,-29.533865456997404,
2021-06-21 10:00:00,-26.862364311351513,
2021-06-21 10:30:00,-14.278132061491505,
2021-06-21 12:00:00,-3.6520326410915516,
2021-06-21 13:30:00,-11.429203458545118,
2021-06-21 15:00:00,-14.617853514154177,
2021-06-21 15:30:30,-14.617853514154177,
2021-06-21 23:59:59,-11.162758240824019,c
2021-06-22 00:00:00,-5.78570552655674,
2021-06-22 10:00:00,12.953327987273497,
2021-06-22 10:30:00,7.450485955667688,
2021-06-22 12:00:00,8.574718139921373,
2021-06-22 13:30:00,2.07766836143054,
2021-06-22 15:00:00,0.5426479517838629,
2021-06-22 15:30:30,0.5426479517838629,
2021-06-22 23:59:59,-0.9229221534680221,c
2021-06-23 00:00:00,3.056143198578525,
2021-06-23 10:00:00,-9.373559955452123,
2021-06-23 10:30:00,-13.804830902225973,
2021-06-23 12:00:00,-9.183411510431654,
2021-06-23 13:30:00,-9.953028807890945,
2021-06-23 15:00:00,-14.919569060605454,
2021-06-23 15:30:30,-14.919569060605454,
2021-06-23 23:59:59,-14.77124051540028,c
2021-06-24 00:00:00,-13.375875191120429,
2021-06-24 10:00:00,-4.083200865157153,
2021-06-24 10:30:00,-10.223618723721785,
