date,FT_SECTOR_2022_Q2,meta
2022-03-18 00:00:00,-42.32960398305245,
2022-03-18 10:00:00,-36.39849227571629,
2022-03-18 10:30:00,-41.454216775497926,
2022-03-18 12:00:00,-40.06954033198967,
2022-03-18 13:30:00,-33.27031763088728,
2022-03-18 15:00:00,-39.66745220268213,
2022-03-18 15:30:30,-39.66745220268213,q
2022-03-18 23:59:59,-48.00422080470689,w
2022-03-21 00:00:00,-41.59163481250498,
2022-03-21 10:00:00,-49.778130412789565,
2022-03-21 10:30:00,-45.13369069731043,
2022-03-21 12:00:00,-52.4994704906605,
2022-03-21 13:30:00,-46.57590322609498,
2022-03-21 15:00:00,-49.19788263084514,
2022-03-21 15:30:30,-49.19788263084514,
2022-03-21 23:59:59,-50.17830946477646,c
2022-03-22 00:00:00,-44.46182882218447,
2022-03-22 10:00:00,-28.868546270296306,
2022-03-22 10:30:00,-36.60989383232915,
2022-03-22 12:00:00,-28.419360865737374,
2022-03-22 13:30:00,-18.7147611691435,
2022-03-22 15:00:00,-23.33653257032053,
2022-03-22 15:30:30,-23.33653257032053,
2022-03-22 23:59:59,-30.291801663414404,c
2022-03-23 00:00:00,-38.7148508991025,
2022-03-23 10:00:00,-29.765044005492896,
2022-03-23 10:30:00,-28.751580998378316,
2022-03-23 12:00:00,-30.936830338778023,
2022-03-23 13:30:00,-29.42769560274688,
2022-03-23 15:00:00,-30.391431901877453,
2022-03-23 15:30:30,-30.391431901877453,
2022-03-23 23:59:59,-28.98691293329587,c
2022-03-24 00:00:00,-24.876650599032487,
2022-03-24 10:00:00,-32.238488301293515,
2022-03-24 10:30:00,-30.946389927276684,
2022-03-24 12:00:00,-36.28148419555971,
2022-03-24 13:30:00,-29.024160091008113,
2022-03-24 15:00:00,-33.501195474116074,
2022-03-24 15:30:30,-33.501195474116074,
2022-03-24 23:59:59,-31.886669053019105,c
2022-03-25 00:00:00,-32.78718609238952,
2022-03-25 10:00:00,-21.071726130428672,
2022-03-25 10:30:00,-24.183420896549407,
2022-03-25 12:00:00,-22.634768440742974,
2022-03-25 13:30:00,-23.006047697044963,
2022-03-25 15:00:00,-27.61887530204781,
2022-03-25 15:30:30,-27.61887530204781,
2022-03-25 23:59:59,-28.478896897453282,w
2022-03-28 00:00:00,-22.701630288491785,
2022-03-28 10:00:00,-27.339824616065712,
2022-03-28 10:30:00,-24.552526021851847,
2022-03-28 12:00:00,-28.70759935357576,
2022-03-28 13:30:00,-31.292086753500243,
2022-03-28 15:00:00,-32.69889497944591,
2022-03-28 15:30:30,-32.69889497944591,
2022-03-28 23:59:59,-36.267607345693975,c
2022-03-29 00:00:00,-14.231471027971637,
2022-03-29 10:00:00,-17.528263099163766,
2022-03-29 10:30:00,-15.437977725110088,
2022-03-29 12:00:00,-8.1707159324922,
2022-03-29 13:30:00,-18.57416413001495,
2022-03-29 15:00:00,-13.219885239984436,
2022-03-29 15:30:30,-13.219885239984436,
2022-03-29 23:59:59,-16.484816118365146,c
2022-03-30 00:00:00,-22.817745587441564,
2022-03-30 10:00:00,-11.492179948286022,
2022-03-30 10:30:00,-10.458683510355243,
2022-03-30 12:00:00,-17.594354264240806,
2022-03-30 13:30:00,-17.407762564551277,
2022-03-30 15:00:00,-15.941480674719443,
2022-03-30 15:30:30,-15.941480674719443,
2022-03-30 23:59:59,-16.924890406016132,c
2022-03-31 00:00:00,-16.807905371451866,
2022-03-31 10:00:00,-18.179036491986025,
2022-03-31 10:30:00,-17.655386313957464,
2022-03-31 12:00:00,-14.963990514737915,
2022-03-31 13:30:00,-9.705938091331646,
2022-03-31 15:00:00,-6.224321766081786,
2022-03-31 15:30:30,-6.224321766081786,
2022-03-31 23:59:59,-3.8356321736955152,c
2022-04-01 00:00:00,-1.5124979517250523,
2022-04-01 10:00:00,-0.39671477064123906,
2022-04-01 10:30:00,-2.4429554429175795,
2022-04-01 12:00:00,0.6413071803991102,
2022-04-01 13:30:00,1.1627477554770564,
2022-04-01 15:00:00,-2.4696890417485378,
2022-04-01 15:30:30,-2.4696890417485378,s
2022-04-01 23:59:59,0.0,a
2022-04-04 00:00:00,7.3625508609663655,
2022-04-04 10:00:00,25.433870477307977,
2022-04-04 10:30:00,33.38931254820267,
2022-04-04 12:00:00,27.603020562648226,
2022-04-04 13:30:00,27.828641771414297,
2022-04-04 15:00:00,25.046549223455784,
2022-04-04 15:30:30,25.046549223455784,
2022-04-04 23:59:59,16.43658647473876,c
0,16.43658647473876,
0,16.43658647473876,
0,16.43658647473876,
0,16.43658647473876,
0,16.43658647473876,
0,16.43658647473876,
0,16.43658647473876,
0,16.43658647473876,
2022-04-05 00:00:00,12.832369678755953,
2022-04-05 10:00:00,16.831819607939664,
2022-04-05 10:30:00,6.130467072303304,
2022-04-05 12:00:00,12.275291948922543,
2022-04-05 13:30:00,6.07999617140743,
2022-04-05 15:00:00,10.211458555628624,
2022-04-05 15:30:30,10.211458555628624,
2022-04-05 23:59:59,1.5834923158661098,e
2022-04-06 00:00:00,-11.476552125094102,
2022-04-06 10:00:00,-21.35594724953485,
2022-04-06 10:30:00,-14.058556667352477,
2022-04-06 12:00:00,-18.724418186673105,
2022-04-06 13:30:00,-15.626921660744713,
2022-04-06 15:00:00,-20.324418022825583,
2022-04-06 15:30:30,-20.324418022825583,
2022-04-06 23:59:59,-22.565672139258297,c
2022-04-07 00:00:00,-17.12565896888883,
2022-04-07 10:00:00,-45.358815460033796,
2022-04-07 10:30:00,-49.77269449496852,
2022-04-07 12:00:00,-51.56952180921935,
2022-04-07 13:30:00,-54.88573436574619,
2022-04-07 15:00:00,-57.70822143639991,
2022-04-07 15:30:30,-57.70822143639991,
2022-04-07 23:59:59,-54.172413942375854,c
2022-04-08 00:00:00,-57.047179927733865,
2022-04-08 10:00:00,-55.3790831123827,
2022-04-08 10:30:00,-48.152829555629566,
2022-04-08 12:00:00,-46.583761408466884,
2022-04-08 13:30:00,-47.05054608993193,
2022-04-08 15:00:00,-51.12117504872113,
2022-04-08 15:30:30,-51.12117504872113,
2022-04-08 23:59:59,-49.85151694254522,w
2022-04-11 00:00:00,-46.658429864139165,
2022-04-11 10:00:00,-19.244318061813445,
2022-04-11 10:30:00,-17.309514575578717,
2022-04-11 12:00:00,-23.873172687719872,
2022-04-11 13:30:00,-26.842176658664883,
2022-04-11 15:00:00,-29.008947893342068,
2022-04-11 15:30:30,-29.008947893342068,
2022-04-11 23:59:59,-26.706120936427723,c
2022-04-12 00:00:00,-26.42707941139294,
2022-04-12 10:00:00,-36.615222026267034,
2022-04-12 10:30:00,-29.60501109486235,
2022-04-12 12:00:00,-33.467426828880846,
2022-04-12 13:30:00,-29.6011611837056,
2022-04-12 15:00:00,-22.555607440575855,
2022-04-12 15:30:30,-22.555607440575855,
2022-04-12 23:59:59,-21.669732819474277,c
2022-04-13 00:00:00,-19.498958038175445,
2022-04-13 10:00:00,-14.316666804489401,
2022-04-13 10:30:00,-6.446249761506763,
2022-04-13 12:00:00,-3.816528432679789,
2022-04-13 13:30:00,-2.527749193029507,
2022-04-13 15:00:00,-11.439638046167474,
2022-04-13 15:30:30,-11.439638046167474,
2022-04-13 23:59:59,-8.94462797781408,c
2022-04-14 00:00:00,-8.366478949786355,
2022-04-14 10:00:00,3.8560413662786175,
2022-04-14 10:30:00,3.8041334589690905,
2022-04-14 12:00:00,3.2854722773205083,
2022-04-14 13:30:00,-0.11463250427402727,
2022-04-14 15:00:00,5.129245485503631,
2022-04-14 15:30:30,5.129245485503631,
2022-04-14 23:59:59,5.56900971766423,c
2022-04-15 00:00:00,5.56900971766423,
2022-04-15 10:00:00,5.56900971766423,
2022-04-15 10:30:00,5.56900971766423,
2022-04-15 12:00:00,5.56900971766423,
2022-04-15 13:30:00,5.56900971766423,
2022-04-15 15:00:00,5.56900971766423,
2022-04-15 15:30:30,5.56900971766423,
2022-04-15 23:59:59,5.56900971766423,w
2022-04-18 00:00:00,4.487393751469057,
2022-04-18 10:00:00,6.701822825731384,
2022-04-18 10:30:00,8.228056944603225,
2022-04-18 12:00:00,2.924182032826508,
2022-04-18 13:30:00,5.144202165698331,
2022-04-18 15:00:00,3.9195997397263938,
2022-04-18 15:30:30,3.9195997397263938,
2022-04-18 23:59:59,5.620148681096197,c
2022-04-19 00:00:00,14.153623908813131,
2022-04-19 10:00:00,21.791207503040965,
2022-04-19 10:30:00,20.298269081874423,
2022-04-19 12:00:00,27.017125993376126,
2022-04-19 13:30:00,24.79411605500239,
2022-04-19 15:00:00,25.85588531533203,
2022-04-19 15:30:30,25.85588531533203,
2022-04-19 23:59:59,19.836074233804766,c
