date,EU_RBOT_2021_Q2,meta
2021-06-18 23:59:59,-150.81917587644836,e
2021-06-21 00:00:00,-160.8003291963638,
2021-06-21 03:30:00,-181.664096534019,
2021-06-21 04:00:00,-177.4978310842257,
2021-06-21 06:00:00,-146.8239202551702,
2021-06-21 08:00:00,-167.19081152285685,
2021-06-21 10:30:00,-178.5689673335994,
2021-06-21 11:00:00,-186.18234081744367,
2021-06-21 23:59:59,-181.71212188515108,c
2021-06-22 00:00:00,-185.9630378637304,
2021-06-22 03:30:00,-159.41826661861955,
2021-06-22 04:00:00,-169.75966700709523,
2021-06-22 06:00:00,-168.9567674862633,
2021-06-22 08:00:00,-171.67272266621364,
2021-06-22 10:30:00,-153.83404860501906,
2021-06-22 11:00:00,-156.22862131218926,
2021-06-22 23:59:59,-160.4006660275537,c
2021-06-23 00:00:00,-143.64998265345963,
2021-06-23 03:30:00,-100.55354814186376,
2021-06-23 04:00:00,-113.12457815148377,
2021-06-23 06:00:00,-135.2755203335264,
2021-06-23 08:00:00,-142.23190906087098,
2021-06-23 10:30:00,-113.71465735454376,
2021-06-23 11:00:00,-112.96261424194324,
2021-06-23 23:59:59,-112.30244716751838,c
2021-06-24 00:00:00,-109.81943354907116,
2021-06-24 03:30:00,-108.58655940629797,
2021-06-24 04:00:00,-106.71859911271315,
2021-06-24 06:00:00,-76.61615552801447,
2021-06-24 08:00:00,-86.83587732248537,
2021-06-24 10:30:00,-82.95056412107567,
2021-06-24 11:00:00,-79.33252432095713,
2021-06-24 23:59:59,-93.83338015826519,c
2021-06-25 00:00:00,-80.98039302830267,
2021-06-25 03:30:00,-55.61634959429591,
2021-06-25 04:00:00,-66.7235812028282,
2021-06-25 06:00:00,-62.74154888792282,
2021-06-25 08:00:00,-60.44357558021409,
2021-06-25 10:30:00,-87.83079905296688,
2021-06-25 11:00:00,-93.59335707492721,
2021-06-25 23:59:59,-102.40966629453465,w
2021-06-28 00:00:00,-103.63728780852927,
2021-06-28 03:30:00,-114.0320266501891,
2021-06-28 04:00:00,-95.05001761142279,
2021-06-28 06:00:00,-87.54231134525577,
2021-06-28 08:00:00,-99.24508911223023,
2021-06-28 10:30:00,-90.99815942165822,
2021-06-28 11:00:00,-89.98865688774902,
2021-06-28 23:59:59,-99.74459624817558,c
2021-06-29 00:00:00,-101.32936347559831,
2021-06-29 03:30:00,-103.49747355300048,
2021-06-29 04:00:00,-106.8155427006509,
2021-06-29 06:00:00,-81.832364949605,
2021-06-29 08:00:00,-74.94255239742705,
2021-06-29 10:30:00,-59.98844100661398,
2021-06-29 11:00:00,-67.27341211240002,
2021-06-29 23:59:59,-63.46294442349358,c
2021-06-30 00:00:00,-63.154465594661986,
2021-06-30 03:30:00,-64.7629726324742,
2021-06-30 04:00:00,-70.97760059561108,
2021-06-30 06:00:00,-79.63473138102296,
2021-06-30 08:00:00,-58.61413988357418,
2021-06-30 10:30:00,-33.008775009221836,
2021-06-30 11:00:00,-44.65442877961766,
2021-06-30 23:59:59,-42.309370449323524,c
2021-07-01 00:00:00,-35.55043814306083,
2021-07-01 03:30:00,-19.051505868867594,
2021-07-01 04:00:00,-29.222584905173107,
2021-07-01 06:00:00,-22.289280402732402,
2021-07-01 08:00:00,0.30113223785053833,
2021-07-01 10:30:00,-35.87823383810917,
2021-07-01 11:00:00,-31.35753210891113,
2021-07-01 23:59:59,-57.02199588722527,c
2021-07-02 00:00:00,-54.347584305251246,
2021-07-02 03:30:00,-87.39778651527342,
2021-07-02 04:00:00,-78.83746468269504,
2021-07-02 06:00:00,-69.63973234783009,
2021-07-02 08:00:00,-72.89578780691039,
2021-07-02 10:30:00,-80.96617137248586,
2021-07-02 11:00:00,-89.66608029411731,
2021-07-02 23:59:59,-77.31425900730596,w
