date,AR2_AD_2020_Q2,meta
2020-05-18 13:30:00,-78.73600402600391,
2020-05-18 15:00:00,-58.25903347429528,
2020-05-18 15:30:30,-58.25903347429528,
2020-05-18 23:59:59,-70.81178751771549,c
2020-05-19 00:00:00,-47.8358272357674,
2020-05-19 10:00:00,-21.355463185362908,
2020-05-19 10:30:00,-20.8535332797303,
2020-05-19 12:00:00,13.793700291820869,
2020-05-19 13:30:00,28.581529487137857,
2020-05-19 15:00:00,46.190738271157215,
2020-05-19 15:30:30,46.190738271157215,
2020-05-19 23:59:59,81.36231660077158,c
2020-05-20 00:00:00,71.714707980654,
2020-05-20 10:00:00,76.37790052043067,
2020-05-20 10:30:00,47.249889907610054,
2020-05-20 12:00:00,37.33557202192617,
2020-05-20 13:30:00,34.34923484627939,
2020-05-20 15:00:00,27.462950770638486,
2020-05-20 15:30:30,27.462950770638486,
2020-05-20 23:59:59,30.923168425924075,c
2020-05-21 00:00:00,33.08348846224635,
2020-05-21 10:00:00,33.572114157508,
2020-05-21 10:30:00,51.47787745487261,
2020-05-21 12:00:00,49.69254246085609,
2020-05-21 13:30:00,56.07463066935776,
2020-05-21 15:00:00,61.29182915305347,
2020-05-21 15:30:30,61.29182915305347,
2020-05-21 23:59:59,57.617974992450286,c
2020-05-22 00:00:00,46.09141630485772,
2020-05-22 10:00:00,60.83622257695163,
2020-05-22 10:30:00,61.80197911012425,
2020-05-22 12:00:00,82.21518621508454,
2020-05-22 13:30:00,74.64342997296336,
2020-05-22 15:00:00,71.4432921721326,
2020-05-22 15:30:30,71.4432921721326,
2020-05-22 23:59:59,69.59551956296463,w
2020-05-25 00:00:00,69.59551956296463,
2020-05-25 10:00:00,69.59551956296463,
2020-05-25 10:30:00,69.59551956296463,
2020-05-25 12:00:00,69.59551956296463,
2020-05-25 13:30:00,69.59551956296463,
2020-05-25 15:00:00,69.59551956296463,
2020-05-25 15:30:30,69.59551956296463,
2020-05-25 23:59:59,69.59551956296463,c
2020-05-26 00:00:00,35.10854371610321,
2020-05-26 10:00:00,32.12159737885406,
2020-05-26 10:30:00,39.133330474337754,
2020-05-26 12:00:00,32.679581784731965,
2020-05-26 13:30:00,24.720220875157906,
2020-05-26 15:00:00,20.702217925745913,
2020-05-26 15:30:30,20.702217925745913,
2020-05-26 23:59:59,31.517916830820013,c
2020-05-27 00:00:00,6.832111706514183,
2020-05-27 10:00:00,-62.489897463152545,
2020-05-27 10:30:00,-60.17491648246647,
2020-05-27 12:00:00,-57.176640041236624,
2020-05-27 13:30:00,-41.477692756201066,
2020-05-27 15:00:00,-58.99798048016589,
2020-05-27 15:30:30,-58.99798048016589,
2020-05-27 23:59:59,-72.3257067263533,c
2020-05-28 00:00:00,-104.82470736523561,
2020-05-28 10:00:00,-72.41781764809792,
2020-05-28 10:30:00,-67.17131338947823,
2020-05-28 12:00:00,-72.05173884608635,
2020-05-28 13:30:00,-60.30401335373472,
2020-05-28 15:00:00,-66.4981723432588,
2020-05-28 15:30:30,-66.4981723432588,
2020-05-28 23:59:59,-36.03661330459056,c
2020-05-29 00:00:00,-6.244368339629943,
2020-05-29 10:00:00,22.910372125118045,
2020-05-29 10:30:00,21.96443432524495,
2020-05-29 12:00:00,36.55467948103097,
2020-05-29 13:30:00,58.74789742290574,
2020-05-29 15:00:00,57.49224055653474,
2020-05-29 15:30:30,57.49224055653474,
2020-05-29 23:59:59,81.69100336265882,w
2020-06-01 00:00:00,87.63666426639224,
2020-06-01 10:00:00,114.91225773986002,
2020-06-01 10:30:00,100.14050905324655,
2020-06-01 12:00:00,116.90540379063737,
2020-06-01 13:30:00,148.5664000671273,
2020-06-01 15:00:00,175.48903986013426,
2020-06-01 15:30:30,175.48903986013426,
2020-06-01 23:59:59,172.2252912946027,c
2020-06-02 00:00:00,188.0936053198442,
2020-06-02 10:00:00,209.68381880276854,
2020-06-02 10:30:00,205.2846559678028,
2020-06-02 12:00:00,213.18644447763324,
2020-06-02 13:30:00,223.99474449129593,
2020-06-02 15:00:00,224.43064056202365,
2020-06-02 15:30:30,224.43064056202365,
2020-06-02 23:59:59,232.0098204886234,c
2020-06-03 00:00:00,212.31136996839825,
2020-06-03 10:00:00,196.91923237742958,
2020-06-03 10:30:00,185.77589227496156,
2020-06-03 12:00:00,193.68520867121424,
2020-06-03 13:30:00,193.3343390821418,
2020-06-03 15:00:00,208.3792798704427,
2020-06-03 15:30:30,208.3792798704427,
2020-06-03 23:59:59,212.38217557743883,c
2020-06-04 00:00:00,210.61075425592333,
2020-06-04 10:00:00,194.5745926011573,
2020-06-04 10:30:00,210.17848328951425,
2020-06-04 12:00:00,210.4450019769272,
2020-06-04 13:30:00,217.27594940369806,
2020-06-04 15:00:00,205.20570240012216,
2020-06-04 15:30:30,205.20570240012216,
2020-06-04 23:59:59,207.98082820332138,c
2020-06-05 00:00:00,92.26173975653404,
2020-06-05 10:00:00,143.4606251778455,
2020-06-05 10:30:00,121.53687607728375,
2020-06-05 12:00:00,50.17156893588492,
2020-06-05 13:30:00,36.90251825505487,
2020-06-05 15:00:00,20.96199761757464,
2020-06-05 15:30:30,20.96199761757464,
2020-06-05 23:59:59,0.0,a
2020-06-08 00:00:00,-101.6896290642708,
2020-06-08 10:00:00,-101.25261804006368,
2020-06-08 10:30:00,-78.90607739128987,
2020-06-08 12:00:00,-83.2550979283767,
2020-06-08 13:30:00,-86.0985070609658,
2020-06-08 15:00:00,-98.795837639842,
2020-06-08 15:30:30,-98.795837639842,
2020-06-08 23:59:59,-140.5121201662709,c
2020-06-09 00:00:00,-101.69798019998814,
2020-06-09 10:00:00,-59.51730140784355,
2020-06-09 10:30:00,-35.10263795714701,
2020-06-09 12:00:00,-39.79414780284526,
2020-06-09 13:30:00,-67.3618425797639,
2020-06-09 15:00:00,-40.04614875324694,
2020-06-09 15:30:30,-40.04614875324694,
2020-06-09 23:59:59,-26.29193413824686,c
2020-06-10 00:00:00,35.253680986016434,
2020-06-10 10:00:00,95.602926682065,
2020-06-10 10:30:00,118.84966373293759,
2020-06-10 12:00:00,92.15990297780746,
2020-06-10 13:30:00,88.07513812206685,
2020-06-10 15:00:00,99.69432662677093,
2020-06-10 15:30:30,99.69432662677093,
2020-06-10 23:59:59,125.7512526354596,c
2020-06-11 00:00:00,160.7020555934891,
2020-06-11 10:00:00,139.74803138148854,
2020-06-11 10:30:00,152.44419634245503,
2020-06-11 12:00:00,155.5735808418877,
2020-06-11 13:30:00,148.92376294029322,
2020-06-11 15:00:00,150.28379766426713,
2020-06-11 15:30:30,150.28379766426713,
2020-06-11 23:59:59,161.58858598766915,c
2020-06-12 00:00:00,129.08930358216475,
2020-06-12 10:00:00,218.8365416158722,
2020-06-12 10:30:00,260.6826180080677,
2020-06-12 12:00:00,246.6809558136831,
2020-06-12 13:30:00,273.4258184635971,
2020-06-12 15:00:00,261.68155341513216,
2020-06-12 15:30:30,261.68155341513216,
2020-06-12 23:59:59,216.68684248657303,w
2020-06-15 00:00:00,278.3132845059698,
2020-06-15 10:00:00,338.5232031613475,
2020-06-15 10:30:00,352.78359011449436,
2020-06-15 12:00:00,369.43033983884936,
2020-06-15 13:30:00,329.53504343048724,
2020-06-15 15:00:00,344.6357125641125,
2020-06-15 15:30:30,344.6357125641125,
2020-06-15 23:59:59,336.0365179045606,c
2020-06-16 00:00:00,292.4000442786278,
2020-06-16 10:00:00,311.2140412908436,
2020-06-16 10:30:00,294.98278883209844,
2020-06-16 12:00:00,336.8876645738769,
2020-06-16 13:30:00,342.52264525784324,
2020-06-16 15:00:00,357.0491397320743,
2020-06-16 15:30:30,357.0491397320743,
2020-06-16 23:59:59,341.5550495195299,c
2020-06-17 00:00:00,320.84493344131636,
2020-06-17 10:00:00,365.0723270948107,
2020-06-17 10:30:00,380.26534554994976,
2020-06-17 12:00:00,366.41981910917605,
2020-06-17 13:30:00,373.34811485722264,
2020-06-17 15:00:00,351.8712040827812,
2020-06-17 15:30:30,351.8712040827812,
2020-06-17 23:59:59,378.8566140427781,c
2020-06-18 00:00:00,382.47994477447116,
2020-06-18 10:00:00,412.45090853696126,
2020-06-18 10:30:00,433.5948165149847,
2020-06-18 12:00:00,457.56766726794115,
2020-06-18 13:30:00,438.0686445763049,
2020-06-18 15:00:00,444.57334647049504,
2020-06-18 15:30:30,444.57334647049504,
2020-06-18 23:59:59,455.21010988381545,c
2020-06-19 00:00:00,445.957061915634,
2020-06-19 10:00:00,530.5041569965932,
2020-06-19 10:30:00,540.5878055478994,
2020-06-19 12:00:00,559.9495801775847,
2020-06-19 13:30:00,601.1243172944165,
2020-06-19 15:00:00,584.8552937720206,
2020-06-19 15:30:30,584.8552937720206,
2020-06-19 23:59:59,576.3713013924753,w
2020-06-22 00:00:00,551.3123956520711,
2020-06-22 10:00:00,553.4415339230688,
2020-06-22 10:30:00,537.0460948763811,
2020-06-22 12:00:00,460.46810546237634,
2020-06-22 13:30:00,446.8733205893901,
2020-06-22 15:00:00,440.2683661800306,
2020-06-22 15:30:30,440.2683661800306,
2020-06-22 23:59:59,448.599373775677,c
2020-06-23 00:00:00,480.2761371226118,
2020-06-23 10:00:00,546.7414715003382,
2020-06-23 10:30:00,562.7215967904114,
2020-06-23 12:00:00,508.95931065308,
2020-06-23 13:30:00,484.50299116831377,
2020-06-23 15:00:00,500.12830668843026,
2020-06-23 15:30:30,500.12830668843026,
2020-06-23 23:59:59,500.3446095519299,c
2020-06-24 00:00:00,572.2215652855344,
2020-06-24 10:00:00,626.4594243717453,
2020-06-24 10:30:00,615.4251466253282,
2020-06-24 12:00:00,676.9998261299556,
2020-06-24 13:30:00,698.9921366556773,
2020-06-24 15:00:00,702.493464675236,
2020-06-24 15:30:30,702.493464675236,
2020-06-24 23:59:59,672.4318940842344,c
2020-06-25 00:00:00,709.9842649975515,
2020-06-25 10:00:00,786.8350434617448,
2020-06-25 10:30:00,814.4861014373632,
2020-06-25 12:00:00,850.392576134899,
2020-06-25 13:30:00,777.4152249213164,
2020-06-25 15:00:00,733.8795346694149,
2020-06-25 15:30:30,733.8795346694149,
2020-06-25 23:59:59,734.0744842317333,c
2020-06-26 00:00:00,833.3297293494709,
2020-06-26 10:00:00,771.4434465712222,
2020-06-26 10:30:00,693.7550251912492,
2020-06-26 12:00:00,733.6374925432394,
2020-06-26 13:30:00,695.3281904852738,
2020-06-26 15:00:00,666.194403798466,
2020-06-26 15:30:30,666.194403798466,
2020-06-26 23:59:59,558.7735596392032,e
2020-06-29 00:00:00,598.7140102866776,
2020-06-29 10:00:00,493.2630343187716,
2020-06-29 10:30:00,466.7714901222863,
2020-06-29 12:00:00,486.492172330716,
2020-06-29 13:30:00,472.5303637518607,
2020-06-29 15:00:00,420.27251957110286,
2020-06-29 15:30:30,420.27251957110286,
2020-06-29 23:59:59,467.904130944616,c
2020-06-30 00:00:00,521.7851095309271,
2020-06-30 10:00:00,512.7477290106933,
2020-06-30 10:30:00,542.9208033587331,
2020-06-30 12:00:00,547.0223782461703,
2020-06-30 13:30:00,522.9099964213591,
2020-06-30 15:00:00,523.6927043694935,
2020-06-30 15:30:30,523.6927043694935,
2020-06-30 23:59:59,544.2129154073548,c
2020-07-01 00:00:00,523.6009506611222,
2020-07-01 10:00:00,478.469070669251,
2020-07-01 10:30:00,492.0765383901943,
2020-07-01 12:00:00,519.6738563584852,
2020-07-01 13:30:00,559.1743519756171,
2020-07-01 15:00:00,575.7173661751465,
2020-07-01 15:30:30,575.7173661751465,
2020-07-01 23:59:59,592.7820579367154,c
2020-07-02 00:00:00,587.6731319982551,
2020-07-02 10:00:00,607.5060688515441,
2020-07-02 10:30:00,589.7362816419007,
2020-07-02 12:00:00,622.0964204331403,
2020-07-02 13:30:00,621.5094514625812,
2020-07-02 15:00:00,620.3029129754726,
2020-07-02 15:30:30,620.3029129754726,
2020-07-02 23:59:59,626.4356465524043,c
2020-07-03 00:00:00,626.4356465524043,
2020-07-03 10:00:00,626.4356465524043,
2020-07-03 10:30:00,626.4356465524043,
2020-07-03 12:00:00,626.4356465524043,
2020-07-03 13:30:00,626.4356465524043,
2020-07-03 15:00:00,626.4356465524043,
2020-07-03 15:30:30,626.4356465524043,
2020-07-03 23:59:59,626.4356465524043,w
2020-07-06 00:00:00,630.4062466871717,
2020-07-06 10:00:00,570.2972898415659,
2020-07-06 10:30:00,571.0886466635818,
2020-07-06 12:00:00,580.3281971111819,
2020-07-06 13:30:00,557.3369395363823,
2020-07-06 15:00:00,552.2986383814757,
2020-07-06 15:30:30,552.2986383814757,
2020-07-06 23:59:59,555.6824662838617,c
2020-07-07 00:00:00,542.48429311555,
2020-07-07 10:00:00,478.0352720891402,
2020-07-07 10:30:00,499.88941417081605,
2020-07-07 12:00:00,511.7072217088156,
2020-07-07 13:30:00,490.55348532379253,
2020-07-07 15:00:00,491.40496470161986,
2020-07-07 15:30:30,491.40496470161986,
2020-07-07 23:59:59,504.19751809288437,c
2020-07-08 00:00:00,523.6681631424959,
2020-07-08 10:00:00,540.7750226509888,
2020-07-08 10:30:00,538.8815262002585,
2020-07-08 12:00:00,497.45692660650593,
2020-07-08 13:30:00,489.0839693633893,
2020-07-08 15:00:00,468.87304626878597,
2020-07-08 15:30:30,468.87304626878597,
2020-07-08 23:59:59,517.8028198103964,c
2020-07-09 00:00:00,538.8707148264845,
2020-07-09 10:00:00,541.4074720820116,
2020-07-09 10:30:00,538.7269278578215,
2020-07-09 12:00:00,495.78558482945425,
2020-07-09 13:30:00,481.6086404563463,
2020-07-09 15:00:00,480.59434765933565,
2020-07-09 15:30:30,480.59434765933565,
2020-07-09 23:59:59,485.495030946571,c
2020-07-10 00:00:00,472.7808632360693,
2020-07-10 10:00:00,466.4989515584034,
2020-07-10 10:30:00,466.9813610726833,
2020-07-10 12:00:00,433.9288555197063,
2020-07-10 13:30:00,419.4827032466193,
2020-07-10 15:00:00,387.1253224703876,
2020-07-10 15:30:30,387.1253224703876,
2020-07-10 23:59:59,411.9073628132164,w
2020-07-13 00:00:00,479.7388377234869,
2020-07-13 10:00:00,426.6620729481398,
2020-07-13 10:30:00,440.72346263412385,
2020-07-13 12:00:00,439.1394090575103,
2020-07-13 13:30:00,424.35724483038473,
2020-07-13 15:00:00,412.761398557457,
2020-07-13 15:30:30,412.761398557457,
2020-07-13 23:59:59,379.41895092045934,c
2020-07-14 00:00:00,431.9032218409259,
2020-07-14 10:00:00,417.6673586516173,
2020-07-14 10:30:00,406.8669745090539,
2020-07-14 12:00:00,439.58632326139025,
2020-07-14 13:30:00,440.3965252822385,
2020-07-14 15:00:00,465.86221851299365,
2020-07-14 15:30:30,465.86221851299365,
2020-07-14 23:59:59,489.00150873935775,c
2020-07-15 00:00:00,466.02139264655966,
2020-07-15 10:00:00,407.4279861093718,
2020-07-15 10:30:00,416.3482759090555,
2020-07-15 12:00:00,389.93382374139924,
2020-07-15 13:30:00,406.00934583801654,
2020-07-15 15:00:00,419.44675491657927,
2020-07-15 15:30:30,419.44675491657927,
2020-07-15 23:59:59,413.1319105223639,c
2020-07-16 00:00:00,402.21836918263216,
2020-07-16 10:00:00,413.4477389512871,
2020-07-16 10:30:00,409.8223019250272,
2020-07-16 12:00:00,412.10725607247844,
2020-07-16 13:30:00,413.23367440850814,
2020-07-16 15:00:00,438.988702771469,
2020-07-16 15:30:30,438.988702771469,
2020-07-16 23:59:59,431.16079445012247,c
2020-07-17 00:00:00,441.0235749189211,
2020-07-17 10:00:00,410.69339732452863,
2020-07-17 10:30:00,396.95165457000815,
2020-07-17 12:00:00,413.23239784899556,
2020-07-17 13:30:00,412.07668025072144,
2020-07-17 15:00:00,413.31030505806154,
2020-07-17 15:30:30,413.31030505806154,
2020-07-17 23:59:59,409.86986510173756,w
2020-07-20 00:00:00,424.17725786134065,
2020-07-20 10:00:00,431.85612857244666,
2020-07-20 10:30:00,461.3625482969197,
2020-07-20 12:00:00,473.8540285696814,
2020-07-20 13:30:00,489.44356504344876,
2020-07-20 15:00:00,507.8843696789602,
2020-07-20 15:30:30,507.8843696789602,
2020-07-20 23:59:59,507.97567129551487,c
2020-07-21 00:00:00,522.9276318244126,
2020-07-21 10:00:00,484.11417890971506,
2020-07-21 10:30:00,501.8182507228763,
2020-07-21 12:00:00,484.86582908232197,
2020-07-21 13:30:00,500.9548527788993,
2020-07-21 15:00:00,498.8217304408339,
2020-07-21 15:30:30,498.8217304408339,
2020-07-21 23:59:59,488.25069699495054,c
2020-07-22 00:00:00,485.9174391188244,
2020-07-22 10:00:00,514.0792917328081,
2020-07-22 10:30:00,507.83878426568367,
2020-07-22 12:00:00,495.320617011663,
2020-07-22 13:30:00,505.0574955154102,
2020-07-22 15:00:00,504.95104024957493,
2020-07-22 15:30:30,504.95104024957493,
2020-07-22 23:59:59,508.91498480069356,c
2020-07-23 00:00:00,507.44133825692165,
2020-07-23 10:00:00,509.68799259276534,
2020-07-23 10:30:00,503.078551252339,
2020-07-23 12:00:00,482.9011396203131,
2020-07-23 13:30:00,445.8496275227877,
2020-07-23 15:00:00,444.63708266868184,
2020-07-23 15:30:30,444.63708266868184,
2020-07-23 23:59:59,434.6263450404465,c
2020-07-24 00:00:00,437.4769867727024,
2020-07-24 10:00:00,403.4498435322141,
2020-07-24 10:30:00,415.7721130527402,
2020-07-24 12:00:00,408.76540983745826,
2020-07-24 13:30:00,391.06348697742226,
2020-07-24 15:00:00,381.68747033715886,
2020-07-24 15:30:30,381.68747033715886,
2020-07-24 23:59:59,372.2840052800143,w
2020-07-27 00:00:00,389.21754093619904,
2020-07-27 10:00:00,415.620046325824,
2020-07-27 10:30:00,399.01315056037527,
2020-07-27 12:00:00,377.86303590086266,
2020-07-27 13:30:00,389.72238859736103,
2020-07-27 15:00:00,398.1769589525536,
2020-07-27 15:30:30,398.1769589525536,
2020-07-27 23:59:59,430.51391085790124,c
2020-07-28 00:00:00,434.05894948131277,
2020-07-28 10:00:00,423.0404319158106,
2020-07-28 10:30:00,430.38707644536726,
2020-07-28 12:00:00,439.96895908313957,
2020-07-28 13:30:00,434.82741915002714,
2020-07-28 15:00:00,436.53185963337626,
2020-07-28 15:30:30,436.53185963337626,
2020-07-28 23:59:59,428.9546008196568,c
2020-07-29 00:00:00,418.4766790621785,
2020-07-29 10:00:00,418.7346752426074,
2020-07-29 10:30:00,430.9449309778737,
2020-07-29 12:00:00,434.0235713439271,
2020-07-29 13:30:00,444.6409356451252,
2020-07-29 15:00:00,449.72850113631864,
2020-07-29 15:30:30,449.72850113631864,
2020-07-29 23:59:59,443.40472551269966,c
2020-07-30 00:00:00,437.3781945593695,
2020-07-30 10:00:00,430.9867939841115,
2020-07-30 10:30:00,422.0519052553849,
2020-07-30 12:00:00,436.79072938441254,
2020-07-30 13:30:00,439.62820814188683,
2020-07-30 15:00:00,443.0015213324534,
2020-07-30 15:30:30,443.0015213324534,
2020-07-30 23:59:59,450.89122874416967,c
2020-07-31 00:00:00,468.4353873630272,
2020-07-31 10:00:00,441.86476273760957,
2020-07-31 10:30:00,426.57776021889526,
2020-07-31 12:00:00,437.0516040158824,
2020-07-31 13:30:00,408.28159320149757,
2020-07-31 15:00:00,417.7010099528047,
2020-07-31 15:30:30,417.7010099528047,
2020-07-31 23:59:59,407.2356847395646,w
