date,AS_JETS_2022_Q3,meta
2022-08-18 23:00:00,7.7625634454452666,
2022-08-18 23:59:59,12.509655550054049,c
2022-08-19 00:00:00,21.671866359956766,
2022-08-19 01:00:00,18.760387520125732,
2022-08-19 02:30:00,-10.881570892837772,
2022-08-19 03:00:00,-8.053175290209765,
2022-08-19 18:30:00,-8.053175290209765,
2022-08-19 20:00:00,-8.053175290209765,
2022-08-19 23:00:00,-8.053175290209765,
2022-08-19 23:59:59,-20.373168220994557,w
2022-08-22 00:00:00,-0.835495458265541,
2022-08-22 01:00:00,-2.444376920801915,
2022-08-22 02:30:00,6.289108344026317,
2022-08-22 03:00:00,3.0532723824226196,
2022-08-22 18:30:00,3.0532723824226196,
2022-08-22 20:00:00,3.0532723824226196,
2022-08-22 23:00:00,-19.293735892657423,
2022-08-22 23:59:59,-92.05894900782187,c
2022-08-23 00:00:00,-120.75304739047078,
2022-08-23 01:00:00,-127.09706872626339,
2022-08-23 02:30:00,-133.4673485453959,
2022-08-23 03:00:00,-133.51657149771927,
2022-08-23 18:30:00,-133.51657149771927,
2022-08-23 20:00:00,-133.51657149771927,
2022-08-23 23:00:00,-144.5584399303225,
2022-08-23 23:59:59,-118.19276872131832,c
2022-08-24 00:00:00,-81.67678688306023,
2022-08-24 01:00:00,-69.7728808162883,
2022-08-24 02:30:00,-97.77252281599704,
2022-08-24 03:00:00,-100.81402295210864,
2022-08-24 18:30:00,-100.81402295210864,
2022-08-24 20:00:00,-100.81402295210864,
2022-08-24 23:00:00,-100.81402295210864,
2022-08-24 23:59:59,-37.79480619324204,c
2022-08-25 00:00:00,-47.61588461481006,
2022-08-25 01:00:00,-70.78415038103503,
2022-08-25 02:30:00,-71.71257735156996,
2022-08-25 03:00:00,-72.01152445112803,
2022-08-25 18:30:00,-72.01152445112803,
2022-08-25 20:00:00,-72.01152445112803,
2022-08-25 23:00:00,28.060816711063126,
2022-08-25 23:59:59,-1.9563952283388062,c
2022-08-26 00:00:00,-4.934133297903827,
2022-08-26 01:00:00,-29.80797860893381,
2022-08-26 02:30:00,-4.823925169208451,
2022-08-26 03:00:00,-1.764259690829931,
2022-08-26 18:30:00,-1.764259690829931,
2022-08-26 20:00:00,-1.764259690829931,
2022-08-26 23:00:00,-1.764259690829931,
2022-08-26 23:59:59,0.0,a
2022-08-29 00:00:00,30.608337898335776,
2022-08-29 01:00:00,34.527569181274885,
2022-08-29 02:30:00,16.58004325672846,
2022-08-29 03:00:00,19.747938790444096,
2022-08-29 18:30:00,19.747938790444096,
2022-08-29 20:00:00,19.747938790444096,
2022-08-29 23:00:00,19.82067190421094,
2022-08-29 23:59:59,15.5850030547399,c
2022-08-30 00:00:00,-8.63963413095189,
2022-08-30 01:00:00,-4.955666475644648,
2022-08-30 02:30:00,2.251387570106999,
2022-08-30 03:00:00,2.251387570106999,
2022-08-30 18:30:00,2.251387570106999,
2022-08-30 20:00:00,2.251387570106999,
2022-08-30 23:00:00,-27.779209745829576,
2022-08-30 23:59:59,-35.98909193988311,c
2022-08-31 00:00:00,-33.81941588857808,
2022-08-31 01:00:00,22.1856288444842,
2022-08-31 02:30:00,18.482310527786467,
2022-08-31 03:00:00,18.385091721243043,
2022-08-31 18:30:00,18.385091721243043,
2022-08-31 20:00:00,18.385091721243043,
2022-08-31 23:00:00,-39.24519824356503,
2022-08-31 23:59:59,3.3288250912000876,c
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
0,3.3288250912000876,
2022-09-01 00:00:00,14.170589507249133,
2022-09-01 01:00:00,28.690057960380727,
2022-09-01 02:30:00,0.9486689879186088,
2022-09-01 03:00:00,10.229615425466363,
2022-09-01 18:30:00,10.229615425466363,
2022-09-01 20:00:00,10.229615425466363,
2022-09-01 23:00:00,34.675843585315306,
2022-09-01 23:59:59,66.57306394671104,c
2022-09-02 00:00:00,45.020200148633194,
2022-09-02 01:00:00,54.3768557276735,
2022-09-02 02:30:00,43.813249314463974,
2022-09-02 03:00:00,40.857324026930655,
2022-09-02 18:30:00,40.857324026930655,
2022-09-02 20:00:00,40.857324026930655,
2022-09-02 23:00:00,40.857324026930655,
2022-09-02 23:59:59,25.256520651617393,w
2022-09-05 00:00:00,32.163017014955585,
2022-09-05 01:00:00,25.95194709583302,
2022-09-05 02:30:00,53.82537350200528,
2022-09-05 03:00:00,41.463711293095,
2022-09-05 18:30:00,41.463711293095,
2022-09-05 20:00:00,41.463711293095,
2022-09-05 23:00:00,30.805507201499495,
2022-09-05 23:59:59,-1.7529766855186608,c
2022-09-06 00:00:00,10.21915045967944,
2022-09-06 01:00:00,21.796985270496407,
2022-09-06 02:30:00,19.609148866778014,
2022-09-06 03:00:00,4.1768714892241405,
2022-09-06 18:30:00,4.1768714892241405,
2022-09-06 20:00:00,4.1768714892241405,
2022-09-06 23:00:00,84.73526903287348,
2022-09-06 23:59:59,110.2172762975415,c
2022-09-07 00:00:00,97.19588450326319,
2022-09-07 01:00:00,95.0711993368659,
2022-09-07 02:30:00,72.69896367224919,
2022-09-07 03:00:00,60.358490086329766,
2022-09-07 18:30:00,60.358490086329766,
2022-09-07 20:00:00,60.358490086329766,
2022-09-07 23:00:00,11.48907805230101,
2022-09-07 23:59:59,-12.236477796270265,c
2022-09-08 00:00:00,-39.01643315484489,
2022-09-08 01:00:00,-47.80982902489177,
2022-09-08 02:30:00,-25.176836601555806,
2022-09-08 03:00:00,-19.04326281822705,
2022-09-08 18:30:00,-19.04326281822705,
2022-09-08 20:00:00,-19.04326281822705,
2022-09-08 23:00:00,-26.85943036937624,
2022-09-08 23:59:59,-47.21085052798935,c
2022-09-09 00:00:00,-39.21257812987369,
2022-09-09 01:00:00,-48.92964321648378,
2022-09-09 02:30:00,11.928373164308141,
2022-09-09 03:00:00,11.96120581598916,
2022-09-09 18:30:00,11.96120581598916,
2022-09-09 20:00:00,11.96120581598916,
2022-09-09 23:00:00,11.96120581598916,
2022-09-09 23:59:59,36.53120554641282,e
2022-09-12 00:00:00,-19.50742108585291,
2022-09-12 01:00:00,-4.283882524157889,
2022-09-12 02:30:00,-4.283882524157889,
2022-09-12 03:00:00,-4.283882524157889,
2022-09-12 18:30:00,-4.283882524157889,
2022-09-12 20:00:00,-4.283882524157889,
2022-09-12 23:00:00,23.938157628793306,
2022-09-12 23:59:59,20.77726715963854,c
2022-09-13 00:00:00,-37.40134014268915,
2022-09-13 01:00:00,-57.993460374998904,
2022-09-13 02:30:00,-70.19091473842491,
2022-09-13 03:00:00,-67.09000361095241,
2022-09-13 18:30:00,-67.09000361095241,
2022-09-13 20:00:00,-67.09000361095241,
2022-09-13 23:00:00,-234.46284017970538,
2022-09-13 23:59:59,-248.67163517985045,c
2022-09-14 00:00:00,-202.1295916626368,
2022-09-14 01:00:00,-210.80544790363183,
2022-09-14 02:30:00,-223.0251728792955,
2022-09-14 03:00:00,-223.0589852569292,
2022-09-14 18:30:00,-223.0589852569292,
2022-09-14 20:00:00,-223.0589852569292,
2022-09-14 23:00:00,-140.15964513431027,
2022-09-14 23:59:59,-153.85073856350846,c
2022-09-15 00:00:00,-210.57229173724681,
2022-09-15 01:00:00,-236.54450306940907,
2022-09-15 02:30:00,-211.73346895221948,
2022-09-15 03:00:00,-214.96640300546005,
2022-09-15 18:30:00,-214.96640300546005,
2022-09-15 20:00:00,-214.96640300546005,
2022-09-15 23:00:00,-191.92461332019138,
2022-09-15 23:59:59,-199.50770157617262,c
2022-09-16 00:00:00,-217.4305521476599,
2022-09-16 01:00:00,-236.4146388757281,
2022-09-16 02:30:00,-231.29478682486206,
2022-09-16 03:00:00,-225.07072910644092,
2022-09-16 18:30:00,-225.07072910644092,
2022-09-16 20:00:00,-225.07072910644092,
2022-09-16 23:00:00,-225.07072910644092,
2022-09-16 23:59:59,-240.54503682332233,w
2022-09-19 00:00:00,-271.3702597012716,
2022-09-19 01:00:00,-271.3702597012716,
2022-09-19 02:30:00,-262.13676976220813,
2022-09-19 03:00:00,-262.1198648237705,
2022-09-19 18:30:00,-262.1198648237705,
2022-09-19 20:00:00,-262.1198648237705,
2022-09-19 23:00:00,-261.48693371206446,
2022-09-19 23:59:59,-268.16691000171613,c
2022-09-20 00:00:00,-270.3866504522284,
2022-09-20 01:00:00,-282.10209163647323,
2022-09-20 02:30:00,-308.429801530885,
2022-09-20 03:00:00,-302.3673296025654,
2022-09-20 18:30:00,-302.3673296025654,
2022-09-20 20:00:00,-302.3673296025654,
2022-09-20 23:00:00,-281.304371256334,
2022-09-20 23:59:59,-283.35634250864223,c
2022-09-21 00:00:00,-291.87239280461927,
2022-09-21 01:00:00,-290.2465081901664,
2022-09-21 02:30:00,-273.83099880276313,
2022-09-21 03:00:00,-258.6326228531734,
2022-09-21 18:30:00,-258.6326228531734,
2022-09-21 20:00:00,-258.6326228531734,
2022-09-21 23:00:00,-302.94026285960626,
2022-09-21 23:59:59,-354.81986092330135,c
2022-09-22 00:00:00,-326.1700269928715,
2022-09-22 01:00:00,-321.193676312957,
2022-09-22 02:30:00,-308.40502917743834,
2022-09-22 03:00:00,-311.6088519215755,
2022-09-22 18:30:00,-311.6088519215755,
2022-09-22 20:00:00,-311.6088519215755,
2022-09-22 23:00:00,-338.9160154124629,
2022-09-22 23:59:59,-379.7105591444697,c
2022-09-23 00:00:00,-386.0143962426546,
2022-09-23 01:00:00,-386.0143962426546,
2022-09-23 02:30:00,-410.34118308896086,
2022-09-23 03:00:00,-413.38421358212327,
2022-09-23 18:30:00,-413.38421358212327,
2022-09-23 20:00:00,-413.38421358212327,
2022-09-23 23:00:00,-413.38421358212327,
2022-09-23 23:59:59,-358.60964854317444,w
