date,HDV_HEDGED_2022_Q4,meta
2022-11-11 00:00:00,-99.04267782606658,
2022-11-11 10:00:00,-98.17956168045285,
2022-11-11 10:30:00,-87.746591812937,
2022-11-11 12:00:00,-74.0900876274087,
2022-11-11 13:30:00,-64.4726012512867,
2022-11-11 15:00:00,-73.14839885524424,
2022-11-11 15:30:30,-73.14839885524424,u
2022-11-11 23:59:59,-66.79871266914722,w
2022-11-14 00:00:00,-51.43765860232783,
2022-11-14 10:00:00,-29.624998805639947,
2022-11-14 10:30:00,-27.91491082947647,
2022-11-14 12:00:00,-20.772142571961012,
2022-11-14 13:30:00,-23.823045760138,
2022-11-14 15:00:00,-2.2936108714240504,
2022-11-14 15:30:30,-2.2936108714240504,
2022-11-14 23:59:59,-5.019289157567954,c
2022-11-15 00:00:00,-8.810660393830489,
2022-11-15 10:00:00,-10.4113719568129,
2022-11-15 10:30:00,-8.158755242618867,
2022-11-15 12:00:00,5.769338504648772,
2022-11-15 13:30:00,8.188069477381504,
2022-11-15 15:00:00,-23.396017275292706,
2022-11-15 15:30:30,-23.396017275292706,
2022-11-15 23:59:59,-20.884600282445916,c
2022-11-16 00:00:00,-21.68452479731019,
2022-11-16 10:00:00,-30.30866234008205,
2022-11-16 10:30:00,-28.608121772759574,
2022-11-16 12:00:00,-40.54556901755494,
2022-11-16 13:30:00,-39.91821103931636,
2022-11-16 15:00:00,-42.038707403007805,
2022-11-16 15:30:30,-42.038707403007805,
2022-11-16 23:59:59,-45.7801431648535,c
2022-11-17 00:00:00,-47.98386212533423,
2022-11-17 10:00:00,-56.06684278062568,
2022-11-17 10:30:00,-52.92693140035577,
2022-11-17 12:00:00,-43.684495111695156,
2022-11-17 13:30:00,-34.65290364262752,
2022-11-17 15:00:00,-29.853378833048225,
2022-11-17 15:30:30,-29.853378833048225,
2022-11-17 23:59:59,-26.29705756038065,c
2022-11-18 00:00:00,-48.86769700569569,
2022-11-18 10:00:00,-63.4554582674765,
2022-11-18 10:30:00,-66.62062498785883,
2022-11-18 12:00:00,-73.63571275062606,
2022-11-18 13:30:00,-76.0148051118509,
2022-11-18 15:00:00,-79.5263017482714,
2022-11-18 15:30:30,-79.5263017482714,
2022-11-18 23:59:59,-76.78711139127321,w
2022-11-21 00:00:00,-88.69424833938987,
2022-11-21 10:00:00,-118.68044251344844,
2022-11-21 10:30:00,-127.35499267254588,
2022-11-21 12:00:00,-128.1372225821687,
2022-11-21 13:30:00,-119.93064960621479,
2022-11-21 15:00:00,-115.9619147130062,
2022-11-21 15:30:30,-115.9619147130062,
2022-11-21 23:59:59,-107.97459254938656,c
2022-11-22 00:00:00,-105.0490556335442,
2022-11-22 10:00:00,-109.55052624322292,
2022-11-22 10:30:00,-99.04086562239107,
2022-11-22 12:00:00,-83.51740811535498,
2022-11-22 13:30:00,-91.25482208697099,
2022-11-22 15:00:00,-94.19993313463215,
2022-11-22 15:30:30,-94.19993313463215,
2022-11-22 23:59:59,-90.54013934724287,c
2022-11-23 00:00:00,-102.22436863515581,
2022-11-23 10:00:00,-113.29396085000184,
2022-11-23 10:30:00,-110.15622513649959,
2022-11-23 12:00:00,-119.49455325724222,
2022-11-23 13:30:00,-116.16813873312532,
2022-11-23 15:00:00,-113.95397892999286,
2022-11-23 15:30:30,-113.95397892999286,
