date,XLPWMT_2019_Q3,meta
2019-08-08 00:00:00,148.85988080627186,
2019-08-08 10:00:00,131.61967330424815,
2019-08-08 10:30:00,132.71337357102482,
2019-08-08 12:00:00,171.68791189335622,
2019-08-08 13:30:00,175.0794885230853,
2019-08-08 15:00:00,179.3997302655029,
2019-08-08 15:30:30,179.3997302655029,
2019-08-08 23:59:59,195.1042792435963,c
2019-08-09 00:00:00,215.51334199403342,
2019-08-09 10:00:00,224.29855601046,
2019-08-09 10:30:00,215.74899472357313,
2019-08-09 12:00:00,213.36995561527132,
2019-08-09 13:30:00,217.88891774649883,
2019-08-09 15:00:00,219.5978151438993,
2019-08-09 15:30:30,219.5978151438993,
2019-08-09 23:59:59,222.40441652189773,w
2019-08-12 00:00:00,242.2118662543106,
2019-08-12 10:00:00,251.65548541844558,
2019-08-12 10:30:00,269.15855844637946,
2019-08-12 12:00:00,262.1289248945317,
2019-08-12 13:30:00,277.0958567748238,
2019-08-12 15:00:00,277.31973700442154,
2019-08-12 15:30:30,277.31973700442154,
2019-08-12 23:59:59,280.2090561538705,c
2019-08-13 00:00:00,284.72871182292675,
2019-08-13 10:00:00,227.86901433999063,
2019-08-13 10:30:00,232.1488478550151,
2019-08-13 12:00:00,242.131129633443,
2019-08-13 13:30:00,238.8664349008508,
2019-08-13 15:00:00,240.68135058769542,
2019-08-13 15:30:30,240.68135058769542,
2019-08-13 23:59:59,239.31012992996017,c
2019-08-14 00:00:00,281.71266854978046,
2019-08-14 10:00:00,233.20918402272994,
2019-08-14 10:30:00,217.77656749857073,
2019-08-14 12:00:00,218.83571047049415,
2019-08-14 13:30:00,206.03070939594517,
2019-08-14 15:00:00,212.79577185788483,
2019-08-14 15:30:30,212.79577185788483,
2019-08-14 23:59:59,214.04658300143424,c
2019-08-15 00:00:00,-24.943594525323935,
2019-08-15 10:00:00,61.59334582278148,
2019-08-15 10:30:00,59.0490119775616,
2019-08-15 12:00:00,74.87755528460909,
2019-08-15 13:30:00,73.58507364093754,
2019-08-15 15:00:00,39.346002079143005,
2019-08-15 15:30:30,39.346002079143005,
2019-08-15 23:59:59,0.0,a
2019-08-16 00:00:00,-27.251802574296846,
2019-08-16 10:00:00,-24.51201378004626,
2019-08-16 10:30:00,-9.779803968149992,
2019-08-16 12:00:00,30.636581170255543,
2019-08-16 13:30:00,52.092773639894574,
2019-08-16 15:00:00,40.27555395986511,
2019-08-16 15:30:30,40.27555395986511,
2019-08-16 23:59:59,43.8049999999933,w
2019-08-19 00:00:00,25.458908982606943,
2019-08-19 10:00:00,18.15348120502449,
2019-08-19 10:30:00,18.50955934026146,
2019-08-19 12:00:00,29.796017918111772,
2019-08-19 13:30:00,44.92155955051941,
2019-08-19 15:00:00,54.941744058758246,
2019-08-19 15:30:30,54.941744058758246,
2019-08-19 23:59:59,57.817560304987126,c
2019-08-20 00:00:00,61.16938202939792,
2019-08-20 10:00:00,44.28283611469581,
2019-08-20 10:30:00,62.79199959111281,
2019-08-20 12:00:00,58.41719911091161,
2019-08-20 13:30:00,71.34823484335797,
2019-08-20 15:00:00,81.67925034010395,
2019-08-20 15:30:30,81.67925034010395,
2019-08-20 23:59:59,80.47419424758361,c
2019-08-21 00:00:00,32.87576424251881,
2019-08-21 10:00:00,42.97672517666413,
2019-08-21 10:30:00,50.78066160147685,
2019-08-21 12:00:00,77.62852920416066,
2019-08-21 13:30:00,86.56111793774883,
2019-08-21 15:00:00,88.05837154970887,
2019-08-21 15:30:30,88.05837154970887,
2019-08-21 23:59:59,95.24510965650848,c
2019-08-22 00:00:00,64.77142000855238,
2019-08-22 10:00:00,101.36419025258476,
2019-08-22 10:30:00,103.23060570635505,
2019-08-22 12:00:00,124.56968576116196,
2019-08-22 13:30:00,127.76316997184196,
2019-08-22 15:00:00,133.49790684573506,
2019-08-22 15:30:30,133.49790684573506,
2019-08-22 23:59:59,127.00354281177582,c
2019-08-23 00:00:00,127.86223014811215,
2019-08-23 10:00:00,136.74345243773942,
2019-08-23 10:30:00,158.1949732600826,
2019-08-23 12:00:00,119.38104075572298,
2019-08-23 13:30:00,108.56132455521887,
2019-08-23 15:00:00,101.28450772346085,
2019-08-23 15:30:30,101.28450772346085,
2019-08-23 23:59:59,90.09543031528437,w
2019-08-26 00:00:00,93.1746227656049,
2019-08-26 10:00:00,83.19149548949696,
2019-08-26 10:30:00,86.28914988349479,
2019-08-26 12:00:00,100.51288213342175,
2019-08-26 13:30:00,89.18680234008109,
2019-08-26 15:00:00,91.59883861001673,
2019-08-26 15:30:30,91.59883861001673,
2019-08-26 23:59:59,100.78308944277198,c
2019-08-27 00:00:00,104.42974011796551,
2019-08-27 10:00:00,119.49894489603707,
2019-08-27 10:30:00,96.04524553537459,
2019-08-27 12:00:00,87.57045600553894,
2019-08-27 13:30:00,86.55239946854465,
2019-08-27 15:00:00,81.29195378974288,
2019-08-27 15:30:30,81.29195378974288,
2019-08-27 23:59:59,67.42605146368845,c
2019-08-28 00:00:00,71.11510922165394,
2019-08-28 10:00:00,59.628274567790385,
2019-08-28 10:30:00,79.54706918815191,
2019-08-28 12:00:00,83.0664481743355,
2019-08-28 13:30:00,98.70624787112234,
2019-08-28 15:00:00,99.61844775219859,
2019-08-28 15:30:30,99.61844775219859,
2019-08-28 23:59:59,102.82727586219808,c
2019-08-29 00:00:00,66.56060896742346,
2019-08-29 10:00:00,42.69427056904718,
2019-08-29 10:30:00,40.910397869793506,
2019-08-29 12:00:00,45.70518307068596,
2019-08-29 13:30:00,31.443059196830347,
2019-08-29 15:00:00,30.159450332747184,
2019-08-29 15:30:30,30.159450332747184,
2019-08-29 23:59:59,45.007695348963495,c
2019-08-30 00:00:00,27.005988134707337,
2019-08-30 10:00:00,31.52147525849074,
2019-08-30 10:30:00,33.50257060487607,
2019-08-30 12:00:00,31.027054907974616,
2019-08-30 13:30:00,17.670220702959227,
2019-08-30 15:00:00,27.74009981496519,
2019-08-30 15:30:30,27.74009981496519,
2019-08-30 23:59:59,30.2999923123366,w
2019-09-02 00:00:00,30.2999923123366,
2019-09-02 10:00:00,30.2999923123366,
2019-09-02 10:30:00,30.2999923123366,
2019-09-02 12:00:00,30.2999923123366,
2019-09-02 13:30:00,30.2999923123366,
2019-09-02 15:00:00,30.2999923123366,
2019-09-02 15:30:30,30.2999923123366,
2019-09-02 23:59:59,30.2999923123366,c
2019-09-03 00:00:00,43.95573029897193,
2019-09-03 10:00:00,7.304296884155548,
2019-09-03 10:30:00,11.361437367626335,
2019-09-03 12:00:00,8.589658729769667,
2019-09-03 13:30:00,26.298185694286506,
2019-09-03 15:00:00,27.782795206286437,
2019-09-03 15:30:30,27.782795206286437,
2019-09-03 23:59:59,42.83446594318292,c
2019-09-04 00:00:00,33.75650437145907,
2019-09-04 10:00:00,29.081297577970133,
2019-09-04 10:30:00,20.222932629147294,
2019-09-04 12:00:00,28.95615763829298,
2019-09-04 13:30:00,22.078886899196704,
2019-09-04 15:00:00,28.37003461855545,
2019-09-04 15:30:30,28.37003461855545,
2019-09-04 23:59:59,32.68096583550246,c
2019-09-05 00:00:00,2.7961080841578223,
2019-09-05 10:00:00,-11.477101408821966,
2019-09-05 10:30:00,-15.524906803170069,
2019-09-05 12:00:00,9.849689782478066,
2019-09-05 13:30:00,25.494004017313188,
2019-09-05 15:00:00,16.017574229139342,
2019-09-05 15:30:30,16.017574229139342,
2019-09-05 23:59:59,21.617686310867157,c
2019-09-06 00:00:00,34.310204089527474,
2019-09-06 10:00:00,25.92929115990543,
2019-09-06 10:30:00,40.60135273345722,
2019-09-06 12:00:00,48.18343974732713,
2019-09-06 13:30:00,64.70418609150954,
2019-09-06 15:00:00,65.2821056842761,
2019-09-06 15:30:30,65.2821056842761,
2019-09-06 23:59:59,69.91716503116479,w
2019-09-09 00:00:00,67.39451734219202,
2019-09-09 10:00:00,17.430474743740376,
2019-09-09 10:30:00,6.022164288357601,
2019-09-09 12:00:00,-7.0714740249556485,
2019-09-09 13:30:00,2.8360134573205182,
2019-09-09 15:00:00,-12.769624775184951,
2019-09-09 15:30:30,-12.769624775184951,
2019-09-09 23:59:59,-12.835745073105187,c
2019-09-10 00:00:00,-21.616040169955397,
2019-09-10 10:00:00,-60.09148580028451,
2019-09-10 10:30:00,-40.775214368883184,
2019-09-10 12:00:00,-26.94501525190915,
2019-09-10 13:30:00,-42.53002173271696,
2019-09-10 15:00:00,-45.37186875111914,
2019-09-10 15:30:30,-45.37186875111914,
2019-09-10 23:59:59,-32.328603289553115,c
2019-09-11 00:00:00,-29.665403050935875,
2019-09-11 10:00:00,-10.776430512203206,
2019-09-11 10:30:00,-6.03044912320243,
2019-09-11 12:00:00,-28.270435717868025,
2019-09-11 13:30:00,-51.36652978720804,
2019-09-11 15:00:00,-22.581820560188245,
2019-09-11 15:30:30,-22.581820560188245,
2019-09-11 23:59:59,-12.51839736875695,c
2019-09-12 00:00:00,-10.232843410418013,
2019-09-12 10:00:00,-2.103909567538409,
2019-09-12 10:30:00,-8.905740478963509,
2019-09-12 12:00:00,-10.06556957520246,
2019-09-12 13:30:00,-23.28256575987524,
2019-09-12 15:00:00,-22.188862878543603,
2019-09-12 15:30:30,-22.188862878543603,
2019-09-12 23:59:59,-31.45164612506548,c
2019-09-13 00:00:00,-61.51218456254952,
2019-09-13 10:00:00,-63.602886117696755,
2019-09-13 10:30:00,-82.2680166602332,
2019-09-13 12:00:00,-98.48127663562778,
2019-09-13 13:30:00,-84.75223150924052,
2019-09-13 15:00:00,-78.35039268266755,
2019-09-13 15:30:30,-78.35039268266755,
2019-09-13 23:59:59,-83.47595139627515,w
2019-09-16 00:00:00,-68.3468484101148,
2019-09-16 10:00:00,-80.62787470788138,
2019-09-16 10:30:00,-73.0511091219384,
2019-09-16 12:00:00,-50.65071114815751,
2019-09-16 13:30:00,-51.85333658293061,
2019-09-16 15:00:00,-50.90650067109408,
2019-09-16 15:30:30,-50.90650067109408,
2019-09-16 23:59:59,-50.505845336606825,c
2019-09-17 00:00:00,-41.49184376164641,
2019-09-17 10:00:00,-30.507359259004122,
2019-09-17 10:30:00,-38.19994037044694,
2019-09-17 12:00:00,-50.80683976847453,
2019-09-17 13:30:00,-56.037540974934075,
2019-09-17 15:00:00,-59.68604364947652,
2019-09-17 15:30:30,-59.68604364947652,
2019-09-17 23:59:59,-64.49837180524725,c
2019-09-18 00:00:00,-76.57491971046397,
2019-09-18 10:00:00,-75.04684827570074,
2019-09-18 10:30:00,-81.53411908844816,
2019-09-18 12:00:00,-87.36603257993423,
2019-09-18 13:30:00,-84.57783132491485,
2019-09-18 15:00:00,-86.62279853722765,
2019-09-18 15:30:30,-86.62279853722765,
2019-09-18 23:59:59,-84.9412480555884,c
2019-09-19 00:00:00,-79.51942523538804,
2019-09-19 10:00:00,-96.88740946582257,
2019-09-19 10:30:00,-86.2862073131673,
2019-09-19 12:00:00,-91.65715543841557,
2019-09-19 13:30:00,-111.60789213711766,
2019-09-19 15:00:00,-89.8770430000404,
2019-09-19 15:30:30,-89.8770430000404,
2019-09-19 23:59:59,-83.5601565609899,c
2019-09-20 00:00:00,-90.7758124747339,
2019-09-20 10:00:00,-64.14967649384735,
2019-09-20 10:30:00,-68.6548058901792,
2019-09-20 12:00:00,-79.08463951501687,
2019-09-20 13:30:00,-84.22412212490968,
2019-09-20 15:00:00,-74.50532755218049,
2019-09-20 15:30:30,-74.50532755218049,
2019-09-20 23:59:59,-93.93791015355148,e
2019-09-23 00:00:00,-71.33199065727283,
2019-09-23 10:00:00,-83.44424186830821,
2019-09-23 10:30:00,-90.20871560380286,
2019-09-23 12:00:00,-107.36821372866885,
2019-09-23 13:30:00,-116.11019166798826,
2019-09-23 15:00:00,-103.41051573079767,
2019-09-23 15:30:30,-103.41051573079767,
2019-09-23 23:59:59,-102.05568222831474,c
2019-09-24 00:00:00,-102.46505642921662,
2019-09-24 10:00:00,-134.2036457487758,
2019-09-24 10:30:00,-144.64486623738964,
2019-09-24 12:00:00,-116.44277587187162,
2019-09-24 13:30:00,-121.69017670627582,
2019-09-24 15:00:00,-126.82830268843261,
2019-09-24 15:30:30,-126.82830268843261,
2019-09-24 23:59:59,-115.54469377742436,c
2019-09-25 00:00:00,-101.6551394486271,
2019-09-25 10:00:00,-106.47046357843593,
2019-09-25 10:30:00,-86.77108966120315,
2019-09-25 12:00:00,-93.82515356756684,
2019-09-25 13:30:00,-108.73717696336911,
2019-09-25 15:00:00,-117.19063539629815,
2019-09-25 15:30:30,-117.19063539629815,
2019-09-25 23:59:59,-115.26874767038535,c
2019-09-26 00:00:00,-126.10845157329891,
2019-09-26 10:00:00,-143.1813372155858,
2019-09-26 10:30:00,-114.65736888809985,
2019-09-26 12:00:00,-101.58023696734091,
2019-09-26 13:30:00,-90.82781686797291,
2019-09-26 15:00:00,-89.98541938971698,
2019-09-26 15:30:30,-89.98541938971698,
2019-09-26 23:59:59,-78.99678098996644,c
2019-09-27 00:00:00,-109.27709218225417,
2019-09-27 10:00:00,-77.88785328623717,
2019-09-27 10:30:00,-86.28493967513151,
2019-09-27 12:00:00,-91.96798654272769,
2019-09-27 13:30:00,-93.45349112524701,
