date,GDXJ_2021_Q3,meta
2021-09-07 10:30:00,-148.4445039957991,
2021-09-07 12:00:00,-106.4111496980513,
2021-09-07 13:30:00,-173.7612679046897,
2021-09-07 15:00:00,-170.93634567434128,
2021-09-07 15:30:30,-170.93634567434128,
2021-09-07 23:59:59,-179.74098527904698,c
2021-09-08 00:00:00,-191.23615595529645,
2021-09-08 10:00:00,-232.51281665331408,
2021-09-08 10:30:00,-198.54330854666478,
2021-09-08 12:00:00,-210.34465365646338,
2021-09-08 13:30:00,-115.75316628722612,
2021-09-08 15:00:00,-135.2535975732817,
2021-09-08 15:30:30,-135.2535975732817,
2021-09-08 23:59:59,-122.40508409069207,c
2021-09-09 00:00:00,-133.8227683157902,
2021-09-09 10:00:00,-85.68851686969356,
2021-09-09 10:30:00,-77.47262864511413,
2021-09-09 12:00:00,-62.65230044439886,
2021-09-09 13:30:00,-55.342566672782596,
2021-09-09 15:00:00,-118.89102935856408,
2021-09-09 15:30:30,-118.89102935856408,
2021-09-09 23:59:59,-110.0925467365987,c
2021-09-10 00:00:00,-106.62386733205676,
2021-09-10 10:00:00,-80.0770081183673,
2021-09-10 10:30:00,-75.62531658765056,
2021-09-10 12:00:00,-52.22680025678255,
2021-09-10 13:30:00,-53.18156921013997,
2021-09-10 15:00:00,0.9670851037135435,
2021-09-10 15:30:30,0.9670851037135435,
2021-09-10 23:59:59,0.0,a
2021-09-13 00:00:00,87.85356131602839,
2021-09-13 10:00:00,192.47835568285882,
2021-09-13 10:30:00,186.66604100662153,
2021-09-13 12:00:00,166.03854964500078,
2021-09-13 13:30:00,152.49621164286964,
2021-09-13 15:00:00,148.1476867367037,
2021-09-13 15:30:30,148.1476867367037,
2021-09-13 23:59:59,122.02881337245253,c
2021-09-14 00:00:00,177.69303899020542,
2021-09-14 10:00:00,119.46722358925854,
2021-09-14 10:30:00,117.32752391806298,
2021-09-14 12:00:00,-14.538437133751358,
2021-09-14 13:30:00,46.997004588642994,
2021-09-14 15:00:00,-56.60310845393178,
2021-09-14 15:30:30,-56.60310845393178,
2021-09-14 23:59:59,-27.890938246991027,c
2021-09-15 00:00:00,12.69064057182095,
2021-09-15 10:00:00,28.766661669014866,
2021-09-15 10:30:00,8.493607027077815,
2021-09-15 12:00:00,-82.5500147311659,
2021-09-15 13:30:00,-71.1526002704959,
2021-09-15 15:00:00,-120.49826240144739,
2021-09-15 15:30:30,-120.49826240144739,
2021-09-15 23:59:59,-181.5131575347923,c
2021-09-16 00:00:00,-324.4611426074771,
2021-09-16 10:00:00,-243.13135769554356,
2021-09-16 10:30:00,-254.0366023957049,
2021-09-16 12:00:00,-319.17364149712193,
2021-09-16 13:30:00,-304.06264304238084,
2021-09-16 15:00:00,-358.10832421007217,
2021-09-16 15:30:30,-358.10832421007217,
2021-09-16 23:59:59,-357.16527110892275,c
2021-09-17 00:00:00,-385.71880175793103,
2021-09-17 10:00:00,-257.4061270630855,
2021-09-17 10:30:00,-299.3683475998332,
2021-09-17 12:00:00,-442.61643611328327,
2021-09-17 13:30:00,-416.64258033497936,
2021-09-17 15:00:00,-443.5787373246394,
2021-09-17 15:30:30,-443.5787373246394,
2021-09-17 23:59:59,-442.0966098885765,e
2021-09-20 00:00:00,-476.99158289522256,
2021-09-20 10:00:00,-506.26262063428567,
2021-09-20 10:30:00,-534.4203703652493,
2021-09-20 12:00:00,-530.4890614318401,
2021-09-20 13:30:00,-523.4339421050208,
2021-09-20 15:00:00,-526.9220913120043,
2021-09-20 15:30:30,-526.9220913120043,
2021-09-20 23:59:59,-520.8996471541686,c
2021-09-21 00:00:00,-446.3595245143424,
2021-09-21 10:00:00,-540.657977292366,
2021-09-21 10:30:00,-558.9863187556148,
2021-09-21 12:00:00,-480.3176723061715,
2021-09-21 13:30:00,-486.4524062066048,
2021-09-21 15:00:00,-517.6423107893906,
2021-09-21 15:30:30,-517.6423107893906,
2021-09-21 23:59:59,-554.8087650266898,c
2021-09-22 00:00:00,-497.8853969409338,
2021-09-22 10:00:00,-438.09728576458656,
2021-09-22 10:30:00,-414.8939779816719,
2021-09-22 12:00:00,-366.88712050839877,
2021-09-22 13:30:00,-370.7545067362471,
2021-09-22 15:00:00,-424.4042465384109,
2021-09-22 15:30:30,-424.4042465384109,
2021-09-22 23:59:59,-443.9187677943728,c
2021-09-23 00:00:00,-458.4493605726757,
2021-09-23 10:00:00,-423.64862692119095,
2021-09-23 10:30:00,-411.3183311319017,
2021-09-23 12:00:00,-449.4277458882889,
2021-09-23 13:30:00,-496.9126050310924,
2021-09-23 15:00:00,-523.632439771437,
2021-09-23 15:30:30,-523.632439771437,
2021-09-23 23:59:59,-573.289077008063,c
2021-09-24 00:00:00,-596.2649514537452,
2021-09-24 10:00:00,-656.7353960673508,
2021-09-24 10:30:00,-625.1514223670074,
2021-09-24 12:00:00,-623.5217078152182,
2021-09-24 13:30:00,-647.4051364835323,
2021-09-24 15:00:00,-643.0020563565449,
2021-09-24 15:30:30,-643.0020563565449,
2021-09-24 23:59:59,-712.1324641759247,w
2021-09-27 00:00:00,-707.7706589447753,
2021-09-27 10:00:00,-759.2528400357351,
2021-09-27 10:30:00,-699.7276702882154,
2021-09-27 12:00:00,-794.3068984422962,
2021-09-27 13:30:00,-765.7161310665215,
2021-09-27 15:00:00,-795.4155169345631,
2021-09-27 15:30:30,-795.4155169345631,
2021-09-27 23:59:59,-847.5422072392653,c
2021-09-28 00:00:00,-908.4895374948874,
2021-09-28 10:00:00,-980.0878090575288,
2021-09-28 10:30:00,-979.3385151499579,
2021-09-28 12:00:00,-977.5825962151048,
2021-09-28 13:30:00,-935.7364505166215,
2021-09-28 15:00:00,-922.5059190637917,
2021-09-28 15:30:30,-922.5059190637917,
2021-09-28 23:59:59,-967.040760603853,c
2021-09-29 00:00:00,-909.7873576797019,
2021-09-29 10:00:00,-915.03648499776,
2021-09-29 10:30:00,-1021.2004115148266,
2021-09-29 12:00:00,-1047.6520422321223,
2021-09-29 13:30:00,-1083.743916839932,
2021-09-29 15:00:00,-1058.3972659445617,
2021-09-29 15:30:30,-1058.3972659445617,
2021-09-29 23:59:59,-1061.035401314714,c
2021-09-30 00:00:00,-1021.3795062241393,
2021-09-30 10:00:00,-1002.8261103686805,
2021-09-30 10:30:00,-983.4790955068497,
2021-09-30 12:00:00,-881.3456032721174,
2021-09-30 13:30:00,-928.6328664127982,
2021-09-30 15:00:00,-888.9756784448932,
2021-09-30 15:30:30,-888.9756784448932,
2021-09-30 23:59:59,-905.8442052916312,c
2021-10-01 00:00:00,-857.4428469845075,
2021-10-01 10:00:00,-914.1183342897089,
2021-10-01 10:30:00,-867.8449398870498,
2021-10-01 12:00:00,-877.4213822249967,
2021-10-01 13:30:00,-863.2240800609079,
2021-10-01 15:00:00,-863.9621784913074,
2021-10-01 15:30:30,-863.9621784913074,
2021-10-01 23:59:59,-867.9380666618481,w
2021-10-04 00:00:00,-843.621214762511,
2021-10-04 10:00:00,-809.3377332989203,
2021-10-04 10:30:00,-825.3965811328999,
2021-10-04 12:00:00,-826.2918156299811,
2021-10-04 13:30:00,-796.6779478074359,
2021-10-04 15:00:00,-830.1011767829777,
2021-10-04 15:30:30,-830.1011767829777,
2021-10-04 23:59:59,-822.8188766970788,c
2021-10-05 00:00:00,-803.9213771544855,
2021-10-05 10:00:00,-834.0661868738198,
2021-10-05 10:30:00,-821.2805065959992,
2021-10-05 12:00:00,-666.2902182666157,
2021-10-05 13:30:00,-576.1649018447733,
2021-10-05 15:00:00,-447.78664717353604,
2021-10-05 15:30:30,-447.78664717353604,
2021-10-05 23:59:59,-468.38557981445683,c
2021-10-06 00:00:00,-534.2325267166043,
2021-10-06 10:00:00,-690.4348898436256,
2021-10-06 10:30:00,-690.1132245718754,
2021-10-06 12:00:00,-637.8359159374259,
2021-10-06 13:30:00,-658.6616265606417,
2021-10-06 15:00:00,-530.60332587617,
2021-10-06 15:30:30,-530.60332587617,
2021-10-06 23:59:59,-510.4693501884658,c
2021-10-07 00:00:00,-512.4037783251106,
2021-10-07 10:00:00,-390.9763955365579,
2021-10-07 10:30:00,-382.44852531272227,
2021-10-07 12:00:00,-407.0544772713092,
2021-10-07 13:30:00,-469.48296976865913,
2021-10-07 15:00:00,-503.04049280966683,
2021-10-07 15:30:30,-503.04049280966683,
2021-10-07 23:59:59,-514.5983035236304,c
2021-10-08 00:00:00,-363.06310885464245,
2021-10-08 10:00:00,-474.4670913229247,
2021-10-08 10:30:00,-508.74099795919756,
2021-10-08 12:00:00,-556.3227487761333,
2021-10-08 13:30:00,-518.3920483303627,
2021-10-08 15:00:00,-501.6823252516333,
2021-10-08 15:30:30,-501.6823252516333,
2021-10-08 23:59:59,-530.9978803636704,w
