date,SML_HEDGED_2022_Q1,meta
2022-03-17 10:30:00,2.028033249425789,
2022-03-17 12:00:00,-7.920995006471003,
2022-03-17 13:30:00,-12.786731682890604,
2022-03-17 15:00:00,-27.07186894729284,
2022-03-17 15:30:30,-27.07186894729284,
2022-03-17 23:59:59,-54.80137344893137,c
2022-03-18 00:00:00,-7.556912038212431,
2022-03-18 10:00:00,-34.38307508653088,
2022-03-18 10:30:00,-34.057295498643725,
2022-03-18 12:00:00,-62.757159107353345,
2022-03-18 13:30:00,-64.32119158500564,
2022-03-18 15:00:00,-74.516441012609,
2022-03-18 15:30:30,-74.516441012609,
2022-03-18 23:59:59,-85.80790658536807,e
2022-03-21 00:00:00,-89.49082605897047,
2022-03-21 10:00:00,-102.02477203744911,
2022-03-21 10:30:00,-83.23885356812616,
2022-03-21 12:00:00,-97.52152878539755,
2022-03-21 13:30:00,-67.30588478746995,
2022-03-21 15:00:00,-97.6677596458212,
2022-03-21 15:30:30,-97.6677596458212,
2022-03-21 23:59:59,-91.29013513586278,c
2022-03-22 00:00:00,-57.97075590090253,
2022-03-22 10:00:00,-69.91965528332094,
2022-03-22 10:30:00,-47.65899797648808,
2022-03-22 12:00:00,-73.63725644910619,
2022-03-22 13:30:00,-77.02070109848819,
2022-03-22 15:00:00,-60.0021114342012,
2022-03-22 15:30:30,-60.0021114342012,
2022-03-22 23:59:59,-67.69648244264818,c
2022-03-23 00:00:00,-78.10262496638552,
2022-03-23 10:00:00,-71.52373719797015,
2022-03-23 10:30:00,-63.44527213779838,
2022-03-23 12:00:00,-29.873877314805668,
2022-03-23 13:30:00,-48.75507453968612,
2022-03-23 15:00:00,-31.94646972132614,
2022-03-23 15:30:30,-31.94646972132614,
2022-03-23 23:59:59,-44.110134608358294,c
2022-03-24 00:00:00,-11.19248677835094,
2022-03-24 10:00:00,23.56621620308033,
2022-03-24 10:30:00,55.45782168030428,
2022-03-24 12:00:00,41.31344428474131,
2022-03-24 13:30:00,61.97968196705597,
2022-03-24 15:00:00,62.03205828147156,
2022-03-24 15:30:30,62.03205828147156,
2022-03-24 23:59:59,66.81541792250619,c
2022-03-25 00:00:00,96.300940120615,
2022-03-25 10:00:00,161.8092833797018,
2022-03-25 10:30:00,153.6049953199813,
2022-03-25 12:00:00,138.40341637670372,
2022-03-25 13:30:00,162.79005314565302,
2022-03-25 15:00:00,204.1055902770454,
2022-03-25 15:30:30,204.1055902770454,
2022-03-25 23:59:59,198.28185221860076,w
2022-03-28 00:00:00,171.79351924109687,
2022-03-28 10:00:00,201.92458250983282,
2022-03-28 10:30:00,219.80334575815777,
2022-03-28 12:00:00,208.8226392228471,
2022-03-28 13:30:00,229.78167686358802,
2022-03-28 15:00:00,222.62658094242215,
2022-03-28 15:30:30,222.62658094242215,
2022-03-28 23:59:59,219.02491268344284,c
2022-03-29 00:00:00,184.53718329644562,
2022-03-29 10:00:00,205.82310089987095,
2022-03-29 10:30:00,208.13104844742293,
2022-03-29 12:00:00,239.43475929044416,
2022-03-29 13:30:00,238.29463117824525,
2022-03-29 15:00:00,246.13260171568072,
2022-03-29 15:30:30,246.13260171568072,
2022-03-29 23:59:59,239.82928618278083,c
2022-03-30 00:00:00,250.81416583260898,
2022-03-30 10:00:00,278.62441738571533,
2022-03-30 10:30:00,265.50966164931106,
2022-03-30 12:00:00,284.09925265573474,
2022-03-30 13:30:00,260.7432521664723,
2022-03-30 15:00:00,262.7559758324519,
2022-03-30 15:30:30,262.7559758324519,
2022-03-30 23:59:59,260.73172527117777,c
2022-03-31 00:00:00,264.7408649798799,
2022-03-31 10:00:00,329.0123704672501,
2022-03-31 10:30:00,308.7888330231335,
2022-03-31 12:00:00,299.9492958126907,
2022-03-31 13:30:00,319.6066848393857,
2022-03-31 15:00:00,297.6097238960933,
2022-03-31 15:30:30,297.6097238960933,
2022-03-31 23:59:59,261.53015907175177,c
2022-04-01 00:00:00,251.84830523798428,
2022-04-01 10:00:00,293.11465524869163,
2022-04-01 10:30:00,294.54293812653987,
2022-04-01 12:00:00,300.0369905124603,
2022-04-01 13:30:00,289.7546814884613,
2022-04-01 15:00:00,335.06077150149713,
2022-04-01 15:30:30,335.06077150149713,
2022-04-01 23:59:59,341.2110772260935,w
2022-04-04 00:00:00,369.8436859762269,
2022-04-04 10:00:00,352.8335087275359,
2022-04-04 10:30:00,336.6151025911013,
2022-04-04 12:00:00,326.02964995201273,
2022-04-04 13:30:00,325.55536858510595,
2022-04-04 15:00:00,332.8590866686209,
2022-04-04 15:30:30,332.8590866686209,
2022-04-04 23:59:59,330.7174609618378,c
2022-04-05 00:00:00,355.5211894835538,
2022-04-05 10:00:00,397.2270982281557,
2022-04-05 10:30:00,354.8162245001404,
2022-04-05 12:00:00,330.8848845991338,
2022-04-05 13:30:00,344.6631788711111,
2022-04-05 15:00:00,304.2553929297037,
2022-04-05 15:30:30,304.2553929297037,
2022-04-05 23:59:59,269.2837468569596,c
2022-04-06 00:00:00,269.42481927374183,
2022-04-06 10:00:00,265.96689229349704,
2022-04-06 10:30:00,292.46719981401975,
2022-04-06 12:00:00,315.80996694483383,
2022-04-06 13:30:00,327.4648145150077,
2022-04-06 15:00:00,323.71608203867527,
2022-04-06 15:30:30,323.71608203867527,
2022-04-06 23:59:59,309.5572391063297,c
2022-04-07 00:00:00,324.292433516694,
2022-04-07 10:00:00,307.14500717384,
2022-04-07 10:30:00,281.26417203043866,
2022-04-07 12:00:00,310.06173032302695,
2022-04-07 13:30:00,306.3098166525906,
2022-04-07 15:00:00,334.1487543368007,
2022-04-07 15:30:30,334.1487543368007,
2022-04-07 23:59:59,338.58690568141765,c
2022-04-08 00:00:00,365.0521412270018,
2022-04-08 10:00:00,334.6343008972917,
2022-04-08 10:30:00,352.75376930439734,
2022-04-08 12:00:00,382.92985150445975,
2022-04-08 13:30:00,393.65626141606344,
2022-04-08 15:00:00,403.0212879099181,
2022-04-08 15:30:30,403.0212879099181,
2022-04-08 23:59:59,362.2344791333676,w
