date,COMP_STAY_HEDGED_2021_Q2,meta
2021-04-23 00:00:00,42.80785932365018,
2021-04-23 10:00:00,111.8406265991108,
2021-04-23 10:30:00,122.45062571855078,
2021-04-23 12:00:00,121.22976782037028,
2021-04-23 13:30:00,127.71305006349803,
2021-04-23 15:00:00,107.22284542124248,
2021-04-23 15:30:30,107.22284542124248,
2021-04-23 23:59:59,101.11367860340215,w
2021-04-26 00:00:00,117.99168719388751,
2021-04-26 10:00:00,106.80011699395811,
2021-04-26 10:30:00,76.84820369519508,
2021-04-26 12:00:00,80.00761303055458,
2021-04-26 13:30:00,96.2297612174716,
2021-04-26 15:00:00,102.07735252588986,
2021-04-26 15:30:30,102.07735252588986,
2021-04-26 23:59:59,110.46012409746959,c
2021-04-27 00:00:00,124.15481136038272,
2021-04-27 10:00:00,115.76363157488515,
2021-04-27 10:30:00,121.5379883800017,
2021-04-27 12:00:00,119.5671064668337,
2021-04-27 13:30:00,124.33762438214478,
2021-04-27 15:00:00,129.93889749546497,
2021-04-27 15:30:30,129.93889749546497,
2021-04-27 23:59:59,124.76088429655726,c
2021-04-28 00:00:00,97.02197783917825,
2021-04-28 10:00:00,110.80243309372327,
2021-04-28 10:30:00,117.48523444605235,
2021-04-28 12:00:00,131.48530950140685,
2021-04-28 13:30:00,138.45173560789146,
2021-04-28 15:00:00,123.11804054246193,
2021-04-28 15:30:30,123.11804054246193,
2021-04-28 23:59:59,138.97292101391076,c
2021-04-29 00:00:00,186.83201852294974,
2021-04-29 10:00:00,103.14809778354538,
2021-04-29 10:30:00,85.65523939422945,
2021-04-29 12:00:00,103.3070695434626,
2021-04-29 13:30:00,129.14111907911547,
2021-04-29 15:00:00,142.17465954914587,
2021-04-29 15:30:30,142.17465954914587,
2021-04-29 23:59:59,137.84428047377457,c
2021-04-30 00:00:00,138.89079477597397,
2021-04-30 10:00:00,112.09527635769632,
2021-04-30 10:30:00,117.94880232134756,
2021-04-30 12:00:00,93.48898189969043,
2021-04-30 13:30:00,93.82064970459419,
2021-04-30 15:00:00,72.6129069017934,
2021-04-30 15:30:30,72.6129069017934,
2021-04-30 23:59:59,84.4184693775756,w
2021-05-03 00:00:00,91.00510885225526,
2021-05-03 10:00:00,88.77118666404044,
2021-05-03 10:30:00,85.70543925944037,
2021-05-03 12:00:00,83.58243032359212,
2021-05-03 13:30:00,75.47349511857817,
2021-05-03 15:00:00,71.51618449008271,
2021-05-03 15:30:30,71.51618449008271,
2021-05-03 23:59:59,71.08490091723036,c
2021-05-04 00:00:00,88.66952776868374,
2021-05-04 10:00:00,37.778650346824406,
2021-05-04 10:30:00,67.2721839404715,
2021-05-04 12:00:00,65.72580176791155,
2021-05-04 13:30:00,74.78014353640276,
2021-05-04 15:00:00,97.12827414949902,
2021-05-04 15:30:30,97.12827414949902,
2021-05-04 23:59:59,98.59568099285514,c
2021-05-05 00:00:00,97.89307808948024,
2021-05-05 10:00:00,71.3576314300173,
2021-05-05 10:30:00,77.06915299391767,
2021-05-05 12:00:00,74.15709180123895,
2021-05-05 13:30:00,46.65607049443145,
2021-05-05 15:00:00,21.014899192955056,
2021-05-05 15:30:30,21.014899192955056,
2021-05-05 23:59:59,17.538237937170436,c
2021-05-06 00:00:00,-8.58163533311182,
2021-05-06 10:00:00,-17.720264263915965,
2021-05-06 10:30:00,-45.2138281551874,
2021-05-06 12:00:00,-51.19187452788344,
2021-05-06 13:30:00,-49.52232905859785,
2021-05-06 15:00:00,-54.14039602561894,
2021-05-06 15:30:30,-54.14039602561894,
2021-05-06 23:59:59,-58.19373507340924,c
2021-05-07 00:00:00,-61.78224594540154,
2021-05-07 10:00:00,-84.70155261216661,
2021-05-07 10:30:00,-94.41828878070163,
2021-05-07 12:00:00,-101.57300022986783,
2021-05-07 13:30:00,-111.83323454736717,
2021-05-07 15:00:00,-126.08629451106134,
2021-05-07 15:30:30,-126.08629451106134,
2021-05-07 23:59:59,-114.86451115457106,w
2021-05-10 00:00:00,-102.50329696413604,
2021-05-10 10:00:00,-89.30356852986023,
2021-05-10 10:30:00,-95.23227971947108,
2021-05-10 12:00:00,-69.40443878551503,
2021-05-10 13:30:00,-41.63912836567829,
2021-05-10 15:00:00,-41.522664072529324,
2021-05-10 15:30:30,-41.522664072529324,
2021-05-10 23:59:59,-11.631719799086852,c
2021-05-11 00:00:00,-55.93112718493063,
2021-05-11 10:00:00,-88.59420131206093,
2021-05-11 10:30:00,-61.15701681587581,
2021-05-11 12:00:00,-65.21227445562118,
2021-05-11 13:30:00,-84.56406430598878,
2021-05-11 15:00:00,-60.71654504088241,
2021-05-11 15:30:30,-60.71654504088241,
