date,MTECH_2021_Q1,meta
2021-03-09 10:00:00,-54.93339221042811,
2021-03-09 10:30:00,-44.76416239247726,
2021-03-09 12:00:00,-76.23883124538315,
2021-03-09 13:30:00,-57.15855229794738,
2021-03-09 15:00:00,-61.76329216189856,
2021-03-09 15:30:30,-61.76329216189856,
2021-03-09 23:59:59,-65.76801349134257,c
2021-03-10 00:00:00,-64.21519611880501,
2021-03-10 10:00:00,-30.393230291266036,
2021-03-10 10:30:00,-13.507418501669804,
2021-03-10 12:00:00,-12.002736517257404,
2021-03-10 13:30:00,-14.802048009404189,
2021-03-10 15:00:00,-8.715978183187644,
2021-03-10 15:30:30,-8.715978183187644,
2021-03-10 23:59:59,-1.089750111517219,c
2021-03-11 00:00:00,1.5282574267105247,
2021-03-11 10:00:00,27.998489474121016,
2021-03-11 10:30:00,13.17131376079135,
2021-03-11 12:00:00,9.004752130786642,
2021-03-11 13:30:00,-0.8264853578629072,
2021-03-11 15:00:00,1.5823580045628205,
2021-03-11 15:30:30,1.5823580045628205,
2021-03-11 23:59:59,-4.949129074122425,c
2021-03-12 00:00:00,-0.5668023303690006,
2021-03-12 10:00:00,-5.483279425801015,
2021-03-12 10:30:00,-8.817102998453834,
2021-03-12 12:00:00,12.775289400305951,
2021-03-12 13:30:00,4.565991689568023,
2021-03-12 15:00:00,-2.2441311181756873,
2021-03-12 15:30:30,-2.2441311181756873,
2021-03-12 23:59:59,0.0,a
2021-03-15 00:00:00,14.673306690234654,
2021-03-15 10:00:00,67.50624887417985,
2021-03-15 10:30:00,69.3341944244442,
2021-03-15 12:00:00,71.6846851925826,
2021-03-15 13:30:00,68.31053854790201,
2021-03-15 15:00:00,57.25437089084039,
2021-03-15 15:30:30,57.25437089084039,
2021-03-15 23:59:59,43.1294165786349,c
2021-03-16 00:00:00,46.92029473131532,
2021-03-16 10:00:00,26.383680657442596,
2021-03-16 10:30:00,6.874504890528101,
2021-03-16 12:00:00,13.116587380331111,
2021-03-16 13:30:00,25.33175099792072,
2021-03-16 15:00:00,23.607453942135635,
2021-03-16 15:30:30,23.607453942135635,
2021-03-16 23:59:59,19.03904800011219,c
2021-03-17 00:00:00,29.19500229660423,
2021-03-17 10:00:00,39.77934037958698,
2021-03-17 10:30:00,35.30284804840812,
2021-03-17 12:00:00,35.3055739421161,
2021-03-17 13:30:00,10.729494259949774,
2021-03-17 15:00:00,12.103837941128745,
2021-03-17 15:30:30,12.103837941128745,
2021-03-17 23:59:59,1.2436357700371445,c
2021-03-18 00:00:00,6.385833466095164,
2021-03-18 10:00:00,13.40426090681001,
2021-03-18 10:30:00,9.886870961214186,
2021-03-18 12:00:00,11.436605392611796,
2021-03-18 13:30:00,-0.7616845267187955,
2021-03-18 15:00:00,9.775642696837053,
2021-03-18 15:30:30,9.775642696837053,
2021-03-18 23:59:59,11.036840355763502,c
2021-03-19 00:00:00,23.360131406747882,
2021-03-19 10:00:00,35.02632518424025,
2021-03-19 10:30:00,32.93298438284319,
2021-03-19 12:00:00,28.075708049133368,
2021-03-19 13:30:00,22.433673821613752,
2021-03-19 15:00:00,26.591616572661792,
2021-03-19 15:30:30,26.591616572661792,
2021-03-19 23:59:59,72.66770377121549,e
2021-03-22 00:00:00,50.136810381678856,
2021-03-22 10:00:00,59.686088077168904,
2021-03-22 10:30:00,76.49104701723729,
2021-03-22 12:00:00,48.066149174611326,
2021-03-22 13:30:00,37.3402706677748,
2021-03-22 15:00:00,44.377279924144545,
2021-03-22 15:30:30,44.377279924144545,
2021-03-22 23:59:59,37.68260058317412,c
2021-03-23 00:00:00,40.92088412222341,
2021-03-23 10:00:00,57.07459402233815,
2021-03-23 10:30:00,69.71092178491972,
2021-03-23 12:00:00,78.32262988317711,
2021-03-23 13:30:00,71.37638573081875,
2021-03-23 15:00:00,77.5889387794794,
2021-03-23 15:30:30,77.5889387794794,
2021-03-23 23:59:59,75.09831008689673,c
2021-03-24 00:00:00,1.887822942770299,
2021-03-24 10:00:00,11.060320295444626,
2021-03-24 10:30:00,24.663987358465533,
2021-03-24 12:00:00,40.3924581746449,
2021-03-24 13:30:00,35.82971166608672,
2021-03-24 15:00:00,49.40295663209838,
2021-03-24 15:30:30,49.40295663209838,
2021-03-24 23:59:59,58.9345347645347,c
2021-03-25 00:00:00,64.74581223665291,
2021-03-25 10:00:00,55.36559451564983,
2021-03-25 10:30:00,67.51057121671198,
2021-03-25 12:00:00,73.10377178579603,
2021-03-25 13:30:00,65.19114536360314,
2021-03-25 15:00:00,68.11914020874929,
2021-03-25 15:30:30,68.11914020874929,
2021-03-25 23:59:59,86.33942918801029,c
2021-03-26 00:00:00,106.88864751593474,
2021-03-26 10:00:00,79.305082228387,
2021-03-26 10:30:00,63.178511853616726,
2021-03-26 12:00:00,54.03563546184779,
2021-03-26 13:30:00,47.8327336505011,
2021-03-26 15:00:00,23.03407638832948,
2021-03-26 15:30:30,23.03407638832948,
2021-03-26 23:59:59,7.179069269893716,w
2021-03-29 00:00:00,16.102752861752947,
2021-03-29 10:00:00,35.95208689249216,
2021-03-29 10:30:00,35.055550897165745,
2021-03-29 12:00:00,32.59164723713104,
2021-03-29 13:30:00,36.25120762687084,
2021-03-29 15:00:00,34.68696476136802,
2021-03-29 15:30:30,34.68696476136802,
2021-03-29 23:59:59,21.713616519479615,c
2021-03-30 00:00:00,5.940717581797912,
2021-03-30 10:00:00,-31.28714117138213,
2021-03-30 10:30:00,-25.334971848324244,
2021-03-30 12:00:00,-30.74736173039787,
2021-03-30 13:30:00,-24.449264783601507,
2021-03-30 15:00:00,-23.44403952082007,
2021-03-30 15:30:30,-23.44403952082007,
2021-03-30 23:59:59,-24.744201751593096,c
2021-03-31 00:00:00,-40.10610417657074,
2021-03-31 10:00:00,-26.163104334321474,
2021-03-31 10:30:00,-23.78630978859087,
2021-03-31 12:00:00,-26.34581700533886,
2021-03-31 13:30:00,-29.80427327501809,
2021-03-31 15:00:00,-17.95203736594476,
2021-03-31 15:30:30,-17.95203736594476,
2021-03-31 23:59:59,-29.544980931052123,c
2021-04-01 00:00:00,-46.1474735739348,
2021-04-01 10:00:00,-28.36084526270872,
2021-04-01 10:30:00,-18.726343771905704,
2021-04-01 12:00:00,-23.260723051994887,
2021-04-01 13:30:00,-26.09837592377687,
2021-04-01 15:00:00,-31.12822873679977,
2021-04-01 15:30:30,-31.12822873679977,
2021-04-01 23:59:59,-39.83460593197299,c
2021-04-02 00:00:00,-39.83460593197299,
2021-04-02 10:00:00,-39.83460593197299,
2021-04-02 10:30:00,-39.83460593197299,
2021-04-02 12:00:00,-39.83460593197299,
2021-04-02 13:30:00,-39.83460593197299,
2021-04-02 15:00:00,-39.83460593197299,
2021-04-02 15:30:30,-39.83460593197299,
2021-04-02 23:59:59,-39.83460593197299,w
