date,EU_AEX_2022_Q4,meta
2022-12-19 08:00:00,-535.4505157191797,
2022-12-19 10:30:00,-561.3571434578807,
2022-12-19 11:00:00,-619.306946044655,
2022-12-19 23:59:59,-590.5686316091542,c
2022-12-20 00:00:00,-580.0733104260953,
2022-12-20 03:30:00,-662.6231819964114,
2022-12-20 04:00:00,-603.1349770302186,
2022-12-20 06:00:00,-601.3085794215522,
2022-12-20 08:00:00,-566.9894789424006,
2022-12-20 10:30:00,-623.499649548261,
2022-12-20 11:00:00,-623.9408924299933,
2022-12-20 23:59:59,-667.0327318379677,c
2022-12-21 00:00:00,-649.0909027198113,
2022-12-21 03:30:00,-680.4560830457276,
2022-12-21 04:00:00,-631.5194690829176,
2022-12-21 06:00:00,-602.6424840182844,
2022-12-21 08:00:00,-592.4616290679814,
2022-12-21 10:30:00,-626.9260576347324,
2022-12-21 11:00:00,-586.6045826710342,
2022-12-21 23:59:59,-606.6725343894686,c
2022-12-22 00:00:00,-577.4025048425983,
2022-12-22 03:30:00,-619.9975017029774,
2022-12-22 04:00:00,-618.7845865066538,
2022-12-22 06:00:00,-606.4892076370243,
2022-12-22 08:00:00,-597.8262914035176,
2022-12-22 10:30:00,-655.5133152653998,
2022-12-22 11:00:00,-660.0528047360367,
2022-12-22 23:59:59,-631.5037812769215,c
2022-12-23 00:00:00,-523.4922362244242,
2022-12-23 03:30:00,-629.9768567460587,
2022-12-23 04:00:00,-617.7365606866715,
2022-12-23 06:00:00,-636.6039706872634,
2022-12-23 08:00:00,-651.1187108394233,
2022-12-23 10:30:00,-593.4250683811797,
2022-12-23 11:00:00,-607.6686110989804,
2022-12-23 23:59:59,-566.5659546316929,w
2022-12-26 00:00:00,-566.5659546316929,
2022-12-26 03:30:00,-566.5659546316929,
2022-12-26 04:00:00,-566.5659546316929,
2022-12-26 06:00:00,-566.5659546316929,
2022-12-26 08:00:00,-566.5659546316929,
2022-12-26 10:30:00,-566.5659546316929,
2022-12-26 11:00:00,-566.5659546316929,
2022-12-26 23:59:59,-566.5659546316929,c
2022-12-27 00:00:00,-504.3438295318165,
2022-12-27 03:30:00,-561.1859713854701,
2022-12-27 04:00:00,-538.410433776583,
2022-12-27 06:00:00,-494.22154039337875,
2022-12-27 08:00:00,-498.0901753992175,
2022-12-27 10:30:00,-509.5731024148881,
2022-12-27 11:00:00,-542.4096599040868,
2022-12-27 23:59:59,-548.3293457801592,c
2022-12-28 00:00:00,-574.1169358083698,
2022-12-28 03:30:00,-588.8965791693035,
2022-12-28 04:00:00,-610.5998692954254,
2022-12-28 06:00:00,-586.1243678655392,
2022-12-28 08:00:00,-548.2009062172001,
2022-12-28 10:30:00,-598.5433904260999,
2022-12-28 11:00:00,-611.5373320716672,
2022-12-28 23:59:59,-609.478729182888,c
2022-12-29 00:00:00,-536.3295606240408,
2022-12-29 03:30:00,-629.4152529674448,
2022-12-29 04:00:00,-594.4720368558656,
2022-12-29 06:00:00,-572.991201889191,
2022-12-29 08:00:00,-559.88300150554,
2022-12-29 10:30:00,-578.8518900814897,
2022-12-29 11:00:00,-569.64316222045,
2022-12-29 23:59:59,-597.3578854725392,c
2022-12-30 00:00:00,-664.600586035529,
2022-12-30 03:30:00,-603.6833394874056,
2022-12-30 04:00:00,-574.4460781476173,
2022-12-30 06:00:00,-554.3911284190908,
2022-12-30 08:00:00,-541.1723092795428,
2022-12-30 10:30:00,-605.0326533682564,
2022-12-30 11:00:00,-635.8737367798567,
2022-12-30 23:59:59,-636.7545485336814,w
2023-01-02 00:00:00,-606.137892204596,
2023-01-02 03:30:00,-616.195871203945,
2023-01-02 04:00:00,-606.4052223561512,
2023-01-02 06:00:00,-584.365276078559,
2023-01-02 08:00:00,-560.9480621553248,
2023-01-02 10:30:00,-470.61876280893193,
2023-01-02 11:00:00,-460.229935615097,
2023-01-02 23:59:59,-478.8750205505248,c
2023-01-03 00:00:00,-492.70306138663454,
2023-01-03 03:30:00,-514.573771290733,
2023-01-03 04:00:00,-543.8324879548691,
2023-01-03 06:00:00,-552.00054231377,
2023-01-03 08:00:00,-560.2388476053684,
2023-01-03 10:30:00,-540.1718561308135,
2023-01-03 11:00:00,-532.8719314487753,
2023-01-03 23:59:59,-546.8647671089402,c
2023-01-04 00:00:00,-510.2224882245546,
2023-01-04 03:30:00,-526.0533872368615,
2023-01-04 04:00:00,-513.2929077165718,
2023-01-04 06:00:00,-500.1365316372885,
2023-01-04 08:00:00,-492.8683139588793,
2023-01-04 10:30:00,-460.00490717520097,
2023-01-04 11:00:00,-460.4536669629015,
2023-01-04 23:59:59,-475.4181356780173,c
2023-01-05 00:00:00,-498.8331571835106,
2023-01-05 03:30:00,-466.5266710408778,
2023-01-05 04:00:00,-439.19732000586373,
2023-01-05 06:00:00,-492.9932292657959,
2023-01-05 08:00:00,-472.4896036572027,
2023-01-05 10:30:00,-525.0288781716872,
2023-01-05 11:00:00,-517.7212864511694,
2023-01-05 23:59:59,-475.6726794473743,c
2023-01-06 00:00:00,-402.19971918159445,
2023-01-06 03:30:00,-452.102865942009,
2023-01-06 04:00:00,-483.3564185429768,
2023-01-06 06:00:00,-427.43265452994274,
2023-01-06 08:00:00,-423.68440496353014,
2023-01-06 10:30:00,-371.73900003583185,
2023-01-06 11:00:00,-338.12100814355654,
2023-01-06 23:59:59,-377.34637497538915,w
2023-01-09 00:00:00,-405.8833385203425,
2023-01-09 03:30:00,-416.6958502938105,
2023-01-09 04:00:00,-425.0605855960148,
2023-01-09 06:00:00,-433.60923052259386,
2023-01-09 08:00:00,-420.0643215506443,
2023-01-09 10:30:00,-389.45299606281606,
2023-01-09 11:00:00,-381.8372481618326,
2023-01-09 23:59:59,-412.0134343172349,c
2023-01-10 00:00:00,-388.37944500856156,
2023-01-10 03:30:00,-445.1668614446662,
2023-01-10 04:00:00,-461.27745178673285,
2023-01-10 06:00:00,-447.93376143618116,
2023-01-10 08:00:00,-421.6720529258246,
2023-01-10 10:30:00,-476.19840769364873,
2023-01-10 11:00:00,-454.8159805138848,
2023-01-10 23:59:59,-496.6211818546999,c
2023-01-11 00:00:00,-532.627101315682,
2023-01-11 03:30:00,-599.1831209154425,
2023-01-11 04:00:00,-588.5184890207929,
2023-01-11 06:00:00,-494.6140115208009,
2023-01-11 08:00:00,-501.1704316120795,
2023-01-11 10:30:00,-505.85485231056555,
2023-01-11 11:00:00,-515.123944758875,
2023-01-11 23:59:59,-573.7599734761416,c
2023-01-12 00:00:00,-556.3705745259495,
2023-01-12 03:30:00,-523.2009693505161,
2023-01-12 04:00:00,-534.7538606810886,
2023-01-12 06:00:00,-556.4348745034831,
2023-01-12 08:00:00,-468.03085436047604,
2023-01-12 10:30:00,-489.4296617337086,
2023-01-12 11:00:00,-490.44079910615164,
2023-01-12 23:59:59,-532.5915253495032,c
2023-01-13 00:00:00,-495.3484630078974,
2023-01-13 03:30:00,-567.4528553591708,
2023-01-13 04:00:00,-592.3088082454733,
2023-01-13 06:00:00,-670.8402777391802,
2023-01-13 08:00:00,-663.1514728822958,
2023-01-13 10:30:00,-681.5050251225612,
2023-01-13 11:00:00,-665.8321437319619,
2023-01-13 23:59:59,-587.3412372059474,w
