date,XBI_2022_Q1,meta
2022-02-11 00:00:00,622.3852350812347,
2022-02-11 10:00:00,602.0661389624169,
2022-02-11 10:30:00,619.0997498526051,
2022-02-11 12:00:00,590.1657057304662,
2022-02-11 13:30:00,587.5661391177962,
2022-02-11 15:00:00,552.6638343184876,
2022-02-11 15:30:30,552.6638343184876,
2022-02-11 23:59:59,561.3747340921249,w
2022-02-14 00:00:00,523.6361684440114,
2022-02-14 10:00:00,522.2205175014036,
2022-02-14 10:30:00,539.3487815618469,
2022-02-14 12:00:00,563.3601499681702,
2022-02-14 13:30:00,543.6140929904609,
2022-02-14 15:00:00,523.4421775135412,
2022-02-14 15:30:30,523.4421775135412,
2022-02-14 23:59:59,523.0738774116238,c
2022-02-15 00:00:00,557.6241486556637,
2022-02-15 10:00:00,550.7103257859677,
2022-02-15 10:30:00,549.044090865621,
2022-02-15 12:00:00,576.8599151065109,
2022-02-15 13:30:00,587.023090594833,
2022-02-15 15:00:00,590.3871028945845,
2022-02-15 15:30:30,590.3871028945845,
2022-02-15 23:59:59,585.6919395975532,c
2022-02-16 00:00:00,572.2195734842393,
2022-02-16 10:00:00,525.1442457762956,
2022-02-16 10:30:00,520.9752696291216,
2022-02-16 12:00:00,544.446086631458,
2022-02-16 13:30:00,509.04380479314966,
2022-02-16 15:00:00,522.8802147923602,
2022-02-16 15:30:30,522.8802147923602,
2022-02-16 23:59:59,516.8118522413772,c
2022-02-17 00:00:00,475.5026600222965,
2022-02-17 10:00:00,498.40813784703846,
2022-02-17 10:30:00,489.96643607766055,
2022-02-17 12:00:00,469.572969536885,
2022-02-17 13:30:00,470.80067961982945,
2022-02-17 15:00:00,471.1735685088862,
2022-02-17 15:30:30,471.1735685088862,
2022-02-17 23:59:59,425.00502587592905,c
2022-02-18 00:00:00,421.59365062318636,
2022-02-18 10:00:00,441.54947352226895,
2022-02-18 10:30:00,411.90904550968185,
2022-02-18 12:00:00,408.0378977066305,
2022-02-18 13:30:00,427.962439178448,
2022-02-18 15:00:00,426.4711925845023,
2022-02-18 15:30:30,426.4711925845023,
2022-02-18 23:59:59,431.60699048352785,w
2022-02-21 00:00:00,431.60699048352785,
2022-02-21 10:00:00,431.60699048352785,
2022-02-21 10:30:00,431.60699048352785,
2022-02-21 12:00:00,431.60699048352785,
2022-02-21 13:30:00,431.60699048352785,
2022-02-21 15:00:00,431.60699048352785,
2022-02-21 15:30:30,431.60699048352785,
2022-02-21 23:59:59,431.60699048352785,c
2022-02-22 00:00:00,354.8729376337119,
2022-02-22 10:00:00,405.38823992348557,
2022-02-22 10:30:00,394.32337889679104,
2022-02-22 12:00:00,351.9498427724476,
2022-02-22 13:30:00,383.4621518251022,
2022-02-22 15:00:00,386.9266328138814,
2022-02-22 15:30:30,386.9266328138814,
2022-02-22 23:59:59,382.3752654785602,c
2022-02-23 00:00:00,579.6731649774831,
2022-02-23 10:00:00,508.9923461751072,
2022-02-23 10:30:00,486.27852695236993,
2022-02-23 12:00:00,478.3960402675865,
2022-02-23 13:30:00,485.3151390718399,
2022-02-23 15:00:00,467.0149329914018,
2022-02-23 15:30:30,467.0149329914018,
2022-02-23 23:59:59,448.0615464539319,c
2022-02-24 00:00:00,424.6090336678992,
2022-02-24 10:00:00,496.0480666705795,
2022-02-24 10:30:00,508.33565741145185,
2022-02-24 12:00:00,478.08411180715495,
2022-02-24 13:30:00,439.1700580879352,
2022-02-24 15:00:00,466.1913330715581,
2022-02-24 15:30:30,466.1913330715581,
2022-02-24 23:59:59,456.5915570797338,c
2022-02-25 00:00:00,449.7840031027871,
2022-02-25 10:00:00,427.7458961910546,
2022-02-25 10:30:00,444.4347185891487,
2022-02-25 12:00:00,502.08608203291544,
2022-02-25 13:30:00,494.9871574963604,
2022-02-25 15:00:00,505.98079460067186,
2022-02-25 15:30:30,505.98079460067186,
2022-02-25 23:59:59,500.4214969177584,w
2022-02-28 00:00:00,508.2443753207608,
2022-02-28 10:00:00,482.12450215223055,
2022-02-28 10:30:00,487.9799418870657,
2022-02-28 12:00:00,488.8800672019603,
2022-02-28 13:30:00,480.89446946513453,
2022-02-28 15:00:00,460.77344997424734,
2022-02-28 15:30:30,460.77344997424734,s
2022-02-28 23:59:59,480.17998461538775,c
2022-03-01 00:00:00,440.51194091760703,
2022-03-01 10:00:00,425.85989221636635,
2022-03-01 10:30:00,441.4286888276855,
2022-03-01 12:00:00,416.91936945650764,
2022-03-01 13:30:00,408.16371317478024,
2022-03-01 15:00:00,398.79878302906343,
2022-03-01 15:30:30,398.79878302906343,
2022-03-01 23:59:59,404.45009667987836,c
2022-03-02 00:00:00,315.7266037446659,
2022-03-02 10:00:00,274.16610513829505,
