date,DW_2022_Q3,meta
2022-09-02 00:00:00,-183.55744389097353,
2022-09-02 10:00:00,-179.61956280795746,
2022-09-02 10:30:00,-178.4061600310721,
2022-09-02 12:00:00,-175.63766482857753,
2022-09-02 13:30:00,-177.9054211966388,
2022-09-02 15:00:00,-182.62003949046834,
2022-09-02 15:30:30,-182.62003949046834,
2022-09-02 23:59:59,-177.63632576913952,w
2022-09-05 00:00:00,-177.63632576913952,
2022-09-05 10:00:00,-177.63632576913952,
2022-09-05 10:30:00,-177.63632576913952,
2022-09-05 12:00:00,-177.63632576913952,
2022-09-05 13:30:00,-177.63632576913952,
2022-09-05 15:00:00,-177.63632576913952,
2022-09-05 15:30:30,-177.63632576913952,
2022-09-05 23:59:59,-177.63632576913952,c
2022-09-06 00:00:00,-187.25236139527524,
2022-09-06 10:00:00,-174.11551672535867,
2022-09-06 10:30:00,-162.875730713994,
2022-09-06 12:00:00,-156.7055118830497,
2022-09-06 13:30:00,-151.68707356916497,
2022-09-06 15:00:00,-147.55888959133128,
2022-09-06 15:30:30,-147.55888959133128,
2022-09-06 23:59:59,-151.43603571822817,c
2022-09-07 00:00:00,-136.26315848103096,
2022-09-07 10:00:00,-113.71055567695896,
2022-09-07 10:30:00,-109.78382478850963,
2022-09-07 12:00:00,-95.08784043121065,
2022-09-07 13:30:00,-91.99930769110179,
2022-09-07 15:00:00,-86.12959764613434,
2022-09-07 15:30:30,-86.12959764613434,
2022-09-07 23:59:59,-85.94070828017075,c
2022-09-08 00:00:00,-74.99446651940804,
2022-09-08 10:00:00,-53.73669223921753,
2022-09-08 10:30:00,-60.967432462730216,
2022-09-08 12:00:00,-60.64698817897349,
2022-09-08 13:30:00,-59.28821659328277,
2022-09-08 15:00:00,-50.71269451383108,
2022-09-08 15:30:30,-50.71269451383108,
2022-09-08 23:59:59,-47.42687441364211,c
2022-09-09 00:00:00,-64.85351029352819,
2022-09-09 10:00:00,-50.69173179488966,
2022-09-09 10:30:00,-60.20231049909688,
2022-09-09 12:00:00,-58.011788194526204,
2022-09-09 13:30:00,-49.396350591361326,
2022-09-09 15:00:00,-60.54640931536615,
2022-09-09 15:30:30,-60.54640931536615,
2022-09-09 23:59:59,-66.71571607144358,w
2022-09-12 00:00:00,-89.08719071896857,
2022-09-12 10:00:00,-108.276134121636,
2022-09-12 10:30:00,-106.70782920444631,
2022-09-12 12:00:00,-100.07529024482861,
2022-09-12 13:30:00,-88.75470285878379,
2022-09-12 15:00:00,-85.01744978533043,
2022-09-12 15:30:30,-85.01744978533043,
2022-09-12 23:59:59,-83.14274650085822,c
2022-09-13 00:00:00,-77.96109958826038,
2022-09-13 10:00:00,-81.44125961070407,
2022-09-13 10:30:00,-60.46891538434707,
2022-09-13 12:00:00,-60.43417713581053,
2022-09-13 13:30:00,-52.958278697707016,
2022-09-13 15:00:00,-47.067341116905254,
2022-09-13 15:30:30,-47.067341116905254,
2022-09-13 23:59:59,-38.75187241153212,c
2022-09-14 00:00:00,-44.982280831437535,
2022-09-14 10:00:00,-44.4335679328489,
2022-09-14 10:30:00,-23.443154126530306,
2022-09-14 12:00:00,-15.820258013029541,
2022-09-14 13:30:00,-15.81325750396665,
2022-09-14 15:00:00,-12.569937082745572,
2022-09-14 15:30:30,-12.569937082745572,
2022-09-14 23:59:59,-5.503714755105136,c
2022-09-15 00:00:00,-3.468457047744163,
2022-09-15 10:00:00,6.845439031710839,
2022-09-15 10:30:00,-4.929595514612686,
2022-09-15 12:00:00,-3.8950779681985495,
2022-09-15 13:30:00,3.5350680260311798,
2022-09-15 15:00:00,2.939645354313619,
2022-09-15 15:30:30,2.939645354313619,
2022-09-15 23:59:59,-2.8493212229411746,c
2022-09-16 00:00:00,-17.660916132319027,
2022-09-16 10:00:00,-17.134930760611663,
2022-09-16 10:30:00,-23.861422709632517,
2022-09-16 12:00:00,-12.177370251405495,
2022-09-16 13:30:00,-9.220960834817841,
2022-09-16 15:00:00,-22.66853003597434,
2022-09-16 15:30:30,-22.66853003597434,q
2022-09-16 23:59:59,-14.560933076421467,w
2022-09-19 00:00:00,-0.6413799577583035,
2022-09-19 10:00:00,-11.134934542482906,
2022-09-19 10:30:00,-16.048951019394057,
2022-09-19 12:00:00,-2.2765497112786655,
2022-09-19 13:30:00,-1.6437035554995525,
2022-09-19 15:00:00,7.551142805996424,
2022-09-19 15:30:30,7.551142805996424,
2022-09-19 23:59:59,8.558106635198435,c
2022-09-20 00:00:00,18.84097959420988,
2022-09-20 10:00:00,6.798999867608217,
2022-09-20 10:30:00,16.294378821434933,
2022-09-20 12:00:00,29.819674087140317,
2022-09-20 13:30:00,25.562173073795837,
2022-09-20 15:00:00,22.341961168804954,
2022-09-20 15:30:30,22.341961168804954,
2022-09-20 23:59:59,26.255536732656847,c
2022-09-21 00:00:00,15.198018890141261,
2022-09-21 10:00:00,20.958689098811,
2022-09-21 10:30:00,20.079188619629356,
2022-09-21 12:00:00,21.73521563291579,
2022-09-21 13:30:00,20.200994202592874,
2022-09-21 15:00:00,31.447151673174417,
2022-09-21 15:30:30,31.447151673174417,
2022-09-21 23:59:59,16.023456781357844,c
2022-09-22 00:00:00,1.7655712332192586,
2022-09-22 10:00:00,-15.295055345234221,
2022-09-22 10:30:00,-21.79018935542845,
2022-09-22 12:00:00,-22.06453656543496,
2022-09-22 13:30:00,-22.18753829783702,
2022-09-22 15:00:00,-20.977446171088,
2022-09-22 15:30:30,-20.977446171088,
2022-09-22 23:59:59,-8.79980670542675,c
2022-09-23 00:00:00,-14.451346016634826,
2022-09-23 10:00:00,4.047727196857302,
2022-09-23 10:30:00,-3.8583460808998034,
2022-09-23 12:00:00,-1.0762825671136902,
2022-09-23 13:30:00,-1.109953339948774,
2022-09-23 15:00:00,-4.6657617646017115,
2022-09-23 15:30:30,-4.6657617646017115,s
2022-09-23 23:59:59,0.0,a
2022-09-26 00:00:00,12.549140377175043,
2022-09-26 10:00:00,41.52892302677044,
2022-09-26 10:30:00,44.149482598676144,
2022-09-26 12:00:00,31.618104392007513,
2022-09-26 13:30:00,37.45969356107973,
2022-09-26 15:00:00,48.32974183948683,
2022-09-26 15:30:30,48.32974183948683,
2022-09-26 23:59:59,40.854240893696364,c
2022-09-27 00:00:00,34.954347357691034,
2022-09-27 10:00:00,44.96976781076847,
2022-09-27 10:30:00,40.095415304135834,
2022-09-27 12:00:00,50.910297614231865,
2022-09-27 13:30:00,47.44980014127235,
2022-09-27 15:00:00,45.20977411383576,
2022-09-27 15:30:30,45.20977411383576,
2022-09-27 23:59:59,51.58792306548149,c
2022-09-28 00:00:00,51.1581788122993,
2022-09-28 10:00:00,56.26092995791968,
2022-09-28 10:30:00,58.9554140048123,
2022-09-28 12:00:00,60.51336827008846,
2022-09-28 13:30:00,57.156135660090314,
2022-09-28 15:00:00,60.94750466672093,
2022-09-28 15:30:30,60.94750466672093,
2022-09-28 23:59:59,54.71893457768014,c
2022-09-29 00:00:00,55.88830538940299,
2022-09-29 10:00:00,62.66549948055429,
2022-09-29 10:30:00,62.004007160956306,
2022-09-29 12:00:00,43.75906878234773,
2022-09-29 13:30:00,38.96719100686591,
2022-09-29 15:00:00,37.3422382179136,
2022-09-29 15:30:30,37.3422382179136,
2022-09-29 23:59:59,33.74644490881569,c
2022-09-30 00:00:00,35.807745242267906,
2022-09-30 10:00:00,51.86543627418061,
2022-09-30 10:30:00,54.25947604980628,
2022-09-30 12:00:00,50.28346095238285,
2022-09-30 13:30:00,42.94672162005811,
2022-09-30 15:00:00,36.522153275727604,
2022-09-30 15:30:30,36.522153275727604,
2022-09-30 23:59:59,32.858364262610685,e
2022-10-03 00:00:00,2.5975834216854103,
2022-10-03 10:00:00,-7.120863508809858,
2022-10-03 10:30:00,-13.802118673047008,
2022-10-03 12:00:00,-21.58617156035928,
2022-10-03 13:30:00,-21.145174234976,
2022-10-03 15:00:00,-15.82410814491416,
2022-10-03 15:30:30,-15.82410814491416,
2022-10-03 23:59:59,-18.05336316432575,c
2022-10-04 00:00:00,-5.943583552742595,
2022-10-04 10:00:00,-6.892322514016879,
2022-10-04 10:30:00,-16.25817037559666,
2022-10-04 12:00:00,-25.061708906851575,
2022-10-04 13:30:00,-33.025765731861355,
2022-10-04 15:00:00,-29.673456848122246,
2022-10-04 15:30:30,-29.673456848122246,
2022-10-04 23:59:59,-26.05281458997032,c
2022-10-05 00:00:00,-38.155666660552896,
2022-10-05 10:00:00,-52.56965048845089,
2022-10-05 10:30:00,-49.6642778200262,
2022-10-05 12:00:00,-49.60069755179481,
2022-10-05 13:30:00,-46.64232044750669,
2022-10-05 15:00:00,-43.418502835456295,
2022-10-05 15:30:30,-43.418502835456295,
2022-10-05 23:59:59,-39.51496362733094,c
2022-10-06 00:00:00,-33.06252180695046,
2022-10-06 10:00:00,-22.667416231482218,
2022-10-06 10:30:00,-28.332016614405656,
2022-10-06 12:00:00,-32.09948180346713,
2022-10-06 13:30:00,-35.461832208217274,
2022-10-06 15:00:00,-37.61875308623003,
2022-10-06 15:30:30,-37.61875308623003,
2022-10-06 23:59:59,-43.17620804254227,c
2022-10-07 00:00:00,-60.74871612816743,
2022-10-07 10:00:00,-79.93796266138462,
2022-10-07 10:30:00,-77.26148437512829,
2022-10-07 12:00:00,-86.15593547453096,
2022-10-07 13:30:00,-92.45760263265495,
2022-10-07 15:00:00,-95.2090329038146,
2022-10-07 15:30:30,-95.2090329038146,
2022-10-07 23:59:59,-98.04854786958197,w
2022-10-10 00:00:00,-102.11090764063617,
2022-10-10 10:00:00,-132.19396399528384,
2022-10-10 10:30:00,-127.45279777748084,
2022-10-10 12:00:00,-119.02185741186759,
2022-10-10 13:30:00,-116.82625027155507,
2022-10-10 15:00:00,-109.43231526123176,
2022-10-10 15:30:30,-109.43231526123176,
2022-10-10 23:59:59,-107.85436007683072,c
2022-10-11 00:00:00,-97.18243125479843,
2022-10-11 10:00:00,-131.87904591790132,
2022-10-11 10:30:00,-136.59300175085986,
2022-10-11 12:00:00,-128.92954576353264,
2022-10-11 13:30:00,-131.3352660262273,
2022-10-11 15:00:00,-135.3822503051851,
2022-10-11 15:30:30,-135.3822503051851,
2022-10-11 23:59:59,-129.3456291441428,c
2022-10-12 00:00:00,-132.6417740163916,
2022-10-12 10:00:00,-139.33833820257954,
2022-10-12 10:30:00,-138.46513684680897,
2022-10-12 12:00:00,-144.8235493277121,
2022-10-12 13:30:00,-148.58567731940826,
2022-10-12 15:00:00,-149.5828461417759,
2022-10-12 15:30:30,-149.5828461417759,
2022-10-12 23:59:59,-141.40579246558966,c
2022-10-13 00:00:00,-170.4953348258762,
2022-10-13 10:00:00,-198.46169440974217,
2022-10-13 10:30:00,-191.63967971405748,
2022-10-13 12:00:00,-193.35024465924715,
2022-10-13 13:30:00,-190.99464494784922,
2022-10-13 15:00:00,-189.79583771036437,
2022-10-13 15:30:30,-189.79583771036437,
2022-10-13 23:59:59,-187.40382378411232,c
2022-10-14 00:00:00,-169.860494674154,
2022-10-14 10:00:00,-189.19808032945107,
2022-10-14 10:30:00,-178.06368239664198,
2022-10-14 12:00:00,-196.68274204379352,
2022-10-14 13:30:00,-188.5476415086049,
2022-10-14 15:00:00,-188.8602164833874,
2022-10-14 15:30:30,-188.8602164833874,
2022-10-14 23:59:59,-188.23898675481306,w
