date,CAD_MISC_2021_Q1,meta
2021-03-16 15:30:30,-171.8519673261835,
2021-03-16 23:59:59,-132.19298400924163,c
2021-03-17 00:00:00,-100.66588153842531,
2021-03-17 10:00:00,-74.37783817467425,
2021-03-17 10:30:00,-104.14526814329656,
2021-03-17 12:00:00,-101.16165889821241,
2021-03-17 13:30:00,-120.41724095261088,
2021-03-17 15:00:00,-315.1002302699617,
2021-03-17 15:30:30,-315.1002302699617,
2021-03-17 23:59:59,-255.4147159357126,c
2021-03-18 00:00:00,-159.16689504118585,
2021-03-18 10:00:00,-155.8830113907752,
2021-03-18 10:30:00,-133.9278303254814,
2021-03-18 12:00:00,-177.97748965546816,
2021-03-18 13:30:00,-202.08546861660216,
2021-03-18 15:00:00,-150.76003734085498,
2021-03-18 15:30:30,-150.76003734085498,
2021-03-18 23:59:59,-171.7754973491592,c
2021-03-19 00:00:00,-206.922503452377,
2021-03-19 10:00:00,-185.4448163707384,
2021-03-19 10:30:00,-213.92128019441043,
2021-03-19 12:00:00,-238.43615110835526,
2021-03-19 13:30:00,-224.4177450709576,
2021-03-19 15:00:00,-223.47838632298772,
2021-03-19 15:30:30,-223.47838632298772,
2021-03-19 23:59:59,-211.40679499629005,e
2021-03-22 00:00:00,-181.05673301173556,
2021-03-22 10:00:00,-155.14348946424798,
2021-03-22 10:30:00,-195.8665365538236,
2021-03-22 12:00:00,-196.85368929084507,
2021-03-22 13:30:00,-164.03738920406795,
2021-03-22 15:00:00,-152.42870542511992,
2021-03-22 15:30:30,-152.42870542511992,
2021-03-22 23:59:59,-166.23671574900982,c
2021-03-23 00:00:00,-163.44816103825906,
2021-03-23 10:00:00,-109.12298620982074,
2021-03-23 10:30:00,-107.3341899202187,
2021-03-23 12:00:00,-107.30136344508173,
2021-03-23 13:30:00,-46.82409866672606,
2021-03-23 15:00:00,-51.5939528973322,
2021-03-23 15:30:30,-51.5939528973322,
2021-03-23 23:59:59,-41.90488027567517,c
2021-03-24 00:00:00,-60.072886084579295,
2021-03-24 10:00:00,-38.23108653647432,
2021-03-24 10:30:00,-28.045028150121652,
2021-03-24 12:00:00,-70.90252361649436,
2021-03-24 13:30:00,-55.30073939103022,
2021-03-24 15:00:00,-39.353595173855865,
2021-03-24 15:30:30,-39.353595173855865,
2021-03-24 23:59:59,-18.688003314022353,c
2021-03-25 00:00:00,13.00457173576251,
2021-03-25 10:00:00,23.52264547071718,
2021-03-25 10:30:00,25.253652886576674,
2021-03-25 12:00:00,77.95252468717808,
2021-03-25 13:30:00,80.81981328295296,
2021-03-25 15:00:00,74.8227748237041,
2021-03-25 15:30:30,74.8227748237041,
2021-03-25 23:59:59,41.58972064169939,c
2021-03-26 00:00:00,48.31269113574672,
2021-03-26 10:00:00,45.64166476520768,
2021-03-26 10:30:00,57.16492560779079,
2021-03-26 12:00:00,42.50466443046207,
2021-03-26 13:30:00,73.95359399958033,
2021-03-26 15:00:00,29.954288751252534,
2021-03-26 15:30:30,29.954288751252534,
2021-03-26 23:59:59,-25.200442507824846,w
2021-03-29 00:00:00,-6.1677455061671935,
2021-03-29 10:00:00,50.20259727229859,
2021-03-29 10:30:00,65.56643005552178,
2021-03-29 12:00:00,67.46929502084822,
2021-03-29 13:30:00,-4.730298741451406,
2021-03-29 15:00:00,-44.634935824838976,
2021-03-29 15:30:30,-44.634935824838976,
2021-03-29 23:59:59,-86.07222539913346,c
2021-03-30 00:00:00,35.73529722203784,
2021-03-30 10:00:00,89.91348079942509,
2021-03-30 10:30:00,39.495886906339365,
2021-03-30 12:00:00,42.24305531432765,
2021-03-30 13:30:00,71.75436106399138,
2021-03-30 15:00:00,120.05598367824678,
2021-03-30 15:30:30,120.05598367824678,
2021-03-30 23:59:59,106.69187633562433,c
2021-03-31 00:00:00,83.64883136184835,
2021-03-31 10:00:00,50.38212315102464,
2021-03-31 10:30:00,40.90405814166843,
2021-03-31 12:00:00,-24.436266664855793,
2021-03-31 13:30:00,-51.872205174935516,
2021-03-31 15:00:00,-21.927402671628442,
2021-03-31 15:30:30,-21.927402671628442,
2021-03-31 23:59:59,39.518992225164766,c
2021-04-01 00:00:00,-66.69692475442571,
2021-04-01 10:00:00,-77.66794381739237,
2021-04-01 10:30:00,-79.45187760274348,
2021-04-01 12:00:00,-93.83999077382214,
2021-04-01 13:30:00,-173.80209995806035,
2021-04-01 15:00:00,-180.5092350309933,
2021-04-01 15:30:30,-180.5092350309933,
2021-04-01 23:59:59,-201.58042276645756,c
2021-04-02 00:00:00,-201.58042276645756,
2021-04-02 10:00:00,-201.58042276645756,
2021-04-02 10:30:00,-201.58042276645756,
2021-04-02 12:00:00,-201.58042276645756,
2021-04-02 13:30:00,-201.58042276645756,
2021-04-02 15:00:00,-201.58042276645756,
2021-04-02 15:30:30,-201.58042276645756,
2021-04-02 23:59:59,-201.58042276645756,w
