date,AS_GUNR_2022_Q2,meta
2022-06-14 23:59:59,161.79249968125373,c
2022-06-15 00:00:00,157.19474992056598,
2022-06-15 01:00:00,176.00832939708243,
2022-06-15 02:30:00,189.73641449776733,
2022-06-15 03:00:00,186.77687362366805,
2022-06-15 18:30:00,182.24195059657222,
2022-06-15 20:00:00,169.4118788222827,
2022-06-15 23:00:00,178.48739769841472,
2022-06-15 23:59:59,198.5466630090525,c
2022-06-16 00:00:00,171.22746755622256,
2022-06-16 01:00:00,185.1310233299048,
2022-06-16 02:30:00,171.8760747667484,
2022-06-16 03:00:00,171.79660468237807,
2022-06-16 18:30:00,194.55116972070664,
2022-06-16 20:00:00,188.36901388922524,
2022-06-16 23:00:00,164.6073481855392,
2022-06-16 23:59:59,188.54930046765162,c
2022-06-17 00:00:00,217.8184067793054,
2022-06-17 01:00:00,188.24252413720092,
2022-06-17 02:30:00,203.21210502804638,
2022-06-17 03:00:00,202.83531996440615,
2022-06-17 18:30:00,202.83531996440615,
2022-06-17 20:00:00,202.83531996440615,
2022-06-17 23:00:00,202.83531996440615,
2022-06-17 23:59:59,174.2678271424727,e
2022-06-20 00:00:00,127.66270224028108,
2022-06-20 01:00:00,128.19724386682583,
2022-06-20 02:30:00,138.9421379594778,
2022-06-20 03:00:00,138.52184349437266,
2022-06-20 18:30:00,140.30972412216101,
2022-06-20 20:00:00,116.44922494868729,
2022-06-20 23:00:00,135.84028157721013,
2022-06-20 23:59:59,135.10009074540972,c
2022-06-21 00:00:00,124.86160261563487,
2022-06-21 01:00:00,94.14044118992751,
2022-06-21 02:30:00,90.95709564389517,
2022-06-21 03:00:00,90.86990865535859,
2022-06-21 18:30:00,91.83049835597535,
2022-06-21 20:00:00,108.32195749012863,
2022-06-21 23:00:00,167.6633493997981,
2022-06-21 23:59:59,193.29263908745088,c
2022-06-22 00:00:00,199.37185596466338,
2022-06-22 01:00:00,207.08100532558,
2022-06-22 02:30:00,206.141618284963,
2022-06-22 03:00:00,206.0752369234233,
2022-06-22 18:30:00,204.642811106532,
2022-06-22 20:00:00,199.62650029277916,
2022-06-22 23:00:00,203.6779619492138,
2022-06-22 23:59:59,212.46799553553706,c
2022-06-23 00:00:00,189.1482080750386,
2022-06-23 01:00:00,188.38615610540842,
2022-06-23 02:30:00,196.03009291615103,
2022-06-23 03:00:00,196.48439866966305,
2022-06-23 18:30:00,196.48439866966305,
2022-06-23 20:00:00,196.48439866966305,
2022-06-23 23:00:00,207.01572799657288,
2022-06-23 23:59:59,182.53350326290752,c
2022-06-24 00:00:00,167.9012566674735,
2022-06-24 01:00:00,171.57679222688853,
2022-06-24 02:30:00,172.96771459405863,
2022-06-24 03:00:00,172.97730495243468,
2022-06-24 18:30:00,172.97730495243468,
2022-06-24 20:00:00,172.97730495243468,
2022-06-24 23:00:00,172.97730495243468,
2022-06-24 23:59:59,174.89105826188938,w
2022-06-27 00:00:00,157.6829599146065,
2022-06-27 01:00:00,162.2086457055466,
2022-06-27 02:30:00,161.8106433786054,
2022-06-27 03:00:00,162.2155313089329,
2022-06-27 18:30:00,163.2222185377193,
2022-06-27 20:00:00,174.74119484338758,
2022-06-27 23:00:00,186.43412863487924,
2022-06-27 23:59:59,172.7590921496419,c
2022-06-28 00:00:00,181.83648804058862,
2022-06-28 01:00:00,164.2944270839671,
2022-06-28 02:30:00,150.321964547059,
2022-06-28 03:00:00,150.11147353473893,
2022-06-28 18:30:00,158.01113351110212,
2022-06-28 20:00:00,149.88286229548794,
2022-06-28 23:00:00,82.81441935877024,
2022-06-28 23:59:59,73.17294049912539,c
2022-06-29 00:00:00,103.75497587931636,
2022-06-29 01:00:00,121.49639789078924,
2022-06-29 02:30:00,101.71136808163374,
2022-06-29 03:00:00,101.79695278565214,
2022-06-29 18:30:00,99.83004649022155,
2022-06-29 20:00:00,108.16049556565781,
2022-06-29 23:00:00,74.92393267500847,
2022-06-29 23:59:59,107.2798265915801,c
2022-06-30 00:00:00,98.27276956660694,
2022-06-30 01:00:00,117.49657187884236,
2022-06-30 02:30:00,92.48562103616041,
2022-06-30 03:00:00,92.25448206968986,
2022-06-30 18:30:00,90.19506900475517,
2022-06-30 20:00:00,94.14223680353643,
2022-06-30 23:00:00,162.78908525088605,
2022-06-30 23:59:59,151.6817669148029,c
2022-07-01 00:00:00,191.48063469854833,
2022-07-01 01:00:00,195.8964623167576,
2022-07-01 02:30:00,155.02081108327957,
2022-07-01 03:00:00,154.98749170326937,
2022-07-01 18:30:00,154.98749170326937,
2022-07-01 20:00:00,154.98749170326937,
2022-07-01 23:00:00,154.98749170326937,
2022-07-01 23:59:59,176.70148741995195,w
