date,DWFACT_2022_Q2,meta
2022-03-28 15:00:00,-0.654616572098206,
2022-03-28 15:30:30,-0.654616572098206,
2022-03-28 23:59:59,-3.6323714071669713,c
2022-03-29 00:00:00,-44.724674323784626,
2022-03-29 10:00:00,-52.570477738681674,
2022-03-29 10:30:00,-46.35807123596602,
2022-03-29 12:00:00,-47.74807466868717,
2022-03-29 13:30:00,-50.072913898494946,
2022-03-29 15:00:00,-48.65738305770317,
2022-03-29 15:30:30,-48.65738305770317,
2022-03-29 23:59:59,-40.01867605582173,c
2022-03-30 00:00:00,-30.179346697331525,
2022-03-30 10:00:00,-25.378697426622423,
2022-03-30 10:30:00,-27.345114245314704,
2022-03-30 12:00:00,-21.70680699162837,
2022-03-30 13:30:00,-20.80388741712396,
2022-03-30 15:00:00,-18.91016817180399,
2022-03-30 15:30:30,-18.91016817180399,
2022-03-30 23:59:59,-14.6547475118399,c
2022-03-31 00:00:00,-19.19654398003358,
2022-03-31 10:00:00,-11.209775666097258,
2022-03-31 10:30:00,-17.26869520896294,
2022-03-31 12:00:00,-5.832495036255551,
2022-03-31 13:30:00,-0.540225209197672,
2022-03-31 15:00:00,-2.628958545897973,
2022-03-31 15:30:30,-2.628958545897973,
2022-03-31 23:59:59,7.038054285549151,c
2022-04-01 00:00:00,2.5169281012176157,
2022-04-01 10:00:00,-3.0441919320357442,
2022-04-01 10:30:00,-2.076960374248415,
2022-04-01 12:00:00,-8.755135603186986,
2022-04-01 13:30:00,-11.007192694361379,
2022-04-01 15:00:00,-5.848088949534201,
2022-04-01 15:30:30,-5.848088949534201,
2022-04-01 23:59:59,-7.236868734458881,w
2022-04-04 00:00:00,-8.041397103920986,
2022-04-04 10:00:00,-27.644979766098885,
2022-04-04 10:30:00,-32.66038959134622,
2022-04-04 12:00:00,-25.768344862079786,
2022-04-04 13:30:00,-24.11787160194308,
2022-04-04 15:00:00,-24.014930554780904,
2022-04-04 15:30:30,-24.014930554780904,
2022-04-04 23:59:59,-23.520193181920575,c
2022-04-05 00:00:00,-22.591578531480337,
2022-04-05 10:00:00,-10.6951063357793,
2022-04-05 10:30:00,-12.528227018638205,
2022-04-05 12:00:00,-18.328245757573356,
2022-04-05 13:30:00,-21.619437192682156,
2022-04-05 15:00:00,-19.65808272649565,
2022-04-05 15:30:30,-19.65808272649565,
2022-04-05 23:59:59,-21.441401670926254,c
2022-04-06 00:00:00,-2.694654600763755,
2022-04-06 10:00:00,10.969324903631673,
2022-04-06 10:30:00,6.593320150571969,
2022-04-06 12:00:00,6.580920831049895,
2022-04-06 13:30:00,-4.260661929182589,
2022-04-06 15:00:00,-11.197701873194617,
2022-04-06 15:30:30,-11.197701873194617,
2022-04-06 23:59:59,-10.033920630567835,c
2022-04-07 00:00:00,-8.09240038522043,
2022-04-07 10:00:00,-14.153076330741527,
2022-04-07 10:30:00,-12.243170299755704,
2022-04-07 12:00:00,-5.124774266429142,
2022-04-07 13:30:00,-9.715038981330096,
2022-04-07 15:00:00,-8.77598889919318,
2022-04-07 15:30:30,-8.77598889919318,
2022-04-07 23:59:59,-8.274798717220193,c
2022-04-08 00:00:00,-7.586269024156451,
2022-04-08 10:00:00,-5.28997585794454,
2022-04-08 10:30:00,-17.671888407994643,
2022-04-08 12:00:00,-7.748638558862396,
2022-04-08 13:30:00,-7.351392294975469,
2022-04-08 15:00:00,-4.9147644986584,
2022-04-08 15:30:30,-4.9147644986584,s
2022-04-08 23:59:59,0.0,a
2022-04-11 00:00:00,12.518820533779632,
2022-04-11 10:00:00,4.222570271151426,
2022-04-11 10:30:00,24.159063492212,
2022-04-11 12:00:00,17.72536109370023,
2022-04-11 13:30:00,9.431498351905816,
2022-04-11 15:00:00,9.873672535901903,
2022-04-11 15:30:30,9.873672535901903,
2022-04-11 23:59:59,13.150191861682345,c
2022-04-12 00:00:00,10.101648782633191,
2022-04-12 10:00:00,14.788015305997817,
2022-04-12 10:30:00,14.403087710633372,
2022-04-12 12:00:00,23.56758014691738,
2022-04-12 13:30:00,32.400886709608926,
2022-04-12 15:00:00,36.01721536905623,
2022-04-12 15:30:30,36.01721536905623,
2022-04-12 23:59:59,37.08519826557594,c
2022-04-13 00:00:00,40.732924903106266,
2022-04-13 10:00:00,41.20553643026787,
2022-04-13 10:30:00,37.1987564523466,
2022-04-13 12:00:00,34.9632850507663,
2022-04-13 13:30:00,43.86812080447572,
2022-04-13 15:00:00,41.82167315196665,
2022-04-13 15:30:30,41.82167315196665,
2022-04-13 23:59:59,40.92609727084957,c
0,40.92609727084957,
0,40.92609727084957,
0,40.92609727084957,
0,40.92609727084957,
0,40.92609727084957,
0,40.92609727084957,
0,40.92609727084957,
0,40.92609727084957,
2022-04-14 00:00:00,40.38114246337619,
2022-04-14 10:00:00,55.61005398772883,
2022-04-14 10:30:00,58.46505101041902,
2022-04-14 12:00:00,51.95027159093689,
2022-04-14 13:30:00,61.65116998472317,
2022-04-14 15:00:00,66.78947763776799,
2022-04-14 15:30:30,66.78947763776799,
2022-04-14 23:59:59,72.0599890624546,e
2022-04-15 00:00:00,72.0599890624546,
2022-04-15 10:00:00,72.0599890624546,
2022-04-15 10:30:00,72.0599890624546,
2022-04-15 12:00:00,72.0599890624546,
2022-04-15 13:30:00,72.0599890624546,
2022-04-15 15:00:00,72.0599890624546,
2022-04-15 15:30:30,72.0599890624546,
2022-04-15 23:59:59,72.0599890624546,w
2022-04-18 00:00:00,84.07982364517358,
2022-04-18 10:00:00,75.97066220810217,
2022-04-18 10:30:00,75.09840369931581,
2022-04-18 12:00:00,81.62450057265082,
2022-04-18 13:30:00,90.2314727303453,
2022-04-18 15:00:00,94.20212230390231,
2022-04-18 15:30:30,94.20212230390231,
2022-04-18 23:59:59,95.18574620970082,c
2022-04-19 00:00:00,88.16527155516181,
2022-04-19 10:00:00,61.1986360758259,
2022-04-19 10:30:00,56.88167009471985,
2022-04-19 12:00:00,40.112050515487226,
2022-04-19 13:30:00,38.95971641687515,
2022-04-19 15:00:00,35.39656258392648,
2022-04-19 15:30:30,35.39656258392648,
2022-04-19 23:59:59,29.70077184149676,c
2022-04-20 00:00:00,28.49052197705575,
2022-04-20 10:00:00,28.740777871229568,
2022-04-20 10:30:00,33.018501280380946,
2022-04-20 12:00:00,24.6424683200421,
2022-04-20 13:30:00,27.831845925473175,
2022-04-20 15:00:00,30.846308516065193,
2022-04-20 15:30:30,30.846308516065193,
2022-04-20 23:59:59,36.99810119939934,c
2022-04-21 00:00:00,23.662185726995375,
2022-04-21 10:00:00,39.786862042244735,
2022-04-21 10:30:00,43.6429282634887,
2022-04-21 12:00:00,60.853188826141746,
2022-04-21 13:30:00,42.62477883026688,
2022-04-21 15:00:00,42.84682194770457,
2022-04-21 15:30:30,42.84682194770457,
2022-04-21 23:59:59,45.18194574341396,c
2022-04-22 00:00:00,47.0733407231736,
2022-04-22 10:00:00,68.79061749185934,
2022-04-22 10:30:00,62.54902885678683,
2022-04-22 12:00:00,50.4280562243263,
2022-04-22 13:30:00,51.08075117393764,
2022-04-22 15:00:00,49.85979461067805,
2022-04-22 15:30:30,49.85979461067805,
2022-04-22 23:59:59,55.67918282163953,w
2022-04-25 00:00:00,44.00718814563331,
2022-04-25 10:00:00,49.833483483567846,
2022-04-25 10:30:00,42.01298393388768,
2022-04-25 12:00:00,36.73055830768095,
2022-04-25 13:30:00,35.798799828989985,
2022-04-25 15:00:00,50.37948189778777,
2022-04-25 15:30:30,50.37948189778777,
2022-04-25 23:59:59,41.87038208580162,c
2022-04-26 00:00:00,43.1092820552075,
2022-04-26 10:00:00,60.401338363003276,
2022-04-26 10:30:00,66.80266560341425,
2022-04-26 12:00:00,82.73812527331646,
2022-04-26 13:30:00,84.25574225711631,
2022-04-26 15:00:00,74.80512165843743,
2022-04-26 15:30:30,74.80512165843743,
2022-04-26 23:59:59,73.20255309133424,c
2022-04-27 00:00:00,68.45951770460738,
2022-04-27 10:00:00,65.33041390906612,
2022-04-27 10:30:00,68.21225841501604,
2022-04-27 12:00:00,80.70500671328134,
2022-04-27 13:30:00,73.5649561134588,
2022-04-27 15:00:00,74.62854844874235,
2022-04-27 15:30:30,74.62854844874235,
2022-04-27 23:59:59,74.0608707528742,c
2022-04-28 00:00:00,60.47698410222651,
2022-04-28 10:00:00,54.859827555945685,
2022-04-28 10:30:00,62.24392773148733,
2022-04-28 12:00:00,74.4886651248681,
2022-04-28 13:30:00,61.634362531929156,
2022-04-28 15:00:00,52.310138699382634,
2022-04-28 15:30:30,52.310138699382634,
2022-04-28 23:59:59,53.25336954927309,c
