date,CGW_2021_Q2,meta
2021-04-02 15:00:00,-38.726090919715716,
2021-04-02 15:30:30,-38.726090919715716,
2021-04-02 23:59:59,-38.726090919715716,w
2021-04-05 00:00:00,-41.464560823619195,
2021-04-05 10:00:00,2.3672478926660006,
2021-04-05 10:30:00,-7.718600379251711,
2021-04-05 12:00:00,10.926969246800127,
2021-04-05 13:30:00,12.90814649254753,
2021-04-05 15:00:00,25.160737477961902,
2021-04-05 15:30:30,25.160737477961902,
2021-04-05 23:59:59,37.07985450119713,c
2021-04-06 00:00:00,19.879977034109743,
2021-04-06 10:00:00,16.334934872428676,
2021-04-06 10:30:00,42.78509939822379,
2021-04-06 12:00:00,56.59994370404547,
2021-04-06 13:30:00,58.41132790247411,
2021-04-06 15:00:00,46.988758915325434,
2021-04-06 15:30:30,46.988758915325434,
2021-04-06 23:59:59,61.04862207847282,c
2021-04-07 00:00:00,89.52839443665425,
2021-04-07 10:00:00,66.2061149764022,
2021-04-07 10:30:00,70.27923776365651,
2021-04-07 12:00:00,61.10840329755365,
2021-04-07 13:30:00,41.59010002467767,
2021-04-07 15:00:00,28.915132068184903,
2021-04-07 15:30:30,28.915132068184903,
2021-04-07 23:59:59,56.05303682458543,c
2021-04-08 00:00:00,83.58669960144698,
2021-04-08 10:00:00,80.4488721153757,
2021-04-08 10:30:00,73.37268251481237,
2021-04-08 12:00:00,38.593705006662276,
2021-04-08 13:30:00,41.770020521428705,
2021-04-08 15:00:00,49.49583738772799,
2021-04-08 15:30:30,49.49583738772799,
2021-04-08 23:59:59,47.50585302183708,c
2021-04-09 00:00:00,69.883186699401,
2021-04-09 10:00:00,49.293339047719655,
2021-04-09 10:30:00,47.489834113625875,
2021-04-09 12:00:00,43.98161428737967,
2021-04-09 13:30:00,19.046510489979482,
2021-04-09 15:00:00,5.242597530233979,
2021-04-09 15:30:30,5.242597530233979,
2021-04-09 23:59:59,0.0,a
2021-04-12 00:00:00,-1.143985190458352,
2021-04-12 10:00:00,64.84199869550457,
2021-04-12 10:30:00,61.063521387065975,
2021-04-12 12:00:00,43.616727675443144,
2021-04-12 13:30:00,29.53585548072897,
2021-04-12 15:00:00,25.44717041621334,
2021-04-12 15:30:30,25.44717041621334,
2021-04-12 23:59:59,19.169517047448608,c
2021-04-13 00:00:00,-6.524122818722844,
2021-04-13 10:00:00,59.13812607850514,
2021-04-13 10:30:00,78.56991601138861,
2021-04-13 12:00:00,132.02043410774968,
2021-04-13 13:30:00,146.45128194049857,
2021-04-13 15:00:00,161.5334151599459,
2021-04-13 15:30:30,161.5334151599459,
2021-04-13 23:59:59,139.3122931280659,c
2021-04-14 00:00:00,153.3464492395624,
2021-04-14 10:00:00,117.24571338627266,
2021-04-14 10:30:00,124.01478989368479,
2021-04-14 12:00:00,103.43814794086575,
2021-04-14 13:30:00,102.96050022856707,
2021-04-14 15:00:00,105.6330232229775,
2021-04-14 15:30:30,105.6330232229775,
2021-04-14 23:59:59,129.94200888919022,c
2021-04-15 00:00:00,137.97489291125612,
2021-04-15 10:00:00,164.66446705922635,
2021-04-15 10:30:00,213.53131817751273,
2021-04-15 12:00:00,198.4327359702006,
2021-04-15 13:30:00,192.81729959890754,
2021-04-15 15:00:00,189.1235065726678,
2021-04-15 15:30:30,189.1235065726678,
2021-04-15 23:59:59,204.7718348352364,c
2021-04-16 00:00:00,237.12396125050873,
2021-04-16 10:00:00,202.0299987690787,
2021-04-16 10:30:00,185.85630317140158,
2021-04-16 12:00:00,217.44031888342943,
2021-04-16 13:30:00,216.18914405438863,
2021-04-16 15:00:00,214.31235052054672,
2021-04-16 15:30:30,214.31235052054672,
2021-04-16 23:59:59,206.46189102488552,e
2021-04-19 00:00:00,202.5935697188488,
2021-04-19 10:00:00,137.31506313621958,
2021-04-19 10:30:00,110.73741491304008,
2021-04-19 12:00:00,108.8092498436331,
2021-04-19 13:30:00,126.85274479510326,
2021-04-19 15:00:00,115.62167071598697,
2021-04-19 15:30:30,115.62167071598697,
2021-04-19 23:59:59,116.17243606911234,c
2021-04-20 00:00:00,139.5920690041371,
2021-04-20 10:00:00,193.86820128899626,
2021-04-20 10:30:00,183.01561311597288,
2021-04-20 12:00:00,234.6476230118251,
2021-04-20 13:30:00,237.28417877467336,
2021-04-20 15:00:00,225.77867477478048,
2021-04-20 15:30:30,225.77867477478048,
2021-04-20 23:59:59,229.21318427995539,c
2021-04-21 00:00:00,230.448773818669,
2021-04-21 10:00:00,211.05752729864298,
2021-04-21 10:30:00,191.7801185996791,
2021-04-21 12:00:00,176.7489096452814,
2021-04-21 13:30:00,187.41919087756696,
2021-04-21 15:00:00,174.70935174054694,
2021-04-21 15:30:30,174.70935174054694,
2021-04-21 23:59:59,173.69633065893777,c
2021-04-22 00:00:00,158.3755335802948,
2021-04-22 10:00:00,186.2793249028996,
2021-04-22 10:30:00,230.17474686271316,
2021-04-22 12:00:00,240.58798803463696,
2021-04-22 13:30:00,244.26157327632382,
2021-04-22 15:00:00,225.68970637241137,
2021-04-22 15:30:30,225.68970637241137,
2021-04-22 23:59:59,236.46849653443996,c
2021-04-23 00:00:00,213.14128162238922,
2021-04-23 10:00:00,216.96805832581822,
2021-04-23 10:30:00,187.03714327953685,
2021-04-23 12:00:00,201.3829518484772,
2021-04-23 13:30:00,179.24031413983448,
2021-04-23 15:00:00,137.61383008881285,
2021-04-23 15:30:30,137.61383008881285,
2021-04-23 23:59:59,130.69516773513715,w
2021-04-26 00:00:00,137.73573835898287,
2021-04-26 10:00:00,84.20313966562298,
2021-04-26 10:30:00,60.18633312464908,
2021-04-26 12:00:00,48.262876323901764,
2021-04-26 13:30:00,50.408021749447926,
2021-04-26 15:00:00,56.91794687491529,
2021-04-26 15:30:30,56.91794687491529,
2021-04-26 23:59:59,79.0869675298245,c
2021-04-27 00:00:00,69.42785007273733,
2021-04-27 10:00:00,63.64514048289129,
2021-04-27 10:30:00,40.445905470882735,
2021-04-27 12:00:00,26.99986090774746,
2021-04-27 13:30:00,31.919412495725282,
2021-04-27 15:00:00,-4.853640520800582,
2021-04-27 15:30:30,-4.853640520800582,
2021-04-27 23:59:59,-18.21627074316484,c
2021-04-28 00:00:00,-33.97564446668184,
2021-04-28 10:00:00,-15.641888013889002,
2021-04-28 10:30:00,-44.42410632276824,
2021-04-28 12:00:00,-51.92642868429084,
2021-04-28 13:30:00,-36.15924970914557,
2021-04-28 15:00:00,-38.91665379050892,
2021-04-28 15:30:30,-38.91665379050892,
2021-04-28 23:59:59,-11.864188181953068,c
2021-04-29 00:00:00,17.110720134503936,
2021-04-29 10:00:00,-16.440099879258923,
2021-04-29 10:30:00,-7.9864205121371015,
2021-04-29 12:00:00,-62.48513190478525,
2021-04-29 13:30:00,-64.32774062705903,
2021-04-29 15:00:00,-72.54101585150102,
2021-04-29 15:30:30,-72.54101585150102,
2021-04-29 23:59:59,-75.95669880558762,c
2021-04-30 00:00:00,-72.5668841287511,
2021-04-30 10:00:00,-87.9330187899759,
2021-04-30 10:30:00,-46.95701617764507,
2021-04-30 12:00:00,-28.088832110725434,
2021-04-30 13:30:00,-55.53391534401271,
2021-04-30 15:00:00,-18.279795462621678,
2021-04-30 15:30:30,-18.279795462621678,
2021-04-30 23:59:59,7.921638812247238,w
