date,FCTR_2021_X,meta
2021-10-18 00:00:00,-143.22735759015063,
2021-10-18 10:00:00,-109.54846640141585,
2021-10-18 10:30:00,-123.23176456831686,
2021-10-18 12:00:00,-109.54136081665092,
2021-10-18 13:30:00,-105.78887564877402,
2021-10-18 15:00:00,-87.8835279241818,
2021-10-18 15:30:30,-87.8835279241818,
2021-10-18 23:59:59,-85.50679111625453,c
2021-10-19 00:00:00,-72.41905555021884,
2021-10-19 10:00:00,-74.20649211178181,
2021-10-19 10:30:00,-54.66539857199956,
2021-10-19 12:00:00,-63.720166157738845,
2021-10-19 13:30:00,-68.37440459211336,
2021-10-19 15:00:00,-77.33308512336293,
2021-10-19 15:30:30,-77.33308512336293,
2021-10-19 23:59:59,-80.10456170983991,c
2021-10-20 00:00:00,-58.92184885139153,
2021-10-20 10:00:00,-61.95204748904274,
2021-10-20 10:30:00,-67.87443242533084,
2021-10-20 12:00:00,-77.62751440176311,
2021-10-20 13:30:00,-63.49413320385759,
2021-10-20 15:00:00,-61.858466886813176,
2021-10-20 15:30:30,-61.858466886813176,
2021-10-20 23:59:59,-70.58963612900425,c
2021-10-21 00:00:00,-50.94103267103071,
2021-10-21 10:00:00,-65.9836181698833,
2021-10-21 10:30:00,-64.59054709236142,
2021-10-21 12:00:00,-38.807042463213236,
2021-10-21 13:30:00,-36.72771584673745,
2021-10-21 15:00:00,-30.2263721922655,
2021-10-21 15:30:30,-30.2263721922655,
2021-10-21 23:59:59,-20.120555803093566,c
2021-10-22 00:00:00,-2.6025595430928092,
2021-10-22 10:00:00,23.20153731299945,
2021-10-22 10:30:00,19.359397230170885,
2021-10-22 12:00:00,36.32105149297058,
2021-10-22 13:30:00,25.772118489248157,
2021-10-22 15:00:00,34.30132387577294,
2021-10-22 15:30:30,34.30132387577294,
2021-10-22 23:59:59,38.44555759902198,w
2021-10-25 00:00:00,46.794189504015606,
2021-10-25 10:00:00,32.942655496920054,
2021-10-25 10:30:00,33.3699995201203,
2021-10-25 12:00:00,52.495746674604106,
2021-10-25 13:30:00,43.022549337057455,
2021-10-25 15:00:00,31.855163390812493,
2021-10-25 15:30:30,31.855163390812493,
2021-10-25 23:59:59,28.095634058347457,c
2021-10-26 00:00:00,18.59681198482008,
2021-10-26 10:00:00,1.13367891879642,
2021-10-26 10:30:00,-4.859653642743012,
2021-10-26 12:00:00,13.61768576724495,
2021-10-26 13:30:00,28.12518726493869,
2021-10-26 15:00:00,19.009324987179014,
2021-10-26 15:30:30,19.009324987179014,
2021-10-26 23:59:59,17.361935400889763,c
2021-10-27 00:00:00,18.666950880693435,
2021-10-27 10:00:00,30.170094947526763,
2021-10-27 10:30:00,12.412889370779055,
2021-10-27 12:00:00,25.30223333009053,
2021-10-27 13:30:00,49.8248738227818,
2021-10-27 15:00:00,35.734293678693746,
2021-10-27 15:30:30,35.734293678693746,
2021-10-27 23:59:59,36.18499000337965,c
2021-10-28 00:00:00,70.06088649521422,
2021-10-28 10:00:00,90.0308692790698,
2021-10-28 10:30:00,76.86085468143108,
2021-10-28 12:00:00,48.3644304532113,
2021-10-28 13:30:00,44.04155606444135,
2021-10-28 15:00:00,52.1842914613224,
2021-10-28 15:30:30,52.1842914613224,
2021-10-28 23:59:59,60.70988602196206,c
2021-10-29 00:00:00,56.8402300805555,
2021-10-29 10:00:00,56.85321738620985,
2021-10-29 10:30:00,84.26327010578046,
2021-10-29 12:00:00,92.40745870526331,
2021-10-29 13:30:00,108.91551885282928,
2021-10-29 15:00:00,116.43018335221387,
2021-10-29 15:30:30,116.43018335221387,s
2021-10-29 23:59:59,114.87877843610596,w
2021-11-01 00:00:00,125.55094010252168,
2021-11-01 10:00:00,68.83563075430936,
2021-11-01 10:30:00,28.205662584973084,
2021-11-01 12:00:00,3.7154777343609453,
2021-11-01 13:30:00,1.810101799026711,
2021-11-01 15:00:00,10.115740941074705,
2021-11-01 15:30:30,10.115740941074705,
2021-11-01 23:59:59,0.0,a
2021-11-02 00:00:00,13.72622696537519,
2021-11-02 10:00:00,70.1088552205025,
2021-11-02 10:30:00,73.7889690562024,
2021-11-02 12:00:00,88.84633557863543,
2021-11-02 13:30:00,87.79284997971405,
2021-11-02 15:00:00,93.56102195980469,
2021-11-02 15:30:30,93.56102195980469,
2021-11-02 23:59:59,76.59382887281868,c
0,76.59382887281868,
0,76.59382887281868,
0,76.59382887281868,
0,76.59382887281868,
0,76.59382887281868,
0,76.59382887281868,
0,76.59382887281868,
0,76.59382887281868,
2021-11-03 00:00:00,103.64982197720843,
2021-11-03 10:00:00,50.04674021408658,
2021-11-03 10:30:00,22.390870607445606,
2021-11-03 12:00:00,0.40621940508879106,
2021-11-03 13:30:00,14.082085011949687,
2021-11-03 15:00:00,29.210174932541975,
2021-11-03 15:30:30,29.210174932541975,
2021-11-03 23:59:59,36.456204225294925,e
2021-11-04 00:00:00,8.623920766382355,
2021-11-04 10:00:00,49.901917757685226,
2021-11-04 10:30:00,58.95042639208134,
2021-11-04 12:00:00,85.3660693066899,
2021-11-04 13:30:00,77.00358655476168,
2021-11-04 15:00:00,92.74576693496948,
2021-11-04 15:30:30,92.74576693496948,
2021-11-04 23:59:59,104.36443438559314,c
2021-11-05 00:00:00,90.76718632395756,
2021-11-05 10:00:00,36.28493837355762,
2021-11-05 10:30:00,41.59586269354037,
2021-11-05 12:00:00,-26.201487325848518,
2021-11-05 13:30:00,-20.380963030557155,
2021-11-05 15:00:00,-9.151300351124632,
2021-11-05 15:30:30,-9.151300351124632,
2021-11-05 23:59:59,0.040280742507206924,w
2021-11-08 00:00:00,7.2279477127427185,
2021-11-08 10:00:00,-21.597684040744525,
2021-11-08 10:30:00,2.177536150874687,
2021-11-08 12:00:00,11.904560175614904,
2021-11-08 13:30:00,26.443006043659636,
2021-11-08 15:00:00,46.72127548077867,
2021-11-08 15:30:30,46.72127548077867,
2021-11-08 23:59:59,49.310004665454755,c
2021-11-09 00:00:00,51.155880680804614,
2021-11-09 10:00:00,96.63121043207428,
2021-11-09 10:30:00,84.83402428807011,
2021-11-09 12:00:00,99.57281394826208,
2021-11-09 13:30:00,102.47072186503368,
2021-11-09 15:00:00,98.30390904918914,
2021-11-09 15:30:30,98.30390904918914,
2021-11-09 23:59:59,107.03716833307527,c
2021-11-10 00:00:00,67.11850642178683,
2021-11-10 10:00:00,44.65717906586042,
2021-11-10 10:30:00,48.97186846319124,
2021-11-10 12:00:00,45.79735891996762,
2021-11-10 13:30:00,65.15223757247503,
2021-11-10 15:00:00,95.02538125183509,
2021-11-10 15:30:30,95.02538125183509,
2021-11-10 23:59:59,101.4307810932433,c
2021-11-11 00:00:00,116.23220618131387,
2021-11-11 10:00:00,147.04467335708483,
2021-11-11 10:30:00,149.0856606808748,
2021-11-11 12:00:00,154.46842268442032,
2021-11-11 13:30:00,150.51244379451538,
2021-11-11 15:00:00,150.74979606526068,
2021-11-11 15:30:30,150.74979606526068,
2021-11-11 23:59:59,165.02209411307234,c
2021-11-12 00:00:00,185.16907182239794,
