date,AS_HSCEI_2022_Q3,meta
2022-07-29 00:00:00,65.15913744566626,
2022-07-29 01:00:00,65.15913744566626,
2022-07-29 02:30:00,58.37366242550996,
2022-07-29 03:00:00,51.77743952917416,
2022-07-29 18:30:00,51.77743952917416,
2022-07-29 20:00:00,51.77743952917416,
2022-07-29 23:00:00,51.77743952917416,
2022-07-29 23:59:59,45.538122570261635,w
2022-08-01 00:00:00,114.68387710909718,
2022-08-01 01:00:00,114.68387710909718,
2022-08-01 02:30:00,132.24091143454757,
2022-08-01 03:00:00,151.90707244996838,
2022-08-01 18:30:00,151.90707244996838,
2022-08-01 20:00:00,151.90707244996838,
2022-08-01 23:00:00,87.21991734681677,
2022-08-01 23:59:59,96.12113165739044,c
2022-08-02 00:00:00,80.57350607036841,
2022-08-02 01:00:00,80.57350607036841,
2022-08-02 02:30:00,111.28075316648346,
2022-08-02 03:00:00,96.95457315391872,
2022-08-02 18:30:00,96.95457315391872,
2022-08-02 20:00:00,96.95457315391872,
2022-08-02 23:00:00,106.14168285088067,
2022-08-02 23:59:59,125.71374025894374,c
2022-08-03 00:00:00,147.993035605091,
2022-08-03 01:00:00,147.993035605091,
2022-08-03 02:30:00,158.49071607773635,
2022-08-03 03:00:00,135.72900115615403,
2022-08-03 18:30:00,135.72900115615403,
2022-08-03 20:00:00,135.72900115615403,
2022-08-03 23:00:00,217.4431623902534,
2022-08-03 23:59:59,202.65862080604632,c
2022-08-04 00:00:00,212.7518555144428,
2022-08-04 01:00:00,212.7518555144428,
2022-08-04 02:30:00,211.72326865242587,
2022-08-04 03:00:00,207.82689086869846,
2022-08-04 18:30:00,207.82689086869846,
2022-08-04 20:00:00,207.82689086869846,
2022-08-04 23:00:00,199.64353331120094,
2022-08-04 23:59:59,213.47370823876724,c
2022-08-05 00:00:00,225.73691657006668,
2022-08-05 01:00:00,225.73691657006668,
2022-08-05 02:30:00,210.5767743822696,
2022-08-05 03:00:00,210.74807485465112,
2022-08-05 18:30:00,210.74807485465112,
2022-08-05 20:00:00,210.74807485465112,
2022-08-05 23:00:00,210.74807485465112,
2022-08-05 23:59:59,213.06349506551078,w
2022-08-08 00:00:00,175.21642907509738,
2022-08-08 01:00:00,175.21642907509738,
2022-08-08 02:30:00,162.94150333699827,
2022-08-08 03:00:00,169.91715319913317,
2022-08-08 18:30:00,169.91715319913317,
2022-08-08 20:00:00,169.91715319913317,
2022-08-08 23:00:00,143.30448607594008,
2022-08-08 23:59:59,170.56645953600525,c
2022-08-09 00:00:00,138.63365709351712,
2022-08-09 01:00:00,138.63365709351712,
2022-08-09 02:30:00,126.68576775493199,
2022-08-09 03:00:00,127.44407795702602,
2022-08-09 18:30:00,127.44407795702602,
2022-08-09 20:00:00,127.44407795702602,
2022-08-09 23:00:00,60.98801642881216,
2022-08-09 23:59:59,54.747270390868664,c
2022-08-10 00:00:00,31.989331127098467,
2022-08-10 01:00:00,31.989331127098467,
2022-08-10 02:30:00,35.9014065412577,
2022-08-10 03:00:00,42.30102676114325,
2022-08-10 18:30:00,42.30102676114325,
2022-08-10 20:00:00,42.30102676114325,
2022-08-10 23:00:00,52.35361647041208,
2022-08-10 23:59:59,62.108757590386574,c
2022-08-11 00:00:00,59.96746374621375,
2022-08-11 01:00:00,59.96746374621375,
2022-08-11 02:30:00,50.26577534699135,
2022-08-11 03:00:00,46.63922017110576,
2022-08-11 18:30:00,46.63922017110576,
2022-08-11 20:00:00,46.63922017110576,
2022-08-11 23:00:00,20.92707693611146,
2022-08-11 23:59:59,35.92468656605331,c
2022-08-12 00:00:00,49.14605103813983,
2022-08-12 01:00:00,49.14605103813983,
2022-08-12 02:30:00,26.32254694870676,
2022-08-12 03:00:00,37.28806183555156,
2022-08-12 18:30:00,37.28806183555156,
2022-08-12 20:00:00,37.28806183555156,
2022-08-12 23:00:00,37.28806183555156,
2022-08-12 23:59:59,31.715895564132495,w
2022-08-15 00:00:00,94.84496959545368,
2022-08-15 01:00:00,94.84496959545368,
2022-08-15 02:30:00,87.48641937962975,
2022-08-15 03:00:00,84.83000404003258,
2022-08-15 18:30:00,84.83000404003258,
2022-08-15 20:00:00,84.83000404003258,
2022-08-15 23:00:00,76.83620437220617,
2022-08-15 23:59:59,88.79628950417782,c
2022-08-16 00:00:00,113.61879445455571,
2022-08-16 01:00:00,113.61879445455571,
2022-08-16 02:30:00,65.13566789466796,
2022-08-16 03:00:00,76.11038664127386,
2022-08-16 18:30:00,76.11038664127386,
2022-08-16 20:00:00,76.11038664127386,
2022-08-16 23:00:00,79.35708107829487,
2022-08-16 23:59:59,86.18387912626235,c
2022-08-17 00:00:00,97.1546139235279,
2022-08-17 01:00:00,97.1546139235279,
2022-08-17 02:30:00,98.00289437939762,
2022-08-17 03:00:00,101.8014324588973,
2022-08-17 18:30:00,101.8014324588973,
2022-08-17 20:00:00,101.8014324588973,
2022-08-17 23:00:00,54.05435417999581,
2022-08-17 23:59:59,50.39456800270949,c
2022-08-18 00:00:00,42.25358893004898,
2022-08-18 01:00:00,42.25358893004898,
2022-08-18 02:30:00,35.03140635535243,
2022-08-18 03:00:00,30.239308089243423,
2022-08-18 18:30:00,30.239308089243423,
2022-08-18 20:00:00,30.239308089243423,
2022-08-18 23:00:00,51.094538146311834,
2022-08-18 23:59:59,48.439711420934714,c
2022-08-19 00:00:00,2.7893629623987977,
2022-08-19 01:00:00,2.7893629623987977,
2022-08-19 02:30:00,-8.404875181069144,
2022-08-19 03:00:00,-10.636720593969414,
2022-08-19 18:30:00,-10.636720593969414,
2022-08-19 20:00:00,-10.636720593969414,
2022-08-19 23:00:00,-10.636720593969414,
2022-08-19 23:59:59,0.0,a
2022-08-22 00:00:00,114.69681456528895,
2022-08-22 01:00:00,114.69681456528895,
2022-08-22 02:30:00,118.84394371824197,
2022-08-22 03:00:00,125.60984717972201,
2022-08-22 18:30:00,125.60984717972201,
2022-08-22 20:00:00,125.60984717972201,
2022-08-22 23:00:00,165.27810351067023,
2022-08-22 23:59:59,186.66872088666514,c
2022-08-23 00:00:00,191.14166658227327,
2022-08-23 01:00:00,191.14166658227327,
2022-08-23 02:30:00,212.07130136753574,
2022-08-23 03:00:00,221.51802617067676,
2022-08-23 18:30:00,221.51802617067676,
2022-08-23 20:00:00,221.51802617067676,
2022-08-23 23:00:00,247.09667915463206,
2022-08-23 23:59:59,258.7727038161229,c
2022-08-24 00:00:00,322.48767260555087,
2022-08-24 01:00:00,322.48767260555087,
2022-08-24 02:30:00,335.5997178631841,
2022-08-24 03:00:00,328.82685193867576,
2022-08-24 18:30:00,328.82685193867576,
2022-08-24 20:00:00,328.82685193867576,
2022-08-24 23:00:00,328.82685193867576,
2022-08-24 23:59:59,311.42509599223865,c
2022-08-25 00:00:00,398.9719185970141,
2022-08-25 01:00:00,398.9719185970141,
2022-08-25 02:30:00,413.01331663148903,
2022-08-25 03:00:00,471.1593855670819,
2022-08-25 18:30:00,471.1593855670819,
2022-08-25 20:00:00,471.1593855670819,
2022-08-25 23:00:00,520.6167817170528,
2022-08-25 23:59:59,537.574654444896,c
2022-08-26 00:00:00,579.6077189168006,
2022-08-26 01:00:00,579.6077189168006,
2022-08-26 02:30:00,541.8027947538113,
2022-08-26 03:00:00,528.2632170833069,
2022-08-26 18:30:00,528.2632170833069,
2022-08-26 20:00:00,528.2632170833069,
2022-08-26 23:00:00,528.2632170833069,
2022-08-26 23:59:59,529.5297796169555,w
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
0,529.5297796169555,
2022-08-29 00:00:00,524.0474041334085,
2022-08-29 01:00:00,524.0474041334085,
2022-08-29 02:30:00,509.31504395861975,
2022-08-29 03:00:00,510.6310638360442,
2022-08-29 18:30:00,510.6310638360442,
2022-08-29 20:00:00,510.6310638360442,
2022-08-29 23:00:00,519.2566325153218,
2022-08-29 23:59:59,533.8579390906663,c
2022-08-30 00:00:00,518.9079518683969,
2022-08-30 01:00:00,518.9079518683969,
2022-08-30 02:30:00,516.8507208868803,
2022-08-30 03:00:00,520.6528728609734,
2022-08-30 18:30:00,520.6528728609734,
2022-08-30 20:00:00,520.6528728609734,
2022-08-30 23:00:00,575.6814880953464,
2022-08-30 23:59:59,623.4303887271138,c
2022-08-31 00:00:00,578.0987665779631,
2022-08-31 01:00:00,578.0987665779631,
2022-08-31 02:30:00,551.0216139820066,
2022-08-31 03:00:00,558.9092829065842,
2022-08-31 18:30:00,558.9092829065842,
2022-08-31 20:00:00,558.9092829065842,
2022-08-31 23:00:00,566.617434582332,
2022-08-31 23:59:59,518.5598423703302,c
2022-09-01 00:00:00,529.2518157921268,
2022-09-01 01:00:00,529.2518157921268,
2022-09-01 02:30:00,531.6269179611052,
2022-09-01 03:00:00,530.8837507635502,
2022-09-01 18:30:00,530.8837507635502,
2022-09-01 20:00:00,530.8837507635502,
2022-09-01 23:00:00,482.1061477486992,
2022-09-01 23:59:59,506.39004356761586,c
2022-09-02 00:00:00,511.5433263094774,
2022-09-02 01:00:00,511.5433263094774,
2022-09-02 02:30:00,537.1682467649654,
2022-09-02 03:00:00,560.2015847688821,
2022-09-02 18:30:00,560.2015847688821,
2022-09-02 20:00:00,560.2015847688821,
2022-09-02 23:00:00,560.2015847688821,
2022-09-02 23:59:59,556.5625126871056,e
2022-09-05 00:00:00,537.2037903834165,
2022-09-05 01:00:00,537.2037903834165,
2022-09-05 02:30:00,516.7037590230232,
2022-09-05 03:00:00,531.3169539162211,
2022-09-05 18:30:00,531.3169539162211,
