date,PSC_2021_Q2,meta
2021-04-02 00:00:00,-56.86653009059422,
2021-04-02 10:00:00,-56.86653009059422,
2021-04-02 10:30:00,-56.86653009059422,
2021-04-02 12:00:00,-56.86653009059422,
2021-04-02 13:30:00,-56.86653009059422,
2021-04-02 15:00:00,-56.86653009059422,
2021-04-02 15:30:30,-56.86653009059422,
2021-04-02 23:59:59,-56.86653009059422,w
2021-04-05 00:00:00,-56.86653009059422,
2021-04-05 10:00:00,-54.488031737180926,
2021-04-05 10:30:00,-49.91289128669967,
2021-04-05 12:00:00,-42.251929651852,
2021-04-05 13:30:00,-33.567083908619416,
2021-04-05 15:00:00,-25.17533310340884,
2021-04-05 15:30:30,-25.17533310340884,
2021-04-05 23:59:59,-15.414783837269475,c
2021-04-06 00:00:00,-17.982878213698292,
2021-04-06 10:00:00,-1.9131735723439647,
2021-04-06 10:30:00,-3.9998246165313773,
2021-04-06 12:00:00,-1.4759995390485514,
2021-04-06 13:30:00,-8.864391891350301,
2021-04-06 15:00:00,-2.9814451642893403,
2021-04-06 15:30:30,-2.9814451642893403,
2021-04-06 23:59:59,-3.5921841826309517,c
2021-04-07 00:00:00,-24.94947081849947,
2021-04-07 10:00:00,-19.525555849466762,
2021-04-07 10:30:00,-16.76813990283612,
2021-04-07 12:00:00,-23.328627012508896,
2021-04-07 13:30:00,-24.965732429966273,
2021-04-07 15:00:00,-18.12864646777134,
2021-04-07 15:30:30,-18.12864646777134,
2021-04-07 23:59:59,-26.12618846168818,c
2021-04-08 00:00:00,-13.972194425336461,
2021-04-08 10:00:00,-5.413039112342624,
2021-04-08 10:30:00,-6.842547439937313,
2021-04-08 12:00:00,-8.030418087502476,
2021-04-08 13:30:00,-1.2781346941911096,
2021-04-08 15:00:00,1.028974116870792,
2021-04-08 15:30:30,1.028974116870792,
2021-04-08 23:59:59,5.016398792802697,c
2021-04-09 00:00:00,-9.868256450827324,
2021-04-09 10:00:00,-2.1240161403055353,
2021-04-09 10:30:00,8.687454362111396,
2021-04-09 12:00:00,4.2571035967215565,
2021-04-09 13:30:00,7.996558904903289,
2021-04-09 15:00:00,-0.7137628182067317,
2021-04-09 15:30:30,-0.7137628182067317,
2021-04-09 23:59:59,-0.06141499479451795,w
2021-04-12 00:00:00,4.461052688226161,
2021-04-12 10:00:00,-3.3071651484875773,
2021-04-12 10:30:00,-1.6678239215592114,
2021-04-12 12:00:00,6.288173412812775,
2021-04-12 13:30:00,6.474521736600273,
2021-04-12 15:00:00,3.602307739656112,
2021-04-12 15:30:30,3.602307739656112,
2021-04-12 23:59:59,3.1381818431439683,c
2021-04-13 00:00:00,19.4101141655319,
2021-04-13 10:00:00,20.60498783668185,
2021-04-13 10:30:00,10.831799767916081,
2021-04-13 12:00:00,-5.531465153238123,
2021-04-13 13:30:00,-3.1331645290511076,
2021-04-13 15:00:00,-8.963106162295155,
2021-04-13 15:30:30,-8.963106162295155,
2021-04-13 23:59:59,-13.297604408014301,c
2021-04-14 00:00:00,-15.102699590311822,
2021-04-14 10:00:00,-31.024136378481607,
2021-04-14 10:30:00,-31.112125204974866,
2021-04-14 12:00:00,-40.18233072720715,
2021-04-14 13:30:00,-32.07167958194777,
2021-04-14 15:00:00,-30.979772260286985,
2021-04-14 15:30:30,-30.979772260286985,
2021-04-14 23:59:59,-28.939169270090666,c
2021-04-15 00:00:00,-22.888068615035102,
2021-04-15 10:00:00,-21.501788843320078,
2021-04-15 10:30:00,-14.21085168923991,
2021-04-15 12:00:00,-24.262922722639523,
2021-04-15 13:30:00,-21.155247523578815,
2021-04-15 15:00:00,-26.64511962205102,
2021-04-15 15:30:30,-26.64511962205102,
2021-04-15 23:59:59,-23.18432052622908,c
2021-04-16 00:00:00,-21.153075761948593,
2021-04-16 10:00:00,-33.45742526276778,
2021-04-16 10:30:00,-28.132959122293933,
2021-04-16 12:00:00,-24.14610014776651,
2021-04-16 13:30:00,-22.036792155478345,
2021-04-16 15:00:00,-22.695170091785208,
2021-04-16 15:30:30,-22.695170091785208,
2021-04-16 23:59:59,-24.08408453949189,w
2021-04-19 00:00:00,-20.13176393570236,
2021-04-19 10:00:00,-20.263469691180852,
2021-04-19 10:30:00,-33.999251996001156,
2021-04-19 12:00:00,-29.742067071017836,
2021-04-19 13:30:00,-28.80565062199313,
2021-04-19 15:00:00,-23.915238737792528,
2021-04-19 15:30:30,-23.915238737792528,
2021-04-19 23:59:59,-17.005646105967948,c
2021-04-20 00:00:00,-11.426286604215285,
2021-04-20 10:00:00,12.006481133631787,
2021-04-20 10:30:00,13.333478416252653,
2021-04-20 12:00:00,7.8951234974523175,
2021-04-20 13:30:00,9.894053482508482,
2021-04-20 15:00:00,2.66403845380254,
2021-04-20 15:30:30,2.66403845380254,
2021-04-20 23:59:59,5.252188643546475,c
2021-04-21 00:00:00,-1.1071139862956372,
2021-04-21 10:00:00,-4.7869962655625145,
2021-04-21 10:30:00,-5.4207308385656106,
2021-04-21 12:00:00,-11.477484512397986,
2021-04-21 13:30:00,-7.433733313954939,
2021-04-21 15:00:00,-6.528087292678201,
2021-04-21 15:30:30,-6.528087292678201,
2021-04-21 23:59:59,-9.805291426347658,c
2021-04-22 00:00:00,-17.706439540531868,
2021-04-22 10:00:00,-26.888120315984146,
2021-04-22 10:30:00,-22.472918657976315,
2021-04-22 12:00:00,-11.3832472189846,
2021-04-22 13:30:00,-12.613574124974853,
2021-04-22 15:00:00,-1.6701627463104671,
2021-04-22 15:30:30,-1.6701627463104671,
2021-04-22 23:59:59,-3.1911872264944137,c
2021-04-23 00:00:00,8.046123196260794,
2021-04-23 10:00:00,3.6736253009183457,
2021-04-23 10:30:00,5.182350241865436,
2021-04-23 12:00:00,2.585325947940902,
2021-04-23 13:30:00,0.2183233777786029,
2021-04-23 15:00:00,-5.318487660375105,
2021-04-23 15:30:30,-5.318487660375105,
2021-04-23 23:59:59,0.0,a
2021-04-26 00:00:00,2.564449915307833,
2021-04-26 10:00:00,7.003468532570388,
2021-04-26 10:30:00,16.001458829344593,
2021-04-26 12:00:00,22.8512932920925,
2021-04-26 13:30:00,26.915945060210305,
2021-04-26 15:00:00,30.62612355968358,
2021-04-26 15:30:30,30.62612355968358,
2021-04-26 23:59:59,27.122067675163485,c
2021-04-27 00:00:00,25.835966656324125,
2021-04-27 10:00:00,14.788625520816964,
2021-04-27 10:30:00,23.483768242984304,
2021-04-27 12:00:00,10.56324126420622,
2021-04-27 13:30:00,15.21281808707414,
2021-04-27 15:00:00,10.290689423194735,
2021-04-27 15:30:30,10.290689423194735,
2021-04-27 23:59:59,1.68593312911527,c
2021-04-28 00:00:00,19.304557574009117,
2021-04-28 10:00:00,7.380747074921423,
2021-04-28 10:30:00,-9.222745967373491,
2021-04-28 12:00:00,-7.728907410777801,
2021-04-28 13:30:00,-3.584432333083477,
2021-04-28 15:00:00,2.578320027459462,
2021-04-28 15:30:30,2.578320027459462,
2021-04-28 23:59:59,-2.001554635140188,c
2021-04-29 00:00:00,-6.740208948301323,
2021-04-29 10:00:00,-22.712363951566495,
2021-04-29 10:30:00,-23.961560232160288,
2021-04-29 12:00:00,-11.984117549570392,
2021-04-29 13:30:00,-13.278694525841566,
2021-04-29 15:00:00,-17.26778324573035,
2021-04-29 15:30:30,-17.26778324573035,
2021-04-29 23:59:59,-17.172853565489554,c
2021-04-30 00:00:00,-23.55044163112442,
2021-04-30 10:00:00,-43.48886098768899,
2021-04-30 10:30:00,-34.83731771830248,
2021-04-30 12:00:00,-39.67744266277405,
2021-04-30 13:30:00,-38.41907192415048,
2021-04-30 15:00:00,-36.266910382759654,
2021-04-30 15:30:30,-36.266910382759654,
2021-04-30 23:59:59,-49.46624034456196,e
2021-05-03 00:00:00,-44.756993045286485,
2021-05-03 10:00:00,-45.83607545692178,
2021-05-03 10:30:00,-37.156321956433224,
2021-05-03 12:00:00,-34.811425919001685,
2021-05-03 13:30:00,-39.626253898450166,
2021-05-03 15:00:00,-31.751951870498253,
2021-05-03 15:30:30,-31.751951870498253,
2021-05-03 23:59:59,-28.375103171825067,c
2021-05-04 00:00:00,-33.47602691634972,
2021-05-04 10:00:00,-20.73152112449825,
2021-05-04 10:30:00,-11.955373481152712,
2021-05-04 12:00:00,-25.948206638104914,
2021-05-04 13:30:00,-28.116763120378614,
2021-05-04 15:00:00,-27.977880278984706,
2021-05-04 15:30:30,-27.977880278984706,
2021-05-04 23:59:59,-27.109356689299624,c
2021-05-05 00:00:00,-28.044287430999923,
2021-05-05 10:00:00,-45.75106834333602,
2021-05-05 10:30:00,-38.212789643142195,
2021-05-05 12:00:00,-34.67870830060098,
2021-05-05 13:30:00,-24.830016235736245,
2021-05-05 15:00:00,-24.79994159524427,
2021-05-05 15:30:30,-24.79994159524427,
2021-05-05 23:59:59,-17.57059181155352,c
2021-05-06 00:00:00,-12.588242607771555,
2021-05-06 10:00:00,-24.634392571783884,
2021-05-06 10:30:00,-32.34206111740695,
2021-05-06 12:00:00,-37.94265588928452,
2021-05-06 13:30:00,-33.30789850271305,
2021-05-06 15:00:00,-39.13090391322152,
2021-05-06 15:30:30,-39.13090391322152,
2021-05-06 23:59:59,-37.22288830040895,c
2021-05-07 00:00:00,-17.854848909443128,
2021-05-07 10:00:00,-20.58852269206978,
2021-05-07 10:30:00,-22.870015984476957,
2021-05-07 12:00:00,-12.785455147560803,
2021-05-07 13:30:00,-22.180871796247423,
2021-05-07 15:00:00,-23.423163452610858,
2021-05-07 15:30:30,-23.423163452610858,
2021-05-07 23:59:59,-18.98094097135158,w
2021-05-10 00:00:00,-12.574014432464146,
2021-05-10 10:00:00,-25.12815209264999,
2021-05-10 10:30:00,-13.453873835480259,
2021-05-10 12:00:00,-19.431629968855653,
2021-05-10 13:30:00,-26.826057137990652,
2021-05-10 15:00:00,-35.38548789908756,
