date,XBI_2021_Q4,meta
2021-11-12 00:00:00,284.63087970970196,
2021-11-12 10:00:00,254.79822747483422,
2021-11-12 10:30:00,235.31354667591154,
2021-11-12 12:00:00,209.50624930715003,
2021-11-12 13:30:00,209.17017607258083,
2021-11-12 15:00:00,230.72686684443931,
2021-11-12 15:30:30,230.72686684443931,
2021-11-12 23:59:59,228.22066084819255,w
2021-11-15 00:00:00,211.3631982548494,
2021-11-15 10:00:00,199.31861265025884,
2021-11-15 10:30:00,171.3271102118821,
2021-11-15 12:00:00,149.37794883761705,
2021-11-15 13:30:00,113.64248813334518,
2021-11-15 15:00:00,161.77739203346448,
2021-11-15 15:30:30,161.77739203346448,
2021-11-15 23:59:59,198.6790613693297,c
2021-11-16 00:00:00,207.64795751033387,
2021-11-16 10:00:00,158.21612704915128,
2021-11-16 10:30:00,149.99686810195192,
2021-11-16 12:00:00,189.36442639669633,
2021-11-16 13:30:00,187.83457920454805,
2021-11-16 15:00:00,190.0902151745737,
2021-11-16 15:30:30,190.0902151745737,
2021-11-16 23:59:59,169.37141895064292,c
2021-11-17 00:00:00,171.03522521554476,
2021-11-17 10:00:00,159.10933064008668,
2021-11-17 10:30:00,175.75806312468092,
2021-11-17 12:00:00,206.89454691402705,
2021-11-17 13:30:00,176.5888468610566,
2021-11-17 15:00:00,170.83659004569972,
2021-11-17 15:30:30,170.83659004569972,
2021-11-17 23:59:59,159.15681227895652,c
2021-11-18 00:00:00,41.075488828643415,
2021-11-18 10:00:00,32.2639274075691,
2021-11-18 10:30:00,41.080572207413525,
2021-11-18 12:00:00,33.45791745314989,
2021-11-18 13:30:00,13.74461658844416,
2021-11-18 15:00:00,21.303145795861496,
2021-11-18 15:30:30,21.303145795861496,
2021-11-18 23:59:59,13.56844137495591,c
2021-11-19 00:00:00,22.488436600082537,
2021-11-19 10:00:00,32.765998316293235,
2021-11-19 10:30:00,26.350717009782556,
2021-11-19 12:00:00,15.610283738449539,
2021-11-19 13:30:00,30.48489964489454,
2021-11-19 15:00:00,15.9313798273555,
2021-11-19 15:30:30,15.9313798273555,
2021-11-19 23:59:59,8.532007329173211,w
2021-11-22 00:00:00,39.36027307866948,
2021-11-22 10:00:00,-19.38662268845576,
2021-11-22 10:30:00,-64.65662644770612,
2021-11-22 12:00:00,-56.39871192865587,
2021-11-22 13:30:00,-39.50769792098254,
2021-11-22 15:00:00,-40.355256057878705,
2021-11-22 15:30:30,-40.355256057878705,u
2021-11-22 23:59:59,-10.087999652077201,c
2021-11-23 00:00:00,-4.536050566985409,
2021-11-23 10:00:00,-44.19583082952602,
2021-11-23 10:30:00,-87.08969577484606,
2021-11-23 12:00:00,-149.766698602696,
2021-11-23 13:30:00,-143.22135031046298,
2021-11-23 15:00:00,-175.69542029594322,
2021-11-23 15:30:30,-175.69542029594322,
2021-11-23 23:59:59,-205.95884960471494,c
2021-11-24 00:00:00,-159.6189881727721,
2021-11-24 10:00:00,-197.29623043381594,
2021-11-24 10:30:00,-195.990464729339,
2021-11-24 12:00:00,-203.51114744585243,
2021-11-24 13:30:00,-183.35645956601843,
2021-11-24 15:00:00,-183.16362825531496,
2021-11-24 15:30:30,-183.16362825531496,
2021-11-24 23:59:59,-186.66794589133497,c
2021-11-25 00:00:00,-186.66794589133497,
