date,FDN_2022_Q3,meta
2022-08-12 00:00:00,727.2220263657873,
2022-08-12 10:00:00,755.5560808191353,
2022-08-12 10:30:00,739.561654055271,
2022-08-12 12:00:00,736.3530740117835,
2022-08-12 13:30:00,786.8739775816202,
2022-08-12 15:00:00,799.4334118829311,
2022-08-12 15:30:30,799.4334118829311,
2022-08-12 23:59:59,792.7804526639047,w
2022-08-15 00:00:00,789.5164726485709,
2022-08-15 10:00:00,834.3572224206687,
2022-08-15 10:30:00,765.7002537448575,
2022-08-15 12:00:00,813.9216455404999,
2022-08-15 13:30:00,814.2482883679058,
2022-08-15 15:00:00,814.5200999804515,
2022-08-15 15:30:30,814.5200999804515,
2022-08-15 23:59:59,835.9693492272236,c
2022-08-16 00:00:00,807.8452510876969,
2022-08-16 10:00:00,688.8722095178323,
2022-08-16 10:30:00,596.7482306395941,
2022-08-16 12:00:00,690.4724516043057,
2022-08-16 13:30:00,679.9744056957356,
2022-08-16 15:00:00,692.048755791101,
2022-08-16 15:30:30,692.048755791101,
2022-08-16 23:59:59,709.2381237535583,c
2022-08-17 00:00:00,618.0812285231268,
2022-08-17 10:00:00,568.0341224241602,
2022-08-17 10:30:00,545.860788535294,
2022-08-17 12:00:00,502.9289225028756,
2022-08-17 13:30:00,513.0402666751274,
2022-08-17 15:00:00,534.5942297299375,
2022-08-17 15:30:30,534.5942297299375,
2022-08-17 23:59:59,509.2596926295437,c
2022-08-18 00:00:00,488.72027991668847,
2022-08-18 10:00:00,484.86548959872516,
2022-08-18 10:30:00,482.71492058479,
2022-08-18 12:00:00,485.53440995977235,
2022-08-18 13:30:00,482.12233272639287,
2022-08-18 15:00:00,473.1227362206114,
2022-08-18 15:30:30,473.1227362206114,
2022-08-18 23:59:59,475.9798408218662,c
2022-08-19 00:00:00,402.6257301528858,
2022-08-19 10:00:00,292.33277838530194,
2022-08-19 10:30:00,298.2037606054241,
2022-08-19 12:00:00,271.8785058390904,
2022-08-19 13:30:00,274.13784180974153,
2022-08-19 15:00:00,298.4481656521466,
2022-08-19 15:30:30,298.4481656521466,s
