date,SML_HEDGED_2021_Q4,meta
2021-11-19 10:00:00,-51.72979223906225,
2021-11-19 10:30:00,-51.71231850141277,
2021-11-19 12:00:00,-82.80879502710422,
2021-11-19 13:30:00,-67.27788603634497,
2021-11-19 15:00:00,-31.741350201374587,
2021-11-19 15:30:30,-31.741350201374587,
2021-11-19 23:59:59,-71.0574591449361,w
2021-11-22 00:00:00,-93.77158049492635,
2021-11-22 10:00:00,-78.99639683045609,
2021-11-22 10:30:00,-75.83098425682795,
2021-11-22 12:00:00,-83.2713356627035,
2021-11-22 13:30:00,-95.7938119203427,
2021-11-22 15:00:00,-106.18709650813992,
2021-11-22 15:30:30,-106.18709650813992,u
2021-11-22 23:59:59,-107.7977654756404,c
2021-11-23 00:00:00,-107.51954292864536,
2021-11-23 10:00:00,-43.187481959327954,
2021-11-23 10:30:00,-38.400022365804034,
2021-11-23 12:00:00,-67.90910638768071,
2021-11-23 13:30:00,-87.29914224028124,
2021-11-23 15:00:00,-109.82015507575977,
2021-11-23 15:30:30,-109.82015507575977,
2021-11-23 23:59:59,-91.65929997702676,c
2021-11-24 00:00:00,-95.40994352204416,
2021-11-24 10:00:00,-109.66276516397568,
2021-11-24 10:30:00,-117.20189691535745,
2021-11-24 12:00:00,-119.1856502262309,
2021-11-24 13:30:00,-103.42115798199632,
2021-11-24 15:00:00,-108.36725074895355,
2021-11-24 15:30:30,-108.36725074895355,
2021-11-24 23:59:59,-86.07366395012633,c
2021-11-25 00:00:00,-86.07366395012633,
2021-11-25 10:00:00,-86.07366395012633,
2021-11-25 10:30:00,-86.07366395012633,
2021-11-25 12:00:00,-86.07366395012633,
2021-11-25 13:30:00,-86.07366395012633,
2021-11-25 15:00:00,-86.07366395012633,
2021-11-25 15:30:30,-86.07366395012633,
2021-11-25 23:59:59,-86.07366395012633,c
2021-11-26 00:00:00,-52.60531153331749,
2021-11-26 10:00:00,-23.068541057519667,
2021-11-26 10:30:00,-9.298769233371218,
2021-11-26 12:00:00,5.686735753247035,
2021-11-26 13:30:00,5.686735753247035,
2021-11-26 15:00:00,5.686735753247035,
2021-11-26 15:30:30,5.686735753247035,
2021-11-26 23:59:59,-7.329812080194301,w
2021-11-29 00:00:00,-63.699999377651466,
2021-11-29 10:00:00,-43.64585498956575,
2021-11-29 10:30:00,-49.20330089239252,
2021-11-29 12:00:00,-69.91192915144927,
2021-11-29 13:30:00,-44.318877937331195,
2021-11-29 15:00:00,-30.713377244146557,
2021-11-29 15:30:30,-30.713377244146557,
2021-11-29 23:59:59,-34.2323039417156,c
2021-11-30 00:00:00,-29.308071366197794,
2021-11-30 10:00:00,-50.66230692566069,
2021-11-30 10:30:00,-69.57108326506108,
2021-11-30 12:00:00,-95.54087163234203,
2021-11-30 13:30:00,-108.8779087702294,
2021-11-30 15:00:00,-93.66061833179253,
2021-11-30 15:30:30,-93.66061833179253,m
2021-11-30 23:59:59,-100.27895837772098,c
2021-12-01 00:00:00,-124.73558599841249,
2021-12-01 10:00:00,-126.65446352302718,
2021-12-01 10:30:00,-104.39603433489651,
2021-12-01 12:00:00,-105.68910761657799,
2021-12-01 13:30:00,-149.85463395392833,
2021-12-01 15:00:00,-127.7766026450787,
2021-12-01 15:30:30,-127.7766026450787,
2021-12-01 23:59:59,-121.68777905422894,c
2021-12-02 00:00:00,-144.31230670012997,
2021-12-02 10:00:00,-118.70448684331893,
2021-12-02 10:30:00,-108.64621967948517,
2021-12-02 12:00:00,-101.11638482524552,
2021-12-02 13:30:00,-127.8405727298458,
2021-12-02 15:00:00,-102.6836681674398,
2021-12-02 15:30:30,-102.6836681674398,
2021-12-02 23:59:59,-86.37034699519944,c
2021-12-03 00:00:00,-98.16335627848525,
2021-12-03 10:00:00,-70.08132146893075,
2021-12-03 10:30:00,-46.99905259818462,
2021-12-03 12:00:00,7.773388511111591,
2021-12-03 13:30:00,21.3100748395438,
2021-12-03 15:00:00,27.821435887045197,
2021-12-03 15:30:30,27.821435887045197,
2021-12-03 23:59:59,0.0,a
2021-12-06 00:00:00,25.338238752542452,
2021-12-06 10:00:00,87.96317862079712,
2021-12-06 10:30:00,148.01787207209503,
2021-12-06 12:00:00,188.8813780114124,
2021-12-06 13:30:00,214.56671453683322,
2021-12-06 15:00:00,212.28036073608166,
2021-12-06 15:30:30,212.28036073608166,
2021-12-06 23:59:59,207.4416666666682,c
2021-12-07 00:00:00,191.35399948881468,
2021-12-07 10:00:00,196.5510100980778,
2021-12-07 10:30:00,169.86057181615067,
2021-12-07 12:00:00,211.02093552514052,
2021-12-07 13:30:00,197.24903108325782,
2021-12-07 15:00:00,202.4151207606199,
2021-12-07 15:30:30,202.4151207606199,
2021-12-07 23:59:59,172.04102218958698,c
2021-12-08 00:00:00,166.2392445067083,
2021-12-08 10:00:00,229.78615080646392,
2021-12-08 10:30:00,225.80813551010016,
2021-12-08 12:00:00,244.98732141369717,
2021-12-08 13:30:00,272.45404095041715,
2021-12-08 15:00:00,273.9453578148052,
2021-12-08 15:30:30,273.9453578148052,
2021-12-08 23:59:59,273.6858865853942,c
2021-12-09 00:00:00,284.6750457785449,
2021-12-09 10:00:00,317.691224178373,
2021-12-09 10:30:00,325.4672764153995,
2021-12-09 12:00:00,366.44440401669357,
2021-12-09 13:30:00,367.2335271236184,
2021-12-09 15:00:00,346.22095983636484,
2021-12-09 15:30:30,346.22095983636484,
2021-12-09 23:59:59,315.8445393515339,c
2021-12-10 00:00:00,324.4389681458481,
2021-12-10 10:00:00,366.60105363426726,
2021-12-10 10:30:00,415.5104430410273,
2021-12-10 12:00:00,397.3678760598972,
2021-12-10 13:30:00,421.8406040086954,
2021-12-10 15:00:00,418.93774445831303,
2021-12-10 15:30:30,418.93774445831303,
2021-12-10 23:59:59,403.4075928826211,w
2021-12-13 00:00:00,268.23180971246904,
2021-12-13 10:00:00,252.077660879925,
2021-12-13 10:30:00,277.77983950601185,
2021-12-13 12:00:00,319.9825236502336,
2021-12-13 13:30:00,329.63263733647375,
2021-12-13 15:00:00,337.6529079861799,
2021-12-13 15:30:30,337.6529079861799,
2021-12-13 23:59:59,276.6893718523524,c
2021-12-14 00:00:00,247.04057373009465,
2021-12-14 10:00:00,238.42429849689898,
2021-12-14 10:30:00,261.6522877195617,
2021-12-14 12:00:00,231.1199675317287,
2021-12-14 13:30:00,231.56853049160907,
2021-12-14 15:00:00,211.11235796470194,
2021-12-14 15:30:30,211.11235796470194,
2021-12-14 23:59:59,171.27830759321645,c
2021-12-15 00:00:00,182.24683609858928,
2021-12-15 10:00:00,207.02235268956434,
2021-12-15 10:30:00,179.5196965787249,
2021-12-15 12:00:00,214.80873688422992,
2021-12-15 13:30:00,159.06751623585427,
2021-12-15 15:00:00,196.28354850210943,
2021-12-15 15:30:30,196.28354850210943,
2021-12-15 23:59:59,161.7380082943585,c
2021-12-16 00:00:00,166.11420796518675,
2021-12-16 10:00:00,211.3399567061763,
2021-12-16 10:30:00,208.82812786738774,
2021-12-16 12:00:00,151.77614786628783,
2021-12-16 13:30:00,99.79012698084654,
2021-12-16 15:00:00,55.507853632960405,
2021-12-16 15:30:30,55.507853632960405,
2021-12-16 23:59:59,25.625432692479023,c
2021-12-17 00:00:00,45.05720467838222,
2021-12-17 10:00:00,3.3655045521810507,
2021-12-17 10:30:00,22.75638110216471,
2021-12-17 12:00:00,13.239969738966295,
2021-12-17 13:30:00,14.896835763251886,
2021-12-17 15:00:00,-6.058182221823358,
2021-12-17 15:30:30,-6.058182221823358,
2021-12-17 23:59:59,-7.754306870065648,e
2021-12-20 00:00:00,6.804706014333419,
2021-12-20 10:00:00,-42.69619090624309,
2021-12-20 10:30:00,-43.718138011499946,
2021-12-20 12:00:00,-34.489902087322776,
2021-12-20 13:30:00,-26.901090787310068,
2021-12-20 15:00:00,-36.68272827241577,
2021-12-20 15:30:30,-36.68272827241577,
2021-12-20 23:59:59,-56.74778870985227,c
2021-12-21 00:00:00,-59.889985441223246,
2021-12-21 10:00:00,-53.74524187012344,
2021-12-21 10:30:00,-44.90158399124016,
2021-12-21 12:00:00,-81.35718248716944,
2021-12-21 13:30:00,-71.56986661071352,
2021-12-21 15:00:00,-71.13597694669079,
2021-12-21 15:30:30,-71.13597694669079,
2021-12-21 23:59:59,-88.34448886241921,c
2021-12-22 00:00:00,-94.33892368220421,
2021-12-22 10:00:00,-87.72430386286857,
2021-12-22 10:30:00,-83.28887428808883,
2021-12-22 12:00:00,-76.67193752634188,
2021-12-22 13:30:00,-88.67299969565278,
2021-12-22 15:00:00,-73.08259028215275,
2021-12-22 15:30:30,-73.08259028215275,
2021-12-22 23:59:59,-96.08955354461523,c
2021-12-23 00:00:00,-97.2501354025095,
2021-12-23 10:00:00,-84.25633942250249,
2021-12-23 10:30:00,-85.89143169364274,
2021-12-23 12:00:00,-70.33598704256349,
2021-12-23 13:30:00,-76.0039977918317,
2021-12-23 15:00:00,-81.51636226202521,
2021-12-23 15:30:30,-81.51636226202521,
2021-12-23 23:59:59,-60.525679567524605,c
2021-12-24 00:00:00,-60.525679567524605,
2021-12-24 10:00:00,-60.525679567524605,
2021-12-24 10:30:00,-60.525679567524605,
2021-12-24 12:00:00,-60.525679567524605,
2021-12-24 13:30:00,-60.525679567524605,
2021-12-24 15:00:00,-60.525679567524605,
2021-12-24 15:30:30,-60.525679567524605,
2021-12-24 23:59:59,-60.525679567524605,w
2021-12-27 00:00:00,-67.21272691341898,
2021-12-27 10:00:00,-55.4988328626892,
2021-12-27 10:30:00,-26.113444278663962,
2021-12-27 12:00:00,10.290225172033502,
2021-12-27 13:30:00,4.702842434162733,
2021-12-27 15:00:00,19.164143432253013,
2021-12-27 15:30:30,19.164143432253013,
2021-12-27 23:59:59,21.626755797356964,c
2021-12-28 00:00:00,26.236132305449132,
2021-12-28 10:00:00,30.879598106091464,
2021-12-28 10:30:00,47.60595501678449,
2021-12-28 12:00:00,34.298687764248655,
2021-12-28 13:30:00,42.775194372700014,
2021-12-28 15:00:00,39.894863591971784,
2021-12-28 15:30:30,39.894863591971784,
2021-12-28 23:59:59,32.59125256288871,c
2021-12-29 00:00:00,35.63117643657915,
2021-12-29 10:00:00,49.426642905703375,
2021-12-29 10:30:00,44.072352636599305,
2021-12-29 12:00:00,44.72479508690924,
2021-12-29 13:30:00,56.27031417076006,
2021-12-29 15:00:00,77.81187069297687,
2021-12-29 15:30:30,77.81187069297687,
2021-12-29 23:59:59,95.6625269600089,c
2021-12-30 00:00:00,85.89014140988621,
2021-12-30 10:00:00,68.58570523494228,
2021-12-30 10:30:00,55.9895952472649,
2021-12-30 12:00:00,14.538763016679582,
2021-12-30 13:30:00,32.61657471317483,
2021-12-30 15:00:00,3.686621211949557,
2021-12-30 15:30:30,3.686621211949557,
2021-12-30 23:59:59,-2.686308350574734,c
2021-12-31 00:00:00,-15.093416087944092,
2021-12-31 10:00:00,-41.5000006659306,
2021-12-31 10:30:00,-67.58265393118529,
2021-12-31 12:00:00,-75.952794144329,
2021-12-31 13:30:00,-86.10835411946135,
2021-12-31 15:00:00,-103.45713344416515,
2021-12-31 15:30:30,-103.45713344416515,
2021-12-31 23:59:59,-74.70289326808341,w
2022-01-03 00:00:00,-77.68666158042384,
2022-01-03 10:00:00,-76.82286908595984,
2022-01-03 10:30:00,-80.4977229326933,
2022-01-03 12:00:00,-70.23280357971328,
2022-01-03 13:30:00,-91.78071290157192,
2022-01-03 15:00:00,-82.83327288695534,
2022-01-03 15:30:30,-82.83327288695534,
2022-01-03 23:59:59,-95.80770038785886,c
2022-01-04 00:00:00,-113.06533122163273,
2022-01-04 10:00:00,-134.81149291706117,
2022-01-04 10:30:00,-115.61645319112347,
2022-01-04 12:00:00,-93.0445694698937,
2022-01-04 13:30:00,-78.53283272315673,
2022-01-04 15:00:00,-84.8436626009613,
2022-01-04 15:30:30,-84.8436626009613,
2022-01-04 23:59:59,-85.47274671459576,c
2022-01-05 00:00:00,-85.88031052069198,
2022-01-05 10:00:00,-139.7078451246117,
2022-01-05 10:30:00,-164.74820106965956,
2022-01-05 12:00:00,-200.81841742497954,
2022-01-05 13:30:00,-164.6565574763033,
2022-01-05 15:00:00,-176.5652211597244,
2022-01-05 15:30:30,-176.5652211597244,
2022-01-05 23:59:59,-190.6332099586059,c
2022-01-06 00:00:00,-203.0256840828232,
2022-01-06 10:00:00,-188.32771326256534,
2022-01-06 10:30:00,-186.07125613465678,
2022-01-06 12:00:00,-205.03273933337698,
2022-01-06 13:30:00,-240.3366454363553,
2022-01-06 15:00:00,-201.04718047071492,
2022-01-06 15:30:30,-201.04718047071492,
2022-01-06 23:59:59,-201.04909043444093,c
2022-01-07 00:00:00,-183.67697154115115,
2022-01-07 10:00:00,-206.50495110048917,
2022-01-07 10:30:00,-192.13897155971733,
2022-01-07 12:00:00,-210.3121032272195,
2022-01-07 13:30:00,-206.91144159095825,
2022-01-07 15:00:00,-226.03513190413048,
2022-01-07 15:30:30,-226.03513190413048,
2022-01-07 23:59:59,-245.94706607338276,w
