date,KRE_2021_Q2,meta
2021-05-21 00:00:00,-41.09019086803073,
2021-05-21 10:00:00,-29.154946702554867,
2021-05-21 10:30:00,-37.75560735245563,
2021-05-21 12:00:00,-49.913133099932,
2021-05-21 13:30:00,-48.16217143241795,
2021-05-21 15:00:00,-48.3249365822993,
2021-05-21 15:30:30,-48.3249365822993,
2021-05-21 23:59:59,-38.27198075500223,w
2021-05-24 00:00:00,-48.34782143373775,
2021-05-24 10:00:00,-54.94563644148354,
2021-05-24 10:30:00,-55.02558274094099,
2021-05-24 12:00:00,-68.73721625520898,
2021-05-24 13:30:00,-70.75648851818232,
2021-05-24 15:00:00,-63.052222060865915,
2021-05-24 15:30:30,-63.052222060865915,
2021-05-24 23:59:59,-64.52190585227174,c
2021-05-25 00:00:00,-64.65280413144421,
2021-05-25 10:00:00,-71.04605248214068,
2021-05-25 10:30:00,-69.32039912245295,
2021-05-25 12:00:00,-85.46584903972439,
2021-05-25 13:30:00,-99.62319487459183,
2021-05-25 15:00:00,-121.06324061861096,
2021-05-25 15:30:30,-121.06324061861096,
2021-05-25 23:59:59,-138.08809876628447,c
2021-05-26 00:00:00,-126.0499767558033,
2021-05-26 10:00:00,-131.7190938959543,
2021-05-26 10:30:00,-130.47994013383698,
2021-05-26 12:00:00,-120.01816775047337,
2021-05-26 13:30:00,-99.87685452057087,
2021-05-26 15:00:00,-97.3405864996895,
2021-05-26 15:30:30,-97.3405864996895,
2021-05-26 23:59:59,-96.26051291163265,c
2021-05-27 00:00:00,-89.10886859785103,
2021-05-27 10:00:00,-80.65617551234857,
2021-05-27 10:30:00,-90.61499211009368,
2021-05-27 12:00:00,-81.96377624263619,
2021-05-27 13:30:00,-80.65537013997061,
2021-05-27 15:00:00,-75.12172928599159,
2021-05-27 15:30:30,-75.12172928599159,m
2021-05-27 23:59:59,-91.27654929458038,c
2021-05-28 00:00:00,-91.15790915465743,
2021-05-28 10:00:00,-86.6284669355664,
2021-05-28 10:30:00,-94.49341126660477,
2021-05-28 12:00:00,-83.51184453556664,
2021-05-28 13:30:00,-83.1225608490214,
2021-05-28 15:00:00,-90.1306515977476,
2021-05-28 15:30:30,-90.1306515977476,
2021-05-28 23:59:59,-83.92275879742897,w
2021-05-31 00:00:00,-83.92275879742897,
2021-05-31 10:00:00,-83.92275879742897,
2021-05-31 10:30:00,-83.92275879742897,
2021-05-31 12:00:00,-83.92275879742897,
2021-05-31 13:30:00,-83.92275879742897,
2021-05-31 15:00:00,-83.92275879742897,
2021-05-31 15:30:30,-83.92275879742897,s
2021-05-31 23:59:59,-83.92275879742897,c
2021-06-01 00:00:00,-94.48314939330169,
2021-06-01 10:00:00,-85.4864069079789,
