date,EU_FTSE_DM_MIG_2022_Q4,meta
2022-10-19 10:30:00,-596.4820713137888,
2022-10-19 11:00:00,-615.609643929065,
2022-10-19 23:59:59,-643.8631790743802,c
2022-10-20 00:00:00,-678.3558493819382,
2022-10-20 03:30:00,-716.6795708893205,
2022-10-20 04:00:00,-717.9115777765892,
2022-10-20 06:00:00,-711.3455710922262,
2022-10-20 08:00:00,-733.3426328277164,
2022-10-20 10:30:00,-671.8268293232213,
2022-10-20 11:00:00,-685.5708832828332,
2022-10-20 23:59:59,-612.2448979591172,c
2022-10-21 00:00:00,-626.6168439205994,
2022-10-21 03:30:00,-720.6040137727505,
2022-10-21 04:00:00,-723.6726582248139,
2022-10-21 06:00:00,-666.3195285930415,
2022-10-21 08:00:00,-643.5117536498838,
2022-10-21 10:30:00,-700.9171261734809,
2022-10-21 11:00:00,-714.8340439052608,
2022-10-21 23:59:59,-684.1046277665446,w
2022-10-24 00:00:00,-727.220465650993,
2022-10-24 03:30:00,-774.3048640351462,
2022-10-24 04:00:00,-767.3293759830703,
2022-10-24 06:00:00,-788.618423053862,
2022-10-24 08:00:00,-893.4504271792484,
2022-10-24 10:30:00,-635.2481856694885,
2022-10-24 11:00:00,-663.6651107129746,
2022-10-24 23:59:59,-586.375395228446,c
2022-10-25 00:00:00,-603.6217303822286,
2022-10-25 03:30:00,-612.9663372909272,
2022-10-25 04:00:00,-591.4245960791723,
2022-10-25 06:00:00,-678.3887878241621,
2022-10-25 08:00:00,-681.9770375916542,
2022-10-25 10:30:00,-703.8015247233398,
2022-10-25 11:00:00,-709.75376357403,
2022-10-25 23:59:59,-649.6119574589702,c
2022-10-26 00:00:00,-658.2351250358606,
2022-10-26 03:30:00,-742.992895337924,
2022-10-26 04:00:00,-766.1725709791026,
2022-10-26 06:00:00,-819.2628244099378,
2022-10-26 08:00:00,-772.4076604270849,
2022-10-26 10:30:00,-782.821742636459,
2022-10-26 11:00:00,-794.1730317797119,
2022-10-26 23:59:59,-672.6070709973446,c
2022-10-27 00:00:00,-741.5924116124625,
2022-10-27 03:30:00,-707.7353823075555,
2022-10-27 04:00:00,-607.8391398404656,
2022-10-27 06:00:00,-537.6856945590553,
2022-10-27 08:00:00,-458.90536617331963,
2022-10-27 10:30:00,-359.52072325422887,
2022-10-27 11:00:00,-329.1662930893817,
2022-10-27 23:59:59,-382.29376257540025,c
2022-10-28 00:00:00,-405.2888761137747,
2022-10-28 03:30:00,-314.767390047351,
2022-10-28 04:00:00,-327.03696847478386,
2022-10-28 06:00:00,-310.8213413548474,
2022-10-28 08:00:00,-328.24532512330916,
2022-10-28 10:30:00,-213.12383178366508,
2022-10-28 11:00:00,-140.95264011935615,
2022-10-28 23:59:59,-158.09140557627506,w
2022-10-31 00:00:00,-301.8108651911025,
2022-10-31 03:30:00,-301.8108651911025,
2022-10-31 04:00:00,-301.8108651911025,
2022-10-31 06:00:00,-278.6918605576302,
2022-10-31 08:00:00,-313.3084219602879,
2022-10-31 10:30:00,-147.76473544181135,
2022-10-31 11:00:00,-168.703198908559,
2022-10-31 23:59:59,-178.21212992235087,c
2022-11-01 00:00:00,-350.67548146014815,
2022-11-01 03:30:00,-350.67548146014815,
2022-11-01 04:00:00,-350.67548146014815,
2022-11-01 06:00:00,-699.5539631110969,
2022-11-01 08:00:00,-673.6491456290241,
2022-11-01 10:30:00,-648.960660814224,
2022-11-01 11:00:00,-596.518254976525,
2022-11-01 23:59:59,-428.28398965217093,c
2022-11-02 00:00:00,-382.2937625754257,
2022-11-02 03:30:00,-382.2937625754257,
2022-11-02 04:00:00,-382.2937625754257,
2022-11-02 06:00:00,-604.0479158700564,
2022-11-02 08:00:00,-552.4364316208575,
2022-11-02 10:30:00,-446.5871368582266,
2022-11-02 11:00:00,-400.79204486323215,
2022-11-02 23:59:59,-336.30353549868596,c
2022-11-03 00:00:00,-278.81575165275535,
2022-11-03 03:30:00,-278.81575165275535,
2022-11-03 04:00:00,-278.81575165275535,
2022-11-03 06:00:00,-416.3674959463424,
2022-11-03 08:00:00,-358.2914083026135,
2022-11-03 10:30:00,-343.27005133237617,
2022-11-03 11:00:00,-402.7288365163222,
2022-11-03 23:59:59,-451.27910319055627,c
2022-11-04 00:00:00,-451.27910319055627,
2022-11-04 03:30:00,-451.27910319055627,
2022-11-04 04:00:00,-451.27910319055627,
2022-11-04 06:00:00,-442.16843167036313,
2022-11-04 08:00:00,-471.2206933883863,
2022-11-04 10:30:00,-565.4468744932765,
2022-11-04 11:00:00,-541.0036740605065,
2022-11-04 23:59:59,-416.78643288300555,w
2022-11-07 00:00:00,-416.78643288300555,
2022-11-07 03:30:00,-377.53573356796915,
2022-11-07 04:00:00,-446.08505180963766,
2022-11-07 06:00:00,-488.6832216969233,
2022-11-07 08:00:00,-506.5323447534429,
2022-11-07 10:30:00,-486.31549860924133,
2022-11-07 11:00:00,-482.84642817188796,
2022-11-07 23:59:59,-448.40471399827766,c
2022-11-08 00:00:00,-448.40471399827766,
2022-11-08 03:30:00,-448.1273077005917,
2022-11-08 04:00:00,-413.6829319609187,
2022-11-08 06:00:00,-422.2816647861928,
2022-11-08 08:00:00,-431.94977732898406,
2022-11-08 10:30:00,-515.5930942332598,
2022-11-08 11:00:00,-540.5179782134637,
2022-11-08 23:59:59,-365.0474274216667,c
2022-11-09 00:00:00,-347.8010922678877,
2022-11-09 03:30:00,-377.19360679178317,
2022-11-09 04:00:00,-373.8876593652276,
2022-11-09 06:00:00,-404.1307234732485,
2022-11-09 08:00:00,-423.9786893059445,
2022-11-09 10:30:00,-398.05149315151357,
2022-11-09 11:00:00,-356.13979128005303,
2022-11-09 23:59:59,-365.0474274216667,c
2022-11-10 00:00:00,-365.0474274216667,
2022-11-10 03:30:00,-401.10034079250363,
2022-11-10 04:00:00,-405.83109435913866,
2022-11-10 06:00:00,-391.2027015923395,
2022-11-10 08:00:00,-330.3719093919335,
2022-11-10 10:30:00,-554.8666502486958,
2022-11-10 11:00:00,-574.4046193544455,
2022-11-10 23:59:59,-344.92670307559456,c
2022-11-11 00:00:00,-362.1730382293772,
2022-11-11 03:30:00,-334.9421673147044,
2022-11-11 04:00:00,-314.9228721933832,
2022-11-11 06:00:00,-179.21814509628348,
2022-11-11 08:00:00,-188.25306201571948,
2022-11-11 10:30:00,-70.17260967337097,
2022-11-11 11:00:00,-79.00088032992062,
2022-11-11 23:59:59,-11.497556769183575,w
2022-11-14 00:00:00,-20.120724346073985,
2022-11-14 03:30:00,-95.07303865240465,
2022-11-14 04:00:00,-150.7314886330223,
2022-11-14 06:00:00,-199.13884101331496,
2022-11-14 08:00:00,-293.58735126258944,
2022-11-14 10:30:00,-222.22245723982633,
2022-11-14 11:00:00,-228.8623853333429,
2022-11-14 23:59:59,-152.34262719171784,c
2022-11-15 00:00:00,-186.83529749927766,
2022-11-15 03:30:00,-118.77945549829747,
2022-11-15 04:00:00,-156.68065563691198,
2022-11-15 06:00:00,-249.11847116466015,
2022-11-15 08:00:00,-183.53213201863036,
2022-11-15 10:30:00,-80.90145484968889,
2022-11-15 11:00:00,-93.87770292183268,
2022-11-15 23:59:59,-126.47312446104661,c
2022-11-16 00:00:00,-109.22678930726761,
2022-11-16 03:30:00,-164.70114682962048,
2022-11-16 04:00:00,-145.61849613493905,
2022-11-16 06:00:00,-159.45247845541053,
2022-11-16 08:00:00,-94.95762838659903,
2022-11-16 10:30:00,-7.510768183616165,
2022-11-16 11:00:00,4.315866498482137,
2022-11-16 23:59:59,-37.367059499851166,c
2022-11-17 00:00:00,-25.869502730663953,
2022-11-17 03:30:00,-58.45550132729659,
2022-11-17 04:00:00,-35.435496513320686,
2022-11-17 06:00:00,58.59046735500306,
2022-11-17 08:00:00,30.237645028677434,
2022-11-17 10:30:00,124.39968120361118,
2022-11-17 11:00:00,117.80349316971297,
2022-11-17 23:59:59,-37.367059499854804,c
2022-11-18 00:00:00,-2.8743891922931653,
2022-11-18 03:30:00,-37.0069297822356,
2022-11-18 04:00:00,-17.052419151981667,
2022-11-18 06:00:00,-115.89971595183306,
2022-11-18 08:00:00,-50.62842081677263,
2022-11-18 10:30:00,63.29141275675829,
2022-11-18 11:00:00,85.73386569001741,
2022-11-18 23:59:59,0.0,a
2022-11-21 00:00:00,22.995113538372607,
2022-11-21 03:30:00,37.66791494572499,
2022-11-21 04:00:00,53.15818518106789,
2022-11-21 06:00:00,-10.221654899251007,
2022-11-21 08:00:00,-11.323856910168615,
2022-11-21 10:30:00,-106.67596692254119,
2022-11-21 11:00:00,-74.0131033621783,
2022-11-21 23:59:59,-195.45846507616807,c
2022-11-22 00:00:00,-172.46335153779728,
2022-11-22 03:30:00,-109.1458639807679,
2022-11-22 04:00:00,-185.2503931808842,
2022-11-22 06:00:00,-141.1889330555823,
2022-11-22 08:00:00,-95.34655571030089,
2022-11-22 10:30:00,-169.15605385146046,
2022-11-22 11:00:00,-138.54891928986035,
2022-11-22 23:59:59,-60.362173038221954,c
2022-11-23 00:00:00,-86.23167576889318,
2022-11-23 03:30:00,-75.45236898154326,
2022-11-23 04:00:00,-30.21512351051024,
2022-11-23 06:00:00,-29.135386787338575,
2022-11-23 08:00:00,-13.11049338216435,
2022-11-23 10:30:00,-42.285057441244135,
2022-11-23 11:00:00,-88.11232373874554,
2022-11-23 23:59:59,-100.60362173036265,c
2022-11-24 00:00:00,-106.35240011495443,
2022-11-24 03:30:00,-69.86840949138423,
2022-11-24 04:00:00,-33.49397460026921,
2022-11-24 06:00:00,-48.7718940370105,
2022-11-24 08:00:00,-11.968342863838188,
2022-11-24 10:30:00,-37.33063290869177,
2022-11-24 11:00:00,-56.49874670447571,
2022-11-24 23:59:59,-43.115837884424764,c
2022-11-25 00:00:00,-68.98534061509599,
2022-11-25 03:30:00,-105.58361353493638,
2022-11-25 04:00:00,-97.82947302964021,
2022-11-25 06:00:00,-138.10571594201792,
2022-11-25 08:00:00,-39.099038461708915,
2022-11-25 10:30:00,-31.459774112043306,
2022-11-25 11:00:00,-31.58127773819797,
2022-11-25 23:59:59,-31.618281115244827,w
2022-11-28 00:00:00,-31.618281115244827,
2022-11-28 03:30:00,-69.73871098466952,
2022-11-28 04:00:00,-28.926762259075986,
2022-11-28 06:00:00,-79.9445381978021,
2022-11-28 08:00:00,-80.92178619098013,
2022-11-28 10:30:00,-72.21632696283086,
2022-11-28 11:00:00,-54.80540850653961,
2022-11-28 23:59:59,-60.362173038220135,c
2022-11-29 00:00:00,-77.60850819199914,
2022-11-29 03:30:00,-30.40174614020725,
2022-11-29 04:00:00,-59.425269452522116,
2022-11-29 06:00:00,-49.86076848574157,
2022-11-29 08:00:00,-62.118867261402556,
2022-11-29 10:30:00,-59.12182786565427,
2022-11-29 11:00:00,-27.57054753873126,
2022-11-29 23:59:59,-37.36705949984389,c
2022-11-30 00:00:00,-37.36705949984389,
2022-11-30 03:30:00,43.11583788446478,
2022-11-30 04:00:00,0.8661211371800164,
2022-11-30 06:00:00,5.689630003000275,
2022-11-30 08:00:00,-1.5456332957382983,
2022-11-30 10:30:00,168.55039451833363,
2022-11-30 11:00:00,229.00601089181873,
2022-11-30 23:59:59,175.33774073009772,c
2022-12-01 00:00:00,129.34751365334887,
2022-12-01 03:30:00,126.5013047472512,
2022-12-01 04:00:00,161.00502614743527,
2022-12-01 06:00:00,74.91314670027168,
2022-12-01 08:00:00,59.721762220489836,
2022-12-01 10:30:00,118.40030129698062,
2022-12-01 11:00:00,103.50812515007783,
2022-12-01 23:59:59,163.84018396090687,c
2022-12-02 00:00:00,143.71945961483107,
2022-12-02 03:30:00,292.72676346247135,
2022-12-02 04:00:00,339.5509578674355,
2022-12-02 06:00:00,332.73262662131856,
2022-12-02 08:00:00,266.24454725613214,
2022-12-02 10:30:00,382.95629570330493,
2022-12-02 11:00:00,398.5685462656893,
2022-12-02 23:59:59,362.17303822938266,w
2022-12-05 00:00:00,353.54987065249225,
2022-12-05 03:30:00,190.80713363971154,
2022-12-05 04:00:00,244.160537015925,
2022-12-05 06:00:00,325.0277044673003,
2022-12-05 08:00:00,246.80351871927814,
2022-12-05 10:30:00,253.0224756671414,
2022-12-05 11:00:00,236.6368618275501,
2022-12-05 23:59:59,227.0767461914329,c
2022-12-06 00:00:00,209.83041103765208,
2022-12-06 03:30:00,220.94080685847985,
2022-12-06 04:00:00,126.00253073931708,
2022-12-06 06:00:00,159.6844372491487,
2022-12-06 08:00:00,136.25065090233875,
2022-12-06 10:30:00,198.47889587174905,
2022-12-06 11:00:00,160.82153416044275,
2022-12-06 23:59:59,198.33285426847397,c
2022-12-07 00:00:00,1960.3334291463125,
2022-12-07 03:30:00,2071.076554931893,
2022-12-07 04:00:00,1996.2110823916537,
2022-12-07 06:00:00,1335.6131050163403,
2022-12-07 08:00:00,1493.2130340084786,
2022-12-07 10:30:00,1781.4716762745338,
2022-12-07 11:00:00,1768.541871276837,
2022-12-07 23:59:59,1741.8798505317682,c
2022-12-08 00:00:00,1721.7591261856924,
2022-12-08 03:30:00,1860.1721891840807,
2022-12-08 04:00:00,1888.8942350938069,
2022-12-08 06:00:00,2201.512323035695,
2022-12-08 08:00:00,2097.062710674082,
2022-12-08 10:30:00,1992.6540595873112,
2022-12-08 11:00:00,1938.7118836905302,
2022-12-08 23:59:59,1940.2127048002385,c
2022-12-09 00:00:00,1908.5944236849746,
2022-12-09 03:30:00,1878.3137888649171,
2022-12-09 04:00:00,1907.4428184767821,
2022-12-09 06:00:00,1885.6354848024102,
2022-12-09 08:00:00,1790.9152764538048,
2022-12-09 10:30:00,1847.048550631146,
2022-12-09 11:00:00,1877.1056097589208,
2022-12-09 23:59:59,1925.8407588387581,w
2022-12-12 00:00:00,1894.222477723496,
2022-12-12 03:30:00,1886.7260182795544,
2022-12-12 04:00:00,1848.0905246358425,
2022-12-12 06:00:00,1758.2233991883422,
2022-12-12 08:00:00,1814.025490037503,
2022-12-12 10:30:00,1838.430490655478,
2022-12-12 11:00:00,1828.1115263006895,
2022-12-12 23:59:59,1882.7249209543088,c
2022-12-13 00:00:00,1894.222477723495,
2022-12-13 03:30:00,1975.4659944448185,
2022-12-13 04:00:00,1982.3115684779932,
2022-12-13 06:00:00,1931.3898474045654,
2022-12-13 08:00:00,1927.371260069186,
2022-12-13 10:30:00,1890.842461923201,
2022-12-13 11:00:00,1938.2702922382896,
2022-12-13 23:59:59,2040.816326530622,c
2022-12-14 00:00:00,2006.3236562230622,
2022-12-14 03:30:00,2106.090379124641,
2022-12-14 04:00:00,2082.6115137269026,
2022-12-14 06:00:00,1929.6082907876007,
2022-12-14 08:00:00,1954.8912883293688,
2022-12-14 10:30:00,1781.624027189635,
2022-12-14 11:00:00,1774.1130292033286,
2022-12-14 23:59:59,1764.8749640701426,c
2022-12-15 00:00:00,1825.237137108371,
2022-12-15 03:30:00,1912.228941736128,
2022-12-15 04:00:00,1981.786945173133,
2022-12-15 06:00:00,2023.6015958816297,
2022-12-15 08:00:00,1988.8885044124345,
2022-12-15 10:30:00,2032.8220075619056,
2022-12-15 11:00:00,1998.0602937776493,
2022-12-15 23:59:59,2017.8212129922413,c
2022-12-16 00:00:00,2023.5699913768358,
2022-12-16 03:30:00,2016.9429311607792,
2022-12-16 04:00:00,2017.4617622626938,
2022-12-16 06:00:00,2051.427760873258,
2022-12-16 08:00:00,2028.5762113344272,
2022-12-16 10:30:00,2040.0624127590172,
2022-12-16 11:00:00,2000.2946441557442,
2022-12-16 23:59:59,1989.0773210692714,e
2022-12-19 00:00:00,1957.4590399540102,
2022-12-19 03:30:00,1969.6065339198367,
2022-12-19 04:00:00,2004.2959171091434,
2022-12-19 06:00:00,2053.1816387492754,
2022-12-19 08:00:00,2122.3282460459877,
2022-12-19 10:30:00,2074.153883643983,
2022-12-19 11:00:00,2083.118795883387,
2022-12-19 23:59:59,2083.932164415064,c
2022-12-20 00:00:00,2124.1736131072166,
2022-12-20 03:30:00,2131.4997704633197,
2022-12-20 04:00:00,2154.299032207705,
2022-12-20 06:00:00,2180.5280028922134,
2022-12-20 08:00:00,2202.819892008458,
2022-12-20 10:30:00,2189.0122050882974,
2022-12-20 11:00:00,2216.841580197275,
2022-12-20 23:59:59,2164.415061799373,c
2022-12-21 00:00:00,2193.158953722341,
2022-12-21 03:30:00,2172.1533652089975,
2022-12-21 04:00:00,2215.055894866141,
2022-12-21 06:00:00,2169.729113150368,
2022-12-21 08:00:00,2100.5337085395386,
2022-12-21 10:30:00,2093.7197407815756,
2022-12-21 11:00:00,2083.619096066245,
2022-12-21 23:59:59,2083.9321644150596,c
2022-12-22 00:00:00,2055.1882724920924,
2022-12-22 03:30:00,2001.4370054738192,
2022-12-22 04:00:00,2024.573690582526,
2022-12-22 06:00:00,2021.7017329630062,
2022-12-22 08:00:00,2050.3029726166287,
2022-12-22 10:30:00,2110.9458572227495,
2022-12-22 11:00:00,2095.021757307908,
2022-12-22 23:59:59,2058.06266168439,c
2022-12-23 00:00:00,2043.6907157229052,
2022-12-23 03:30:00,2037.0779168783074,
2022-12-23 04:00:00,2028.981680089003,
2022-12-23 06:00:00,2026.8329869544223,
2022-12-23 08:00:00,2031.580907835898,
2022-12-23 10:30:00,2056.5455553367874,
2022-12-23 11:00:00,2034.959106141503,
2022-12-23 23:59:59,1968.9565967231947,w
2022-12-26 00:00:00,1968.9565967231947,
2022-12-26 03:30:00,1968.9565967231947,
2022-12-26 04:00:00,1968.9565967231947,
2022-12-26 06:00:00,1968.9565967231947,
2022-12-26 08:00:00,1968.9565967231947,
2022-12-26 10:30:00,1968.9565967231947,
2022-12-26 11:00:00,1968.9565967231947,
2022-12-26 23:59:59,1968.9565967231947,c
2022-12-27 00:00:00,1980.454153492381,
2022-12-27 03:30:00,2031.958239404893,
2022-12-27 04:00:00,2047.0875983945007,
2022-12-27 06:00:00,2058.284890177133,
2022-12-27 08:00:00,2090.996762295573,
2022-12-27 10:30:00,2159.9985742813587,
2022-12-27 11:00:00,2146.5082516841685,
2022-12-27 23:59:59,2187.410175337738,c
2022-12-28 00:00:00,2109.801667145727,
2022-12-28 03:30:00,2227.333432440265,
2022-12-28 04:00:00,2228.478355168989,
2022-12-28 06:00:00,2268.7222338351066,
2022-12-28 08:00:00,2226.105080605761,
2022-12-28 10:30:00,2140.7608853248475,
2022-12-28 11:00:00,2182.15657164588,
2022-12-28 23:59:59,2150.043115837888,c
2022-12-29 00:00:00,2124.1736131072175,
2022-12-29 03:30:00,2092.2566379343198,
2022-12-29 04:00:00,2091.5131494647776,
2022-12-29 06:00:00,2077.2261581537414,
2022-12-29 08:00:00,2090.1207319216464,
2022-12-29 10:30:00,2042.8952804607234,
2022-12-29 11:00:00,2034.3047149073336,
2022-12-29 23:59:59,2014.9468237999372,c
2022-12-30 00:00:00,2006.3236562230477,
2022-12-30 03:30:00,1955.2853362555625,
2022-12-30 04:00:00,1938.3450197230168,
2022-12-30 06:00:00,1975.163593466562,
2022-12-30 08:00:00,2029.5561096003776,
2022-12-30 10:30:00,2013.8660437487597,
2022-12-30 11:00:00,2006.3256801557318,
2022-12-30 23:59:59,2037.941937338309,w
2023-01-02 00:00:00,2043.6907157229016,
2023-01-02 03:30:00,2023.6841057043084,
2023-01-02 04:00:00,2001.95178562008,
2023-01-02 06:00:00,2019.948476304583,
2023-01-02 08:00:00,2002.700526325415,
2023-01-02 10:30:00,2005.9425574312527,
2023-01-02 11:00:00,2001.8287897529526,
2023-01-02 23:59:59,2006.3236562230404,c
2023-01-03 00:00:00,2009.1980454153354,
2023-01-03 03:30:00,2002.5445270590699,
2023-01-03 04:00:00,1995.414559214134,
2023-01-03 06:00:00,2018.3753121136324,
2023-01-03 08:00:00,2001.8456803644413,
2023-01-03 10:30:00,1924.1673686698277,
2023-01-03 11:00:00,1930.8601176767816,
2023-01-03 23:59:59,1865.4785858004943,c
2023-01-04 00:00:00,1894.2224777234605,
2023-01-04 03:30:00,1746.996176470866,
2023-01-04 04:00:00,1748.0966600053162,
2023-01-04 06:00:00,1824.0031629676414,
2023-01-04 08:00:00,1771.4870902373987,
2023-01-04 10:30:00,1720.9581825481673,
2023-01-04 11:00:00,1706.095957063324,
2023-01-04 23:59:59,1698.7640126472907,c
2023-01-05 00:00:00,1744.7542397240359,
2023-01-05 03:30:00,1724.0539489733073,
2023-01-05 04:00:00,1687.0236260915408,
2023-01-05 06:00:00,1657.9837853662011,
2023-01-05 08:00:00,1666.3600579257218,
2023-01-05 10:30:00,1846.1860844764478,
2023-01-05 11:00:00,1950.0754967562743,
2023-01-05 23:59:59,1940.212704800203,c
2023-01-06 00:00:00,1879.850531761973,
2023-01-06 03:30:00,1870.5818364686356,
2023-01-06 04:00:00,1875.216184115303,
2023-01-06 06:00:00,1951.133360475913,
2023-01-06 08:00:00,1957.6482416396193,
2023-01-06 10:30:00,1889.7002293413998,
2023-01-06 11:00:00,1889.2130076596095,
2023-01-06 23:59:59,1905.7200344926414,w
