date,AS_FTSE_DM_SC_2023_Q1,meta
2023-01-19 01:00:00,-163.25607071663376,
2023-01-19 02:30:00,-163.67185961624148,
2023-01-19 03:00:00,-165.34980211320374,
2023-01-19 18:30:00,-167.83497475242575,
2023-01-19 20:00:00,-143.7611260584539,
2023-01-19 23:00:00,-158.80076194184608,
2023-01-19 23:59:59,-160.36696081086882,c
2023-01-20 00:00:00,-157.98237782311116,
2023-01-20 01:00:00,-157.16083690987966,
2023-01-20 02:30:00,-155.852204181434,
2023-01-20 03:00:00,-155.9061877163599,
2023-01-20 18:30:00,-155.9061877163599,
2023-01-20 20:00:00,-155.9061877163599,
2023-01-20 23:00:00,-155.9061877163599,
2023-01-20 23:59:59,-157.3854234868005,w
2023-01-23 00:00:00,-169.69088186157114,
2023-01-23 01:00:00,-170.67942605309554,
2023-01-23 02:30:00,-170.67942605309554,
2023-01-23 03:00:00,-170.67942605309554,
2023-01-23 18:30:00,-173.12314277653024,
2023-01-23 20:00:00,-164.84622459217064,
2023-01-23 23:00:00,-196.47521918042048,
2023-01-23 23:59:59,-200.24778525060992,c
2023-01-24 00:00:00,-210.52247115422801,
2023-01-24 01:00:00,-209.56289328439834,
2023-01-24 02:30:00,-209.56289328439834,
2023-01-24 03:00:00,-209.56289328439834,
2023-01-24 18:30:00,-202.1427726948897,
2023-01-24 20:00:00,-201.09343756308942,
2023-01-24 23:00:00,-204.62882273417256,
2023-01-24 23:59:59,-203.1725792447155,c
2023-01-25 00:00:00,-212.8350502508648,
2023-01-25 01:00:00,-208.88451843775545,
2023-01-25 02:30:00,-208.68374192172337,
2023-01-25 03:00:00,-208.66636928968478,
2023-01-25 18:30:00,-211.19655791492823,
2023-01-25 20:00:00,-226.05710047019522,
2023-01-25 23:00:00,-223.19725050734428,
2023-01-25 23:59:59,-223.5126183928321,c
2023-01-26 00:00:00,-221.64451787153473,
2023-01-26 01:00:00,-221.72908519647615,
2023-01-26 02:30:00,-218.9178906991067,
2023-01-26 03:00:00,-218.30595823465103,
2023-01-26 18:30:00,-226.15022092705715,
2023-01-26 20:00:00,-228.28230938657327,
2023-01-26 23:00:00,-240.19542525900545,
2023-01-26 23:59:59,-243.70591869046734,c
2023-01-27 00:00:00,-246.89938331916642,
2023-01-27 01:00:00,-240.81799881392044,
2023-01-27 02:30:00,-239.63489740283262,
2023-01-27 03:00:00,-239.83693306945054,
2023-01-27 18:30:00,-239.83693306945054,
2023-01-27 20:00:00,-239.83693306945054,
2023-01-27 23:00:00,-239.83693306945054,
2023-01-27 23:59:59,-240.48387823839937,w
2023-01-30 00:00:00,-217.76507096856528,
2023-01-30 01:00:00,-215.07392571787625,
2023-01-30 02:30:00,-213.75816648369243,
2023-01-30 03:00:00,-213.8021878232554,
2023-01-30 18:30:00,-224.73917446234498,
2023-01-30 20:00:00,-192.5187240018305,
2023-01-30 23:00:00,-175.89672753996297,
2023-01-30 23:59:59,-172.37701657327557,c
2023-01-31 00:00:00,-175.374709624081,
2023-01-31 01:00:00,-169.96776881988808,
2023-01-31 02:30:00,-168.9036680529981,
2023-01-31 03:00:00,-168.49732619007955,
2023-01-31 18:30:00,-159.9891222388094,
2023-01-31 20:00:00,-140.31271182489195,
2023-01-31 23:00:00,-132.65374943326788,
2023-01-31 23:59:59,-140.18895144175474,c
2023-02-01 00:00:00,-143.9042207374415,
2023-02-01 01:00:00,-143.78496610553543,
2023-02-01 02:30:00,-145.66630031272723,
2023-02-01 03:00:00,-145.021658163065,
2023-02-01 18:30:00,-122.83282899659196,
2023-02-01 20:00:00,-120.42174513838779,
2023-02-01 23:00:00,-102.51123049326213,
2023-02-01 23:59:59,-108.53679670309259,c
2023-02-02 00:00:00,-102.43940250596654,
2023-02-02 01:00:00,-102.92020483561623,
2023-02-02 02:30:00,-102.22031267218802,
2023-02-02 03:00:00,-102.81420108245072,
2023-02-02 18:30:00,-88.28634985484382,
2023-02-02 20:00:00,-101.02529101404514,
2023-02-02 23:00:00,-99.14361899657081,
2023-02-02 23:59:59,-102.80919921812597,c
2023-02-03 00:00:00,-103.5147039418847,
2023-02-03 01:00:00,-106.55074348152675,
2023-02-03 02:30:00,-105.28468038321193,
2023-02-03 03:00:00,-105.31948701199963,
2023-02-03 18:30:00,-105.31948701199963,
2023-02-03 20:00:00,-105.31948701199963,
2023-02-03 23:00:00,-105.31948701199963,
2023-02-03 23:59:59,-105.26459227865166,w
2023-02-06 00:00:00,-144.43206746457327,
2023-02-06 01:00:00,-148.36063342384102,
2023-02-06 02:30:00,-138.78835753541534,
2023-02-06 03:00:00,-137.74528040314738,
2023-02-06 18:30:00,-137.3881510366382,
2023-02-06 20:00:00,-107.89108324589336,
2023-02-06 23:00:00,-90.8039050717374,
2023-02-06 23:59:59,-90.06871721870766,c
2023-02-07 00:00:00,-101.2831302606644,
2023-02-07 01:00:00,-105.72552141336405,
2023-02-07 02:30:00,-105.32480333275589,
2023-02-07 03:00:00,-106.26904802590911,
2023-02-07 18:30:00,-87.09732711308266,
2023-02-07 20:00:00,-107.80429180545593,
2023-02-07 23:00:00,-109.28671893735577,
2023-02-07 23:59:59,-101.56116402554267,c
2023-02-08 00:00:00,-105.23216649518986,
2023-02-08 01:00:00,-101.88070657691208,
2023-02-08 02:30:00,-102.98461034926811,
2023-02-08 03:00:00,-103.84471649633701,
2023-02-08 18:30:00,-107.2232404618237,
2023-02-08 20:00:00,-83.89958681734811,
2023-02-08 23:00:00,-82.84715719481312,
2023-02-08 23:59:59,-91.88425883282537,c
2023-02-09 00:00:00,-91.90382397668168,
2023-02-09 01:00:00,-90.14286379415546,
2023-02-09 02:30:00,-92.22192691774114,
2023-02-09 03:00:00,-91.2421121694706,
2023-02-09 18:30:00,-100.13575261390531,
2023-02-09 20:00:00,-113.97013827170429,
2023-02-09 23:00:00,-111.92904549940192,
2023-02-09 23:59:59,-120.93640203436723,c
2023-02-10 00:00:00,-126.50530215413016,
2023-02-10 01:00:00,-128.97032846624109,
2023-02-10 02:30:00,-131.0005495329292,
2023-02-10 03:00:00,-130.93019681021212,
2023-02-10 18:30:00,-130.93019681021212,
2023-02-10 20:00:00,-130.93019681021212,
2023-02-10 23:00:00,-130.93019681021212,
2023-02-10 23:59:59,-130.8424494380215,w
2023-02-13 00:00:00,-83.35033387964768,
2023-02-13 01:00:00,-82.1905927803615,
2023-02-13 02:30:00,-74.98052935640794,
2023-02-13 03:00:00,-75.52255246312791,
2023-02-13 18:30:00,-84.17672859984316,
2023-02-13 20:00:00,-82.83669173929707,
2023-02-13 23:00:00,-81.4473592967239,
2023-02-13 23:59:59,-76.42664750697918,c
2023-02-14 00:00:00,-84.42329884904518,
2023-02-14 01:00:00,-78.92066118751427,
2023-02-14 02:30:00,-74.80769016629404,
2023-02-14 03:00:00,-73.24641913165794,
2023-02-14 18:30:00,-80.5874457549794,
2023-02-14 20:00:00,-80.84425419779154,
2023-02-14 23:00:00,-55.42077027486778,
2023-02-14 23:59:59,-42.03038701764956,c
2023-02-15 00:00:00,-45.7582250474411,
2023-02-15 01:00:00,-47.61680598220744,
2023-02-15 02:30:00,-47.492579273086676,
2023-02-15 03:00:00,-45.491273861804984,
2023-02-15 18:30:00,-30.52998156814556,
2023-02-15 20:00:00,-40.23496918855528,
2023-02-15 23:00:00,-14.69249697222665,
2023-02-15 23:59:59,-7.112782156389244,c
2023-02-16 00:00:00,-5.006738037381183,
2023-02-16 01:00:00,-3.133374127482057,
2023-02-16 02:30:00,-1.7560321942369228,
2023-02-16 03:00:00,-2.0883650806474634,
2023-02-16 18:30:00,-15.399061715414973,
2023-02-16 20:00:00,-2.560638833621283,
2023-02-16 23:00:00,11.048108969521309,
2023-02-16 23:59:59,4.196877831040297,c
2023-02-17 00:00:00,-0.922308955043377,
2023-02-17 01:00:00,1.4735920045097828,
2023-02-17 02:30:00,4.4508342925848865,
2023-02-17 03:00:00,1.9284791225109075,
2023-02-17 18:30:00,1.9284791225109075,
2023-02-17 20:00:00,1.9284791225109075,
2023-02-17 23:00:00,1.9284791225109075,
2023-02-17 23:59:59,0.0,a
2023-02-20 00:00:00,81.66776427375095,
2023-02-20 01:00:00,90.88463966571283,
2023-02-20 02:30:00,88.80368210834035,
2023-02-20 03:00:00,90.18089620522636,
2023-02-20 18:30:00,105.27857075231987,
2023-02-20 20:00:00,124.15997297141791,
2023-02-20 23:00:00,106.72446374792048,
2023-02-20 23:59:59,123.39096365602649,c
2023-02-21 00:00:00,118.0941999934642,
2023-02-21 01:00:00,125.58364963629242,
2023-02-21 02:30:00,131.9739086538728,
2023-02-21 03:00:00,130.8525190169471,
2023-02-21 18:30:00,129.23366994265257,
2023-02-21 20:00:00,202.83734161813732,
2023-02-21 23:00:00,231.13214918805306,
2023-02-21 23:59:59,209.09319688951354,c
2023-02-22 00:00:00,193.8902697675336,
2023-02-22 01:00:00,182.7892710865308,
2023-02-22 02:30:00,182.48379864520268,
2023-02-22 03:00:00,182.47013163158107,
2023-02-22 18:30:00,173.2668742526298,
2023-02-22 20:00:00,174.5457504577746,
2023-02-22 23:00:00,208.91885272497802,
2023-02-22 23:59:59,211.98171628706194,c
2023-02-23 00:00:00,211.32722196349135,
2023-02-23 01:00:00,220.09546299119307,
2023-02-23 02:30:00,224.22951777210955,
2023-02-23 03:00:00,224.65738292435066,
2023-02-23 18:30:00,229.77920585874335,
2023-02-23 20:00:00,222.61160234402809,
2023-02-23 23:00:00,196.05333467212608,
2023-02-23 23:59:59,194.69572983148242,c
2023-02-24 00:00:00,199.87280632263565,
2023-02-24 01:00:00,208.38996921992077,
2023-02-24 02:30:00,206.24372864448566,
2023-02-24 03:00:00,205.79388212333004,
2023-02-24 18:30:00,205.79388212333004,
2023-02-24 20:00:00,205.79388212333004,
2023-02-24 23:00:00,205.79388212333004,
2023-02-24 23:59:59,206.53838166519336,w
2023-02-27 00:00:00,196.85022330329554,
2023-02-27 01:00:00,197.52530467995734,
2023-02-27 02:30:00,199.2550739348231,
2023-02-27 03:00:00,198.63687979570176,
2023-02-27 18:30:00,178.7144608168959,
2023-02-27 20:00:00,174.64825421667769,
2023-02-27 23:00:00,167.00373153624196,
2023-02-27 23:59:59,175.47853186648825,c
2023-02-28 00:00:00,187.39932115881913,
2023-02-28 01:00:00,201.7699441050264,
2023-02-28 02:30:00,200.46472485440313,
2023-02-28 03:00:00,200.5235563447896,
2023-02-28 18:30:00,213.2285652474552,
2023-02-28 20:00:00,217.24854771056613,
2023-02-28 23:00:00,220.4103429089509,
2023-02-28 23:59:59,237.87887172116962,c
2023-03-01 00:00:00,241.60820214676517,
2023-03-01 01:00:00,234.5268703364419,
2023-03-01 02:30:00,236.0201461007764,
2023-03-01 03:00:00,236.0268616363793,
2023-03-01 18:30:00,248.2020059128874,
2023-03-01 20:00:00,258.81173952867056,
2023-03-01 23:00:00,274.78910226681876,
2023-03-01 23:59:59,256.68745171716444,c
2023-03-02 00:00:00,256.33086938848606,
2023-03-02 01:00:00,248.51019894446046,
2023-03-02 02:30:00,241.9873500964922,
2023-03-02 03:00:00,241.75561245850656,
2023-03-02 18:30:00,212.90903644374055,
2023-03-02 20:00:00,168.54388869036728,
2023-03-02 23:00:00,178.83512541288917,
2023-03-02 23:59:59,179.11626077043576,c
2023-03-03 00:00:00,175.51576051114836,
2023-03-03 01:00:00,184.56854202672469,
2023-03-03 02:30:00,189.3596610983418,
2023-03-03 03:00:00,188.874520137962,
2023-03-03 18:30:00,188.874520137962,
2023-03-03 20:00:00,188.874520137962,
2023-03-03 23:00:00,188.874520137962,
2023-03-03 23:59:59,186.93481681177025,w
2023-03-06 00:00:00,154.88633904704824,
2023-03-06 01:00:00,158.23687663286222,
2023-03-06 02:30:00,163.57153685474196,
2023-03-06 03:00:00,163.53747857085762,
2023-03-06 18:30:00,158.7554056770653,
2023-03-06 20:00:00,159.29083509241877,
2023-03-06 23:00:00,167.309292006186,
2023-03-06 23:59:59,164.29926052027616,c
2023-03-07 00:00:00,171.2051211791191,
2023-03-07 01:00:00,166.0895321654467,
2023-03-07 02:30:00,163.7282361459454,
2023-03-07 03:00:00,163.8617357612278,
2023-03-07 18:30:00,158.47247092291872,
2023-03-07 20:00:00,215.52383554373478,
2023-03-07 23:00:00,216.2684732113695,
2023-03-07 23:59:59,212.9868652598792,c
2023-03-08 00:00:00,207.01413483618512,
2023-03-08 01:00:00,208.65136982530527,
2023-03-08 02:30:00,205.6766792862578,
2023-03-08 03:00:00,204.82811966561843,
2023-03-08 18:30:00,212.33081456861225,
2023-03-08 20:00:00,182.53651623761095,
2023-03-08 23:00:00,205.81634006781707,
2023-03-08 23:59:59,189.25339963783722,c
2023-03-09 00:00:00,180.2864702597202,
2023-03-09 01:00:00,173.74872669374633,
2023-03-09 02:30:00,173.5541038599779,
2023-03-09 03:00:00,173.76697829043457,
2023-03-09 18:30:00,173.76697829043457,
2023-03-09 20:00:00,190.77588479886225,
2023-03-09 23:00:00,215.90048075905156,
2023-03-09 23:59:59,203.5265907716527,c
2023-03-10 00:00:00,199.32414721376637,
2023-03-10 01:00:00,205.4334324469118,
2023-03-10 02:30:00,202.34443482935734,
2023-03-10 03:00:00,202.03274919224583,
2023-03-10 18:30:00,202.03274919224583,
2023-03-10 20:00:00,202.03274919224583,
2023-03-10 23:00:00,202.03274919224583,
2023-03-10 23:59:59,201.24297027465343,w
2023-03-13 00:00:00,201.24297027465343,
2023-03-13 01:00:00,201.24297027465343,
2023-03-13 02:30:00,201.24297027465343,
2023-03-13 03:00:00,201.24297027465343,
2023-03-13 18:30:00,201.24297027465343,
2023-03-13 20:00:00,201.24297027465343,
2023-03-13 23:00:00,201.24297027465343,
2023-03-13 23:59:59,201.24297027465343,c
2023-03-14 00:00:00,201.24297027465343,
2023-03-14 01:00:00,201.24297027465343,
2023-03-14 02:30:00,201.24297027465343,
2023-03-14 03:00:00,201.24297027465343,
2023-03-14 18:30:00,201.24297027465343,
2023-03-14 20:00:00,201.24297027465343,
2023-03-14 23:00:00,201.24297027465343,
2023-03-14 23:59:59,201.24297027465343,c
2023-03-15 00:00:00,201.24297027465343,
2023-03-15 01:00:00,201.24297027465343,
2023-03-15 02:30:00,201.24297027465343,
2023-03-15 03:00:00,201.24297027465343,
2023-03-15 18:30:00,201.24297027465343,
2023-03-15 20:00:00,201.24297027465343,
2023-03-15 23:00:00,201.24297027465343,
2023-03-15 23:59:59,201.24297027465343,c
2023-03-16 00:00:00,201.24297027465343,
2023-03-16 01:00:00,201.24297027465343,
2023-03-16 02:30:00,201.24297027465343,
2023-03-16 03:00:00,201.24297027465343,
2023-03-16 18:30:00,201.24297027465343,
2023-03-16 20:00:00,201.24297027465343,
2023-03-16 23:00:00,201.24297027465343,
2023-03-16 23:59:59,201.24297027465343,c
2023-03-17 00:00:00,201.24297027465343,
2023-03-17 01:00:00,201.24297027465343,
2023-03-17 02:30:00,201.24297027465343,
2023-03-17 03:00:00,201.24297027465343,
2023-03-17 18:30:00,201.24297027465343,
2023-03-17 20:00:00,201.24297027465343,
2023-03-17 23:00:00,201.24297027465343,
2023-03-17 23:59:59,201.24297027465343,e
2023-03-20 00:00:00,201.24297027465343,
2023-03-20 01:00:00,201.24297027465343,
2023-03-20 02:30:00,201.24297027465343,
2023-03-20 03:00:00,201.24297027465343,
2023-03-20 18:30:00,201.24297027465343,
2023-03-20 20:00:00,201.24297027465343,
2023-03-20 23:00:00,201.24297027465343,
2023-03-20 23:59:59,201.24297027465343,c
2023-03-21 00:00:00,201.24297027465343,
2023-03-21 01:00:00,201.24297027465343,
2023-03-21 02:30:00,201.24297027465343,
2023-03-21 03:00:00,201.24297027465343,
2023-03-21 18:30:00,201.24297027465343,
2023-03-21 20:00:00,201.24297027465343,
2023-03-21 23:00:00,201.24297027465343,
2023-03-21 23:59:59,201.24297027465343,c
2023-03-22 00:00:00,201.24297027465343,
2023-03-22 01:00:00,201.24297027465343,
2023-03-22 02:30:00,201.24297027465343,
2023-03-22 03:00:00,201.24297027465343,
2023-03-22 18:30:00,201.24297027465343,
2023-03-22 20:00:00,201.24297027465343,
2023-03-22 23:00:00,201.24297027465343,
2023-03-22 23:59:59,201.24297027465343,c
2023-03-23 00:00:00,201.24297027465343,
2023-03-23 01:00:00,201.24297027465343,
2023-03-23 02:30:00,201.24297027465343,
2023-03-23 03:00:00,201.24297027465343,
2023-03-23 18:30:00,201.24297027465343,
2023-03-23 20:00:00,201.24297027465343,
2023-03-23 23:00:00,201.24297027465343,
2023-03-23 23:59:59,201.24297027465343,c
2023-03-24 00:00:00,201.24297027465343,
2023-03-24 01:00:00,201.24297027465343,
2023-03-24 02:30:00,201.24297027465343,
2023-03-24 03:00:00,201.24297027465343,
2023-03-24 18:30:00,201.24297027465343,
2023-03-24 20:00:00,201.24297027465343,
2023-03-24 23:00:00,201.24297027465343,
2023-03-24 23:59:59,201.24297027465343,w
2023-03-27 00:00:00,201.24297027465343,
2023-03-27 01:00:00,201.24297027465343,
2023-03-27 02:30:00,201.24297027465343,
2023-03-27 03:00:00,201.24297027465343,
2023-03-27 18:30:00,201.24297027465343,
2023-03-27 20:00:00,201.24297027465343,
2023-03-27 23:00:00,201.24297027465343,
2023-03-27 23:59:59,201.24297027465343,c
2023-03-28 00:00:00,201.24297027465343,
2023-03-28 01:00:00,201.24297027465343,
2023-03-28 02:30:00,201.24297027465343,
2023-03-28 03:00:00,201.24297027465343,
2023-03-28 18:30:00,201.24297027465343,
2023-03-28 20:00:00,201.24297027465343,
2023-03-28 23:00:00,201.24297027465343,
2023-03-28 23:59:59,201.24297027465343,c
2023-03-29 00:00:00,201.24297027465343,
2023-03-29 01:00:00,201.24297027465343,
2023-03-29 02:30:00,201.24297027465343,
2023-03-29 03:00:00,201.24297027465343,
2023-03-29 18:30:00,201.24297027465343,
2023-03-29 20:00:00,201.24297027465343,
2023-03-29 23:00:00,201.24297027465343,
2023-03-29 23:59:59,201.24297027465343,c
2023-03-30 00:00:00,201.24297027465343,
2023-03-30 01:00:00,201.24297027465343,
2023-03-30 02:30:00,201.24297027465343,
2023-03-30 03:00:00,201.24297027465343,
2023-03-30 18:30:00,201.24297027465343,
2023-03-30 20:00:00,201.24297027465343,
2023-03-30 23:00:00,201.24297027465343,
2023-03-30 23:59:59,201.24297027465343,c
2023-03-31 00:00:00,201.24297027465343,
2023-03-31 01:00:00,201.24297027465343,
2023-03-31 02:30:00,201.24297027465343,
2023-03-31 03:00:00,201.24297027465343,
2023-03-31 18:30:00,201.24297027465343,
2023-03-31 20:00:00,201.24297027465343,
2023-03-31 23:00:00,201.24297027465343,
2023-03-31 23:59:59,201.24297027465343,w
2023-04-03 00:00:00,201.24297027465343,
2023-04-03 01:00:00,201.24297027465343,
2023-04-03 02:30:00,201.24297027465343,
2023-04-03 03:00:00,201.24297027465343,
2023-04-03 18:30:00,201.24297027465343,
2023-04-03 20:00:00,201.24297027465343,
2023-04-03 23:00:00,201.24297027465343,
2023-04-03 23:59:59,201.24297027465343,c
2023-04-04 00:00:00,201.24297027465343,
2023-04-04 01:00:00,201.24297027465343,
2023-04-04 02:30:00,201.24297027465343,
2023-04-04 03:00:00,201.24297027465343,
2023-04-04 18:30:00,201.24297027465343,
2023-04-04 20:00:00,201.24297027465343,
2023-04-04 23:00:00,201.24297027465343,
2023-04-04 23:59:59,201.24297027465343,c
2023-04-05 00:00:00,201.24297027465343,
2023-04-05 01:00:00,201.24297027465343,
2023-04-05 02:30:00,201.24297027465343,
2023-04-05 03:00:00,201.24297027465343,
2023-04-05 18:30:00,201.24297027465343,
2023-04-05 20:00:00,201.24297027465343,
2023-04-05 23:00:00,201.24297027465343,
2023-04-05 23:59:59,201.24297027465343,c
2023-04-06 00:00:00,201.24297027465343,
2023-04-06 01:00:00,201.24297027465343,
2023-04-06 02:30:00,201.24297027465343,
2023-04-06 03:00:00,201.24297027465343,
2023-04-06 18:30:00,201.24297027465343,
2023-04-06 20:00:00,201.24297027465343,
2023-04-06 23:00:00,201.24297027465343,
2023-04-06 23:59:59,201.24297027465343,c
2023-04-07 00:00:00,201.24297027465343,
2023-04-07 01:00:00,201.24297027465343,
2023-04-07 02:30:00,201.24297027465343,
2023-04-07 03:00:00,201.24297027465343,
2023-04-07 18:30:00,201.24297027465343,
2023-04-07 20:00:00,201.24297027465343,
2023-04-07 23:00:00,201.24297027465343,
2023-04-07 23:59:59,201.24297027465343,w
