date,AR2_AD_HEDGED_2022_Q2,meta
2022-05-19 00:00:00,-48.344221358631586,
2022-05-19 10:00:00,-11.779836388085528,
2022-05-19 10:30:00,-14.305705496896692,
2022-05-19 12:00:00,-27.254325940383353,
2022-05-19 13:30:00,-30.211562512561173,
2022-05-19 15:00:00,-47.73690118639553,
2022-05-19 15:30:30,-47.73690118639553,
2022-05-19 23:59:59,-30.008825524833213,c
2022-05-20 00:00:00,-47.3357242126973,
2022-05-20 10:00:00,-34.03418153375989,
2022-05-20 10:30:00,-23.620827517567292,
2022-05-20 12:00:00,-15.475132762832686,
2022-05-20 13:30:00,-23.08269925913308,
2022-05-20 15:00:00,-25.504028245023704,
2022-05-20 15:30:30,-25.504028245023704,
2022-05-20 23:59:59,-50.31795790614143,w
2022-05-23 00:00:00,-53.495374319033715,
2022-05-23 10:00:00,-55.1959228262634,
2022-05-23 10:30:00,-39.71027145765973,
2022-05-23 12:00:00,-28.442438278492304,
2022-05-23 13:30:00,-25.810376152464414,
2022-05-23 15:00:00,-30.928974270502138,
2022-05-23 15:30:30,-30.928974270502138,
2022-05-23 23:59:59,-40.2937893870816,c
2022-05-24 00:00:00,-52.174695725731766,
2022-05-24 10:00:00,-39.81277114713808,
2022-05-24 10:30:00,-1.9228143468585728,
2022-05-24 12:00:00,-15.825623763181838,
2022-05-24 13:30:00,-16.96575281588177,
2022-05-24 15:00:00,-20.63788621981803,
2022-05-24 15:30:30,-20.63788621981803,
2022-05-24 23:59:59,-36.973250686264635,c
2022-05-25 00:00:00,-45.12255556663149,
2022-05-25 10:00:00,-37.64124154522267,
2022-05-25 10:30:00,-33.98609021083382,
2022-05-25 12:00:00,-5.178575165143073,
2022-05-25 13:30:00,-10.35012625977167,
2022-05-25 15:00:00,-21.707410521871367,
2022-05-25 15:30:30,-21.707410521871367,
2022-05-25 23:59:59,-14.806566639946809,c
2022-05-26 00:00:00,-0.22144803588122386,
2022-05-26 10:00:00,12.17829840969624,
2022-05-26 10:30:00,27.024436803290087,
2022-05-26 12:00:00,-5.796946177215446,
2022-05-26 13:30:00,-9.694214267246863,
2022-05-26 15:00:00,-13.534073398783619,
2022-05-26 15:30:30,-13.534073398783619,
2022-05-26 23:59:59,-12.245697983072034,c
2022-05-27 00:00:00,-28.277581039933082,
2022-05-27 10:00:00,-12.048990930386026,
2022-05-27 10:30:00,-19.94578188410138,
2022-05-27 12:00:00,-24.1481877462042,
2022-05-27 13:30:00,-36.3403557449451,
2022-05-27 15:00:00,-45.0728064118818,
2022-05-27 15:30:30,-45.0728064118818,
2022-05-27 23:59:59,-48.31695750609737,w
2022-05-30 00:00:00,-48.31695750609737,
2022-05-30 10:00:00,-48.31695750609737,
2022-05-30 10:30:00,-48.31695750609737,
2022-05-30 12:00:00,-48.31695750609737,
2022-05-30 13:30:00,-48.31695750609737,
2022-05-30 15:00:00,-48.31695750609737,
2022-05-30 15:30:30,-48.31695750609737,
2022-05-30 23:59:59,-48.31695750609737,c
2022-05-31 00:00:00,-54.44240854708377,
2022-05-31 10:00:00,-44.96906841324994,
2022-05-31 10:30:00,-44.59144879246557,
2022-05-31 12:00:00,-67.32132005096744,
2022-05-31 13:30:00,-54.84411927031053,
2022-05-31 15:00:00,-63.4832493799434,
2022-05-31 15:30:30,-63.4832493799434,m
2022-05-31 23:59:59,-31.376337731773233,c
2022-06-01 00:00:00,-32.164452114282795,
2022-06-01 10:00:00,-36.02540437914058,
2022-06-01 10:30:00,-18.64106411506505,
2022-06-01 12:00:00,8.168881163704626,
2022-06-01 13:30:00,5.751447841388028,
2022-06-01 15:00:00,21.658638903805524,
2022-06-01 15:30:30,21.658638903805524,
2022-06-01 23:59:59,29.35467830495864,c
2022-06-02 00:00:00,28.512729054191304,
2022-06-02 10:00:00,24.995792604036865,
2022-06-02 10:30:00,42.09864925602983,
2022-06-02 12:00:00,52.82158898620179,
2022-06-02 13:30:00,38.14398437885444,
2022-06-02 15:00:00,25.172764105984967,
2022-06-02 15:30:30,25.172764105984967,
2022-06-02 23:59:59,12.56659889072047,c
2022-06-03 00:00:00,25.852976619921165,
2022-06-03 10:00:00,32.77451516751588,
2022-06-03 10:30:00,19.658629288183036,
2022-06-03 12:00:00,17.10444371285682,
2022-06-03 13:30:00,-14.083495787352405,
2022-06-03 15:00:00,-7.913768036629435,
2022-06-03 15:30:30,-7.913768036629435,
2022-06-03 23:59:59,0.0,a
2022-06-06 00:00:00,32.13460295942076,
2022-06-06 10:00:00,64.4310122369262,
2022-06-06 10:30:00,76.02110948409813,
2022-06-06 12:00:00,45.46332363225023,
2022-06-06 13:30:00,19.56440634187757,
2022-06-06 15:00:00,39.800821525995175,
2022-06-06 15:30:30,39.800821525995175,
2022-06-06 23:59:59,32.206542535017164,c
2022-06-07 00:00:00,19.19964727977863,
2022-06-07 10:00:00,0.35859497935446427,
2022-06-07 10:30:00,-50.56190364937103,
2022-06-07 12:00:00,-179.34779011985407,
2022-06-07 13:30:00,-213.19914034154337,
2022-06-07 15:00:00,-158.6034153459925,
2022-06-07 15:30:30,-158.6034153459925,u
2022-06-07 23:59:59,-156.69266707250026,c
2022-06-08 00:00:00,-158.86791039061782,
2022-06-08 10:00:00,-142.18988351278594,
2022-06-08 10:30:00,-131.5749299011509,
2022-06-08 12:00:00,-109.77454907007987,
2022-06-08 13:30:00,-119.73259212281627,
2022-06-08 15:00:00,-116.58058660640381,
2022-06-08 15:30:30,-116.58058660640381,
2022-06-08 23:59:59,-109.89413031316431,c
2022-06-09 00:00:00,-110.37156899159461,
2022-06-09 10:00:00,-152.5594162069118,
2022-06-09 10:30:00,-146.69359363449774,
2022-06-09 12:00:00,-227.94350587467383,
2022-06-09 13:30:00,-202.1002332942356,
2022-06-09 15:00:00,-208.3582363806522,
2022-06-09 15:30:30,-208.3582363806522,
2022-06-09 23:59:59,-227.69229106241337,c
2022-06-10 00:00:00,-216.15376691871674,
2022-06-10 10:00:00,-194.1805183315652,
2022-06-10 10:30:00,-186.02859833988757,
2022-06-10 12:00:00,-174.6722472947997,
2022-06-10 13:30:00,-188.30407825847433,
2022-06-10 15:00:00,-188.187200510532,
2022-06-10 15:30:30,-188.187200510532,
2022-06-10 23:59:59,-189.6455566344621,w
2022-06-13 00:00:00,-179.3494322555384,
2022-06-13 10:00:00,-205.58695149287783,
2022-06-13 10:30:00,-191.57963462379146,
2022-06-13 12:00:00,-198.63996931915202,
2022-06-13 13:30:00,-203.15115157557787,
2022-06-13 15:00:00,-241.4887300885591,
2022-06-13 15:30:30,-241.4887300885591,
2022-06-13 23:59:59,-230.70917853012807,c
2022-06-14 00:00:00,-227.04570339062045,
2022-06-14 10:00:00,-251.85744358817666,
2022-06-14 10:30:00,-232.4958770017645,
2022-06-14 12:00:00,-202.64723463199064,
2022-06-14 13:30:00,-183.49525536920984,
2022-06-14 15:00:00,-188.740458921236,
2022-06-14 15:30:30,-188.740458921236,
2022-06-14 23:59:59,-198.3709420437922,c
2022-06-15 00:00:00,-220.95354207116586,
2022-06-15 10:00:00,-174.36215554686348,
2022-06-15 10:30:00,-163.0448364354866,
2022-06-15 12:00:00,-158.94580340359454,
2022-06-15 13:30:00,-157.53837926827887,
2022-06-15 15:00:00,-133.89570914873215,
2022-06-15 15:30:30,-133.89570914873215,
2022-06-15 23:59:59,-139.5438844870723,c
2022-06-16 00:00:00,-136.00873745819794,
2022-06-16 10:00:00,-96.48484773933745,
2022-06-16 10:30:00,-78.32756662095656,
2022-06-16 12:00:00,-39.101608976824195,
2022-06-16 13:30:00,-38.97532946042733,
2022-06-16 15:00:00,-39.914095471392415,
2022-06-16 15:30:30,-39.914095471392415,
2022-06-16 23:59:59,-47.83533574245308,c
2022-06-17 00:00:00,-35.056505517637035,
2022-06-17 10:00:00,-9.797540107762245,
2022-06-17 10:30:00,-36.109957609829905,
2022-06-17 12:00:00,17.130221736569595,
2022-06-17 13:30:00,17.078512958770816,
2022-06-17 15:00:00,23.213159342941907,
2022-06-17 15:30:30,23.213159342941907,q
2022-06-17 23:59:59,21.486903655717995,w
2022-06-20 00:00:00,21.486903655717995,
2022-06-20 10:00:00,21.486903655717995,
2022-06-20 10:30:00,21.486903655717995,
2022-06-20 12:00:00,21.486903655717995,
2022-06-20 13:30:00,21.486903655717995,
2022-06-20 15:00:00,21.486903655717995,
2022-06-20 15:30:30,21.486903655717995,
2022-06-20 23:59:59,21.486903655717995,c
2022-06-21 00:00:00,12.099242146530784,
2022-06-21 10:00:00,40.83815846111817,
2022-06-21 10:30:00,26.735626909683134,
2022-06-21 12:00:00,18.12341300135796,
2022-06-21 13:30:00,-46.1109235972547,
2022-06-21 15:00:00,-76.07019208116176,
2022-06-21 15:30:30,-76.07019208116176,
2022-06-21 23:59:59,-90.51952736213502,c
2022-06-22 00:00:00,-98.09645782914876,
2022-06-22 10:00:00,-99.74026930608315,
2022-06-22 10:30:00,-185.34739362914607,
2022-06-22 12:00:00,-168.67733381123602,
2022-06-22 13:30:00,-161.80917830252756,
2022-06-22 15:00:00,-202.9465509086124,
2022-06-22 15:30:30,-202.9465509086124,
2022-06-22 23:59:59,-208.1179414212659,c
2022-06-23 00:00:00,-211.83142590628412,
2022-06-23 10:00:00,-217.19959053110418,
2022-06-23 10:30:00,-228.91743306015152,
2022-06-23 12:00:00,-239.97422295882265,
2022-06-23 13:30:00,-265.61044177639883,
2022-06-23 15:00:00,-288.5611342599036,
2022-06-23 15:30:30,-288.5611342599036,
2022-06-23 23:59:59,-300.5322842255533,c
2022-06-24 00:00:00,-307.27141366925866,
2022-06-24 10:00:00,-365.2212608870916,
2022-06-24 10:30:00,-433.7388914581521,
2022-06-24 12:00:00,-386.53386941431734,
2022-06-24 13:30:00,-315.2878736074149,
2022-06-24 15:00:00,-267.83835344507054,
2022-06-24 15:30:30,-267.83835344507054,
2022-06-24 23:59:59,-484.71487957590955,e
2022-06-27 00:00:00,-465.06672527462706,
2022-06-27 10:00:00,-445.5074732030175,
2022-06-27 10:30:00,-481.86520673348707,
2022-06-27 12:00:00,-525.2490563655315,
2022-06-27 13:30:00,-526.117414079505,
2022-06-27 15:00:00,-520.2188022104667,
2022-06-27 15:30:30,-520.2188022104667,
2022-06-27 23:59:59,-501.54249809985197,c
2022-06-28 00:00:00,-512.9031883715467,
2022-06-28 10:00:00,-511.4930022768564,
2022-06-28 10:30:00,-504.076338544133,
2022-06-28 12:00:00,-502.11743979916616,
2022-06-28 13:30:00,-501.5168654933789,
2022-06-28 15:00:00,-507.0363935375922,
2022-06-28 15:30:30,-507.0363935375922,
2022-06-28 23:59:59,-506.2362225317287,c
2022-06-29 00:00:00,-503.4165647314146,
2022-06-29 10:00:00,-534.0563809366784,
2022-06-29 10:30:00,-558.5124265681325,
2022-06-29 12:00:00,-573.4458161700695,
2022-06-29 13:30:00,-577.0657019440225,
2022-06-29 15:00:00,-592.8480886365336,
2022-06-29 15:30:30,-592.8480886365336,
2022-06-29 23:59:59,-585.2969245957131,c
2022-06-30 00:00:00,-572.7913198907602,
2022-06-30 10:00:00,-563.6798297001968,
2022-06-30 10:30:00,-587.9874940412493,
2022-06-30 12:00:00,-590.5472226020635,
2022-06-30 13:30:00,-592.3469117050216,
2022-06-30 15:00:00,-579.0196322718357,
2022-06-30 15:30:30,-579.0196322718357,
2022-06-30 23:59:59,-553.5074950796189,c
2022-07-01 00:00:00,-573.2322187818412,
2022-07-01 10:00:00,-605.2368263313393,
2022-07-01 10:30:00,-601.1779328300288,
2022-07-01 12:00:00,-573.0850849551995,
2022-07-01 13:30:00,-562.2454164176806,
2022-07-01 15:00:00,-565.8081312714521,
2022-07-01 15:30:30,-565.8081312714521,
2022-07-01 23:59:59,-568.0101338250579,w
2022-07-04 00:00:00,-568.0101338250579,
2022-07-04 10:00:00,-568.0101338250579,
2022-07-04 10:30:00,-568.0101338250579,
2022-07-04 12:00:00,-568.0101338250579,
2022-07-04 13:30:00,-568.0101338250579,
2022-07-04 15:00:00,-568.0101338250579,
2022-07-04 15:30:30,-568.0101338250579,
2022-07-04 23:59:59,-568.0101338250579,c
2022-07-05 00:00:00,-557.3562607694967,
2022-07-05 10:00:00,-598.5220781535713,
2022-07-05 10:30:00,-615.6880548620607,
2022-07-05 12:00:00,-586.6979252066154,
2022-07-05 13:30:00,-599.4424364526614,
2022-07-05 15:00:00,-607.4523726880203,
2022-07-05 15:30:30,-607.4523726880203,
2022-07-05 23:59:59,-593.3873199622387,c
2022-07-06 00:00:00,-572.3753083322998,
2022-07-06 10:00:00,-581.982768712464,
2022-07-06 10:30:00,-595.6682168706367,
2022-07-06 12:00:00,-580.9910276226245,
2022-07-06 13:30:00,-581.7192384602056,
2022-07-06 15:00:00,-582.1369377166174,
2022-07-06 15:30:30,-582.1369377166174,
2022-07-06 23:59:59,-577.1097752794545,c
2022-07-07 00:00:00,-575.8716382263201,
2022-07-07 10:00:00,-555.7549164980599,
2022-07-07 10:30:00,-564.3453065580225,
2022-07-07 12:00:00,-574.2639244884682,
2022-07-07 13:30:00,-576.2754387224921,
2022-07-07 15:00:00,-569.0712340929534,
2022-07-07 15:30:30,-569.0712340929534,
2022-07-07 23:59:59,-553.3268890371321,c
2022-07-08 00:00:00,-547.8486995443477,
2022-07-08 10:00:00,-552.7367976556682,
2022-07-08 10:30:00,-564.306998859303,
2022-07-08 12:00:00,-558.6655133135505,
2022-07-08 13:30:00,-548.4888220277425,
2022-07-08 15:00:00,-554.2976157814152,
2022-07-08 15:30:30,-554.2976157814152,
2022-07-08 23:59:59,-552.251560025857,w
2022-07-11 00:00:00,-580.0636166870834,
2022-07-11 10:00:00,-572.32283064212,
2022-07-11 10:30:00,-573.6935974404036,
2022-07-11 12:00:00,-579.3949854754017,
2022-07-11 13:30:00,-581.2241167643691,
2022-07-11 15:00:00,-584.696971441994,
2022-07-11 15:30:30,-584.696971441994,
2022-07-11 23:59:59,-596.3165668877921,c
2022-07-12 00:00:00,-580.7354937099367,
2022-07-12 10:00:00,-581.7805016937515,
2022-07-12 10:30:00,-586.8635021598061,
2022-07-12 12:00:00,-590.173439630004,
2022-07-12 13:30:00,-599.6388467861508,
2022-07-12 15:00:00,-590.6444997045519,
2022-07-12 15:30:30,-590.6444997045519,
2022-07-12 23:59:59,-586.9043496959756,c
2022-07-13 00:00:00,-564.4488128280736,
2022-07-13 10:00:00,-583.0325038257279,
2022-07-13 10:30:00,-591.0533569229019,
2022-07-13 12:00:00,-593.6950578181556,
2022-07-13 13:30:00,-602.72962345306,
2022-07-13 15:00:00,-608.8509536503817,
2022-07-13 15:30:30,-608.8509536503817,
2022-07-13 23:59:59,-601.119911334047,c
2022-07-14 00:00:00,-589.8030057218338,
2022-07-14 10:00:00,-599.8960323776895,
2022-07-14 10:30:00,-591.9555744860788,
2022-07-14 12:00:00,-597.8230022496545,
2022-07-14 13:30:00,-602.6094584653122,
2022-07-14 15:00:00,-616.6707768917311,
2022-07-14 15:30:30,-616.6707768917311,
2022-07-14 23:59:59,-603.2162195967358,c
2022-07-15 00:00:00,-590.9538306396212,
2022-07-15 10:00:00,-611.9699573857743,
2022-07-15 10:30:00,-611.1820770264153,
2022-07-15 12:00:00,-603.1949081604457,
2022-07-15 13:30:00,-597.6494392250664,
2022-07-15 15:00:00,-598.2267294768867,
2022-07-15 15:30:30,-598.2267294768867,
2022-07-15 23:59:59,-586.1655657374896,w
2022-07-18 00:00:00,-598.0086978355632,
2022-07-18 10:00:00,-588.6553308658409,
2022-07-18 10:30:00,-590.7886357070221,
2022-07-18 12:00:00,-578.0468452142853,
2022-07-18 13:30:00,-582.218772416092,
2022-07-18 15:00:00,-577.745779672719,
2022-07-18 15:30:30,-577.745779672719,
2022-07-18 23:59:59,-569.1453321452836,c
2022-07-19 00:00:00,-565.6336934189654,
2022-07-19 10:00:00,-567.6929312526141,
2022-07-19 10:30:00,-569.2069649355323,
2022-07-19 12:00:00,-585.0355244224643,
2022-07-19 13:30:00,-593.0992929502734,
2022-07-19 15:00:00,-599.9935338164174,
2022-07-19 15:30:30,-599.9935338164174,
2022-07-19 23:59:59,-598.9783069867733,c
2022-07-20 00:00:00,-603.2791620594281,
2022-07-20 10:00:00,-618.2550534945735,
2022-07-20 10:30:00,-629.7886861742312,
2022-07-20 12:00:00,-622.6031282957382,
2022-07-20 13:30:00,-631.3308789429601,
2022-07-20 15:00:00,-628.7480139997211,
2022-07-20 15:30:30,-628.7480139997211,
2022-07-20 23:59:59,-624.6734194539886,c
2022-07-21 00:00:00,-613.165234390992,
2022-07-21 10:00:00,-648.1176084189468,
2022-07-21 10:30:00,-645.7111935385356,
2022-07-21 12:00:00,-656.9023139520533,
2022-07-21 13:30:00,-658.4770663722252,
2022-07-21 15:00:00,-658.5347437545786,
2022-07-21 15:30:30,-658.5347437545786,
2022-07-21 23:59:59,-656.6650509249696,c
2022-07-22 00:00:00,-663.425988682227,
2022-07-22 10:00:00,-673.753107275712,
2022-07-22 10:30:00,-668.3869380481275,
2022-07-22 12:00:00,-664.2401426566987,
2022-07-22 13:30:00,-657.4058942704849,
2022-07-22 15:00:00,-657.2896611882176,
2022-07-22 15:30:30,-657.2896611882176,
2022-07-22 23:59:59,-664.3224946236381,w
2022-07-25 00:00:00,-662.265805044693,
2022-07-25 10:00:00,-656.3659430204767,
2022-07-25 10:30:00,-645.3252484782857,
2022-07-25 12:00:00,-637.9666086268335,
2022-07-25 13:30:00,-629.0928549380208,
2022-07-25 15:00:00,-622.3397211936647,
2022-07-25 15:30:30,-622.3397211936647,
2022-07-25 23:59:59,-626.3709957725105,c
2022-07-26 00:00:00,-627.4302000347745,
2022-07-26 10:00:00,-630.1975560489993,
2022-07-26 10:30:00,-624.0273934067905,
2022-07-26 12:00:00,-622.5688925932502,
2022-07-26 13:30:00,-617.0164957645211,
2022-07-26 15:00:00,-612.6491494033676,
2022-07-26 15:30:30,-612.6491494033676,
2022-07-26 23:59:59,-617.9783227321219,c
2022-07-27 00:00:00,-629.439152868743,
2022-07-27 10:00:00,-641.728799897686,
2022-07-27 10:30:00,-633.2052657483379,
2022-07-27 12:00:00,-631.6134555028867,
2022-07-27 13:30:00,-634.824948008198,
2022-07-27 15:00:00,-641.7526223802175,
2022-07-27 15:30:30,-641.7526223802175,
2022-07-27 23:59:59,-639.0770433934247,c
2022-07-28 00:00:00,-633.4296819842249,
2022-07-28 10:00:00,-610.9845697918385,
2022-07-28 10:30:00,-617.8899384242518,
2022-07-28 12:00:00,-626.4244748922708,
2022-07-28 13:30:00,-621.993216116478,
2022-07-28 15:00:00,-635.7925043209332,
2022-07-28 15:30:30,-635.7925043209332,
2022-07-28 23:59:59,-619.9375303635273,c
2022-07-29 00:00:00,-606.323251367772,
2022-07-29 10:00:00,-604.3990014199213,
2022-07-29 10:30:00,-611.3190269724778,
2022-07-29 12:00:00,-594.6974633953935,
2022-07-29 13:30:00,-598.5181185570015,
2022-07-29 15:00:00,-591.3538135364856,
2022-07-29 15:30:30,-591.3538135364856,
2022-07-29 23:59:59,-605.228292550112,w
