date,AS_MSCI_ESG_2021_Q4,meta
2021-12-10 18:30:00,-154.2775705480708,
2021-12-10 20:00:00,-154.2775705480708,
2021-12-10 23:00:00,-154.2775705480708,
2021-12-10 23:59:59,-144.8685071015152,w
2021-12-13 00:00:00,-142.71853936921616,
2021-12-13 01:00:00,-218.92839229623314,
2021-12-13 02:30:00,-247.44555410384055,
2021-12-13 03:00:00,-256.1034137235838,
2021-12-13 18:30:00,-256.1034137235838,
2021-12-13 20:00:00,-250.7865641874978,
2021-12-13 23:00:00,-221.85812860957776,
2021-12-13 23:59:59,-264.96721084275305,c
2021-12-14 00:00:00,-320.34529533118075,
2021-12-14 01:00:00,-291.6568575153342,
2021-12-14 02:30:00,-263.2622586890793,
2021-12-14 03:00:00,-245.11480229814515,
2021-12-14 18:30:00,-245.11480229814515,
2021-12-14 20:00:00,-219.104852468241,
2021-12-14 23:00:00,-295.54110486004174,
2021-12-14 23:59:59,-309.5864374277735,c
2021-12-15 00:00:00,-315.5923572565389,
2021-12-15 01:00:00,-246.68538119213918,
2021-12-15 02:30:00,-261.49883073057936,
2021-12-15 03:00:00,-258.56670559311533,
2021-12-15 18:30:00,-258.56670559311533,
2021-12-15 20:00:00,-272.75899410747843,
2021-12-15 23:00:00,-267.5344886369785,
2021-12-15 23:59:59,-263.81319846870065,c
2021-12-16 00:00:00,-253.1468844506253,
2021-12-16 01:00:00,-259.55637357976775,
2021-12-16 02:30:00,-225.26616478275355,
2021-12-16 03:00:00,-219.87879332762532,
2021-12-16 18:30:00,-219.87879332762532,
2021-12-16 20:00:00,-211.1002403928269,
2021-12-16 23:00:00,-223.3702412843195,
2021-12-16 23:59:59,-227.95862362699881,c
2021-12-17 00:00:00,-265.0600895015832,
2021-12-17 01:00:00,-202.85443256637336,
2021-12-17 02:30:00,-222.07269552944126,
2021-12-17 03:00:00,-234.5875345026834,
2021-12-17 18:30:00,-234.5875345026834,
2021-12-17 20:00:00,-234.5875345026834,
2021-12-17 23:00:00,-234.5875345026834,
2021-12-17 23:59:59,-255.24646673496136,w
2021-12-20 00:00:00,-450.44031162941064,
2021-12-20 01:00:00,-433.6713554618891,
2021-12-20 02:30:00,-500.79978062006194,
2021-12-20 03:00:00,-496.00241337083025,
2021-12-20 18:30:00,-496.00241337083025,
2021-12-20 20:00:00,-502.53144717534815,
2021-12-20 23:00:00,-377.3037279945347,
2021-12-20 23:59:59,-361.06017973721646,c
2021-12-21 00:00:00,-260.94965903062257,
2021-12-21 01:00:00,-325.9824791641149,
2021-12-21 02:30:00,-327.9373427926166,
2021-12-21 03:00:00,-340.84413283040703,
2021-12-21 18:30:00,-340.84413283040703,
2021-12-21 20:00:00,-340.84413283040703,
2021-12-21 23:00:00,-340.84413283040703,
2021-12-21 23:59:59,-328.3224311726881,c
