date,PAR2_STAY_20210511,meta
2021-04-02 00:00:00,-31.174082753583633,
2021-04-02 10:00:00,-31.174082753583633,
2021-04-02 10:30:00,-31.174082753583633,
2021-04-02 12:00:00,-31.174082753583633,
2021-04-02 13:30:00,-31.174082753583633,
2021-04-02 15:00:00,-31.174082753583633,
2021-04-02 15:30:30,-31.174082753583633,
2021-04-02 23:59:59,-31.174082753583633,w
2021-04-05 00:00:00,-31.174082753583633,
2021-04-05 10:00:00,-46.828397871766214,
2021-04-05 10:30:00,-51.43212492985592,
2021-04-05 12:00:00,-53.80834776474393,
2021-04-05 13:30:00,-55.96271299633108,
2021-04-05 15:00:00,-68.0603267454976,
2021-04-05 15:30:30,-68.0603267454976,
2021-04-05 23:59:59,-62.174195516220124,c
2021-04-06 00:00:00,-56.74171963530185,
2021-04-06 10:00:00,-53.88597308568487,
2021-04-06 10:30:00,-51.70434722565497,
2021-04-06 12:00:00,-55.16581335428688,
2021-04-06 13:30:00,-49.27729616876428,
2021-04-06 15:00:00,-47.43856616727348,
2021-04-06 15:30:30,-47.43856616727348,
2021-04-06 23:59:59,-49.03237684051808,c
2021-04-07 00:00:00,-56.108635951376584,
2021-04-07 10:00:00,-63.41983874533673,
2021-04-07 10:30:00,-64.28239210347454,
2021-04-07 12:00:00,-73.34908031247363,
2021-04-07 13:30:00,-74.91855568524471,
2021-04-07 15:00:00,-73.41598679821897,
2021-04-07 15:30:30,-73.41598679821897,
2021-04-07 23:59:59,-64.99619122254944,c
2021-04-08 00:00:00,-66.13798327505785,
2021-04-08 10:00:00,-69.16046387507777,
2021-04-08 10:30:00,-71.58218395482771,
2021-04-08 12:00:00,-70.19199450737432,
2021-04-08 13:30:00,-70.79100155297013,
2021-04-08 15:00:00,-71.28114257743974,
2021-04-08 15:30:30,-71.28114257743974,
2021-04-08 23:59:59,-70.51718756591512,c
2021-04-09 00:00:00,-62.27732247560718,
2021-04-09 10:00:00,-76.9808577550599,
2021-04-09 10:30:00,-76.73473250354613,
2021-04-09 12:00:00,-59.614316693802266,
2021-04-09 13:30:00,-58.95625244919435,
2021-04-09 15:00:00,-54.98546023424237,
2021-04-09 15:30:30,-54.98546023424237,
2021-04-09 23:59:59,-52.28199492558801,w
2021-04-12 00:00:00,-54.56691977662538,
2021-04-12 10:00:00,-57.470541708011496,
2021-04-12 10:30:00,-63.60623133396763,
2021-04-12 12:00:00,-65.1663656499035,
2021-04-12 13:30:00,-71.68495156023693,
2021-04-12 15:00:00,-71.22101820191074,
2021-04-12 15:30:30,-71.22101820191074,
2021-04-12 23:59:59,-71.35906749996747,c
2021-04-13 00:00:00,-76.25634238437337,
2021-04-13 10:00:00,-80.5856207414443,
2021-04-13 10:30:00,-76.18832042056198,
2021-04-13 12:00:00,-76.35434141348128,
2021-04-13 13:30:00,-78.71201493230225,
2021-04-13 15:00:00,-74.93481226070696,
2021-04-13 15:30:30,-74.93481226070696,
2021-04-13 23:59:59,-75.8513903670794,c
2021-04-14 00:00:00,-75.95856040898235,
2021-04-14 10:00:00,-86.02183354006874,
2021-04-14 10:30:00,-82.24646660481295,
2021-04-14 12:00:00,-89.16045041092465,
2021-04-14 13:30:00,-88.09387660059406,
2021-04-14 15:00:00,-94.03779143530758,
2021-04-14 15:30:30,-94.03779143530758,
2021-04-14 23:59:59,-94.38708671649141,c
2021-04-15 00:00:00,-98.9238577589849,
2021-04-15 10:00:00,-116.32516477971446,
2021-04-15 10:30:00,-119.67031686291548,
2021-04-15 12:00:00,-121.47329838149577,
2021-04-15 13:30:00,-130.62645419487643,
2021-04-15 15:00:00,-130.0279432551345,
2021-04-15 15:30:30,-130.0279432551345,
2021-04-15 23:59:59,-128.92110861379768,c
2021-04-16 00:00:00,-121.91675916463055,
