date,PPP_2022_Q2,meta
2022-05-06 00:00:00,236.55557338725043,
2022-05-06 10:00:00,188.5937396096524,
2022-05-06 10:30:00,177.25409475996298,
2022-05-06 12:00:00,159.95971295270442,
2022-05-06 13:30:00,160.01528091386353,
2022-05-06 15:00:00,144.25426046488337,
2022-05-06 15:30:30,144.25426046488337,
2022-05-06 23:59:59,158.13578230946132,w
2022-05-09 00:00:00,144.08535062509145,
2022-05-09 10:00:00,163.0524159790773,
2022-05-09 10:30:00,150.4774995700593,
2022-05-09 12:00:00,139.09731980316155,
2022-05-09 13:30:00,144.25648175772085,
2022-05-09 15:00:00,163.2196029809552,
2022-05-09 15:30:30,163.2196029809552,
2022-05-09 23:59:59,147.1766262293711,c
2022-05-10 00:00:00,148.5599734922257,
2022-05-10 10:00:00,147.57956493334655,
2022-05-10 10:30:00,124.85589727756815,
2022-05-10 12:00:00,93.79408103187393,
2022-05-10 13:30:00,108.43551787543856,
2022-05-10 15:00:00,109.53949337310405,
2022-05-10 15:30:30,109.53949337310405,u
2022-05-10 23:59:59,95.33545055357376,c
2022-05-11 00:00:00,98.85581610165673,
2022-05-11 10:00:00,98.65877170749968,
2022-05-11 10:30:00,96.81950272586096,
2022-05-11 12:00:00,73.7204506350156,
2022-05-11 13:30:00,44.900283384974955,
2022-05-11 15:00:00,49.82204576750746,
2022-05-11 15:30:30,49.82204576750746,
2022-05-11 23:59:59,51.58727298128588,c
2022-05-12 00:00:00,30.102006128222,
2022-05-12 10:00:00,60.33810674322149,
2022-05-12 10:30:00,85.961392173396,
2022-05-12 12:00:00,67.28755887938837,
2022-05-12 13:30:00,72.82408303121474,
2022-05-12 15:00:00,61.057685055166985,
2022-05-12 15:30:30,61.057685055166985,
2022-05-12 23:59:59,87.00591819384567,c
2022-05-13 00:00:00,103.86417822046474,
2022-05-13 10:00:00,113.38378143813202,
2022-05-13 10:30:00,112.18782633865385,
2022-05-13 12:00:00,114.8140905585251,
2022-05-13 13:30:00,115.46685110877388,
2022-05-13 15:00:00,105.32038452457482,
2022-05-13 15:30:30,105.32038452457482,
2022-05-13 23:59:59,107.0129651739519,w
2022-05-16 00:00:00,101.8882785041103,
