date,FTSE_EM_ADR_2021_Q3,meta
2021-07-09 00:00:00,2353.6569222125963,
2021-07-09 10:00:00,2298.3056212460833,
2021-07-09 10:30:00,2403.060755482701,
2021-07-09 12:00:00,2516.3848051204723,
2021-07-09 13:30:00,2444.6477045800275,
2021-07-09 15:00:00,2404.6762385769543,
2021-07-09 15:30:30,2404.6762385769543,
2021-07-09 23:59:59,2427.116392248051,w
2021-07-12 00:00:00,2473.3964311349637,
2021-07-12 10:00:00,2424.3984086669616,
2021-07-12 10:30:00,2306.12215183274,
2021-07-12 12:00:00,2274.302471325751,
2021-07-12 13:30:00,2208.5908653498254,
2021-07-12 15:00:00,2232.925736915404,
2021-07-12 15:30:30,2232.925736915404,
2021-07-12 23:59:59,2177.035031621752,c
2021-07-13 00:00:00,2229.9648047047904,
2021-07-13 10:00:00,2183.942423085072,
2021-07-13 10:30:00,2290.471620268958,
2021-07-13 12:00:00,2354.9612202792587,
2021-07-13 13:30:00,2357.985315536216,
2021-07-13 15:00:00,2283.8069725503783,
2021-07-13 15:30:30,2283.8069725503783,
2021-07-13 23:59:59,2196.3189550803445,c
2021-07-14 00:00:00,2402.5201594953214,
2021-07-14 10:00:00,2394.516361446257,
2021-07-14 10:30:00,2336.5914633057164,
2021-07-14 12:00:00,2245.5624712183308,
2021-07-14 13:30:00,2250.5412490761464,
2021-07-14 15:00:00,2235.995094465008,
2021-07-14 15:30:30,2235.995094465008,
2021-07-14 23:59:59,2265.449230707066,c
2021-07-15 00:00:00,2280.297248978509,
2021-07-15 10:00:00,2302.3947054081245,
2021-07-15 10:30:00,2236.7235781331256,
2021-07-15 12:00:00,2252.879004882374,
2021-07-15 13:30:00,2294.524715946638,
2021-07-15 15:00:00,2274.206720862966,
2021-07-15 15:30:30,2274.206720862966,
2021-07-15 23:59:59,2299.949216686049,c
2021-07-16 00:00:00,2352.0969683468866,
2021-07-16 10:00:00,2157.373100165256,
2021-07-16 10:30:00,2037.713521459721,
2021-07-16 12:00:00,1982.629442901838,
2021-07-16 13:30:00,1990.8809227309248,
2021-07-16 15:00:00,1997.3618196258676,
2021-07-16 15:30:30,1997.3618196258676,
2021-07-16 23:59:59,2042.5143182283227,w
2021-07-19 00:00:00,1888.427394697785,
2021-07-19 10:00:00,1977.9957869306572,
2021-07-19 10:30:00,1920.8349631457763,
2021-07-19 12:00:00,1970.4477912003213,
2021-07-19 13:30:00,1882.1176582939147,
2021-07-19 15:00:00,1911.495129018986,
2021-07-19 15:30:30,1911.495129018986,
2021-07-19 23:59:59,1941.4525679622902,c
2021-07-20 00:00:00,1973.9225314757505,
2021-07-20 10:00:00,1780.2630206386361,
2021-07-20 10:30:00,1740.3150875841557,
2021-07-20 12:00:00,1773.9035573866045,
2021-07-20 13:30:00,1691.6638929556439,
2021-07-20 15:00:00,1689.6101581647267,
2021-07-20 15:30:30,1689.6101581647267,
2021-07-20 23:59:59,1734.2762715005115,c
2021-07-21 00:00:00,1669.5305846056303,
2021-07-21 10:00:00,1741.3543317194935,
2021-07-21 10:30:00,1719.7324243781422,
2021-07-21 12:00:00,1725.073062039307,
2021-07-21 13:30:00,1734.9880293952374,
2021-07-21 15:00:00,1699.294993700671,
2021-07-21 15:30:30,1699.294993700671,
2021-07-21 23:59:59,1712.7496092106671,c
2021-07-22 00:00:00,1743.5524295922078,
2021-07-22 10:00:00,1581.1875496278672,
2021-07-22 10:30:00,1586.2529070330656,
2021-07-22 12:00:00,1510.0784074345243,
2021-07-22 13:30:00,1448.3267479928736,
2021-07-22 15:00:00,1424.9675852409027,
2021-07-22 15:30:30,1424.9675852409027,
2021-07-22 23:59:59,1476.7936465449702,c
2021-07-23 00:00:00,1334.2200932487422,
2021-07-23 10:00:00,1109.4728410067578,
2021-07-23 10:30:00,1167.0566462108254,
2021-07-23 12:00:00,1203.5430073239481,
2021-07-23 13:30:00,1144.054678231404,
2021-07-23 15:00:00,1105.4094928426607,
2021-07-23 15:30:30,1105.4094928426607,
2021-07-23 23:59:59,1149.9989009464812,w
2021-07-26 00:00:00,821.4206174615751,
2021-07-26 10:00:00,772.4217352582687,
2021-07-26 10:30:00,853.0023435000107,
2021-07-26 12:00:00,671.4473278283576,
2021-07-26 13:30:00,596.2722662745664,
2021-07-26 15:00:00,581.2693323249255,
2021-07-26 15:30:30,581.2693323249255,
2021-07-26 23:59:59,616.0207665586263,c
2021-07-27 00:00:00,742.9182924324191,
2021-07-27 10:00:00,549.578385322473,
2021-07-27 10:30:00,616.0525926361702,
2021-07-27 12:00:00,566.8419282078821,
2021-07-27 13:30:00,550.9071113178802,
2021-07-27 15:00:00,721.589237738483,
2021-07-27 15:30:30,721.589237738483,
2021-07-27 23:59:59,739.2694996862028,c
2021-07-28 00:00:00,877.565209598416,
2021-07-28 10:00:00,1017.9282205406644,
2021-07-28 10:30:00,1022.6780760393199,
2021-07-28 12:00:00,1336.5040512285614,
2021-07-28 13:30:00,1200.6346972849815,
2021-07-28 15:00:00,1073.9467744662525,
2021-07-28 15:30:30,1073.9467744662525,
2021-07-28 23:59:59,1038.928481248734,c
2021-07-29 00:00:00,1021.8512067807219,
2021-07-29 10:00:00,938.319984103568,
2021-07-29 10:30:00,858.0890302228768,
2021-07-29 12:00:00,887.6415283683295,
2021-07-29 13:30:00,873.4860314004136,
2021-07-29 15:00:00,866.3076973618054,
2021-07-29 15:30:30,866.3076973618054,
2021-07-29 23:59:59,826.9720258558436,c
2021-07-30 00:00:00,640.6550418735701,
2021-07-30 10:00:00,584.2113962567992,
2021-07-30 10:30:00,447.60175316626555,
2021-07-30 12:00:00,384.17144163549756,
2021-07-30 13:30:00,365.1225274308558,
2021-07-30 15:00:00,416.72097171788164,
2021-07-30 15:30:30,416.72097171788164,
2021-07-30 23:59:59,529.8783824431421,w
2021-08-02 00:00:00,491.68525969722396,
2021-08-02 10:00:00,568.4851509545633,
2021-08-02 10:30:00,551.642448574215,
2021-08-02 12:00:00,750.1602990944307,
2021-08-02 13:30:00,710.0643465778644,
2021-08-02 15:00:00,731.4649017073953,
2021-08-02 15:30:30,731.4649017073953,
2021-08-02 23:59:59,709.4993846508319,c
2021-08-03 00:00:00,805.6122525841429,
2021-08-03 10:00:00,718.7458737040938,
2021-08-03 10:30:00,770.3541561630673,
2021-08-03 12:00:00,788.6781264845081,
2021-08-03 13:30:00,766.2877769111424,
2021-08-03 15:00:00,758.7288123888884,
2021-08-03 15:30:30,758.7288123888884,
2021-08-03 23:59:59,780.3658149690668,c
2021-08-04 00:00:00,881.9422554000489,
2021-08-04 10:00:00,844.8703155716476,
2021-08-04 10:30:00,833.5479367725497,
2021-08-04 12:00:00,749.338396706526,
2021-08-04 13:30:00,701.4302250115834,
2021-08-04 15:00:00,709.2731874734554,
2021-08-04 15:30:30,709.2731874734554,
2021-08-04 23:59:59,657.3830607103605,c
2021-08-05 00:00:00,710.1989426535074,
2021-08-05 10:00:00,806.2950054936537,
2021-08-05 10:30:00,845.8483987883619,
2021-08-05 12:00:00,861.8877137021486,
2021-08-05 13:30:00,834.7716574682258,
2021-08-05 15:00:00,778.079149890455,
2021-08-05 15:30:30,778.079149890455,
2021-08-05 23:59:59,787.7788490551188,c
2021-08-06 00:00:00,836.9112256609337,
2021-08-06 10:00:00,692.0293468311611,
2021-08-06 10:30:00,648.3324155423347,
2021-08-06 12:00:00,624.5595244239521,
2021-08-06 13:30:00,606.9396916314508,
2021-08-06 15:00:00,604.3448690579503,
2021-08-06 15:30:30,604.3448690579503,
2021-08-06 23:59:59,640.0964399672948,w
2021-08-09 00:00:00,774.9882781066094,
2021-08-09 10:00:00,763.0908453274888,
2021-08-09 10:30:00,759.6713218273094,
2021-08-09 12:00:00,842.9321546977367,
2021-08-09 13:30:00,864.2678895142003,
2021-08-09 15:00:00,880.2830767441778,
2021-08-09 15:30:30,880.2830767441778,
2021-08-09 23:59:59,858.0316810894951,c
2021-08-10 00:00:00,958.7420976996491,
2021-08-10 10:00:00,899.323275882411,
2021-08-10 10:30:00,866.279466574802,
2021-08-10 12:00:00,759.5081730935572,
2021-08-10 13:30:00,818.6286547550712,
2021-08-10 15:00:00,836.884461917663,
2021-08-10 15:30:30,836.884461917663,
2021-08-10 23:59:59,869.4347876303918,c
2021-08-11 00:00:00,771.9273348983661,
2021-08-11 10:00:00,644.2913514612378,
2021-08-11 10:30:00,632.1248283359505,
2021-08-11 12:00:00,530.9885064050427,
2021-08-11 13:30:00,601.443221594101,
2021-08-11 15:00:00,649.2054139941333,
2021-08-11 15:30:30,649.2054139941333,
2021-08-11 23:59:59,645.4791012130377,c
2021-08-12 00:00:00,750.6641027657975,
2021-08-12 10:00:00,793.5245505443536,
2021-08-12 10:30:00,808.7188032954246,
2021-08-12 12:00:00,697.3484684320761,
2021-08-12 13:30:00,686.8309002293663,
2021-08-12 15:00:00,685.6014782235334,
2021-08-12 15:30:30,685.6014782235334,
2021-08-12 23:59:59,718.5980794256034,c
2021-08-13 00:00:00,828.0525193735402,
2021-08-13 10:00:00,752.5839788569024,
2021-08-13 10:30:00,782.1871198113936,
2021-08-13 12:00:00,800.6230637287663,
2021-08-13 13:30:00,805.8244034360264,
2021-08-13 15:00:00,811.3052860693588,
2021-08-13 15:30:30,811.3052860693588,
2021-08-13 23:59:59,798.2466009878785,w
2021-08-16 00:00:00,855.388163346257,
2021-08-16 10:00:00,675.0172357240581,
2021-08-16 10:30:00,619.4868423371677,
2021-08-16 12:00:00,613.2787180771047,
2021-08-16 13:30:00,606.2669785888247,
2021-08-16 15:00:00,578.0524100964999,
2021-08-16 15:30:30,578.0524100964999,
2021-08-16 23:59:59,586.1649708818832,c
2021-08-17 00:00:00,457.86521353914486,
2021-08-17 10:00:00,507.81665910377933,
2021-08-17 10:30:00,607.2416555548771,
2021-08-17 12:00:00,523.4242125911906,
2021-08-17 13:30:00,458.2535738864244,
2021-08-17 15:00:00,431.7697600457682,
2021-08-17 15:30:30,431.7697600457682,
2021-08-17 23:59:59,408.75233309397254,c
2021-08-18 00:00:00,397.1534442819652,
2021-08-18 10:00:00,188.82569646063166,
2021-08-18 10:30:00,246.88749159247936,
2021-08-18 12:00:00,232.43709354346038,
2021-08-18 13:30:00,237.47741205120155,
2021-08-18 15:00:00,291.2018441856917,
2021-08-18 15:30:30,291.2018441856917,
2021-08-18 23:59:59,253.69329622722125,c
2021-08-19 00:00:00,244.01254177310966,
2021-08-19 10:00:00,174.3476060289986,
2021-08-19 10:30:00,54.78388724297156,
2021-08-19 12:00:00,-98.37948210455988,
2021-08-19 13:30:00,-76.20470987602585,
2021-08-19 15:00:00,-96.29386823358391,
2021-08-19 15:30:30,-96.29386823358391,
2021-08-19 23:59:59,-72.99192891259054,c
2021-08-20 00:00:00,6.026635498467385,
2021-08-20 10:00:00,4.759596497412986,
2021-08-20 10:30:00,22.894214955156713,
2021-08-20 12:00:00,-56.501794186714505,
2021-08-20 13:30:00,84.21774553600108,
2021-08-20 15:00:00,21.396100389009916,
2021-08-20 15:30:30,21.396100389009916,
2021-08-20 23:59:59,0.0,a
2021-08-23 00:00:00,165.42378473334338,
2021-08-23 10:00:00,170.71607831535357,
2021-08-23 10:30:00,-27.68439428768852,
2021-08-23 12:00:00,14.487349697148147,
2021-08-23 13:30:00,39.48327264100635,
2021-08-23 15:00:00,22.826574588521453,
2021-08-23 15:30:30,22.826574588521453,
2021-08-23 23:59:59,16.064356952349954,c
2021-08-24 00:00:00,87.79521688025625,
2021-08-24 10:00:00,167.2947719938943,
2021-08-24 10:30:00,129.61052102836038,
2021-08-24 12:00:00,146.36110615866346,
2021-08-24 13:30:00,240.3279509701515,
2021-08-24 15:00:00,250.24305611335285,
2021-08-24 15:30:30,250.24305611335285,
2021-08-24 23:59:59,214.04459567400818,c
2021-08-25 00:00:00,146.785664424267,
2021-08-25 10:00:00,142.85805214655284,
2021-08-25 10:30:00,225.78406963918087,
2021-08-25 12:00:00,342.93306324233345,
2021-08-25 13:30:00,297.47946619920094,
2021-08-25 15:00:00,282.0367340217399,
2021-08-25 15:30:30,282.0367340217399,
2021-08-25 23:59:59,312.38450793050606,c
2021-08-26 00:00:00,303.1778793841145,
2021-08-26 10:00:00,286.2274949717789,
2021-08-26 10:30:00,326.5051124141255,
2021-08-26 12:00:00,407.46762220786877,
2021-08-26 13:30:00,511.33518600563866,
2021-08-26 15:00:00,531.1361556996321,
2021-08-26 15:30:30,531.1361556996321,
2021-08-26 23:59:59,537.5364508296552,c
