date,AS_LOCK_2022_Q2,meta
2022-06-08 01:00:00,-98.59501526606823,
2022-06-08 02:30:00,-119.08143603669123,
2022-06-08 03:00:00,-118.66551664873035,
2022-06-08 18:30:00,-118.66551664873035,
2022-06-08 20:00:00,-118.66551664873035,
2022-06-08 23:00:00,-88.77116651228782,
2022-06-08 23:59:59,-118.97440232550042,c
2022-06-09 00:00:00,-113.21336099461053,
2022-06-09 01:00:00,-111.14964053856569,
2022-06-09 02:30:00,-83.51149952905192,
2022-06-09 03:00:00,-83.91414259522301,
2022-06-09 18:30:00,-83.91414259522301,
2022-06-09 20:00:00,-83.91414259522301,
2022-06-09 23:00:00,-7.16053130103451,
2022-06-09 23:59:59,-7.85265425130995,c
2022-06-10 00:00:00,-21.263268422214875,
2022-06-10 01:00:00,-21.714708339299516,
2022-06-10 02:30:00,-6.135706902442724,
2022-06-10 03:00:00,-15.474199918095426,
2022-06-10 18:30:00,-15.474199918095426,
2022-06-10 20:00:00,-15.474199918095426,
2022-06-10 23:00:00,-15.474199918095426,
2022-06-10 23:59:59,-12.73527519846936,w
2022-06-13 00:00:00,69.29793882576313,
2022-06-13 01:00:00,97.41680067562845,
2022-06-13 02:30:00,93.46231294395464,
2022-06-13 03:00:00,94.2937540010883,
2022-06-13 18:30:00,94.2937540010883,
2022-06-13 20:00:00,94.2937540010883,
2022-06-13 23:00:00,-17.47198127725743,
2022-06-13 23:59:59,39.87409669278934,c
2022-06-14 00:00:00,41.02350070815257,
2022-06-14 01:00:00,83.53669648239784,
2022-06-14 02:30:00,60.52753031969743,
2022-06-14 03:00:00,60.52753031969743,
2022-06-14 18:30:00,60.52753031969743,
2022-06-14 20:00:00,60.52753031969743,
2022-06-14 23:00:00,39.805653056551165,
2022-06-14 23:59:59,47.92999021903781,c
2022-06-15 00:00:00,74.91359270370805,
2022-06-15 01:00:00,71.3065551850541,
2022-06-15 02:30:00,68.0547032119882,
2022-06-15 03:00:00,70.11032636210373,
2022-06-15 18:30:00,70.11032636210373,
2022-06-15 20:00:00,70.11032636210373,
2022-06-15 23:00:00,56.757443188041194,
2022-06-15 23:59:59,44.086690718596216,c
2022-06-16 00:00:00,69.47200379556956,
2022-06-16 01:00:00,7.353117626322225,
2022-06-16 02:30:00,-19.630504133447733,
2022-06-16 03:00:00,-19.630504218182335,
2022-06-16 18:30:00,-19.630504218182335,
2022-06-16 20:00:00,-19.630504218182335,
2022-06-16 23:00:00,-50.904541983202236,
2022-06-16 23:59:59,-71.66001543859662,c
2022-06-17 00:00:00,-76.32029710854165,
2022-06-17 01:00:00,-22.698644970717755,
2022-06-17 02:30:00,-27.361841042843484,
2022-06-17 03:00:00,-28.178253002956037,
2022-06-17 18:30:00,-28.178253002956037,
2022-06-17 20:00:00,-28.178253002956037,
2022-06-17 23:00:00,-28.178253002956037,
2022-06-17 23:59:59,-45.752438188279186,e
2022-06-20 00:00:00,-98.41049530692065,
2022-06-20 01:00:00,-137.54260004389062,
2022-06-20 02:30:00,-155.11687698276998,
2022-06-20 03:00:00,-155.52379442425698,
2022-06-20 18:30:00,-155.52379442425698,
2022-06-20 20:00:00,-155.52379442425698,
2022-06-20 23:00:00,-116.43581490326599,
2022-06-20 23:59:59,-109.60589625816824,c
2022-06-21 00:00:00,-102.08412339649541,
2022-06-21 01:00:00,-121.11856673495555,
2022-06-21 02:30:00,-104.82370797769636,
2022-06-21 03:00:00,-104.4161448251133,
2022-06-21 18:30:00,-104.4161448251133,
2022-06-21 20:00:00,-104.4161448251133,
2022-06-21 23:00:00,-171.23171116245567,
2022-06-21 23:59:59,-178.75775305452981,c
2022-06-22 00:00:00,-200.5897387092478,
2022-06-22 01:00:00,-184.25970969407408,
2022-06-22 02:30:00,-181.5000302412524,
2022-06-22 03:00:00,-180.68422570768678,
2022-06-22 18:30:00,-180.68422570768678,
2022-06-22 20:00:00,-180.68422570768678,
2022-06-22 23:00:00,-202.178054809783,
2022-06-22 23:59:59,-214.23438020148254,c
2022-06-23 00:00:00,-198.3922394290474,
2022-06-23 01:00:00,-151.50524710433504,
2022-06-23 02:30:00,-156.20658329415215,
2022-06-23 03:00:00,-155.80757195933262,
2022-06-23 18:30:00,-155.80757195933262,
2022-06-23 20:00:00,-155.80757195933262,
2022-06-23 23:00:00,-142.0928335205701,
2022-06-23 23:59:59,-148.01221506843035,c
2022-06-24 00:00:00,-145.04857013839373,
2022-06-24 01:00:00,-142.17186875684828,
2022-06-24 02:30:00,-182.7071972164061,
2022-06-24 03:00:00,-183.1117931479201,
2022-06-24 18:30:00,-183.1117931479201,
2022-06-24 20:00:00,-183.1117931479201,
2022-06-24 23:00:00,-183.1117931479201,
2022-06-24 23:59:59,-180.63373784866488,w
2022-06-27 00:00:00,-122.38340058538307,
2022-06-27 01:00:00,-120.59034256328101,
2022-06-27 02:30:00,-118.09733294297192,
2022-06-27 03:00:00,-119.3138378341975,
2022-06-27 18:30:00,-119.3138378341975,
2022-06-27 20:00:00,-119.3138378341975,
2022-06-27 23:00:00,-87.1140883030888,
2022-06-27 23:59:59,-96.2997923337591,c
2022-06-28 00:00:00,-95.33136256951856,
2022-06-28 01:00:00,-96.94823454502601,
2022-06-28 02:30:00,-110.2626235217282,
2022-06-28 03:00:00,-112.2981064325165,
2022-06-28 18:30:00,-112.2981064325165,
2022-06-28 20:00:00,-112.2981064325165,
2022-06-28 23:00:00,-15.007929298074036,
2022-06-28 23:59:59,-16.16506604943775,c
2022-06-29 00:00:00,-0.7644026808535003,
2022-06-29 01:00:00,-7.048194807901947,
2022-06-29 02:30:00,-13.77147966905612,
2022-06-29 03:00:00,-12.936266515953854,
2022-06-29 18:30:00,-12.936266515953854,
2022-06-29 20:00:00,-12.936266515953854,
2022-06-29 23:00:00,-43.22289094245603,
2022-06-29 23:59:59,-84.84008814381788,c
2022-06-30 00:00:00,-70.35639340967155,
2022-06-30 01:00:00,-125.49705103530289,
2022-06-30 02:30:00,-127.02183611674712,
2022-06-30 03:00:00,-127.85815999441652,
2022-06-30 18:30:00,-127.85815999441652,
2022-06-30 20:00:00,-127.85815999441652,
2022-06-30 23:00:00,-155.6567342661746,
2022-06-30 23:59:59,-185.61665628731828,c
2022-07-01 00:00:00,-187.77077371195142,
2022-07-01 01:00:00,-248.35051014306072,
2022-07-01 02:30:00,-248.35051014306072,
2022-07-01 03:00:00,-248.35051014306072,
2022-07-01 18:30:00,-248.35051014306072,
2022-07-01 20:00:00,-248.35051014306072,
2022-07-01 23:00:00,-248.35051014306072,
2022-07-01 23:59:59,-253.45160044721024,w
