date,MSCI_US_SC_AD_2022_Q4,meta
2022-10-18 12:00:00,89.79890425963947,
2022-10-18 13:30:00,86.89222848782185,
2022-10-18 15:00:00,82.42661674400176,
2022-10-18 15:30:30,82.42661674400176,s
2022-10-18 23:59:59,82.13113342744282,c
2022-10-19 00:00:00,104.23655400496568,
2022-10-19 10:00:00,101.26529638281193,
2022-10-19 10:30:00,98.76604726507958,
2022-10-19 12:00:00,112.53456909636611,
2022-10-19 13:30:00,104.78618734281497,
2022-10-19 15:00:00,109.03191233020561,
2022-10-19 15:30:30,109.03191233020561,
2022-10-19 23:59:59,116.47058551551049,c
2022-10-20 00:00:00,83.04013252013226,
2022-10-20 10:00:00,105.04609372372101,
2022-10-20 10:30:00,95.85985827272259,
2022-10-20 12:00:00,85.12013525046211,
2022-10-20 13:30:00,86.45144161740257,
2022-10-20 15:00:00,77.54119615858679,
2022-10-20 15:30:30,77.54119615858679,
2022-10-20 23:59:59,74.03832388579497,c
2022-10-21 00:00:00,70.47014786391594,
2022-10-21 10:00:00,60.82581849220708,
2022-10-21 10:30:00,67.2973238795472,
2022-10-21 12:00:00,100.23466211543177,
2022-10-21 13:30:00,97.82317180291886,
2022-10-21 15:00:00,104.32771956840543,
2022-10-21 15:30:30,104.32771956840543,
2022-10-21 23:59:59,103.36475892707188,w
2022-10-24 00:00:00,94.65176749317993,
2022-10-24 10:00:00,92.25115913673199,
2022-10-24 10:30:00,89.32101002225738,
2022-10-24 12:00:00,109.98980162470889,
2022-10-24 13:30:00,108.98905102315734,
2022-10-24 15:00:00,106.76285683296885,
2022-10-24 15:30:30,106.76285683296885,
2022-10-24 23:59:59,104.40847246806402,c
2022-10-25 00:00:00,106.89638806013807,
2022-10-25 10:00:00,125.56442807818758,
2022-10-25 10:30:00,116.03869165729498,
2022-10-25 12:00:00,122.57428425420255,
2022-10-25 13:30:00,125.49140678850108,
2022-10-25 15:00:00,137.15323746045726,
2022-10-25 15:30:30,137.15323746045726,
2022-10-25 23:59:59,128.7444587967277,c
2022-10-26 00:00:00,118.82646190299113,
2022-10-26 10:00:00,114.59286805710747,
2022-10-26 10:30:00,127.16201293797394,
2022-10-26 12:00:00,112.32771814869432,
2022-10-26 13:30:00,89.23596854061611,
2022-10-26 15:00:00,82.55097668490873,
2022-10-26 15:30:30,82.55097668490873,
2022-10-26 23:59:59,82.94654040313708,c
2022-10-27 00:00:00,86.99233705249446,
2022-10-27 10:00:00,53.82544632543693,
2022-10-27 10:30:00,52.963936074645176,
2022-10-27 12:00:00,41.281968423907074,
2022-10-27 13:30:00,54.42086372113158,
2022-10-27 15:00:00,50.53072078165599,
2022-10-27 15:30:30,50.53072078165599,
2022-10-27 23:59:59,57.48268512115146,c
2022-10-28 00:00:00,95.11684072054993,
2022-10-28 10:00:00,98.72354608201385,
2022-10-28 10:30:00,74.1851709355501,
2022-10-28 12:00:00,79.63377107340204,
2022-10-28 13:30:00,92.48299661786996,
2022-10-28 15:00:00,85.33076562157635,
2022-10-28 15:30:30,85.33076562157635,
2022-10-28 23:59:59,104.64829200771112,w
2022-10-31 00:00:00,121.1904992619385,
2022-10-31 10:00:00,114.0689557033661,
2022-10-31 10:30:00,127.91597635693142,
2022-10-31 12:00:00,127.58212960910498,
2022-10-31 13:30:00,123.15200556740012,
2022-10-31 15:00:00,128.45584358017572,
2022-10-31 15:30:30,128.45584358017572,
2022-10-31 23:59:59,113.21923772549508,c
2022-11-01 00:00:00,110.16658283675247,
2022-11-01 10:00:00,82.45775670881994,
2022-11-01 10:30:00,71.30462777037906,
2022-11-01 12:00:00,63.7965813968309,
2022-11-01 13:30:00,47.80258155433637,
2022-11-01 15:00:00,54.60073145366664,
2022-11-01 15:30:30,54.60073145366664,
2022-11-01 23:59:59,39.99096890240094,c
2022-11-02 00:00:00,38.99897074479793,
2022-11-02 10:00:00,12.232788493644989,
2022-11-02 10:30:00,17.73033128854081,
2022-11-02 12:00:00,32.02232252884494,
2022-11-02 13:30:00,46.94145303150424,
2022-11-02 15:00:00,44.19907135829965,
2022-11-02 15:30:30,44.19907135829965,
2022-11-02 23:59:59,26.926739982400363,c
2022-11-03 00:00:00,74.35234234327368,
2022-11-03 10:00:00,58.11123766077105,
2022-11-03 10:30:00,76.35746483995615,
2022-11-03 12:00:00,89.31013879810814,
2022-11-03 13:30:00,95.0058464244106,
2022-11-03 15:00:00,88.07429652967824,
2022-11-03 15:30:30,88.07429652967824,
2022-11-03 23:59:59,95.82234218735493,c
2022-11-04 00:00:00,110.8586932929162,
2022-11-04 10:00:00,77.10814918692381,
2022-11-04 10:30:00,81.28960505416126,
2022-11-04 12:00:00,86.06244996786745,
2022-11-04 13:30:00,93.7399690034025,
2022-11-04 15:00:00,82.09562920269036,
2022-11-04 15:30:30,82.09562920269036,
2022-11-04 23:59:59,78.36813477321243,w
2022-11-07 00:00:00,84.42243262344653,
2022-11-07 10:00:00,51.31947751771247,
2022-11-07 10:30:00,51.65681469517699,
2022-11-07 12:00:00,59.12599016085676,
2022-11-07 13:30:00,31.087717414945814,
2022-11-07 15:00:00,18.08522305234726,
2022-11-07 15:30:30,18.08522305234726,
2022-11-07 23:59:59,4.873866674050191,c
2022-11-08 00:00:00,32.21185184060971,
2022-11-08 10:00:00,-16.05200552786812,
2022-11-08 10:30:00,-14.755798257193192,
2022-11-08 12:00:00,27.46704291898277,
2022-11-08 13:30:00,35.92453418659204,
2022-11-08 15:00:00,52.84385116338683,
2022-11-08 15:30:30,52.84385116338683,
2022-11-08 23:59:59,58.06677321358666,c
2022-11-09 00:00:00,20.1618068736816,
2022-11-09 10:00:00,13.24064728552014,
2022-11-09 10:30:00,3.830967893262823,
2022-11-09 12:00:00,22.037769913256056,
2022-11-09 13:30:00,22.87542580364436,
2022-11-09 15:00:00,1.9212758710315256,
2022-11-09 15:30:30,1.9212758710315256,
2022-11-09 23:59:59,-6.120767863667197,c
2022-11-10 00:00:00,-24.042576206883723,
2022-11-10 10:00:00,-44.49343800096017,
2022-11-10 10:30:00,-21.38949633181619,
2022-11-10 12:00:00,-9.516259480612575,
2022-11-10 13:30:00,-12.61618173695274,
2022-11-10 15:00:00,-4.965479447615621,
2022-11-10 15:30:30,-4.965479447615621,
2022-11-10 23:59:59,0.0,a
2022-11-11 00:00:00,98.62316294854122,
2022-11-11 10:00:00,92.21475861645729,
2022-11-11 10:30:00,107.76874106742434,
2022-11-11 12:00:00,79.62783120809252,
2022-11-11 13:30:00,60.52094682325048,
2022-11-11 15:00:00,38.43578771840589,
2022-11-11 15:30:30,38.43578771840589,u
2022-11-11 23:59:59,40.85576187441734,w
2022-11-14 00:00:00,32.40159546844643,
2022-11-14 10:00:00,-12.434534444055657,
2022-11-14 10:30:00,2.6865729892127774,
2022-11-14 12:00:00,12.870246207790956,
2022-11-14 13:30:00,7.416544306748278,
2022-11-14 15:00:00,21.260592331450653,
2022-11-14 15:30:30,21.260592331450653,
2022-11-14 23:59:59,19.994535063326452,c
2022-11-15 00:00:00,5.792777426045973,
2022-11-15 10:00:00,-45.94886324182869,
2022-11-15 10:30:00,-19.774201084979495,
2022-11-15 12:00:00,-32.76750113331968,
2022-11-15 13:30:00,-52.89675134947788,
2022-11-15 15:00:00,-55.23536481398173,
2022-11-15 15:30:30,-55.23536481398173,
2022-11-15 23:59:59,-30.10173180472259,c
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
0,-30.10173180472259,
2022-11-16 00:00:00,-29.63960734663624,
2022-11-16 10:00:00,-25.720079649457034,
2022-11-16 10:30:00,-13.226574574677215,
2022-11-16 12:00:00,-38.567354526541294,
2022-11-16 13:30:00,-42.436222852284004,
2022-11-16 15:00:00,-39.18981478533237,
2022-11-16 15:30:30,-39.18981478533237,
2022-11-16 23:59:59,-44.582350210580785,c
2022-11-17 00:00:00,-30.621910847247023,
2022-11-17 10:00:00,-87.4712158983807,
2022-11-17 10:30:00,-89.3531761780016,
2022-11-17 12:00:00,-88.53337499030181,
2022-11-17 13:30:00,-79.97563245195283,
2022-11-17 15:00:00,-83.53151319083929,
2022-11-17 15:30:30,-83.53151319083929,
2022-11-17 23:59:59,-88.43148729710276,c
2022-11-18 00:00:00,-100.14256336077892,
2022-11-18 10:00:00,-121.83747264528245,
2022-11-18 10:30:00,-137.9123105256997,
2022-11-18 12:00:00,-96.06347389130474,
2022-11-18 13:30:00,-89.8565131164363,
2022-11-18 15:00:00,-77.27544391508957,
2022-11-18 15:30:30,-77.27544391508957,
2022-11-18 23:59:59,-72.42652860734268,w
2022-11-21 00:00:00,-75.77356901222231,
2022-11-21 10:00:00,-70.96128389120065,
2022-11-21 10:30:00,-81.17836168402494,
2022-11-21 12:00:00,-107.78603829932638,
2022-11-21 13:30:00,-89.7100148533201,
2022-11-21 15:00:00,-114.03788863020702,
2022-11-21 15:30:30,-114.03788863020702,
2022-11-21 23:59:59,-120.84596076602236,c
2022-11-22 00:00:00,-107.765331977198,
2022-11-22 10:00:00,-118.30325813342608,
2022-11-22 10:30:00,-103.67662042552968,
2022-11-22 12:00:00,-102.8817624656308,
2022-11-22 13:30:00,-111.16997856406942,
2022-11-22 15:00:00,-97.11486367008706,
2022-11-22 15:30:30,-97.11486367008706,
2022-11-22 23:59:59,-88.34351694896111,c
2022-11-23 00:00:00,-66.04812889538107,
2022-11-23 10:00:00,-67.3474575317531,
2022-11-23 10:30:00,-72.58817142851149,
2022-11-23 12:00:00,-84.43162640973003,
2022-11-23 13:30:00,-72.29443341312913,
2022-11-23 15:00:00,-73.80622463019324,
2022-11-23 15:30:30,-73.80622463019324,
2022-11-23 23:59:59,-82.07328223807383,c
2022-11-24 00:00:00,-82.07328223807383,
2022-11-24 10:00:00,-82.07328223807383,
2022-11-24 10:30:00,-82.07328223807383,
2022-11-24 12:00:00,-82.07328223807383,
2022-11-24 13:30:00,-82.07328223807383,
2022-11-24 15:00:00,-82.07328223807383,
2022-11-24 15:30:30,-82.07328223807383,
2022-11-24 23:59:59,-82.07328223807383,c
2022-11-25 00:00:00,-85.70682650783806,
2022-11-25 10:00:00,-59.320408280088486,
2022-11-25 10:30:00,-57.7510813067081,
2022-11-25 12:00:00,-59.8008508549168,
2022-11-25 13:30:00,-59.8008508549168,
2022-11-25 15:00:00,-59.8008508549168,
2022-11-25 15:30:30,-59.8008508549168,
2022-11-25 23:59:59,-58.531639785457855,w
2022-11-28 00:00:00,-75.21090382768966,
2022-11-28 10:00:00,-104.86621520533276,
2022-11-28 10:30:00,-117.5105860362097,
2022-11-28 12:00:00,-116.1047565324302,
2022-11-28 13:30:00,-128.35080394554382,
2022-11-28 15:00:00,-125.12279628576846,
2022-11-28 15:30:30,-125.12279628576846,
2022-11-28 23:59:59,-143.364349817944,c
2022-11-29 00:00:00,-122.52750070319792,
2022-11-29 10:00:00,-115.25641867014883,
2022-11-29 10:30:00,-117.41765958798146,
2022-11-29 12:00:00,-144.51528906522947,
2022-11-29 13:30:00,-135.56449527581424,
2022-11-29 15:00:00,-130.948346340924,
2022-11-29 15:30:30,-130.948346340924,
2022-11-29 23:59:59,-127.11861520442926,c
2022-11-30 00:00:00,-111.82855407291402,
2022-11-30 10:00:00,-63.17834198261107,
2022-11-30 10:30:00,-98.47768527016888,
2022-11-30 12:00:00,-82.32087544722799,
2022-11-30 13:30:00,-78.45393152396457,
2022-11-30 15:00:00,-102.0463473569854,
2022-11-30 15:30:30,-102.0463473569854,
2022-11-30 23:59:59,-72.08114202792854,e
2022-12-01 00:00:00,-48.83856617853223,
2022-12-01 10:00:00,-70.50854741173941,
2022-12-01 10:30:00,-56.29333558454596,
2022-12-01 12:00:00,-45.94394575406454,
2022-12-01 13:30:00,-34.04375375365407,
2022-12-01 15:00:00,-39.431173960169986,
2022-12-01 15:30:30,-39.431173960169986,
2022-12-01 23:59:59,-42.44642277432126,c
2022-12-02 00:00:00,-60.65154054232812,
2022-12-02 10:00:00,-31.533947845051102,
2022-12-02 10:30:00,-17.65468295499761,
2022-12-02 12:00:00,-12.202324879989419,
2022-12-02 13:30:00,-19.19858785598319,
2022-12-02 15:00:00,-26.541253549141402,
2022-12-02 15:30:30,-26.541253549141402,
2022-12-02 23:59:59,-22.3758618954065,w
2022-12-05 00:00:00,-3.106940222398407,
2022-12-05 10:00:00,-26.554916800451565,
2022-12-05 10:30:00,-13.253308638205567,
2022-12-05 12:00:00,-26.477726010140145,
2022-12-05 13:30:00,-17.87046548686419,
2022-12-05 15:00:00,-28.30472591448074,
2022-12-05 15:30:30,-28.30472591448074,
2022-12-05 23:59:59,-46.06115658765532,c
2022-12-06 00:00:00,-49.22878076287839,
2022-12-06 10:00:00,-55.37226812087147,
2022-12-06 10:30:00,-41.78422306114919,
2022-12-06 12:00:00,-57.21316704781589,
2022-12-06 13:30:00,-65.93256611649917,
2022-12-06 15:00:00,-63.68754913523151,
2022-12-06 15:30:30,-63.68754913523151,
2022-12-06 23:59:59,-60.70056708548725,c
2022-12-07 00:00:00,-61.868318894521735,
2022-12-07 10:00:00,-67.54276999399872,
2022-12-07 10:30:00,-56.851438714495885,
2022-12-07 12:00:00,-54.42517334924082,
2022-12-07 13:30:00,-54.026103283617886,
2022-12-07 15:00:00,-54.33007493562695,
2022-12-07 15:30:30,-54.33007493562695,
2022-12-07 23:59:59,-60.52745339766591,c
2022-12-08 00:00:00,-43.41625055995087,
2022-12-08 10:00:00,-52.90148830112719,
2022-12-08 10:30:00,-43.42233285392183,
2022-12-08 12:00:00,-61.324530757637035,
2022-12-08 13:30:00,-61.308180090128644,
2022-12-08 15:00:00,-61.87058608293921,
2022-12-08 15:30:30,-61.87058608293921,
2022-12-08 23:59:59,-61.58583767553739,c
2022-12-09 00:00:00,-59.76798687165865,
2022-12-09 10:00:00,-44.982956016151775,
2022-12-09 10:30:00,-54.534433488595596,
2022-12-09 12:00:00,-51.9539053609775,
2022-12-09 13:30:00,-57.69751676915371,
2022-12-09 15:00:00,-61.203070792915014,
2022-12-09 15:30:30,-61.203070792915014,
2022-12-09 23:59:59,-54.59074920481487,w
2022-12-12 00:00:00,-52.07818414267592,
2022-12-12 10:00:00,-24.305563874515656,
2022-12-12 10:30:00,-16.621702494616557,
2022-12-12 12:00:00,-29.92186465875409,
2022-12-12 13:30:00,-37.30723720595665,
2022-12-12 15:00:00,-53.86155765906449,
2022-12-12 15:30:30,-53.86155765906449,
2022-12-12 23:59:59,-62.63993420028771,c
2022-12-13 00:00:00,-18.86462145998155,
2022-12-13 10:00:00,-34.11721529794761,
2022-12-13 10:30:00,-30.430544805283375,
2022-12-13 12:00:00,-12.784898961055887,
2022-12-13 13:30:00,-1.57970863726905,
2022-12-13 15:00:00,0.9708370361640846,
2022-12-13 15:30:30,0.9708370361640846,
2022-12-13 23:59:59,1.9034026670262847,c
2022-12-14 00:00:00,-5.331610891707896,
2022-12-14 10:00:00,-25.18419424590968,
2022-12-14 10:30:00,-34.081057432476314,
2022-12-14 12:00:00,-36.03024367615842,
2022-12-14 13:30:00,-18.53126856792869,
2022-12-14 15:00:00,-34.11875751593914,
2022-12-14 15:30:30,-34.11875751593914,
2022-12-14 23:59:59,-27.4539726519547,c
2022-12-15 00:00:00,-28.93452863363393,
2022-12-15 10:00:00,-18.64118562794647,
2022-12-15 10:30:00,-45.652389775756205,
2022-12-15 12:00:00,-75.0873816892796,
2022-12-15 13:30:00,-71.49203951131574,
2022-12-15 15:00:00,-83.60198256323827,
2022-12-15 15:30:30,-83.60198256323827,
2022-12-15 23:59:59,-82.71559710594147,c
2022-12-16 00:00:00,-88.00109642162079,
2022-12-16 10:00:00,-83.26650545814255,
2022-12-16 10:30:00,-94.22138137067986,
2022-12-16 12:00:00,-110.32472000556345,
2022-12-16 13:30:00,-96.84343994845199,
2022-12-16 15:00:00,-91.56838533474024,
2022-12-16 15:30:30,-91.56838533474024,q
2022-12-16 23:59:59,-58.234386330383245,w
2022-12-19 00:00:00,-75.75141444467693,
2022-12-19 10:00:00,-105.16056225257284,
2022-12-19 10:30:00,-87.65386004247694,
2022-12-19 12:00:00,-85.7138296091698,
2022-12-19 13:30:00,-74.49034283100434,
2022-12-19 15:00:00,-78.12836964427254,
2022-12-19 15:30:30,-78.12836964427254,
2022-12-19 23:59:59,-72.82286037640404,c
2022-12-20 00:00:00,-52.24958071521951,
2022-12-20 10:00:00,-70.4326032093137,
2022-12-20 10:30:00,-60.35828375864571,
2022-12-20 12:00:00,-45.04120997563916,
2022-12-20 13:30:00,-43.08275179137456,
2022-12-20 15:00:00,-48.332466618699755,
2022-12-20 15:30:30,-48.332466618699755,
2022-12-20 23:59:59,-50.57877904816701,c
2022-12-21 00:00:00,-43.414630124238215,
2022-12-21 10:00:00,-48.48131461893411,
2022-12-21 10:30:00,-45.645611399303675,
2022-12-21 12:00:00,-30.171884499309385,
2022-12-21 13:30:00,-15.944881765205878,
2022-12-21 15:00:00,-1.9633039119700015,
2022-12-21 15:30:30,-1.9633039119700015,
2022-12-21 23:59:59,-6.348440847977372,c
