date,GDX_2022_Q4,meta
2022-11-18 00:00:00,-37.74891516872003,
2022-11-18 10:00:00,-58.934866005121194,
2022-11-18 10:30:00,-64.23587210978621,
2022-11-18 12:00:00,-58.09273440496008,
2022-11-18 13:30:00,-56.57999570765128,
2022-11-18 15:00:00,-59.31957657248586,
2022-11-18 15:30:30,-59.31957657248586,
2022-11-18 23:59:59,-37.315375647505334,w
2022-11-21 00:00:00,-80.79806228405118,
2022-11-21 10:00:00,-95.1756529872157,
2022-11-21 10:30:00,-139.22054105678262,
2022-11-21 12:00:00,-140.2390985105635,
2022-11-21 13:30:00,-99.31183571547444,
2022-11-21 15:00:00,-104.80470949197365,
2022-11-21 15:30:30,-104.80470949197365,
2022-11-21 23:59:59,-95.0965018604677,c
2022-11-22 00:00:00,-100.36105209686002,
2022-11-22 10:00:00,-72.4673449174295,
2022-11-22 10:30:00,-79.58956910717484,
2022-11-22 12:00:00,-82.98124189746545,
2022-11-22 13:30:00,-79.35933675644719,
2022-11-22 15:00:00,-81.27346207140909,
2022-11-22 15:30:30,-81.27346207140909,
2022-11-22 23:59:59,-74.77625784580846,c
2022-11-23 00:00:00,-96.65679679197865,
2022-11-23 10:00:00,-86.30542421723203,
2022-11-23 10:30:00,-77.72435170014614,
2022-11-23 12:00:00,-56.504741855372686,
2022-11-23 13:30:00,-67.59057678789509,
2022-11-23 15:00:00,-58.35250968587229,
2022-11-23 15:30:30,-58.35250968587229,
2022-11-23 23:59:59,-52.409911756688416,c
2022-11-24 00:00:00,-56.17692003995353,
2022-11-24 10:00:00,-53.52755858794217,
2022-11-24 10:30:00,-54.43750793090021,
2022-11-24 12:00:00,-54.50292707389144,
2022-11-24 13:30:00,-54.11367002865745,
2022-11-24 15:00:00,-53.68094594979971,
2022-11-24 15:30:30,-53.68094594979971,
2022-11-24 23:59:59,-53.525732281338605,c
2022-11-25 00:00:00,-62.81874341362686,
2022-11-25 10:00:00,-37.53819875622162,
2022-11-25 10:30:00,-34.691233841720305,
2022-11-25 12:00:00,-27.20015821413722,
2022-11-25 13:30:00,-37.94203659249956,
2022-11-25 15:00:00,-36.893546723232475,
2022-11-25 15:30:30,-36.893546723232475,
2022-11-25 23:59:59,-36.25829073824275,w
2022-11-28 00:00:00,-51.32360576363817,
2022-11-28 10:00:00,-57.831179218104126,
2022-11-28 10:30:00,-58.72412738002458,
2022-11-28 12:00:00,-67.25022060074548,
2022-11-28 13:30:00,-70.62534772097138,
2022-11-28 15:00:00,-80.5614295631126,
2022-11-28 15:30:30,-80.5614295631126,
2022-11-28 23:59:59,-85.58421331718591,c
2022-11-29 00:00:00,-85.12519423003482,
2022-11-29 10:00:00,-88.29059521667682,
2022-11-29 10:30:00,-89.84809255059031,
2022-11-29 12:00:00,-92.17950828328048,
2022-11-29 13:30:00,-76.01672826535196,
2022-11-29 15:00:00,-67.74761950842048,
2022-11-29 15:30:30,-67.74761950842048,
2022-11-29 23:59:59,-61.5736098012278,c
2022-11-30 00:00:00,-51.22898866747096,
2022-11-30 10:00:00,-31.189893327783693,
2022-11-30 10:30:00,-31.585857133815352,
2022-11-30 12:00:00,-47.16533553188037,
2022-11-30 13:30:00,-51.50809984515763,
2022-11-30 15:00:00,-0.577877110118834,
2022-11-30 15:30:30,-0.577877110118834,m
2022-11-30 23:59:59,5.796950028935726,c
2022-12-01 00:00:00,55.90773546739592,
2022-12-01 10:00:00,57.4080611376412,
2022-12-01 10:30:00,45.04771863755673,
2022-12-01 12:00:00,36.39560307811985,
2022-12-01 13:30:00,22.56151070743158,
2022-12-01 15:00:00,8.301683560483525,
2022-12-01 15:30:30,8.301683560483525,
2022-12-01 23:59:59,7.202929580229693,c
2022-12-02 00:00:00,-1.9664718888088828,
2022-12-02 10:00:00,-27.23137436913339,
2022-12-02 10:30:00,-2.690730206377566,
2022-12-02 12:00:00,11.380936026390827,
2022-12-02 13:30:00,12.667598072794362,
2022-12-02 15:00:00,24.036902638816173,
2022-12-02 15:30:30,24.036902638816173,
2022-12-02 23:59:59,27.213139175766173,w
2022-12-05 00:00:00,21.897966567705907,
2022-12-05 10:00:00,-17.203034749973313,
2022-12-05 10:30:00,-3.8073801614264084,
2022-12-05 12:00:00,-1.4529804200903982,
2022-12-05 13:30:00,-8.417674228522856,
2022-12-05 15:00:00,-9.336956950431613,
2022-12-05 15:30:30,-9.336956950431613,
2022-12-05 23:59:59,2.535815827723809,c
2022-12-06 00:00:00,10.785993276021145,
2022-12-06 10:00:00,0.38425471107120757,
2022-12-06 10:30:00,-13.060527596890552,
2022-12-06 12:00:00,-15.506660723865707,
2022-12-06 13:30:00,-26.814671176501633,
2022-12-06 15:00:00,-2.5034175563043846,
2022-12-06 15:30:30,-2.5034175563043846,
2022-12-06 23:59:59,0.1513405996313395,c
2022-12-07 00:00:00,10.638648306886125,
2022-12-07 10:00:00,9.90506321413227,
2022-12-07 10:30:00,22.289408693703535,
2022-12-07 12:00:00,17.322145997080725,
2022-12-07 13:30:00,20.40956601163316,
2022-12-07 15:00:00,13.703098055904547,
2022-12-07 15:30:30,13.703098055904547,
2022-12-07 23:59:59,17.06743346905637,c
2022-12-08 00:00:00,34.07196815814427,
2022-12-08 10:00:00,21.033998737084175,
2022-12-08 10:30:00,23.941521051689506,
2022-12-08 12:00:00,15.4031814538032,
2022-12-08 13:30:00,35.12310098106764,
2022-12-08 15:00:00,38.13171297132499,
2022-12-08 15:30:30,38.13171297132499,
2022-12-08 23:59:59,32.937743653481675,c
2022-12-09 00:00:00,48.20426282845142,
2022-12-09 10:00:00,20.791315373202906,
2022-12-09 10:30:00,23.14082493252772,
2022-12-09 12:00:00,19.726652485704562,
2022-12-09 13:30:00,16.582766631229333,
2022-12-09 15:00:00,10.889688596480028,
2022-12-09 15:30:30,10.889688596480028,s
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,4.852873086395448,
2022-12-12 10:00:00,22.720598247639145,
2022-12-12 10:30:00,18.43884609924612,
2022-12-12 12:00:00,19.770192569010533,
2022-12-12 13:30:00,10.535531888738205,
2022-12-12 15:00:00,10.905266930496737,
2022-12-12 15:30:30,10.905266930496737,
2022-12-12 23:59:59,15.906826145514287,c
2022-12-13 00:00:00,80.82227522293101,
2022-12-13 10:00:00,48.175027110179826,
2022-12-13 10:30:00,17.99522609594578,
2022-12-13 12:00:00,41.80964033881992,
2022-12-13 13:30:00,40.89253293410866,
2022-12-13 15:00:00,26.597687588894814,
2022-12-13 15:30:30,26.597687588894814,
2022-12-13 23:59:59,25.474214544969755,c
2022-12-14 00:00:00,11.598676397229383,
2022-12-14 10:00:00,37.45015783497297,
2022-12-14 10:30:00,35.36409384930175,
2022-12-14 12:00:00,38.957009316700805,
2022-12-14 13:30:00,37.491264141823194,
2022-12-14 15:00:00,11.23463011077979,
2022-12-14 15:30:30,11.23463011077979,
2022-12-14 23:59:59,19.318768948008938,c
2022-12-15 00:00:00,5.817747286315807,
2022-12-15 10:00:00,17.33967198571554,
2022-12-15 10:30:00,28.160267684639166,
2022-12-15 12:00:00,33.86191770321693,
2022-12-15 13:30:00,16.449835262653778,
2022-12-15 15:00:00,12.271760420970395,
2022-12-15 15:30:30,12.271760420970395,
2022-12-15 23:59:59,-8.942802584598894,c
2022-12-16 00:00:00,-48.061589720163056,
2022-12-16 10:00:00,-12.952654605752741,
2022-12-16 10:30:00,-14.711112224694261,
2022-12-16 12:00:00,-9.676191096855291,
2022-12-16 13:30:00,-5.151185502551471,
2022-12-16 15:00:00,6.048789979314051,
2022-12-16 15:30:30,6.048789979314051,
2022-12-16 23:59:59,-3.2128975980051564,e
2022-12-19 00:00:00,-51.664960060868225,
2022-12-19 10:00:00,-62.62301156032413,
2022-12-19 10:30:00,-74.47734701598915,
2022-12-19 12:00:00,-71.57456347075004,
2022-12-19 13:30:00,-66.79016809177074,
2022-12-19 15:00:00,-80.38590536735819,
2022-12-19 15:30:30,-80.38590536735819,
2022-12-19 23:59:59,-83.58895309542822,c
2022-12-20 00:00:00,-70.65061222122586,
2022-12-20 10:00:00,-68.42622135124634,
2022-12-20 10:30:00,-67.04791392887932,
2022-12-20 12:00:00,-70.00058745538195,
2022-12-20 13:30:00,-71.13127341975178,
2022-12-20 15:00:00,-62.654720543330086,
2022-12-20 15:30:30,-62.654720543330086,
2022-12-20 23:59:59,-63.542105824240025,c
2022-12-21 00:00:00,-69.64191653299577,
2022-12-21 10:00:00,-56.87747838616997,
2022-12-21 10:30:00,-72.01599160566707,
2022-12-21 12:00:00,-80.86519973158056,
2022-12-21 13:30:00,-89.95291631016744,
2022-12-21 15:00:00,-96.95734246676261,
2022-12-21 15:30:30,-96.95734246676261,
2022-12-21 23:59:59,-101.42463187835665,c
2022-12-22 00:00:00,-110.81070204708885,
2022-12-22 10:00:00,-72.83181671640341,
2022-12-22 10:30:00,-79.20441013877848,
2022-12-22 12:00:00,-87.44269617688201,
2022-12-22 13:30:00,-96.82230837401426,
2022-12-22 15:00:00,-82.80458498963185,
2022-12-22 15:30:30,-82.80458498963185,
2022-12-22 23:59:59,-83.74091442380836,c
2022-12-23 00:00:00,-80.94539773394968,
2022-12-23 10:00:00,-86.43455872844379,
2022-12-23 10:30:00,-74.74733616419303,
2022-12-23 12:00:00,-42.09879934984974,
2022-12-23 13:30:00,-54.05758130172694,
2022-12-23 15:00:00,-57.38483710921673,
2022-12-23 15:30:30,-57.38483710921673,
2022-12-23 23:59:59,-49.60816714162365,w
2022-12-26 00:00:00,-49.60816714162365,
2022-12-26 10:00:00,-49.60816714162365,
2022-12-26 10:30:00,-49.60816714162365,
2022-12-26 12:00:00,-49.60816714162365,
2022-12-26 13:30:00,-49.60816714162365,
2022-12-26 15:00:00,-49.60816714162365,
2022-12-26 15:30:30,-49.60816714162365,
2022-12-26 23:59:59,-49.60816714162365,c
2022-12-27 00:00:00,-50.75275087199179,
2022-12-27 10:00:00,-48.20759934842613,
2022-12-27 10:30:00,-23.807114092270467,
2022-12-27 12:00:00,-3.611648495771533,
2022-12-27 13:30:00,-7.328097457590502,
2022-12-27 15:00:00,2.8459833909846566,
2022-12-27 15:30:30,2.8459833909846566,
2022-12-27 23:59:59,0.5765347118315276,c
2022-12-28 00:00:00,-24.80588879687798,
2022-12-28 10:00:00,-34.154375584623494,
2022-12-28 10:30:00,-49.36149572638192,
2022-12-28 12:00:00,-53.060614827468044,
2022-12-28 13:30:00,-55.020276384776935,
2022-12-28 15:00:00,-47.86427485335366,
2022-12-28 15:30:30,-47.86427485335366,
2022-12-28 23:59:59,-53.651523335965976,c
2022-12-29 00:00:00,-62.005962290268826,
2022-12-29 10:00:00,-81.55246040983457,
2022-12-29 10:30:00,-74.90194350769639,
2022-12-29 12:00:00,-78.16022431171814,
2022-12-29 13:30:00,-74.59885096512357,
2022-12-29 15:00:00,-68.82780098885132,
2022-12-29 15:30:30,-68.82780098885132,
2022-12-29 23:59:59,-74.59501380549978,c
2022-12-30 00:00:00,-57.56612597872231,
2022-12-30 10:00:00,-73.09785039559051,
2022-12-30 10:30:00,-70.91052788929119,
2022-12-30 12:00:00,-77.96288524434317,
2022-12-30 13:30:00,-78.87594309241513,
2022-12-30 15:00:00,-80.86881151826515,
2022-12-30 15:30:30,-80.86881151826515,
2022-12-30 23:59:59,-74.64308770919274,w
2023-01-02 00:00:00,-74.64308770919274,
2023-01-02 10:00:00,-74.64308770919274,
2023-01-02 10:30:00,-74.64308770919274,
2023-01-02 12:00:00,-74.64308770919274,
2023-01-02 13:30:00,-74.64308770919274,
2023-01-02 15:00:00,-74.64308770919274,
2023-01-02 15:30:30,-74.64308770919274,
2023-01-02 23:59:59,-74.64308770919274,c
2023-01-03 00:00:00,-61.32326342657575,
2023-01-03 10:00:00,-71.66245358912192,
2023-01-03 10:30:00,-69.73496030673323,
2023-01-03 12:00:00,-74.89426111636294,
2023-01-03 13:30:00,-81.71781024135225,
2023-01-03 15:00:00,-60.447757257784815,
2023-01-03 15:30:30,-60.447757257784815,
2023-01-03 23:59:59,-56.37978440197162,c
2023-01-04 00:00:00,-49.259488849459785,
2023-01-04 10:00:00,-52.06861383134924,
2023-01-04 10:30:00,-58.524722632975454,
2023-01-04 12:00:00,-38.502580001487786,
2023-01-04 13:30:00,-29.328141896460465,
2023-01-04 15:00:00,-34.37303937596039,
2023-01-04 15:30:30,-34.37303937596039,
2023-01-04 23:59:59,-36.2264173047397,c
2023-01-05 00:00:00,-41.51771448090744,
2023-01-05 10:00:00,-50.13919087599493,
2023-01-05 10:30:00,-73.19808311748216,
2023-01-05 12:00:00,-60.790256850090145,
2023-01-05 13:30:00,-57.44159168806232,
2023-01-05 15:00:00,-50.28645003713518,
2023-01-05 15:30:30,-50.28645003713518,
2023-01-05 23:59:59,-50.907796555329924,c
2023-01-06 00:00:00,-56.887161441374246,
2023-01-06 10:00:00,-68.023626248131,
2023-01-06 10:30:00,-56.64264309012992,
2023-01-06 12:00:00,-37.872146509637105,
2023-01-06 13:30:00,-51.13393780655042,
2023-01-06 15:00:00,-66.0241015187662,
2023-01-06 15:30:30,-66.0241015187662,
2023-01-06 23:59:59,-59.07684752358591,w
