date,NANR_2022_Q3,meta
2022-09-09 00:00:00,126.5065082033962,
2022-09-09 10:00:00,124.5417168512841,
2022-09-09 10:30:00,121.04641472027646,
2022-09-09 12:00:00,123.05398248818159,
2022-09-09 13:30:00,123.0086390168761,
2022-09-09 15:00:00,118.23840999045368,
2022-09-09 15:30:30,118.23840999045368,
2022-09-09 23:59:59,118.55795395741583,w
2022-09-12 00:00:00,155.59208048559114,
2022-09-12 10:00:00,123.70971275675575,
2022-09-12 10:30:00,144.63445495106393,
2022-09-12 12:00:00,150.88864483584968,
2022-09-12 13:30:00,139.3958164070258,
2022-09-12 15:00:00,130.8548423386748,
2022-09-12 15:30:30,130.8548423386748,
2022-09-12 23:59:59,128.17222099057278,c
2022-09-13 00:00:00,97.46796246376614,
2022-09-13 10:00:00,112.711777947977,
2022-09-13 10:30:00,117.82361765296449,
2022-09-13 12:00:00,110.9403224657166,
2022-09-13 13:30:00,119.63573433802864,
2022-09-13 15:00:00,112.72177596106374,
2022-09-13 15:30:30,112.72177596106374,
2022-09-13 23:59:59,108.60924613969047,c
2022-09-14 00:00:00,112.00419118108115,
2022-09-14 10:00:00,107.92644458012512,
2022-09-14 10:30:00,92.71749077593459,
2022-09-14 12:00:00,95.74973086895623,
2022-09-14 13:30:00,102.75211301724501,
2022-09-14 15:00:00,95.25324580588817,
2022-09-14 15:30:30,95.25324580588817,
2022-09-14 23:59:59,103.27397221949262,c
2022-09-15 00:00:00,79.01447986930783,
2022-09-15 10:00:00,105.07528988242606,
2022-09-15 10:30:00,91.64817963394778,
2022-09-15 12:00:00,87.5594630074476,
2022-09-15 13:30:00,99.46751454754454,
2022-09-15 15:00:00,110.83636768579638,
2022-09-15 15:30:30,110.83636768579638,
2022-09-15 23:59:59,106.01407065687339,c
2022-09-16 00:00:00,59.70941497453456,
2022-09-16 10:00:00,59.2364854962834,
2022-09-16 10:30:00,67.2811797530401,
2022-09-16 12:00:00,27.334881381463795,
2022-09-16 13:30:00,34.29184288024175,
2022-09-16 15:00:00,26.674793186479544,
2022-09-16 15:30:30,26.674793186479544,q
2022-09-16 23:59:59,62.17402292367408,w
2022-09-19 00:00:00,42.72790757681376,
2022-09-19 10:00:00,45.913717748260865,
2022-09-19 10:30:00,62.732955263924715,
2022-09-19 12:00:00,59.47040366032055,
2022-09-19 13:30:00,58.46254314215213,
2022-09-19 15:00:00,62.750568508069755,
2022-09-19 15:30:30,62.750568508069755,
2022-09-19 23:59:59,72.54575995058904,c
2022-09-20 00:00:00,51.599878050465335,
2022-09-20 10:00:00,32.2313366552357,
2022-09-20 10:30:00,45.625646721766614,
2022-09-20 12:00:00,43.61246999974007,
2022-09-20 13:30:00,52.55815083081919,
2022-09-20 15:00:00,49.72076548329005,
2022-09-20 15:30:30,49.72076548329005,
2022-09-20 23:59:59,41.47830576403021,c
2022-09-21 00:00:00,35.209428761476396,
2022-09-21 10:00:00,-8.24645617015245,
2022-09-21 10:30:00,8.02743678181713,
2022-09-21 12:00:00,4.010557564484316,
2022-09-21 13:30:00,17.768663193055723,
2022-09-21 15:00:00,29.546329428662553,
2022-09-21 15:30:30,29.546329428662553,
2022-09-21 23:59:59,24.272830565232088,c
2022-09-22 00:00:00,37.97462214743227,
2022-09-22 10:00:00,20.59763746614818,
2022-09-22 10:30:00,34.057443381458036,
2022-09-22 12:00:00,11.390275351821558,
2022-09-22 13:30:00,8.358573188251436,
2022-09-22 15:00:00,12.141832529312087,
2022-09-22 15:30:30,12.141832529312087,
2022-09-22 23:59:59,9.632212428779283,c
2022-09-23 00:00:00,-3.7453464093106685,
2022-09-23 10:00:00,2.330482122874617,
2022-09-23 10:30:00,-9.89149986839175,
2022-09-23 12:00:00,-11.652248730452962,
2022-09-23 13:30:00,-15.150315797246071,
2022-09-23 15:00:00,-10.876241594318573,
2022-09-23 15:30:30,-10.876241594318573,
2022-09-23 23:59:59,0.0,a
