date,AS_FTSE_EM_SC_2022_Q3,meta
2022-08-22 23:59:59,202.1784788983211,c
2022-08-23 00:00:00,206.6879857000964,
2022-08-23 01:00:00,230.02608035161276,
2022-08-23 02:30:00,222.55259615643732,
2022-08-23 03:00:00,215.79876552668165,
2022-08-23 18:30:00,215.79876552668165,
2022-08-23 20:00:00,215.79876552668165,
2022-08-23 23:00:00,213.59635150208962,
2022-08-23 23:59:59,221.464357517791,c
2022-08-24 00:00:00,214.24878685215495,
2022-08-24 01:00:00,205.33667993885018,
2022-08-24 02:30:00,201.3415623411825,
2022-08-24 03:00:00,202.88953431754715,
2022-08-24 18:30:00,202.88953431754715,
2022-08-24 20:00:00,202.88953431754715,
2022-08-24 23:00:00,200.2729128633479,
2022-08-24 23:59:59,201.89829875815462,c
2022-08-25 00:00:00,207.0835187842712,
2022-08-25 01:00:00,192.2533219620487,
2022-08-25 02:30:00,207.276993448817,
2022-08-25 03:00:00,212.24632490099185,
2022-08-25 18:30:00,212.24632490099185,
2022-08-25 20:00:00,212.24632490099185,
2022-08-25 23:00:00,271.8607503322105,
2022-08-25 23:59:59,296.57703799809826,c
2022-08-26 00:00:00,294.3064205771612,
2022-08-26 01:00:00,309.5099787772621,
2022-08-26 02:30:00,311.3157796520478,
2022-08-26 03:00:00,301.2915099602818,
2022-08-26 18:30:00,301.2915099602818,
2022-08-26 20:00:00,301.2915099602818,
2022-08-26 23:00:00,301.2915099602818,
2022-08-26 23:59:59,306.35856668616816,w
2022-08-29 00:00:00,308.3630175977544,
2022-08-29 01:00:00,304.4162693989387,
2022-08-29 02:30:00,310.1097689253989,
2022-08-29 03:00:00,314.8898825234282,
2022-08-29 18:30:00,314.8898825234282,
2022-08-29 20:00:00,314.8898825234282,
2022-08-29 23:00:00,334.5652536775218,
2022-08-29 23:59:59,320.50417762261054,c
2022-08-30 00:00:00,317.585886815466,
2022-08-30 01:00:00,310.8601958289811,
2022-08-30 02:30:00,294.27590180781607,
2022-08-30 03:00:00,288.7019186373794,
2022-08-30 18:30:00,288.7019186373794,
2022-08-30 20:00:00,288.7019186373794,
2022-08-30 23:00:00,296.6499166623479,
2022-08-30 23:59:59,286.808286071136,c
2022-08-31 00:00:00,286.97690806111655,
2022-08-31 01:00:00,277.5426947035426,
2022-08-31 02:30:00,275.2514669951231,
2022-08-31 03:00:00,274.01626342119334,
2022-08-31 18:30:00,274.01626342119334,
2022-08-31 20:00:00,274.01626342119334,
2022-08-31 23:00:00,317.67860078297537,
2022-08-31 23:59:59,326.0647181156303,c
2022-09-01 00:00:00,332.8471883938967,
2022-09-01 01:00:00,327.913989493998,
2022-09-01 02:30:00,343.6727147050922,
2022-09-01 03:00:00,334.10102707763224,
2022-09-01 18:30:00,334.10102707763224,
2022-09-01 20:00:00,334.10102707763224,
2022-09-01 23:00:00,405.38996707447274,
2022-09-01 23:59:59,349.1747655349451,c
