date,DJSECT_2022_Q1,meta
2022-03-09 10:30:00,-132.51206867625473,
2022-03-09 12:00:00,-93.20315878456523,
2022-03-09 13:30:00,-83.56105396589783,
2022-03-09 15:00:00,-74.23595006903349,
2022-03-09 15:30:30,-74.23595006903349,s
2022-03-09 23:59:59,-70.16967821119937,c
2022-03-10 00:00:00,-82.1600164563373,
2022-03-10 10:00:00,-119.52498198628774,
2022-03-10 10:30:00,-105.80888509659309,
2022-03-10 12:00:00,-52.72583318128221,
2022-03-10 13:30:00,-31.531420007082602,
2022-03-10 15:00:00,-25.59308426569345,
2022-03-10 15:30:30,-25.59308426569345,
2022-03-10 23:59:59,-24.043331318865683,c
2022-03-11 00:00:00,-74.39207600194396,
2022-03-11 10:00:00,-65.79721975888361,
2022-03-11 10:30:00,-51.40119625770217,
2022-03-11 12:00:00,-4.188725841512905,
2022-03-11 13:30:00,-23.654912767314954,
2022-03-11 15:00:00,-14.652692067007933,
2022-03-11 15:30:30,-14.652692067007933,
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,21.290563873025178,
2022-03-14 10:00:00,62.51341150340784,
2022-03-14 10:30:00,41.32461113036106,
2022-03-14 12:00:00,58.209986686731156,
2022-03-14 13:30:00,60.52669962333141,
2022-03-14 15:00:00,26.2809011154892,
2022-03-14 15:30:30,26.2809011154892,
2022-03-14 23:59:59,17.6630113760707,c
2022-03-15 00:00:00,-2.8180895571912856,
2022-03-15 10:00:00,-7.162338481888128,
2022-03-15 10:30:00,-8.358254466841686,
2022-03-15 12:00:00,8.781932566570447,
2022-03-15 13:30:00,-1.837327040236346,
2022-03-15 15:00:00,-18.918876682668667,
2022-03-15 15:30:30,-18.918876682668667,
2022-03-15 23:59:59,-33.86432618285153,c
2022-03-16 00:00:00,-30.39319347364159,
2022-03-16 10:00:00,-1.5046393274984098,
2022-03-16 10:30:00,6.561879521796641,
2022-03-16 12:00:00,-9.630234626161041,
2022-03-16 13:30:00,1.1902052595730765,
2022-03-16 15:00:00,2.36551408341478,
2022-03-16 15:30:30,2.36551408341478,
2022-03-16 23:59:59,-16.508876856172947,c
2022-03-17 00:00:00,2.528119186498486,
2022-03-17 10:00:00,-7.941323787896295,
2022-03-17 10:30:00,19.58883294265229,
2022-03-17 12:00:00,25.441034778758763,
2022-03-17 13:30:00,23.558408386254712,
2022-03-17 15:00:00,22.714087570402683,
2022-03-17 15:30:30,22.714087570402683,
2022-03-17 23:59:59,20.88828271582821,c
2022-03-18 00:00:00,-21.92233348190865,
2022-03-18 10:00:00,8.792602535477954,
2022-03-18 10:30:00,3.653703484303662,
2022-03-18 12:00:00,28.965129854146483,
2022-03-18 13:30:00,36.08777280610627,
2022-03-18 15:00:00,52.214871040727246,
2022-03-18 15:30:30,52.214871040727246,
2022-03-18 23:59:59,6.669436674739472,e
2022-03-21 00:00:00,124.32004962215558,
2022-03-21 10:00:00,114.12978844245248,
2022-03-21 10:30:00,109.34762019407287,
2022-03-21 12:00:00,66.3085669165331,
2022-03-21 13:30:00,51.83465769803752,
2022-03-21 15:00:00,53.79560862349109,
2022-03-21 15:30:30,53.79560862349109,
2022-03-21 23:59:59,50.03678449263623,c
2022-03-22 00:00:00,74.5046716059054,
2022-03-22 10:00:00,44.930347507138265,
2022-03-22 10:30:00,61.722646504013426,
2022-03-22 12:00:00,46.334285563341496,
2022-03-22 13:30:00,11.876536000787269,
2022-03-22 15:00:00,27.639434048945816,
2022-03-22 15:30:30,27.639434048945816,
2022-03-22 23:59:59,31.74431214577629,c
2022-03-23 00:00:00,23.41716935794608,
2022-03-23 10:00:00,51.01696111146708,
2022-03-23 10:30:00,58.273714467865204,
2022-03-23 12:00:00,68.41769448890437,
2022-03-23 13:30:00,54.17556900012016,
2022-03-23 15:00:00,45.000803963327314,
2022-03-23 15:30:30,45.000803963327314,
2022-03-23 23:59:59,37.03645552047254,c
2022-03-24 00:00:00,52.39999111249472,
2022-03-24 10:00:00,28.635224025549007,
2022-03-24 10:30:00,30.272956320658295,
2022-03-24 12:00:00,29.827878652207232,
2022-03-24 13:30:00,21.05488373411083,
2022-03-24 15:00:00,21.718087659619698,
2022-03-24 15:30:30,21.718087659619698,
2022-03-24 23:59:59,19.94762986754256,c
2022-03-25 00:00:00,42.46190048852657,
2022-03-25 10:00:00,-26.129484523681526,
2022-03-25 10:30:00,-7.448254120384888,
2022-03-25 12:00:00,23.936333903499417,
2022-03-25 13:30:00,22.08732618359818,
2022-03-25 15:00:00,29.567290224035332,
2022-03-25 15:30:30,29.567290224035332,
2022-03-25 23:59:59,24.713526831036575,w
2022-03-28 00:00:00,35.91600822393076,
2022-03-28 10:00:00,56.52819847222531,
2022-03-28 10:30:00,43.10581728146735,
2022-03-28 12:00:00,62.16076020531358,
2022-03-28 13:30:00,55.57244649392908,
2022-03-28 15:00:00,46.82612892943047,
2022-03-28 15:30:30,46.82612892943047,
2022-03-28 23:59:59,53.87760505107167,c
2022-03-29 00:00:00,54.20856230514778,
2022-03-29 10:00:00,37.55174418608027,
2022-03-29 10:30:00,33.94502755679713,
2022-03-29 12:00:00,33.25862744765351,
2022-03-29 13:30:00,42.55361037530611,
2022-03-29 15:00:00,45.40248761683438,
2022-03-29 15:30:30,45.40248761683438,
2022-03-29 23:59:59,45.94628944718568,c
2022-03-30 00:00:00,64.36309734681402,
2022-03-30 10:00:00,26.515953540716794,
2022-03-30 10:30:00,33.11412866991407,
2022-03-30 12:00:00,41.15834014161368,
2022-03-30 13:30:00,39.4497570084863,
2022-03-30 15:00:00,-6.530869935122951,
2022-03-30 15:30:30,-6.530869935122951,
2022-03-30 23:59:59,-6.990375065021226,c
2022-03-31 00:00:00,-20.75240355161634,
2022-03-31 10:00:00,-12.874012966283487,
2022-03-31 10:30:00,-3.985501472150247,
2022-03-31 12:00:00,-18.734636831037108,
2022-03-31 13:30:00,-12.133964553974408,
2022-03-31 15:00:00,-23.64294696229564,
2022-03-31 15:30:30,-23.64294696229564,
2022-03-31 23:59:59,-30.14969516911259,c
2022-04-01 00:00:00,-47.49264396591883,
2022-04-01 10:00:00,-13.875812658309542,
2022-04-01 10:30:00,-13.622797311810132,
2022-04-01 12:00:00,1.928737481808355,
2022-04-01 13:30:00,-33.55199202367231,
2022-04-01 15:00:00,-35.78685203806759,
2022-04-01 15:30:30,-35.78685203806759,
2022-04-01 23:59:59,-38.075581636663,w
