date,PAR_MIGRATION_20210510,meta
2021-04-02 00:00:00,-82.14269359376044,
2021-04-02 10:00:00,-82.14269359376044,
2021-04-02 10:30:00,-82.14269359376044,
2021-04-02 12:00:00,-82.14269359376044,
2021-04-02 13:30:00,-82.14269359376044,
2021-04-02 15:00:00,-82.14269359376044,
2021-04-02 15:30:30,-82.14269359376044,
2021-04-02 23:59:59,-82.14269359376044,w
2021-04-05 00:00:00,-82.14269359376044,
2021-04-05 10:00:00,-99.55763920630747,
2021-04-05 10:30:00,-106.38016853550951,
2021-04-05 12:00:00,-84.65914812313065,
2021-04-05 13:30:00,-79.45275320392159,
2021-04-05 15:00:00,-76.85269070157594,
2021-04-05 15:30:30,-76.85269070157594,
2021-04-05 23:59:59,-66.31468652509139,c
2021-04-06 00:00:00,-77.68898116761756,
2021-04-06 10:00:00,-83.33830373132565,
2021-04-06 10:30:00,-84.99960237890309,
2021-04-06 12:00:00,-55.70433653724814,
2021-04-06 13:30:00,-52.80226773936212,
2021-04-06 15:00:00,-52.281917891634265,
2021-04-06 15:30:30,-52.281917891634265,
2021-04-06 23:59:59,-40.53004515175067,c
2021-04-07 00:00:00,-37.51985202315507,
2021-04-07 10:00:00,-16.15550087869414,
2021-04-07 10:30:00,-12.021647057075285,
2021-04-07 12:00:00,3.174889662793248,
2021-04-07 13:30:00,4.529505211402466,
2021-04-07 15:00:00,17.554685840132123,
2021-04-07 15:30:30,17.554685840132123,
2021-04-07 23:59:59,28.91129132062946,c
2021-04-08 00:00:00,6.05147233547811,
2021-04-08 10:00:00,24.048881775864203,
2021-04-08 10:30:00,42.40389383914686,
2021-04-08 12:00:00,12.903351803735774,
2021-04-08 13:30:00,10.722458853774754,
2021-04-08 15:00:00,11.938216662590463,
2021-04-08 15:30:30,11.938216662590463,
2021-04-08 23:59:59,6.124866924138416,c
2021-04-09 00:00:00,9.842911428416784,
2021-04-09 10:00:00,-9.291684539772348,
2021-04-09 10:30:00,-11.243315582842001,
2021-04-09 12:00:00,-14.551927746803756,
2021-04-09 13:30:00,-22.77172699343879,
2021-04-09 15:00:00,-22.414366047002147,
2021-04-09 15:30:30,-22.414366047002147,
2021-04-09 23:59:59,-18.228196495647097,w
2021-04-12 00:00:00,-21.41946725873902,
2021-04-12 10:00:00,1.7097323466101386,
2021-04-12 10:30:00,5.117326863559839,
2021-04-12 12:00:00,12.603626992624783,
2021-04-12 13:30:00,16.67973126747171,
2021-04-12 15:00:00,18.848072060911733,
2021-04-12 15:30:30,18.848072060911733,
2021-04-12 23:59:59,14.671667623606794,c
2021-04-13 00:00:00,17.385607124867704,
2021-04-13 10:00:00,40.564839522060964,
2021-04-13 10:30:00,31.11772455473735,
2021-04-13 12:00:00,20.499079271758518,
2021-04-13 13:30:00,19.53440665753635,
2021-04-13 15:00:00,27.38508166092491,
2021-04-13 15:30:30,27.38508166092491,
2021-04-13 23:59:59,20.600715044790036,c
2021-04-14 00:00:00,19.037338658895152,
2021-04-14 10:00:00,9.86298536152492,
2021-04-14 10:30:00,12.196731772374221,
2021-04-14 12:00:00,-19.244805620675237,
2021-04-14 13:30:00,-8.903227207107392,
2021-04-14 15:00:00,-3.716296240558478,
2021-04-14 15:30:30,-3.716296240558478,
2021-04-14 23:59:59,-8.449647350891524,c
2021-04-15 00:00:00,-6.621721108111046,
2021-04-15 10:00:00,-2.947483674041564,
2021-04-15 10:30:00,10.854670031030196,
2021-04-15 12:00:00,20.911609722526265,
