date,AS_NAREIT_2022_Q3,meta
2022-08-22 23:00:00,-106.42144792495651,
2022-08-22 23:59:59,-99.9906014349258,c
2022-08-23 00:00:00,-97.27888778252031,
2022-08-23 01:00:00,-101.28182751360623,
2022-08-23 02:30:00,-83.39665306660822,
2022-08-23 03:00:00,-82.27109242546408,
2022-08-23 18:30:00,-86.54582569425634,
2022-08-23 20:00:00,-86.54422747903368,
2022-08-23 23:00:00,-93.77545535181957,
2022-08-23 23:59:59,-100.281518161343,c
2022-08-24 00:00:00,-92.64929034273382,
2022-08-24 01:00:00,-76.75684113088664,
2022-08-24 02:30:00,-77.1465508740032,
2022-08-24 03:00:00,-79.84604357198555,
2022-08-24 18:30:00,-78.73646223365336,
2022-08-24 20:00:00,-78.65077404460726,
2022-08-24 23:00:00,-62.39286224585203,
2022-08-24 23:59:59,-60.36653402415482,c
2022-08-25 00:00:00,-64.52165631647699,
2022-08-25 01:00:00,-61.97898368394931,
2022-08-25 02:30:00,-54.93265811290712,
2022-08-25 03:00:00,-53.91214537403198,
2022-08-25 18:30:00,-57.479799450032715,
2022-08-25 20:00:00,-57.54118110268223,
2022-08-25 23:00:00,-80.92966443115074,
2022-08-25 23:59:59,-81.3155193582279,c
2022-08-26 00:00:00,-80.40326118096823,
2022-08-26 01:00:00,-88.85959030151889,
2022-08-26 02:30:00,-87.16229624428547,
2022-08-26 03:00:00,-86.14743349272021,
2022-08-26 18:30:00,-86.14743349272021,
2022-08-26 20:00:00,-86.14743349272021,
2022-08-26 23:00:00,-86.14743349272021,
2022-08-26 23:59:59,-78.36318645151096,w
2022-08-29 00:00:00,-104.98956212108465,
2022-08-29 01:00:00,-108.92432094030778,
2022-08-29 02:30:00,-111.23066623490536,
2022-08-29 03:00:00,-113.42659709453073,
2022-08-29 18:30:00,-116.60479490965008,
2022-08-29 20:00:00,-116.51527280130881,
2022-08-29 23:00:00,-132.75694423341247,
2022-08-29 23:59:59,-118.97759200236328,c
2022-08-30 00:00:00,-96.63759593007967,
2022-08-30 01:00:00,-87.42109713603054,
2022-08-30 02:30:00,-89.9337688820217,
2022-08-30 03:00:00,-89.21470033315859,
2022-08-30 18:30:00,-87.72426602856035,
2022-08-30 20:00:00,-88.29119464991254,
2022-08-30 23:00:00,-60.203709767882174,
2022-08-30 23:59:59,-45.847147151906256,c
2022-08-31 00:00:00,-65.055586703671,
2022-08-31 01:00:00,-73.50103084546026,
2022-08-31 02:30:00,-61.87546746085445,
2022-08-31 03:00:00,-62.33531641303966,
2022-08-31 18:30:00,-56.02452064778345,
2022-08-31 20:00:00,-56.02661968343796,
2022-08-31 23:00:00,12.855219844477688,
2022-08-31 23:59:59,0.0,a
2022-09-01 00:00:00,94.06870756214471,
2022-09-01 01:00:00,116.35613078150755,
2022-09-01 02:30:00,129.26342819759566,
2022-09-01 03:00:00,128.0060887487448,
2022-09-01 18:30:00,124.22570297350512,
2022-09-01 20:00:00,124.26791749622294,
2022-09-01 23:00:00,74.6942431318455,
2022-09-01 23:59:59,51.583287908430975,c
2022-09-02 00:00:00,43.18784556118203,
2022-09-02 01:00:00,45.19456358528578,
2022-09-02 02:30:00,53.64893130934752,
2022-09-02 03:00:00,53.857346738059505,
2022-09-02 18:30:00,53.857346738059505,
2022-09-02 20:00:00,53.857346738059505,
2022-09-02 23:00:00,53.857346738059505,
2022-09-02 23:59:59,66.20981671738059,w
2022-09-05 00:00:00,59.03063167753908,
2022-09-05 01:00:00,50.94027930797779,
2022-09-05 02:30:00,39.26155370673109,
2022-09-05 03:00:00,37.96210264167189,
2022-09-05 18:30:00,36.182968802869254,
2022-09-05 20:00:00,35.869225051928424,
2022-09-05 23:00:00,28.0766779899825,
2022-09-05 23:59:59,20.625636154317817,c
2022-09-06 00:00:00,25.282517293369892,
2022-09-06 01:00:00,25.462675907014273,
2022-09-06 02:30:00,18.109457315594682,
2022-09-06 03:00:00,15.899821528915027,
2022-09-06 18:30:00,18.11834473349836,
2022-09-06 20:00:00,18.22055930190595,
2022-09-06 23:00:00,6.586389333312354,
2022-09-06 23:59:59,11.865091620460362,c
2022-09-07 00:00:00,12.9683041141775,
2022-09-07 01:00:00,21.915769721989136,
2022-09-07 02:30:00,19.432071566021932,
2022-09-07 03:00:00,15.180274140903975,
2022-09-07 18:30:00,15.138512959068294,
2022-09-07 20:00:00,15.213271222003641,
2022-09-07 23:00:00,108.13427906590164,
2022-09-07 23:59:59,106.64358826151783,c
2022-09-08 00:00:00,109.82308079614563,
2022-09-08 01:00:00,97.61903678273552,
2022-09-08 02:30:00,102.04319570451003,
2022-09-08 03:00:00,102.7777761813361,
2022-09-08 18:30:00,108.22477243512685,
2022-09-08 20:00:00,107.95072661136783,
2022-09-08 23:00:00,7.890549714162944,
2022-09-08 23:59:59,26.451691851014402,c
2022-09-09 00:00:00,71.43876593829214,
2022-09-09 01:00:00,100.47636688131593,
2022-09-09 02:30:00,79.61058149115252,
2022-09-09 03:00:00,79.17062740308984,
2022-09-09 18:30:00,79.17062740308984,
2022-09-09 20:00:00,79.17062740308984,
2022-09-09 23:00:00,79.17062740308984,
2022-09-09 23:59:59,63.44085901045128,w
2022-09-12 00:00:00,41.88534894053896,
2022-09-12 01:00:00,44.59475467898528,
2022-09-12 02:30:00,35.0620797238505,
2022-09-12 03:00:00,34.69144993053828,
2022-09-12 18:30:00,32.97651961948077,
2022-09-12 20:00:00,32.79506552496014,
2022-09-12 23:00:00,34.8926245440241,
2022-09-12 23:59:59,28.69436675093766,c
2022-09-13 00:00:00,24.792883850098406,
2022-09-13 01:00:00,7.349803628366544,
2022-09-13 02:30:00,29.901336035404256,
2022-09-13 03:00:00,31.55116451841036,
2022-09-13 18:30:00,31.578851181392565,
2022-09-13 20:00:00,31.43725319682858,
2022-09-13 23:00:00,18.816762453966476,
2022-09-13 23:59:59,34.49757554020562,c
2022-09-14 00:00:00,10.79840682224767,
2022-09-14 01:00:00,23.163423443559168,
2022-09-14 02:30:00,16.381860992560632,
2022-09-14 03:00:00,15.717929391249072,
2022-09-14 18:30:00,17.611594049069254,
2022-09-14 20:00:00,17.528051610364173,
2022-09-14 23:00:00,13.437159662742033,
2022-09-14 23:59:59,-1.2987167453209167,c
2022-09-15 00:00:00,11.28562438506765,
2022-09-15 01:00:00,34.136735645495264,
2022-09-15 02:30:00,29.129304653864665,
2022-09-15 03:00:00,28.336486888951868,
2022-09-15 18:30:00,26.505723879510697,
2022-09-15 20:00:00,26.15332011480291,
2022-09-15 23:00:00,35.55222040273043,
2022-09-15 23:59:59,48.56871588981471,c
2022-09-16 00:00:00,51.98127612835128,
2022-09-16 01:00:00,64.27500333920761,
2022-09-16 02:30:00,56.401311243776036,
2022-09-16 03:00:00,57.20685705236633,
2022-09-16 18:30:00,57.20685705236633,
2022-09-16 20:00:00,57.20685705236633,
2022-09-16 23:00:00,57.20685705236633,
2022-09-16 23:59:59,58.62600786877533,e
2022-09-19 00:00:00,39.299342893767744,
2022-09-19 01:00:00,39.21949798647529,
2022-09-19 02:30:00,43.66648369634004,
2022-09-19 03:00:00,46.12811204777154,
2022-09-19 18:30:00,48.12423232633341,
2022-09-19 20:00:00,48.27737653667941,
2022-09-19 23:00:00,-4.142315354478342,
2022-09-19 23:59:59,2.1310384748935576,c
2022-09-20 00:00:00,20.37362161073179,
2022-09-20 01:00:00,22.14021704622928,
2022-09-20 02:30:00,42.79872750440745,
2022-09-20 03:00:00,43.13539289334767,
2022-09-20 18:30:00,42.81391507684589,
2022-09-20 20:00:00,42.610289324588166,
2022-09-20 23:00:00,26.333589651017064,
2022-09-20 23:59:59,37.107094242648145,c
2022-09-21 00:00:00,37.783106636359435,
2022-09-21 01:00:00,17.545843175353184,
2022-09-21 02:30:00,6.109061029747636,
2022-09-21 03:00:00,10.52383213700955,
2022-09-21 18:30:00,18.131816785604315,
2022-09-21 20:00:00,18.61763581377795,
2022-09-21 23:00:00,31.464006324239563,
2022-09-21 23:59:59,41.31026297223207,c
2022-09-22 00:00:00,34.062982594631876,
2022-09-22 01:00:00,27.602987632553322,
2022-09-22 02:30:00,25.62889437537956,
2022-09-22 03:00:00,25.402097137200826,
2022-09-22 18:30:00,23.342705022833115,
2022-09-22 20:00:00,23.256955764210943,
2022-09-22 23:00:00,55.89773262579911,
2022-09-22 23:59:59,82.28288600191331,c
2022-09-23 00:00:00,87.9479122155351,
2022-09-23 01:00:00,89.37108377977142,
2022-09-23 02:30:00,85.94569227400893,
2022-09-23 03:00:00,87.01314823191296,
2022-09-23 18:30:00,87.01314823191296,
2022-09-23 20:00:00,87.01314823191296,
2022-09-23 23:00:00,87.01314823191296,
2022-09-23 23:59:59,84.2783753252229,w
2022-09-26 00:00:00,35.28589723087816,
2022-09-26 01:00:00,22.789153743630777,
2022-09-26 02:30:00,31.404171503669886,
2022-09-26 03:00:00,34.368011063548465,
2022-09-26 18:30:00,31.06250841962651,
2022-09-26 20:00:00,30.518923407315015,
2022-09-26 23:00:00,47.519386647113606,
2022-09-26 23:59:59,60.12656824227906,c
2022-09-27 00:00:00,57.31291637380491,
2022-09-27 01:00:00,43.37228795211922,
2022-09-27 02:30:00,49.8040839398152,
2022-09-27 03:00:00,51.56365669629008,
2022-09-27 18:30:00,50.30575290415163,
2022-09-27 20:00:00,50.31694185981087,
2022-09-27 23:00:00,40.780640478676105,
2022-09-27 23:59:59,24.697555898488417,c
2022-09-28 00:00:00,5.284698599550211,
2022-09-28 01:00:00,8.900465743359746,
2022-09-28 02:30:00,39.51694071540396,
2022-09-28 03:00:00,43.016340477048516,
2022-09-28 18:30:00,51.16890660768763,
2022-09-28 20:00:00,51.46538206585706,
2022-09-28 23:00:00,98.78278971424515,
2022-09-28 23:59:59,130.94881407320986,c
2022-09-29 00:00:00,111.79149642169568,
2022-09-29 01:00:00,133.95357619638708,
2022-09-29 02:30:00,137.92931630589464,
2022-09-29 03:00:00,138.7955122292151,
2022-09-29 18:30:00,145.60636644933788,
2022-09-29 20:00:00,145.77472751909136,
2022-09-29 23:00:00,160.32173787416423,
2022-09-29 23:59:59,153.40939168539967,c
2022-09-30 00:00:00,145.16421045123252,
2022-09-30 01:00:00,164.60032703052502,
2022-09-30 02:30:00,163.56545285556035,
2022-09-30 03:00:00,163.686419458631,
2022-09-30 18:30:00,163.686419458631,
2022-09-30 20:00:00,163.686419458631,
2022-09-30 23:00:00,163.686419458631,
2022-09-30 23:59:59,146.8092590545764,w
