date,SOXX_2021_Q3,meta
2021-08-20 00:00:00,292.3141395851758,
2021-08-20 10:00:00,236.63563191458002,
2021-08-20 10:30:00,215.387962764269,
2021-08-20 12:00:00,212.17489800261865,
2021-08-20 13:30:00,198.68540951253146,
2021-08-20 15:00:00,161.66981514648796,
2021-08-20 15:30:30,161.66981514648796,
2021-08-20 23:59:59,166.27553557189594,w
2021-08-23 00:00:00,180.548800177904,
2021-08-23 10:00:00,118.98830578697482,
2021-08-23 10:30:00,77.25719034618044,
2021-08-23 12:00:00,112.80809530276713,
2021-08-23 13:30:00,104.82358258227771,
2021-08-23 15:00:00,69.2779018921317,
2021-08-23 15:30:30,69.2779018921317,
2021-08-23 23:59:59,60.357414726754996,c
2021-08-24 00:00:00,94.79235005320095,
2021-08-24 10:00:00,134.00495942269606,
2021-08-24 10:30:00,86.25018729428598,
2021-08-24 12:00:00,78.52481865270136,
2021-08-24 13:30:00,82.68034688825378,
2021-08-24 15:00:00,89.31933035787131,
2021-08-24 15:30:30,89.31933035787131,
2021-08-24 23:59:59,92.77283526602207,c
2021-08-25 00:00:00,124.14515026440836,
2021-08-25 10:00:00,24.700572542946134,
2021-08-25 10:30:00,51.47060076153059,
2021-08-25 12:00:00,45.64027267784718,
2021-08-25 13:30:00,56.63792502607316,
2021-08-25 15:00:00,77.20902261244908,
2021-08-25 15:30:30,77.20902261244908,
2021-08-25 23:59:59,55.97603944155571,c
2021-08-26 00:00:00,53.85253567236839,
2021-08-26 10:00:00,45.00093060762924,
2021-08-26 10:30:00,52.98480205397095,
2021-08-26 12:00:00,45.76831379203804,
2021-08-26 13:30:00,62.04445458706607,
2021-08-26 15:00:00,63.990417106084124,
2021-08-26 15:30:30,63.990417106084124,
2021-08-26 23:59:59,77.97229627253819,c
2021-08-27 00:00:00,70.4032898893472,
2021-08-27 10:00:00,70.29103621739398,
2021-08-27 10:30:00,43.16492464832504,
2021-08-27 12:00:00,64.52959603923716,
2021-08-27 13:30:00,60.93939987218914,
2021-08-27 15:00:00,46.95026956689162,
2021-08-27 15:30:30,46.95026956689162,
2021-08-27 23:59:59,44.403039334275945,w
2021-08-30 00:00:00,27.243677502885816,
2021-08-30 10:00:00,0.9236233105207248,
2021-08-30 10:30:00,0.4795329865689837,
2021-08-30 12:00:00,23.5911937203623,
2021-08-30 13:30:00,28.12010480080926,
2021-08-30 15:00:00,21.78359766976439,
2021-08-30 15:30:30,21.78359766976439,
2021-08-30 23:59:59,30.259368195102297,c
2021-08-31 00:00:00,44.799406286690214,
2021-08-31 10:00:00,60.08334187136268,
2021-08-31 10:30:00,80.29920070733601,
2021-08-31 12:00:00,65.8734690474738,
2021-08-31 13:30:00,76.04218864307745,
2021-08-31 15:00:00,68.19886231357873,
2021-08-31 15:30:30,68.19886231357873,s
2021-08-31 23:59:59,70.0468764015867,c
2021-09-01 00:00:00,63.84083059854163,
2021-09-01 10:00:00,24.04416367082274,
2021-09-01 10:30:00,29.671974325652286,
2021-09-01 12:00:00,37.64910708644561,
2021-09-01 13:30:00,24.72702219169753,
2021-09-01 15:00:00,40.79094467502671,
2021-09-01 15:30:30,40.79094467502671,
2021-09-01 23:59:59,38.619724378109595,c
2021-09-02 00:00:00,24.719486027013545,
2021-09-02 10:00:00,21.26854630838932,
2021-09-02 10:30:00,32.143768506779224,
2021-09-02 12:00:00,32.3081653818175,
2021-09-02 13:30:00,48.00809015704624,
2021-09-02 15:00:00,53.21467983649916,
2021-09-02 15:30:30,53.21467983649916,
2021-09-02 23:59:59,58.5281170368919,c
2021-09-03 00:00:00,62.67831018671586,
2021-09-03 10:00:00,30.379375679932537,
2021-09-03 10:30:00,8.161350053096044,
2021-09-03 12:00:00,-12.873033582754942,
2021-09-03 13:30:00,-16.542079941980774,
2021-09-03 15:00:00,-1.892682787345393,
2021-09-03 15:30:30,-1.892682787345393,
2021-09-03 23:59:59,0.0,a
2021-09-06 00:00:00,0.0,
2021-09-06 10:00:00,0.0,
2021-09-06 10:30:00,0.0,
2021-09-06 12:00:00,0.0,
2021-09-06 13:30:00,0.0,
2021-09-06 15:00:00,0.0,
2021-09-06 15:30:30,0.0,
2021-09-06 23:59:59,0.0,c
2021-09-07 00:00:00,-3.7298057365687782,
2021-09-07 10:00:00,22.36937854952862,
2021-09-07 10:30:00,16.335207604363518,
2021-09-07 12:00:00,-0.24558816686874252,
2021-09-07 13:30:00,7.695238297638525,
2021-09-07 15:00:00,4.763322966909641,
2021-09-07 15:30:30,4.763322966909641,
2021-09-07 23:59:59,21.091970265493046,c
2021-09-08 00:00:00,40.57501200289187,
2021-09-08 10:00:00,44.67471294685015,
2021-09-08 10:30:00,57.02485692346136,
2021-09-08 12:00:00,63.56939001013416,
2021-09-08 13:30:00,41.01064860768258,
2021-09-08 15:00:00,54.651749607238685,
2021-09-08 15:30:30,54.651749607238685,
2021-09-08 23:59:59,63.21154095154304,c
2021-09-09 00:00:00,49.64193993147808,
2021-09-09 10:00:00,51.453677933352424,
2021-09-09 10:30:00,57.19847444021411,
2021-09-09 12:00:00,78.1830952727073,
2021-09-09 13:30:00,93.5158232858114,
2021-09-09 15:00:00,99.03351458817633,
2021-09-09 15:30:30,99.03351458817633,
2021-09-09 23:59:59,103.7353728826289,c
2021-09-10 00:00:00,100.73683052877107,
2021-09-10 10:00:00,142.48764777804524,
2021-09-10 10:30:00,137.2793192229027,
2021-09-10 12:00:00,136.35086808357607,
2021-09-10 13:30:00,140.60250430065412,
2021-09-10 15:00:00,130.3593970724255,
2021-09-10 15:30:30,130.3593970724255,
2021-09-10 23:59:59,118.6160640218983,w
2021-09-13 00:00:00,139.44103116917893,
2021-09-13 10:00:00,236.43723479024504,
2021-09-13 10:30:00,225.94231908054337,
2021-09-13 12:00:00,237.26557258453926,
2021-09-13 13:30:00,235.7817059808039,
2021-09-13 15:00:00,229.07159167489027,
2021-09-13 15:30:30,229.07159167489027,
2021-09-13 23:59:59,213.71096853012796,c
2021-09-14 00:00:00,181.6880189298795,
2021-09-14 10:00:00,167.41906464272813,
2021-09-14 10:30:00,138.10379212375335,
2021-09-14 12:00:00,153.55147765983907,
2021-09-14 13:30:00,150.28035785502323,
2021-09-14 15:00:00,151.8555955940808,
2021-09-14 15:30:30,151.8555955940808,
2021-09-14 23:59:59,161.08504880817065,c
2021-09-15 00:00:00,148.37083857443554,
2021-09-15 10:00:00,190.50238831204086,
2021-09-15 10:30:00,191.67816426458438,
2021-09-15 12:00:00,202.00949314967164,
2021-09-15 13:30:00,197.75657026971186,
2021-09-15 15:00:00,178.45246659145835,
2021-09-15 15:30:30,178.45246659145835,
2021-09-15 23:59:59,185.19989035077998,c
2021-09-16 00:00:00,200.2563387037074,
2021-09-16 10:00:00,232.35695151888262,
2021-09-16 10:30:00,228.36080034383724,
2021-09-16 12:00:00,234.6113085087664,
2021-09-16 13:30:00,231.3003512042987,
2021-09-16 15:00:00,216.59762066297748,
2021-09-16 15:30:30,216.59762066297748,
2021-09-16 23:59:59,206.5505526929948,c
2021-09-17 00:00:00,204.94431289243846,
2021-09-17 10:00:00,204.73041290503102,
2021-09-17 10:30:00,195.05716535760217,
2021-09-17 12:00:00,217.51877544202807,
2021-09-17 13:30:00,225.9613916179527,
2021-09-17 15:00:00,229.6259751154733,
2021-09-17 15:30:30,229.6259751154733,
2021-09-17 23:59:59,259.88404443567657,e
2021-09-20 00:00:00,311.0719225160666,
2021-09-20 10:00:00,263.23019744318884,
2021-09-20 10:30:00,280.0065163812865,
2021-09-20 12:00:00,278.34361246682033,
2021-09-20 13:30:00,277.78305384834096,
2021-09-20 15:00:00,301.43640589772554,
2021-09-20 15:30:30,301.43640589772554,
2021-09-20 23:59:59,277.50811890822706,c
2021-09-21 00:00:00,247.19631004318518,
2021-09-21 10:00:00,264.92468691166556,
2021-09-21 10:30:00,263.1091662544129,
2021-09-21 12:00:00,254.60187014891682,
2021-09-21 13:30:00,262.50439179215266,
2021-09-21 15:00:00,251.4151576902234,
2021-09-21 15:30:30,251.4151576902234,
2021-09-21 23:59:59,242.9119595335336,c
2021-09-22 00:00:00,275.68871651272536,
2021-09-22 10:00:00,257.70476296632836,
2021-09-22 10:30:00,246.7436743758172,
2021-09-22 12:00:00,240.35935762485298,
2021-09-22 13:30:00,228.4457765288264,
2021-09-22 15:00:00,238.13212341389374,
2021-09-22 15:30:30,238.13212341389374,
2021-09-22 23:59:59,214.76358781247427,c
2021-09-23 00:00:00,193.01666760124135,
2021-09-23 10:00:00,197.83998201682493,
2021-09-23 10:30:00,190.78840069689522,
2021-09-23 12:00:00,192.77965741475384,
2021-09-23 13:30:00,169.11573882331982,
2021-09-23 15:00:00,170.02061879788596,
2021-09-23 15:30:30,170.02061879788596,
2021-09-23 23:59:59,171.2414972938543,c
2021-09-24 00:00:00,216.4804157595284,
2021-09-24 10:00:00,251.43767306679,
2021-09-24 10:30:00,259.9111256239973,
2021-09-24 12:00:00,265.65346339866096,
2021-09-24 13:30:00,239.4672848270593,
2021-09-24 15:00:00,249.27917903289875,
2021-09-24 15:30:30,249.27917903289875,
2021-09-24 23:59:59,245.3703147158023,w
2021-09-27 00:00:00,275.61755336997345,
2021-09-27 10:00:00,356.83855984575786,
2021-09-27 10:30:00,360.19798408531875,
2021-09-27 12:00:00,328.3946110177843,
2021-09-27 13:30:00,329.9643173365341,
2021-09-27 15:00:00,317.729060706577,
2021-09-27 15:30:30,317.729060706577,
2021-09-27 23:59:59,314.26580051084096,c
