date,JPDIV_2017,meta
2017-03-17 00:00:00,-13.50549931183517,
2017-03-17 10:00:00,-12.52214674552977,
2017-03-17 10:30:00,-7.15151545105517,
2017-03-17 12:00:00,-7.036508050274253,
2017-03-17 13:30:00,-5.224696287928819,
2017-03-17 15:00:00,-5.771373926036953,
2017-03-17 15:30:30,-5.771373926036953,
2017-03-17 23:59:59,4.678183386159539,w
2017-03-20 00:00:00,9.53255231819868,
2017-03-20 10:00:00,15.626644789662361,
2017-03-20 10:30:00,11.997090755721926,
2017-03-20 12:00:00,15.858593596191406,
2017-03-20 13:30:00,5.526575682759882,
2017-03-20 15:00:00,14.25246672118485,
2017-03-20 15:30:30,14.25246672118485,
2017-03-20 23:59:59,11.163607100459338,c
2017-03-21 00:00:00,10.879848706110717,
2017-03-21 10:00:00,14.966463793821335,
2017-03-21 10:30:00,27.53578938783884,
2017-03-21 12:00:00,20.113486884090904,
2017-03-21 13:30:00,25.899864998535513,
2017-03-21 15:00:00,23.883429251074194,
2017-03-21 15:30:30,23.883429251074194,
2017-03-21 23:59:59,36.80647018559098,c
2017-03-22 00:00:00,30.13283517054558,
2017-03-22 10:00:00,37.61301944464683,
2017-03-22 10:30:00,32.94237274732053,
2017-03-22 12:00:00,22.54660185937047,
2017-03-22 13:30:00,32.12238923743546,
2017-03-22 15:00:00,31.48013155845344,
2017-03-22 15:30:30,31.48013155845344,
2017-03-22 23:59:59,31.937192612223026,c
2017-03-23 00:00:00,31.079822183553578,
2017-03-23 10:00:00,22.8318840651226,
2017-03-23 10:30:00,21.804258599844577,
2017-03-23 12:00:00,21.228494284872415,
2017-03-23 13:30:00,36.93737382222533,
2017-03-23 15:00:00,34.64669402936459,
2017-03-23 15:30:30,34.64669402936459,
2017-03-23 23:59:59,41.12313961158991,c
2017-03-24 00:00:00,64.76766818140567,
2017-03-24 10:00:00,62.589935761040444,
2017-03-24 10:30:00,68.20756288191915,
2017-03-24 12:00:00,67.7385650309074,
2017-03-24 13:30:00,78.69523112923324,
2017-03-24 15:00:00,87.68099378860474,
2017-03-24 15:30:30,87.68099378860474,
2017-03-24 23:59:59,75.79676803717972,w
2017-03-27 00:00:00,94.18950118650318,
2017-03-27 10:00:00,89.06480811094701,
2017-03-27 10:30:00,91.44120435462892,
2017-03-27 12:00:00,79.87440499281824,
2017-03-27 13:30:00,89.13581030935407,
2017-03-27 15:00:00,87.01407919369997,
2017-03-27 15:30:30,87.01407919369997,
2017-03-27 23:59:59,83.7997431759876,c
2017-03-28 00:00:00,111.61152528578222,
2017-03-28 10:00:00,109.51892038372218,
2017-03-28 10:30:00,108.20452184855878,
2017-03-28 12:00:00,94.78411710777401,
2017-03-28 13:30:00,88.35993413838685,
2017-03-28 15:00:00,85.06495966840684,
2017-03-28 15:30:30,85.06495966840684,
2017-03-28 23:59:59,90.46151717251956,c
2017-03-29 00:00:00,84.8393943961501,
2017-03-29 10:00:00,80.17058039092242,
2017-03-29 10:30:00,81.13440181340218,
2017-03-29 12:00:00,80.54068123428881,
2017-03-29 13:30:00,76.32709559073507,
2017-03-29 15:00:00,74.30022049961745,
2017-03-29 15:30:30,74.30022049961745,
2017-03-29 23:59:59,78.999243036381,c
2017-03-30 00:00:00,51.35771596319437,
2017-03-30 10:00:00,43.41598156928838,
2017-03-30 10:30:00,39.8737995866692,
2017-03-30 12:00:00,39.32936648158193,
2017-03-30 13:30:00,40.996287665935164,
2017-03-30 15:00:00,38.787177909508344,
2017-03-30 15:30:30,38.787177909508344,
2017-03-30 23:59:59,34.936547669347526,c
2017-03-31 00:00:00,-19.139647843068243,
2017-03-31 10:00:00,-24.525600443474648,
2017-03-31 10:30:00,-22.62732267983496,
2017-03-31 12:00:00,-21.741576411731245,
2017-03-31 13:30:00,-19.36665455854535,
2017-03-31 15:00:00,-9.220932885579467,
2017-03-31 15:30:30,-9.220932885579467,
2017-03-31 23:59:59,0.0,a
2017-04-03 00:00:00,4.552654273549915,
2017-04-03 10:00:00,1.7908902435725926,
2017-04-03 10:30:00,10.887220658601523,
2017-04-03 12:00:00,30.01187749215305,
2017-04-03 13:30:00,27.581727771502734,
2017-04-03 15:00:00,28.198624286589624,
2017-04-03 15:30:30,28.198624286589624,
2017-04-03 23:59:59,33.93873948673249,c
2017-04-04 00:00:00,19.503320673345325,
2017-04-04 10:00:00,9.082863216923476,
2017-04-04 10:30:00,16.186810217940806,
2017-04-04 12:00:00,22.60640116105914,
2017-04-04 13:30:00,23.27584857762277,
2017-04-04 15:00:00,20.207592534476518,
2017-04-04 15:30:30,20.207592534476518,
2017-04-04 23:59:59,13.281540219147802,c
2017-04-05 00:00:00,-15.398031894609332,
2017-04-05 10:00:00,-26.98575277519107,
2017-04-05 10:30:00,-28.09850575877249,
2017-04-05 12:00:00,-26.276274421136378,
2017-04-05 13:30:00,-34.57647515240133,
2017-04-05 15:00:00,-17.3442685334599,
2017-04-05 15:30:30,-17.3442685334599,
2017-04-05 23:59:59,-6.823050901066065,c
2017-04-06 00:00:00,-45.16807639813722,
2017-04-06 10:00:00,-50.86185949470282,
2017-04-06 10:30:00,-47.69949780118108,
2017-04-06 12:00:00,-55.55639296542824,
2017-04-06 13:30:00,-59.72068125077904,
2017-04-06 15:00:00,-46.50190558793962,
2017-04-06 15:30:30,-46.50190558793962,
2017-04-06 23:59:59,-46.0642422415328,c
2017-04-07 00:00:00,-26.32116508148968,
2017-04-07 10:00:00,-17.995570239055752,
2017-04-07 10:30:00,-28.074701353554726,
2017-04-07 12:00:00,-31.020187618247867,
2017-04-07 13:30:00,-45.2964883972013,
2017-04-07 15:00:00,-35.17253251689255,
2017-04-07 15:30:30,-35.17253251689255,
2017-04-07 23:59:59,-30.2942768114537,w
2017-04-10 00:00:00,-48.25095279396117,
2017-04-10 10:00:00,-58.064215883705614,
2017-04-10 10:30:00,-56.39792811068535,
2017-04-10 12:00:00,-47.8163041230917,
2017-04-10 13:30:00,-50.96863584283054,
2017-04-10 15:00:00,-51.75802533808648,
2017-04-10 15:30:30,-51.75802533808648,
2017-04-10 23:59:59,-44.91413528643429,c
2017-04-11 00:00:00,-20.594517079442145,
2017-04-11 10:00:00,-18.602751426808833,
2017-04-11 10:30:00,-16.72685721721053,
2017-04-11 12:00:00,-0.4452000352394581,
2017-04-11 13:30:00,-15.320441065137386,
2017-04-11 15:00:00,-13.282466861205698,
2017-04-11 15:30:30,-13.282466861205698,
2017-04-11 23:59:59,-13.732670763648152,c
2017-04-12 00:00:00,-28.30475569183588,
2017-04-12 10:00:00,-28.284984032916427,
2017-04-12 10:30:00,-26.579595259206297,
2017-04-12 12:00:00,-21.55946035659194,
2017-04-12 13:30:00,-20.61908339035988,
2017-04-12 15:00:00,-15.607247082299589,
2017-04-12 15:30:30,-15.607247082299589,
2017-04-12 23:59:59,-8.391423495182991,c
2017-04-13 00:00:00,-34.312279201774594,
2017-04-13 10:00:00,-45.73719936641216,
2017-04-13 10:30:00,-48.92315954469025,
2017-04-13 12:00:00,-46.324196230657094,
2017-04-13 13:30:00,-33.52961671612144,
2017-04-13 15:00:00,-35.560980873275994,
2017-04-13 15:30:30,-35.560980873275994,
2017-04-13 23:59:59,-17.900089039998054,c
2017-04-14 00:00:00,-17.900089039998054,
2017-04-14 10:00:00,-17.900089039998054,
2017-04-14 10:30:00,-17.900089039998054,
2017-04-14 12:00:00,-17.900089039998054,
2017-04-14 13:30:00,-17.900089039998054,
2017-04-14 15:00:00,-17.900089039998054,
2017-04-14 15:30:30,-17.900089039998054,
2017-04-14 23:59:59,-17.900089039998054,e
