date,AS_HSTECH_2022_Q1,meta
2022-01-28 00:00:00,-200.43048495943958,
2022-01-28 01:00:00,-206.97701902741255,
2022-01-28 02:30:00,-234.31644185751304,
2022-01-28 03:00:00,-226.71762740120937,
2022-01-28 18:30:00,-226.71762740120937,
2022-01-28 20:00:00,-226.71762740120937,
2022-01-28 23:00:00,-226.71762740120937,
2022-01-28 23:59:59,-227.00525777471773,w
2022-01-31 00:00:00,-285.41932653906554,
2022-01-31 01:00:00,-285.41932653906554,
2022-01-31 02:30:00,-285.41932653906554,
2022-01-31 03:00:00,-285.41932653906554,
2022-01-31 18:30:00,-285.41932653906554,
2022-01-31 20:00:00,-285.41932653906554,
2022-01-31 23:00:00,-285.41932653906554,
2022-01-31 23:59:59,-285.66709264508347,c
2022-02-01 00:00:00,-285.66709264508347,
2022-02-01 01:00:00,-285.66709264508347,
2022-02-01 02:30:00,-285.66709264508347,
2022-02-01 03:00:00,-285.66709264508347,
2022-02-01 18:30:00,-285.66709264508347,
2022-02-01 20:00:00,-285.66709264508347,
2022-02-01 23:00:00,-285.66709264508347,
2022-02-01 23:59:59,-285.66709264508347,c
2022-02-02 00:00:00,-285.66709264508347,
2022-02-02 01:00:00,-285.66709264508347,
2022-02-02 02:30:00,-285.66709264508347,
2022-02-02 03:00:00,-285.66709264508347,
2022-02-02 18:30:00,-285.66709264508347,
2022-02-02 20:00:00,-285.66709264508347,
2022-02-02 23:00:00,-285.66709264508347,
2022-02-02 23:59:59,-285.66709264508347,c
2022-02-03 00:00:00,-285.66709264508347,
2022-02-03 01:00:00,-285.66709264508347,
2022-02-03 02:30:00,-285.66709264508347,
2022-02-03 03:00:00,-285.66709264508347,
2022-02-03 18:30:00,-285.66709264508347,
2022-02-03 20:00:00,-285.66709264508347,
2022-02-03 23:00:00,-378.53090274663396,
2022-02-03 23:59:59,-378.53090274663396,c
2022-02-04 00:00:00,-162.93795045800493,
2022-02-04 01:00:00,-163.3432850545015,
2022-02-04 02:30:00,-185.37501595520075,
2022-02-04 03:00:00,-170.0442982086621,
2022-02-04 18:30:00,-170.0442982086621,
2022-02-04 20:00:00,-170.0442982086621,
2022-02-04 23:00:00,-170.0442982086621,
2022-02-04 23:59:59,-169.82821265721077,w
2022-02-07 00:00:00,-50.32315253088609,
2022-02-07 01:00:00,-75.77023557138341,
2022-02-07 02:30:00,-109.14230013513964,
2022-02-07 03:00:00,-96.97232397198741,
2022-02-07 18:30:00,-96.97232397198741,
2022-02-07 20:00:00,-96.97232397198741,
2022-02-07 23:00:00,-134.0066621341947,
2022-02-07 23:59:59,-134.4329858481159,c
2022-02-08 00:00:00,-77.66284218716078,
2022-02-08 01:00:00,-91.41443217423466,
2022-02-08 02:30:00,-81.94927062674208,
2022-02-08 03:00:00,-81.65358625094825,
2022-02-08 18:30:00,-81.65358625094825,
2022-02-08 20:00:00,-81.65358625094825,
2022-02-08 23:00:00,-5.057251195637605,
2022-02-08 23:59:59,-5.354999954139089,c
2022-02-09 00:00:00,50.67031132938598,
2022-02-09 01:00:00,11.231441880294824,
2022-02-09 02:30:00,-22.55068456850529,
2022-02-09 03:00:00,-0.7129190480849275,
2022-02-09 18:30:00,-0.7129190480849275,
2022-02-09 20:00:00,-0.7129190480849275,
2022-02-09 23:00:00,-24.139429912419587,
2022-02-09 23:59:59,-24.10014945123612,c
2022-02-10 00:00:00,1.4477464561988427,
2022-02-10 01:00:00,23.127451372307405,
