date,KWEB_2021_Q2,meta
2021-05-03 00:00:00,244.94169076617789,
2021-05-03 10:00:00,177.27800352690758,
2021-05-03 10:30:00,173.96819167132207,
2021-05-03 12:00:00,142.79073360769763,
2021-05-03 13:30:00,156.05828262404737,
2021-05-03 15:00:00,140.22531901520625,
2021-05-03 15:30:30,140.22531901520625,
2021-05-03 23:59:59,163.80668916628957,c
2021-05-04 00:00:00,156.0019508814499,
2021-05-04 10:00:00,70.89214285262307,
2021-05-04 10:30:00,68.05152556701859,
2021-05-04 12:00:00,78.91616648209322,
2021-05-04 13:30:00,87.71367146174254,
2021-05-04 15:00:00,98.43351203973168,
2021-05-04 15:30:30,98.43351203973168,
2021-05-04 23:59:59,89.25514615677935,c
2021-05-05 00:00:00,133.8882278107988,
2021-05-05 10:00:00,102.90275562710383,
2021-05-05 10:30:00,60.40094672122507,
2021-05-05 12:00:00,74.57643806981179,
2021-05-05 13:30:00,72.40717950920276,
2021-05-05 15:00:00,83.17617209409786,
2021-05-05 15:30:30,83.17617209409786,
2021-05-05 23:59:59,94.38505041874947,c
2021-05-06 00:00:00,69.23144297931827,
2021-05-06 10:00:00,-28.30024246883079,
2021-05-06 10:30:00,-39.096843722605115,
2021-05-06 12:00:00,-109.62711017582956,
2021-05-06 13:30:00,-103.07182935537821,
2021-05-06 15:00:00,-112.08743908504528,
2021-05-06 15:30:30,-112.08743908504528,
2021-05-06 23:59:59,-104.42443137184057,c
2021-05-07 00:00:00,-84.08738669710249,
2021-05-07 10:00:00,-62.63483834986772,
2021-05-07 10:30:00,-57.78942352179649,
2021-05-07 12:00:00,-48.766591634707765,
2021-05-07 13:30:00,-38.882268060957585,
2021-05-07 15:00:00,-39.488650394364015,
2021-05-07 15:30:30,-39.488650394364015,
2021-05-07 23:59:59,-38.829757354334674,w
2021-05-10 00:00:00,7.362147267031958,
2021-05-10 10:00:00,59.04517763305165,
2021-05-10 10:30:00,58.50435371890444,
2021-05-10 12:00:00,83.83455186200524,
2021-05-10 13:30:00,70.04370342993008,
2021-05-10 15:00:00,52.992475546849334,
2021-05-10 15:30:30,52.992475546849334,
2021-05-10 23:59:59,52.5333977845209,c
2021-05-11 00:00:00,50.37775233085131,
2021-05-11 10:00:00,53.41169834285785,
2021-05-11 10:30:00,49.3166502176764,
2021-05-11 12:00:00,20.330912572650902,
2021-05-11 13:30:00,20.831128913523855,
2021-05-11 15:00:00,31.863638144766355,
2021-05-11 15:30:30,31.863638144766355,
2021-05-11 23:59:59,13.93415242153418,c
2021-05-12 00:00:00,69.44759989935977,
2021-05-12 10:00:00,59.863978228395524,
2021-05-12 10:30:00,58.044709510518885,
2021-05-12 12:00:00,29.510822281560706,
2021-05-12 13:30:00,30.442395277369258,
2021-05-12 15:00:00,27.56360082251888,
2021-05-12 15:30:30,27.56360082251888,
2021-05-12 23:59:59,15.426065644831567,c
2021-05-13 00:00:00,13.900795635526435,
2021-05-13 10:00:00,61.80664511409202,
2021-05-13 10:30:00,54.50252637552086,
2021-05-13 12:00:00,9.985872099503297,
2021-05-13 13:30:00,-28.05665325082242,
2021-05-13 15:00:00,-13.966346410051017,
2021-05-13 15:30:30,-13.966346410051017,u
2021-05-13 23:59:59,-5.330952908858592,c
2021-05-14 00:00:00,13.534535756896958,
2021-05-14 10:00:00,40.26280804561867,
2021-05-14 10:30:00,35.12961884827416,
2021-05-14 12:00:00,34.186159533944476,
2021-05-14 13:30:00,67.74211336324021,
2021-05-14 15:00:00,65.04084872525078,
2021-05-14 15:30:30,65.04084872525078,
2021-05-14 23:59:59,61.59415130308099,w
2021-05-17 00:00:00,124.22648473579216,
2021-05-17 10:00:00,102.17154621824909,
2021-05-17 10:30:00,69.84280268265252,
2021-05-17 12:00:00,67.52075859341511,
2021-05-17 13:30:00,58.41727298886997,
2021-05-17 15:00:00,66.83100977658813,
2021-05-17 15:30:30,66.83100977658813,
2021-05-17 23:59:59,52.5780696563877,c
2021-05-18 00:00:00,45.17800313368451,
2021-05-18 10:00:00,66.06095905170753,
2021-05-18 10:30:00,48.58535804139984,
2021-05-18 12:00:00,68.49104278501954,
2021-05-18 13:30:00,37.04915573980264,
2021-05-18 15:00:00,7.266883075249211,
2021-05-18 15:30:30,7.266883075249211,
2021-05-18 23:59:59,13.16408766608373,c
2021-05-19 00:00:00,86.15529258683324,
2021-05-19 10:00:00,-18.768752774409506,
2021-05-19 10:30:00,-15.608856943353942,
2021-05-19 12:00:00,-32.25008407528037,
2021-05-19 13:30:00,-48.181626270674144,
2021-05-19 15:00:00,-49.60908771397396,
2021-05-19 15:30:30,-49.60908771397396,
2021-05-19 23:59:59,-47.00610751926564,c
2021-05-20 00:00:00,-19.249454943151477,
2021-05-20 10:00:00,-0.6374851662101264,
2021-05-20 10:30:00,-20.33355898775784,
2021-05-20 12:00:00,-73.3983908871661,
2021-05-20 13:30:00,-98.10118727942472,
2021-05-20 15:00:00,-112.02259745503989,
2021-05-20 15:30:30,-112.02259745503989,
2021-05-20 23:59:59,-106.9801559285695,c
2021-05-21 00:00:00,-107.88023057078283,
2021-05-21 10:00:00,-157.77727355796185,
2021-05-21 10:30:00,-188.1735342367383,
2021-05-21 12:00:00,-159.04443103252981,
2021-05-21 13:30:00,-163.94416306205983,
2021-05-21 15:00:00,-158.77660547834193,
2021-05-21 15:30:30,-158.77660547834193,
2021-05-21 23:59:59,-175.3453566589394,w
2021-05-24 00:00:00,-174.63984232366943,
2021-05-24 10:00:00,-155.83189141422497,
2021-05-24 10:30:00,-205.24636933974352,
2021-05-24 12:00:00,-211.79173177052996,
2021-05-24 13:30:00,-241.4920223848644,
2021-05-24 15:00:00,-239.88678960854259,
2021-05-24 15:30:30,-239.88678960854259,
2021-05-24 23:59:59,-237.5360083312719,c
2021-05-25 00:00:00,-217.6627928164511,
2021-05-25 10:00:00,-114.19306968218677,
2021-05-25 10:30:00,-114.774338169143,
2021-05-25 12:00:00,-90.10044644117033,
2021-05-25 13:30:00,-78.1573974927889,
2021-05-25 15:00:00,-83.34759724885566,
2021-05-25 15:30:30,-83.34759724885566,
2021-05-25 23:59:59,-82.7502106279643,c
2021-05-26 00:00:00,-128.17073511406738,
2021-05-26 10:00:00,-18.85662323063923,
2021-05-26 10:30:00,29.283487147832943,
2021-05-26 12:00:00,28.205786371471504,
2021-05-26 13:30:00,46.489009580271045,
2021-05-26 15:00:00,44.574812659259294,
2021-05-26 15:30:30,44.574812659259294,
2021-05-26 23:59:59,11.433278708134708,c
2021-05-27 00:00:00,27.94862865533014,
2021-05-27 10:00:00,59.27285590773306,
