date,LIT_2021_Q4,meta
2021-10-13 15:30:30,-35.119626598409,
2021-10-13 23:59:59,-22.48195560528721,c
2021-10-14 00:00:00,-49.56410780382765,
2021-10-14 10:00:00,-81.81260970243787,
2021-10-14 10:30:00,-103.9096591690143,
2021-10-14 12:00:00,-84.02178738407086,
2021-10-14 13:30:00,-88.9325964234818,
2021-10-14 15:00:00,-106.27796828071355,
2021-10-14 15:30:30,-106.27796828071355,
2021-10-14 23:59:59,-99.22713382860587,c
2021-10-15 00:00:00,-77.06830237696782,
2021-10-15 10:00:00,-102.19848837084136,
2021-10-15 10:30:00,-88.13588328958778,
2021-10-15 12:00:00,-56.0668244594913,
2021-10-15 13:30:00,-72.76305337251924,
2021-10-15 15:00:00,-95.71311235582067,
2021-10-15 15:30:30,-95.71311235582067,s
2021-10-15 23:59:59,-72.23204120273324,w
2021-10-18 00:00:00,-32.322702268555076,
2021-10-18 10:00:00,-73.32036818512734,
2021-10-18 10:30:00,-77.65054790426235,
2021-10-18 12:00:00,-50.19818944670055,
2021-10-18 13:30:00,-26.74675029979501,
2021-10-18 15:00:00,0.20251733412047201,
2021-10-18 15:30:30,0.20251733412047201,
2021-10-18 23:59:59,-11.745013777967415,c
2021-10-19 00:00:00,-62.07355229851784,
2021-10-19 10:00:00,-3.7376388052020104,
2021-10-19 10:30:00,-28.236608705926955,
2021-10-19 12:00:00,20.738411185856904,
2021-10-19 13:30:00,73.364788848036,
2021-10-19 15:00:00,98.53910878075325,
2021-10-19 15:30:30,98.53910878075325,
2021-10-19 23:59:59,78.80882641224989,c
2021-10-20 00:00:00,60.15021464487771,
2021-10-20 10:00:00,80.99846964467366,
2021-10-20 10:30:00,71.835338544651,
2021-10-20 12:00:00,82.55164443519044,
2021-10-20 13:30:00,98.26537546656894,
2021-10-20 15:00:00,78.76096518651553,
2021-10-20 15:30:30,78.76096518651553,
2021-10-20 23:59:59,65.23953740213267,c
2021-10-21 00:00:00,54.49714933854301,
2021-10-21 10:00:00,107.31176418284684,
2021-10-21 10:30:00,82.8026250794847,
2021-10-21 12:00:00,107.88945593829709,
2021-10-21 13:30:00,96.34414818618589,
2021-10-21 15:00:00,94.10406297172679,
2021-10-21 15:30:30,94.10406297172679,
2021-10-21 23:59:59,80.05206704176916,c
2021-10-22 00:00:00,41.48147777328538,
2021-10-22 10:00:00,-30.89518386392409,
2021-10-22 10:30:00,-12.062447479533262,
2021-10-22 12:00:00,-35.899467797333,
2021-10-22 13:30:00,-28.160525915187577,
2021-10-22 15:00:00,-7.790106300146462,
2021-10-22 15:30:30,-7.790106300146462,
2021-10-22 23:59:59,0.0,a
2021-10-25 00:00:00,28.074007532095635,
2021-10-25 10:00:00,62.21495395141693,
2021-10-25 10:30:00,45.36611729137579,
2021-10-25 12:00:00,43.7917365986994,
2021-10-25 13:30:00,90.353699922603,
2021-10-25 15:00:00,170.72935418831685,
2021-10-25 15:30:30,170.72935418831685,
2021-10-25 23:59:59,176.2697413989078,c
2021-10-26 00:00:00,156.26223621700802,
2021-10-26 10:00:00,183.16144167506053,
2021-10-26 10:30:00,234.97441599405357,
2021-10-26 12:00:00,184.39302637935987,
2021-10-26 13:30:00,163.85979797880572,
2021-10-26 15:00:00,168.13391708140637,
2021-10-26 15:30:30,168.13391708140637,
2021-10-26 23:59:59,136.37241118123637,c
2021-10-27 00:00:00,109.12704327298331,
2021-10-27 10:00:00,130.9069889337506,
2021-10-27 10:30:00,147.9195690255915,
2021-10-27 12:00:00,107.4833961827319,
2021-10-27 13:30:00,89.33733960301177,
2021-10-27 15:00:00,115.17984126401694,
2021-10-27 15:30:30,115.17984126401694,
2021-10-27 23:59:59,88.13598010337839,c
2021-10-28 00:00:00,76.69933077384428,
2021-10-28 10:00:00,103.39072313908912,
2021-10-28 10:30:00,136.77663173093384,
2021-10-28 12:00:00,99.58859032200002,
2021-10-28 13:30:00,77.82450307200139,
2021-10-28 15:00:00,43.00436815880431,
2021-10-28 15:30:30,43.00436815880431,
2021-10-28 23:59:59,70.16511383054694,c
2021-10-29 00:00:00,134.23491113725913,
2021-10-29 10:00:00,307.1234552369248,
2021-10-29 10:30:00,223.1671009517819,
2021-10-29 12:00:00,234.25872644193663,
2021-10-29 13:30:00,282.24783555936966,
2021-10-29 15:00:00,195.8837539779597,
2021-10-29 15:30:30,195.8837539779597,
2021-10-29 23:59:59,206.49279460272118,e
2021-11-01 00:00:00,229.39866350708542,
2021-11-01 10:00:00,164.9021530144625,
2021-11-01 10:30:00,156.3918533336651,
2021-11-01 12:00:00,153.954694768367,
2021-11-01 13:30:00,147.95397018594343,
2021-11-01 15:00:00,178.23881076534332,
2021-11-01 15:30:30,178.23881076534332,
2021-11-01 23:59:59,148.58729141755896,c
2021-11-02 00:00:00,162.1688551809071,
2021-11-02 10:00:00,33.72922497469693,
2021-11-02 10:30:00,-9.192716406358386,
2021-11-02 12:00:00,-17.944026844795218,
2021-11-02 13:30:00,-93.35430959841682,
2021-11-02 15:00:00,-54.57766399796935,
2021-11-02 15:30:30,-54.57766399796935,
2021-11-02 23:59:59,-53.29727880344922,c
2021-11-03 00:00:00,-38.00308003181112,
2021-11-03 10:00:00,19.014121354823118,
2021-11-03 10:30:00,62.40610592947297,
2021-11-03 12:00:00,37.8858537590944,
2021-11-03 13:30:00,16.505637228968595,
2021-11-03 15:00:00,59.55439555142601,
2021-11-03 15:30:30,59.55439555142601,
2021-11-03 23:59:59,105.81411595542497,c
2021-11-04 00:00:00,-11.409775573806954,
2021-11-04 10:00:00,67.40768644000556,
2021-11-04 10:30:00,113.28439737477976,
2021-11-04 12:00:00,103.58528769080462,
2021-11-04 13:30:00,46.20166510884442,
2021-11-04 15:00:00,45.787715049470336,
2021-11-04 15:30:30,45.787715049470336,
2021-11-04 23:59:59,16.53405764928371,c
2021-11-05 00:00:00,18.328593777352438,
2021-11-05 10:00:00,-70.29521854551648,
2021-11-05 10:30:00,-43.12397831885778,
2021-11-05 12:00:00,-38.375446709491115,
2021-11-05 13:30:00,-80.17240680051646,
2021-11-05 15:00:00,-45.83636175039368,
2021-11-05 15:30:30,-45.83636175039368,
2021-11-05 23:59:59,-45.43409096230347,w
2021-11-08 00:00:00,-1.40182373466115,
2021-11-08 10:00:00,144.19450073701591,
2021-11-08 10:30:00,188.48760805344926,
2021-11-08 12:00:00,303.87922314011627,
2021-11-08 13:30:00,412.78275112978315,
2021-11-08 15:00:00,376.89322994371184,
2021-11-08 15:30:30,376.89322994371184,
2021-11-08 23:59:59,392.2609353237119,c
2021-11-09 00:00:00,436.4688999271465,
2021-11-09 10:00:00,240.47409712485472,
2021-11-09 10:30:00,325.5082547068276,
2021-11-09 12:00:00,343.1106337646428,
2021-11-09 13:30:00,336.0934451696481,
2021-11-09 15:00:00,353.5365744484372,
2021-11-09 15:30:30,353.5365744484372,
2021-11-09 23:59:59,327.30517747460465,c
2021-11-10 00:00:00,243.3203381519757,
2021-11-10 10:00:00,226.68001189624823,
2021-11-10 10:30:00,275.4404598979649,
2021-11-10 12:00:00,349.371694165309,
2021-11-10 13:30:00,275.35744861837946,
2021-11-10 15:00:00,194.9650093961343,
2021-11-10 15:30:30,194.9650093961343,
2021-11-10 23:59:59,225.4772220592447,c
2021-11-11 00:00:00,385.78853803517075,
2021-11-11 10:00:00,352.6268786249498,
2021-11-11 10:30:00,427.77309804343815,
2021-11-11 12:00:00,573.7886733095223,
2021-11-11 13:30:00,574.5611845075524,
2021-11-11 15:00:00,564.0184201879454,
2021-11-11 15:30:30,564.0184201879454,
2021-11-11 23:59:59,617.2844327664702,c
2021-11-12 00:00:00,549.5207753999059,
2021-11-12 10:00:00,479.82133896733524,
2021-11-12 10:30:00,461.87429886610516,
2021-11-12 12:00:00,468.984469566645,
2021-11-12 13:30:00,506.4247914426103,
2021-11-12 15:00:00,490.88141119355737,
2021-11-12 15:30:30,490.88141119355737,
2021-11-12 23:59:59,530.2518611924885,w
